local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.001	0.9281	gpa	0.2058	has_property	turtle
0.0733	0.8973	others	0.2058	bite	insect
0.0008	0.934	work	0.2058	has_property	home office
0.5209	0.8164	title	0.2058	get	doctor
0.6817	0.7981	eyebrows	0.2058	trim	guy
1.0	0.9017	california	0.2058	be discovered in	gold
1.0	0.8575	medicine	0.2058	be practiced in	pulse diagnosis
0.232	0.9585	brunei	0.2058	be in	power station
1.0	0.7173	observations	0.2058	be drawn from	inference
0.0003	0.9381	cd	0.2058	has_property	bomb
0.0006	0.9116	do	0.2058	has_property	wombat
0.0082	0.9387	water	0.2058	move in	diatom
0.0013	0.8985	needed	0.2058	has_property	meco
0.0037	0.8836	jealous	0.2058	has_trait	meco
0.0007	0.9093	worth	0.2058	has_property	meco
0.0013	0.8985	needed	0.2058	has_property	meco
0.0002	0.942	expensive	0.2058	has_property	meco
0.0003	0.9342	popular	0.2058	has_trait	meco
0.1522	0.7085	dreads	0.2058	grow	rastafarian
0.0011	0.8759	snow	0.2058	can	lynx
0.0935	0.7859	police	0.2058	help	fingerprint
0.1404	0.8566	deep voices	0.2058	have	country singers
0.0171	1.0	sdcc	0.2058	has_property	wonder woman
1.0	0.8694	fighting cars	0.2058	keep	hedgehog
0.1876	0.8897	tape	0.2058	have	bag
0.1315	0.8832	better than textbooks	0.2058	has_property	laptop
0.0119	0.8478	read	0.2058	has_property	learn
0.0012	0.9273	dog	0.2058	has_property	biter
0.0014	0.847	active	0.2058	has_trait	pig
0.0005	0.9077	eat	0.2058	can	jackrabbit
0.4898	0.7851	modified	0.2058	get	root
1.0	0.6622	some days	0.2058	gobble	turkey
0.0012	0.9414	dec	0.2058	has_property	mood
1.0	0.8778	sweet potatoes	0.2058	be in	sugar
0.0005	0.9215	free	0.2058	has_property	dottle
0.0001	0.9335	yellow	0.2058	has_color	dottle
0.0003	0.9078	healthy	0.2058	has_trait	dottle
0.0013	0.9092	paid	0.2058	has_property	dottle
0.0007	0.8815	created	0.2058	has_property	video game
0.0037	0.8836	jealous	0.2058	has_trait	togs
0.0007	0.8616	zero	0.2058	can	snap
0.0003	0.9376	white	0.2058	has_color	milk cow
0.0004	0.9271	famous	0.2058	has_property	kashmir
0.0001	0.9428	bad	0.2058	has_property	silverside
1.0	0.7842	seizure	0.2058	turn during	lip
0.0015	0.8376	com	0.2058	has_property	standard
1.0	0.8185	york university	0.2058	work at	course
1.0	0.8173	egg shells	0.2058	remove	bird
0.0216	0.9712	important to india	0.2058	has_property	spice
0.8667	0.8172	viola	0.2058	be better than	violin
0.694	0.8357	more when it rains	0.2058	hurt	injury
0.3225	0.8879	or	0.2058	can	rhino
0.5887	0.9232	in a paper bag	0.2058	ripen faster	banana
1.0	0.7906	cardboard	0.2058	go like	towel
1.0	0.9533	late pregnancy	0.2058	occur in	swelling
0.0	0.8642	work	0.2057	can	rebroadcast
0.4982	0.8545	sony	0.2057	be better than	microsoft
1.0	0.7355	to help jim escape	0.2057	agree	tom
0.0014	0.9148	helpful	0.2057	has_trait	mentor
0.3869	0.8968	birthday	0.2057	celebrate	pickle
0.3418	0.7286	self	0.2057	have charging	electric car
0.0567	0.9027	mental health	0.2057	improve	exercise
0.0107	0.8658	constructed	0.2057	has_property	drawer
1.0	0.7001	horns when leaving port	0.2057	sound	ship
1.0	0.8789	essential components of an ecosystem	0.2057	has_property	autotroph
0.1534	0.8571	related to economics	0.2057	has_property	psychology
0.0	0.8642	work	0.2057	can	iv
0.5582	0.8256	in primaries	0.2057	can vote	independent
0.0003	0.8785	safe	0.2057	has_property	web
0.0169	0.9657	north	0.2057	has_movement	dome
1.0	0.7717	director of cell	0.2057	be called as	nucleus
0.0004	0.8738	happen	0.2057	can	norvir
0.0002	0.8827	jump	0.2057	can	norvir
0.0	0.8642	work	0.2057	can	sympathizer
1.0	0.7169	conservatives are sour over the elections	0.2057	think	liberal
0.0428	0.8628	sore muscles	0.2057	help	drinking water
0.0437	0.8411	free oil	0.2057	have	cassino
0.0001	0.9335	yellow	0.2057	has_color	caff
0.9219	0.9484	own feathers	0.2057	pull out	chicken
0.4622	0.8999	eyes	0.2057	wear paint under	baseball player
0.1876	0.8089	favorite	0.2057	has_property	bran
0.001	0.8867	zone	0.2057	has_property	togs
1.0	0.8096	great gatsby	0.2057	symbolize in	daisy
0.009	0.8985	vat	0.2057	has_property	togs
0.2018	0.8835	updates	0.2057	can	microsoft
0.3761	0.9569	heat	0.2057	be bad conductors of	liquid
0.0013	0.8456	fit	0.2057	can	suit
1.0	0.7169	foreclosures	0.2057	bid on	bank
1.0	0.734	squeamish	0.2057	has_property	surgeon
0.0001	0.9469	good	0.2057	has_trait	villager
0.0191	0.9847	classroom	0.2057	be important in	behaviour
0.0551	0.805	homes	0.2057	make	ant
0.0	0.8642	work	0.2057	can	cataphoresis
1.0	0.6497	trigger points	0.2057	develop	muscle
0.0791	0.8432	attention	0.2057	want	human
0.074	0.8499	things	0.2057	see	baby
0.6721	0.8755	bottom of ocean	0.2057	be at	titanic
1.0	0.6656	a father	0.2057	distinguish	dog
1.0	0.8669	yellow urine	0.2057	pass	baby
0.1764	0.8197	genus	0.2057	has_property	being
1.0	0.8435	repeat blood tests	0.2057	ask for	gps
1.0	0.7452	americas	0.2057	get to	immigrant
0.4183	0.9326	babies	0.2057	can	url
1.0	0.8558	manometer	0.2057	be used in	mercury
0.4664	0.7612	for church	0.2057	dress	baptist
1.0	0.7865	after queen elizabeth the first	0.2057	be named	virginia
1.0	0.7413	into a universal partnership	0.2057	can not enter	husband
1.0	0.8142	brown faster	0.2057	turn	apple
0.4612	0.9177	important to animal cells	0.2057	has_property	osmosis
0.5111	0.9192	short small intestine	0.2057	have	frog
1.0	0.7874	small bladders	0.2057	have	rat
1.0	0.779	collapse in the wake of the great war	0.2057	be facing	democracy
1.0	0.8561	avocado	0.2057	be better than	rice
0.0046	0.8922	finite	0.2057	has_property	canara
0.0046	0.8922	finite	0.2057	has_property	canara
0.0047	0.8338	disappear	0.2057	can	beach
0.0536	0.9071	to be grounded	0.2057	need	light
1.0	0.8608	different iphone	0.2057	look	safari
0.0013	0.9018	bmw	0.2057	has_property	exhaust
1.0	0.8352	middle school	0.2057	be compared to	high school
0.0001	0.9335	yellow	0.2057	has_color	bane
0.0126	0.8959	drink	0.2057	has_property	chicha
1.0	0.885	the price of stocks	0.2057	affect	investor
0.4724	0.8333	royal	0.2057	become	town
1.0	0.9254	cold	0.2057	go with	taste
0.4194	0.8475	words	0.2057	be written in	cheque
0.1137	0.8865	kidney failure	0.2057	cause	antibiotic
0.8986	0.8187	bar	0.2057	use	programmer
0.0841	0.9247	the us economy	0.2057	affect	immigration
0.0009	0.9148	noise	0.2057	make	gnat
0.1961	0.8882	slower heart rate	0.2057	have	dolphin
1.0	0.8057	matchmaking	0.2057	be used in	sulfur
0.4162	0.9585	goldschlager	0.2057	be in	gold
0.8634	0.8779	an important characteristic of life	0.2057	has_property	evolution
1.0	0.711	an organisms stability	0.2057	challenge	pathogen
0.0251	0.8857	gt	0.2057	has_property	gamma
0.6716	0.8431	wind	0.2057	get trapped	toddler
1.0	0.7913	last longer in bed	0.2057	can	man
0.0004	0.9515	french	0.2057	be in	skirt
1.0	0.7349	multiplier	0.2057	marked as	mod
0.0016	0.8919	unhealthy	0.2057	has_trait	high blood pressure
0.3663	0.9037	bathroom	0.2057	go much to	puppy
1.0	0.7661	nesting box	0.2057	lay outside	chicken
0.4614	0.7806	derivative of volume	0.2057	has_property	surface area
1.0	0.7649	groin	0.2057	hurt guys in	girl
0.0158	0.76	sriracha	0.2057	has_property	poached egg
0.0102	0.8617	guardian	0.2057	has_property	poached egg
0.0005	0.8853	quota	0.2057	has_property	ge
0.1072	0.9477	back in	0.2057	go	umbilical cord
0.0008	0.9235	get	0.2057	can	iron
0.5641	0.7553	writing difficult	0.2057	find	student
1.0	0.8051	referred to as worm	0.2057	has_property	cd-rom
0.0812	0.8379	beanies	0.2057	wear	sailor
1.0	0.8439	humans	0.2057	do need	machine
1.0	0.8101	nhl	0.2057	score points in	team
0.0165	0.8416	in the microwave	0.2057	explode	butter
0.3757	0.7938	breastfeeding	0.2057	fall asleep	baby
1.0	0.8702	philosophy	0.2057	be better than	psychology
0.6824	0.8735	cold weather	0.2057	pop in	house
0.0897	0.8848	pulse	0.2057	have	sore
0.4994	0.8576	when they are in love	0.2057	act	capricorn
0.0077	0.9216	pain	0.2057	cause	brace
1.0	0.7727	to sit up	0.2057	learn	baby
1.0	0.8167	1 to 4 times a month	0.2057	be fed	reptile
0.5388	0.7215	toes	0.2057	spread	cat
1.0	0.8289	most mass shootings	0.2057	have	us
1.0	0.8958	to stop to smoke	0.2057	be	possible
1.0	0.8584	canada	0.2057	be clubbed in	seal
1.0	0.8595	chewing gum	0.2057	allow	school
0.2833	0.8636	sons	0.2057	want	dad
0.1544	0.8836	fit bit	0.2057	show on	step
0.0244	0.963	organization	0.2057	be important to	right
0.0002	0.942	expensive	0.2057	has_property	linum
0.0002	0.9111	vegan	0.2057	has_diet	linum
1.0	0.7507	toes	0.2057	eat	baby
0.8424	0.7722	burglary	0.2057	differ from	robbery
0.0	0.8642	work	0.2057	can	leukoencephalitis
0.0	0.8642	work	0.2057	can	cyclopropane
0.0	0.8642	work	0.2057	can	sutura
0.7789	0.7976	flame resistant	0.2057	has_property	pajamas
0.0749	0.8702	outsiders	0.2057	be in	rumble
1.0	0.7617	lemons	0.2057	love	toddler
0.0003	0.9192	do	0.2057	can	affect
1.0	0.8442	the earth	0.2057	determine	scientist
0.6521	0.7642	gills	0.2057	bleed from	shark
0.0002	0.9384	be	0.2057	can	settlement
0.0005	0.9215	free	0.2057	has_property	bier
0.0179	0.8426	eclipse	0.2057	has_property	bier
1.0	0.768	rallying	0.2057	start in	racer
0.1449	0.7952	blackout	0.2057	be in	friendly fire
0.0022	0.9128	color	0.2057	change	beet
0.1278	0.8826	mouth ulcers	0.2057	get	human
0.637	0.8558	in mirrors	0.2057	look	cat
0.3501	0.767	toilets	0.2057	hide in	snake
0.0171	0.9071	grounded	0.2057	has_property	switch
1.0	0.8563	to the endocrine system	0.2057	be applied	negative feedback
0.0401	0.8991	sugar	0.2057	eat	wasp
0.0852	0.8665	aviation	0.2057	be used in	alphabet
0.2865	0.8333	games	0.2057	have blacked out	knight
1.0	0.7916	vital signs	0.2057	measure	nurse
0.0019	0.8759	working	0.2057	stop	leg
0.0014	0.9364	banned	0.2057	has_property	controller
0.0343	0.8465	acidic	0.2057	become	wine
0.0026	0.9548	zoo	0.2057	has_property	kangaroo
0.1193	0.9566	others	0.2057	be larger than	wave
1.0	0.7125	bard	0.2057	play	nobody
1.0	0.8614	ducks	0.2057	be good for	pea
0.0029	0.961	business	0.2057	be important in	enterprise
0.0099	0.9599	england	0.2057	has_property	cornwall
0.0209	0.8227	team	0.2057	can	exclusion
1.0	0.7757	metal shoes on	0.2057	have	horse
0.1402	0.9015	hands	0.2057	rub	fly
0.0048	0.8996	tested	0.2057	has_property	cosmetic
0.009	0.8677	unreliable	0.2057	has_trait	interview
0.0001	0.9561	spanish	0.2057	be in	mortician
0.0147	0.9392	design	0.2057	has_property	ceramic
1.0	0.916	holofernes	0.2057	kill	judith
1.0	0.9114	on the one hundred dollar bill	0.2057	has_property	benjamin franklin
0.533	0.8537	to afghanistan	0.2057	get	troop
0.4117	0.8272	membrane potential	0.2057	affect	channel
0.3883	0.8455	black lines	0.2057	have	road
0.0392	0.9141	down today	0.2057	has_property	natural gas stocks
1.0	0.8069	people's heads	0.2057	lick	cat
1.0	0.7932	rules	0.2057	set	parent
1.0	0.9172	long lives	0.2057	live	smoker
0.1444	0.8289	age	0.2057	shrink with	human
0.0002	0.9418	illegal	0.2057	has_property	controller
0.0003	0.8785	safe	0.2057	has_property	diuretic
0.0193	0.8126	bloating	0.2057	cause	period
0.0007	0.8616	zero	0.2057	can	gland
1.0	0.7784	pencils	0.2057	break	student
0.3192	0.9331	just friends	0.2057	has_property	woman
0.5532	0.8716	black gloves	0.2057	use	chef
0.3099	0.8442	instagram	0.2057	disappear from	message
0.0491	0.8272	with each other	0.2057	compete	species
1.0	0.794	part of food nutrients cycle	0.2057	be considered as	human
0.4672	0.8193	fear	0.2057	cause	spider
1.0	0.7608	stones	0.2057	hide	squirrel
0.0016	0.9077	green	0.2057	turn	cooked meat
0.4492	0.8685	's go	0.2057	let	tm
0.032	0.9796	environment	0.2057	interact with	living thing
1.0	0.8448	schedule	0.2057	get	pilot
0.2202	0.8832	australia	0.2057	get paid in	travel agent
0.0268	0.8549	brave	0.2057	has_trait	beowulf
0.0649	0.9089	important to civilization	0.2057	has_property	river
0.0017	0.9642	same	0.2057	has_property	human skeleton
1.0	0.7431	when one is ill	0.2057	shy away	friend
0.702	0.7912	standing	0.2057	stay	structure
0.0219	0.8157	ode	0.2057	has_property	partial differential equation
1.0	0.8022	out of the wheelchair	0.2057	get	bobby
0.0007	0.9045	help	0.2057	can	foremast
0.0	0.8642	work	0.2057	can	foremast
0.0012	0.7707	quiet	0.2057	can	foremast
0.0033	0.9375	come	0.2057	can	alga
1.0	0.8729	sex-addicted	0.2057	be stereotyped as	guy
0.821	0.889	high altitudes	0.2057	can fly at	bird
0.2047	0.8708	hands	0.2057	eat with	malaysian
0.6136	0.8014	highly specialized for oxygen transport	0.2057	has_property	red blood cell
0.3236	0.7572	actual	0.2057	say	marine
0.018	0.857	purple	0.2057	go	skin
0.0002	0.9194	zero	0.2057	has_property	firm
1.0	0.693	farsightedness	0.2057	work for	glass
1.0	0.8607	small handle	0.2057	have	maple syrup
0.163	0.9323	99	0.2057	be priced at	item
0.6891	0.6696	foo	0.2057	use	programmer
1.0	0.726	about the key blade	0.2057	triton know	king
0.0232	0.8439	warm	0.2057	get	mobile phone
0.0151	0.9812	important to the us	0.2057	has_property	philadelphia
0.5947	0.7966	donuts	0.2057	be shaped like	red blood cell
0.1436	0.7771	toner	0.2057	use	printer
0.0002	0.9463	different	0.2057	has_property	pulse rate
0.246	0.8527	cone shape	0.2057	have	coniferous tree
0.0	0.8642	work	0.2057	can	lifeboat
0.6752	0.7882	them	0.2057	run behind	toddler
0.0886	0.8644	in perth rico	0.2057	has_property	pharmaceutical company
0.0001	0.9469	good	0.2057	has_trait	difference
0.0204	0.9365	different shapes	0.2057	has_property	ear
1.0	0.7453	by the kennel club	0.2057	be recognized	jack russell
0.044	0.9113	spam	0.2057	go to	contact
1.0	0.8302	bbc bite size	0.2056	be cloned	stem cell
0.0078	0.9714	the environment	0.2056	harm	salt
0.0032	0.8041	native	0.2056	has_property	centipede
0.0292	0.823	orange	0.2056	go	oak
1.0	0.8124	other countries	0.2056	expand to	company
0.0013	0.9015	brown	0.2056	turn	saw
0.0015	0.8789	lucky	0.2056	has_property	frog
1.0	0.7869	cartoons anymore	0.2056	make	disney
0.0437	0.868	stiff	0.2056	go	baby
0.0007	0.8616	zero	0.2056	can	scud
0.0136	0.8382	visit	0.2056	can	scud
0.6371	0.8719	interdependent to each other	0.2056	has_property	organism
1.0	0.8598	to be bad people	0.2056	be looked	cop
1.0	0.8265	as a continuum	0.2056	be described	mental health
0.0145	0.8674	asexually	0.2056	reproduce	snake
0.2708	0.9297	electricity	0.2056	be bad conductors of	metal
0.285	0.7816	op amp	0.2056	be used in	negative feedback
0.0898	0.8866	110v	0.2056	use	building site
0.0001	0.9428	bad	0.2056	has_property	dry ice
0.0003	0.8951	are	0.2056	can	barrister
0.0	0.8642	work	0.2056	can	rhyolite
0.445	0.7175	sleigh	0.2056	have	father christmas
0.4663	0.9037	to digest	0.2056	take	food
0.0004	0.9414	up	0.2056	has_place	shirt
0.0003	0.8802	use	0.2056	can	clomid
1.0	0.7534	night terrors	0.2056	differ from	nightmare
0.0009	0.9459	cold	0.2056	has_temperature	gazpacho
0.0115	0.8823	on	0.2056	stay	veil
0.0004	0.8738	happen	0.2056	can	diarrhoea
1.0	0.8691	rear exhaust	0.2056	have	plane
1.0	0.8769	salary expectation	0.2056	ask	employer
1.0	0.6775	the killers	0.2056	humanize	capote
1.0	0.8948	5 digits	0.2056	have	mammal
0.0003	0.9363	money	0.2056	make	agent
0.0952	0.8081	today	0.2056	work	credit card
0.0012	0.8818	da	0.2056	has_property	rbc
0.0894	0.8696	on sunday	0.2056	deliver	usps
0.0	0.8642	work	0.2056	can	pipal
1.0	0.7791	patterns	0.2056	follow	stock
0.0006	0.8745	gas	0.2056	can	crystal
1.0	0.7882	false history	0.2056	teach	school
1.0	0.8595	in nature	0.2056	can be broken	rock
0.0005	0.8861	yellow	0.2056	can	pain
1.0	0.7604	monarch caterpillars	0.2056	kill	wasp
0.7733	0.9416	in the late 1800	0.2056	be treated	scarlet fever
0.1413	0.8823	weather	0.2056	know	news
0.802	0.8498	india	0.2056	be born in	conjoined twin
0.0084	0.8808	taxed	0.2056	get	gift
1.0	0.7468	treats	0.2056	take away	dog
0.0009	0.8973	real	0.2056	has_property	elaphure
0.0024	0.9043	happy	0.2056	has_property	elaphure
0.0015	0.8527	poisonous	0.2056	has_effect	elaphure
0.0003	0.8833	quiet	0.2056	has_trait	elaphure
0.3223	0.8086	different ways	0.2056	spin	toilet
0.0003	0.9342	popular	0.2056	has_trait	hunt showdown
1.0	0.8229	long flights	0.2056	do	pilot
0.0008	0.8916	hot	0.2056	has_temperature	snap
0.0551	0.8177	double	0.2056	has_property	double cream
1.0	0.8055	crispy planning	0.2056	go	leaf
1.0	0.7338	after radical mastectomy	0.2056	swell	arm
0.6198	0.8749	faster in nascar	0.2056	has_property	toyota
1.0	0.816	fire	0.2056	lit on	fart
1.0	0.9213	little buttons	0.2056	have	jean
0.0228	0.9622	in real life	0.2056	can be used	calculus
0.0007	0.8404	rhyme	0.2056	can	stain
1.0	0.8252	breakup	0.2056	get back together after	couple
1.0	0.7739	the goals of a business	0.2056	alter	ownership
1.0	0.7166	the governance of a business	0.2056	alter	ownership
1.0	0.8368	in a rose for emily	0.2056	die	homer
0.0004	0.8642	form	0.2056	can	spore
0.2366	0.9188	to be treated	0.2056	like	customer
1.0	0.7396	optimum temperature	0.2056	work best at	enzyme
0.0162	0.8774	environment	0.2056	be adapted to	whale
0.0367	1.0	yellowstone	0.2056	has_property	volvo
0.0005	0.8853	quota	0.2056	has_property	volvo
0.002	0.8844	cal	0.2056	has_property	sprinkle
0.0121	0.857	work easier	0.2056	make	screwdriver
1.0	0.778	good time management	0.2056	need	nurse
0.0	0.8642	work	0.2056	can	deepening
0.1537	0.8733	quarterbacks	0.2056	has_property	brown
0.0117	0.8834	global warming	0.2056	contribute to	overpopulation
1.0	0.9269	electrons gain	0.2056	lose	metal
1.0	0.8014	apple logo	0.2056	cover	show
0.0436	0.8411	free oil	0.2056	have	sang
0.0001	0.9335	yellow	0.2056	has_color	pean
0.5283	0.8182	brown experiment	0.2056	turn	banana
1.0	0.888	to live in ponds	0.2056	choose	frog
0.0015	1.0	be	0.2056	has_property	cholesterol
0.14	0.8226	yolk grey	0.2056	has_property	hard boiled egg
0.0031	0.9803	the kidneys	0.2056	affect	liver disease
0.0	0.8642	work	0.2056	can	gunpoint
1.0	0.6545	simple explanation	0.2056	float	boat
0.0156	0.9592	london	0.2056	has_property	barbican
1.0	0.8558	dogs ears	0.2056	attack	fly
0.0004	0.8775	was	0.2056	has_property	jut
0.0238	0.9568	in oregon	0.2056	has_property	everyone
1.0	0.7078	americas	0.2056	find	chick
0.2579	0.9014	long time heal	0.2056	take	cut
0.467	0.8127	iphone	0.2056	duplicate on	song
0.0719	0.8239	malta	0.2056	be in	plug
1.0	0.7117	cabinet	0.2056	choose	president
0.0	0.8642	work	0.2056	can	clubroom
0.0086	0.8671	lie	0.2056	can	map
0.0294	0.9322	health care	0.2056	be used in	informatics
0.1216	0.875	brittle	0.2056	go	fingernail
0.6867	0.8277	presents	0.2056	give out	santa claus
0.0014	0.9148	helpful	0.2056	has_trait	morse code
1.0	0.7407	organization	0.2056	plan for	manager
0.0613	0.9553	free	0.2056	can be gluten	chip
1.0	0.6975	parallel rays	0.2056	affect	concave lens
1.0	0.8044	knees	0.2056	wear bands under	basketball player
1.0	0.6923	a mixture	0.2056	enrich	egg yolk
0.0275	0.8923	in the freezer	0.2056	explode	champagne
0.0	0.8642	work	0.2056	can	itinérance
0.0	0.8642	work	0.2056	can	schlockmeister
0.0029	0.961	important in business	0.2056	has_property	collaboration
0.0284	0.8808	internet	0.2056	get	streamer
0.8915	0.7774	israel	0.2056	protect	christian
0.206	0.7778	matter	0.2056	destroy	hole
0.0217	0.7804	sexually	0.2056	reproduce	penguin
0.0771	0.9032	are recalled	0.2056	has_property	apple
1.0	0.7726	through wood	0.2056	pass	electricity
0.2589	0.8086	probability	0.2056	be related to	possibility
0.0032	0.9106	gone	0.2056	has_property	controller
1.0	0.61	caddies	0.2056	choose	golfer
0.0015	0.9134	evil	0.2056	has_property	goatee
1.0	0.7506	at the dirty tables in restaurants	0.2056	sit	customer
0.0025	0.8313	azure	0.2056	has_color	skirt
1.0	0.7356	humanity	0.2056	turn off	vampire
1.0	0.7454	god	0.2056	spell	jew
0.0181	0.9014	winter	0.2056	get in	asthma
0.001	0.9525	nyc	0.2056	has_property	firm
1.0	0.856	second	0.2056	come out	goalkeeper
0.0143	0.9368	greece	0.2056	be in	plug
1.0	0.8477	newspaper	0.2056	get published in	editorial
0.0029	0.8947	short	0.2056	has_height	fighter pilot
0.0001	0.9335	yellow	0.2056	has_color	siding
0.5893	0.8117	mosquito bite worse	0.2056	make	scratching
1.0	0.8385	age of 18	0.2056	have babies at	teen
0.0006	0.8728	small	0.2056	has_property	polysaccharide
0.0738	0.9209	javascript	0.2056	work in	callback
1.0	0.7674	in a crane	0.2056	be used	pulley
0.4152	0.8462	spinal cord	0.2056	be gray in	gray matter
0.0598	0.8283	lot	0.2056	cry	toddler
1.0	0.8007	unhappy with the governments of the early roman republic	0.2056	be	plebeian
1.0	0.8083	unhappy with the government of the early roman republic	0.2056	be	plebeian
0.0001	0.9335	yellow	0.2056	has_color	toothbrush bristle
0.1806	0.9518	tons	0.2056	be in	capacity
0.8845	0.7818	aluminum	0.2056	be stopped by	beta particle
0.0272	0.9163	bras	0.2056	wear	actress
0.0011	0.868	true	0.2056	has_property	invention
1.0	0.6637	depressions	0.2056	have	bone
0.0019	0.9247	negative	0.2056	has_property	yield
0.0189	0.8322	jacket	0.2056	has_property	suede
0.0002	0.9111	vegan	0.2056	has_diet	firm
1.0	0.7357	scandium	0.2056	be configuration of	electron
0.0001	0.9389	made	0.2056	has_property	cummerbund
0.0004	0.9451	green	0.2056	has_color	slime
0.0021	0.8117	twitching	0.2056	has_property	protistan
0.7439	0.7493	boxing matches	0.2056	stop	referee
1.0	0.8217	crazy hours	0.2056	have	doctor
0.0002	0.9111	vegan	0.2056	has_diet	rice
1.0	0.76	plaque from the arteries	0.2056	remove	lecithin
1.0	0.8885	down 2019	0.2056	go	mutual fund
0.0157	0.7997	blind	0.2056	go	wasp
0.1497	0.8853	university quota	0.2056	has_property	western
0.058	0.7837	death	0.2056	view	culture
0.0773	0.8558	capes	0.2056	wear	sailor
0.0113	0.9345	living things	0.2056	be important to	oxygen
1.0	0.786	workout	0.2056	look during	muscle
0.3807	0.8922	finite	0.2056	have	nickelodeon
0.0391	0.8861	eat	0.2056	try	kitten
1.0	0.8356	with married women	0.2056	has_property	some men
0.0015	0.9165	at	0.2056	has_property	ace inhibitor
1.0	0.7819	the carbon dioxide content in the middle of the pacific ocean	0.2056	measure	scientist
0.343	0.8164	eggs	0.2056	hold	dog
0.0014	0.8625	by	0.2056	has_property	motorcycle
0.0271	0.9119	brown spots	0.2056	get	book
0.0001	0.9561	spanish	0.2056	be in	paw
0.1429	0.9502	animals	0.2056	be to	injection
1.0	0.7567	to the growth of mega cities	0.2056	lead	natural increase
0.3448	0.8691	canada	0.2056	help	nafta
0.0004	0.9045	effective	0.2056	has_property	hummingbird
0.0114	0.9709	body	0.2056	protect	defense
0.0261	0.7717	bloody	0.2056	has_property	fish
1.0	0.8629	gymnosperms	0.2056	take place in	fertilization
0.3123	0.87	magnets	0.2056	attract	metal
1.0	0.7252	geometrical isomerism	0.2056	show	alkene
1.0	0.8618	a popular game in medieval times	0.2056	be	chess
0.1755	0.8316	greece	0.2056	be painted in	roof
1.0	0.7109	thirds	0.2056	break into	banana
0.0007	0.9093	worth	0.2056	has_property	web
1.0	0.6452	guts	0.2056	have bubbled	bodybuilder
0.0013	0.8406	jobs	0.2056	has_property	paye
0.0044	0.9494	fortunate	0.2056	be in	hoop
0.2754	0.7713	inequality	0.2056	lead to	caste system
0.0002	0.9583	uk	0.2056	has_property	mot
1.0	0.8195	federal holidays	0.2056	be closed on	bank
1.0	0.8885	on a friday	0.2056	fall	good friday
0.527	0.7248	fortunate	0.2056	spawn in	balloon
0.0002	0.942	expensive	0.2056	has_property	parer
0.0002	0.9418	illegal	0.2056	has_property	golfing
0.0	0.8642	work	0.2056	can	endoscopy
0.2523	0.7317	targets	0.2056	choose	burglar
1.0	0.8125	sugars	0.2056	break down briefly	cell
0.0031	0.8399	jet	0.2056	can	segment
0.1343	0.9195	eyes	0.2056	have colored	jaguar
1.0	0.7361	banana bags	0.2056	need	alcoholic
0.0	0.8642	work	0.2056	can	baronetage
0.0028	0.8076	square	0.2056	can	border
1.0	0.7284	causality	0.2056	violate	entanglement
1.0	0.637	liquid increase depth	0.2056	exerted by	pressure
0.6053	0.8935	cedar trees	0.2056	cut down	farmer
0.0112	0.818	water	0.2056	find	lizard
0.5111	0.8062	fighting	0.2056	stop	couple
0.0541	0.8708	friendship	0.2056	be important in	honesty
0.3921	0.9034	to go to school	0.2056	want	huck
0.0001	0.9428	bad	0.2056	has_property	gamma
0.0215	0.8894	nests	0.2056	make	house martin
0.0005	0.8777	away	0.2056	has_place	halogen
0.7221	0.7769	benadryl	0.2056	take	alcoholic
0.0042	0.9526	cs	0.2056	has_property	spain
1.0	0.9079	human blood	0.2056	eat	mosquito
0.0012	0.9571	german	0.2056	be in	brigade
1.0	0.8203	pictures from space shuttle	0.2056	be completely black in	space
0.0011	0.8967	kill	0.2056	can	electricity
0.0081	0.8445	tax	0.2056	can	profit
0.204	0.821	menstruation	0.2056	hurt during	leg
0.0068	0.9212	earth	0.2056	be on	slug
0.0029	0.8941	light	0.2056	has_movement	dome
1.0	0.755	in some cases	0.2056	treat	syphilis
0.0003	0.8833	quiet	0.2056	has_trait	plater
0.2973	0.9255	cancerous	0.2056	can be	ovarian cyst
0.1721	0.8522	control	0.2056	try	friend
0.0245	0.8968	heads	0.2056	shave	athlete
0.0017	0.9642	same	0.2056	be	ant
1.0	0.905	the synovial joints	0.2056	affect	arthritis
0.0334	0.9429	had	0.2056	be in	nick jr
1.0	0.8355	eyes	0.2056	put lines under	football player
0.0787	0.8196	feral	0.2056	become	hog
1.0	0.794	zoo championship	0.2056	be at	green
0.105	0.8551	itchy	0.2056	become	eye
0.1768	0.9004	theory	0.2056	be called	evolution
1.0	0.8236	one hand over the other	0.2056	prefer	human
1.0	0.7702	self awareness	0.2056	have	human
0.0001	0.9335	yellow	0.2056	has_color	compass
0.0	0.8642	work	0.2056	can	solicitousness
1.0	0.7294	testicles red	0.2056	paint	elephant
1.0	0.7733	through a material	0.2056	move	dislocation
1.0	0.7978	wrist tape	0.2056	use	baseball player
1.0	0.914	during the day and not at night	0.2056	occur	sea breeze
0.0044	0.8839	list	0.2056	has_property	payer
0.0007	0.8996	ft	0.2056	has_property	emerald
0.0001	0.9335	yellow	0.2055	has_color	firm
0.0011	0.9018	black	0.2055	turn	white house
0.3591	0.7914	sport	0.2055	help in	short bone
0.0005	0.9032	similar	0.2055	has_property	multiple
