subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
horse	has_property	scared of lightning	0.0855	0.8249	0.2783
chamosite	can	reproduce	0.0855	0.9114	0.0002
chamosite	can	use	0.0855	0.8979	0.0001
chamosite	can	taste	0.0855	0.8774	0.0006
chamosite	can	start	0.0855	0.8401	0.0006
chamosite	can	jump	0.0855	0.8827	0.0001
chamosite	can	help	0.0855	0.9062	0.0003
chamosite	can	grow	0.0855	0.9109	0.0002
chamosite	can	eat	0.0855	0.9077	0.0002
chamosite	can	die	0.0855	0.8889	0.0001
meiosis	be divided	into meiosis 2	0.0855	0.8151	1.0
minnesota	has_property	tr	0.0855	0.872	0.0103
boot	have	kitties	0.0855	0.817	1.0
sunday	wear	rainbows	0.0855	0.7517	1.0
dram	can	zone	0.0855	0.8289	0.0006
muskrat	can	communicate	0.0855	0.8903	0.0008
toilet	has_property	mid	0.0855	0.8369	0.0004
tone	has_property	mid	0.0855	0.8369	0.0004
il	has_time	yet	0.0855	0.9117	0.0003
pea	has_property	but	0.0855	0.9327	0.0003
samphire	can	grow	0.0855	0.9109	0.0002
amphibian	reproduce	sexual reproduction	0.0855	0.8529	0.4842
cleopatra	be called	daughter of nile	0.0855	0.8675	1.0
green algae	grow in	sloths fur	0.0855	0.8144	0.4418
import	has_time	often	0.0855	0.8892	0.0048
stink	has_place	away	0.0855	0.8939	0.0002
silverfish	has_property	sits	0.0855	0.8049	0.6871
writ	can	sic	0.0855	0.7899	0.0005
puppy	keep	getting worms	0.0855	0.8709	0.5475
resistance	be in	parallel decrease	0.0855	0.828	1.0
tremble	can	was	0.0855	0.8692	0.0002
biscuit	has_property	ll	0.0855	0.8499	0.0009
biscuit	has_property	hyderabad	0.0855	0.9417	0.0047
biscuit	has_property	lyrics	0.0855	0.8815	0.0002
orchid	die	suddenly	0.0855	0.8471	0.0192
take	has_property	origin	0.0855	0.8663	0.0035
webpage	has_property	accessed	0.0855	0.7264	0.0595
morning sickness	be in	first trimester	0.0855	0.9122	1.0
jazzes	has_property	ignite	0.0855	0.8278	0.001
carrot	can	pollinate	0.0855	0.885	0.0046
carrot	can	multiply	0.0855	0.8328	0.0025
alligator	has_property	deadly	0.0855	0.8948	0.0013
westerner	be called	westerners	0.0855	0.7227	1.0
roe	has_property	auto	0.0855	0.8614	0.0034
urine	has_property	darker	0.0855	0.8792	0.0068
conscience	be determination of	good	0.0855	0.7985	1.0
basic color	has_property	kindergarten	0.0855	0.8677	0.0847
basic color	has_property	jason	0.0855	0.8081	0.0443
basic color	has_property	gospel	0.0855	0.8543	0.0458
element	be put into	periods	0.0855	0.8358	1.0
graphic designer	has_property	done	0.0855	0.9187	0.0003
inference	has_property	xml	0.0855	0.9127	0.0023
meeting	start	late	0.0855	0.9377	0.0502
blindness	can	cut	0.0855	0.877	0.0002
mrna	pass	through the nuclear membrane	0.0855	0.8554	1.0
pi	be named after	pis cine monitor	0.0855	0.698	1.0
claw	help	survive	0.0855	0.903	0.1244
crisp	has_property	full	0.0855	0.873	0.0015
medication	require	prior authorization	0.0855	0.7566	0.2779
satellite	can help	to predict volcanic eruptions	0.0855	0.9278	1.0
anything	has_property	to the power 0	0.0855	0.949	1.0
christian	go to	special places	0.0855	0.7383	1.0
white wine	has_property	was	0.0855	0.9496	0.0002
catnip	actually affect	cats	0.0855	0.946	1.0
pineapple juice	has_property	meme	0.0855	0.8678	0.0023
biome	can	survive	0.0855	0.8945	0.0005
aero	has_place	away	0.0855	0.8939	0.0002
hunger	affect	us	0.0855	0.9708	0.0006
bead	has_property	jp	0.0855	0.8855	0.0005
bead	has_property	gpa	0.0855	0.9281	0.0004
bead	has_property	gas	0.0855	0.9479	0.0005
bead	has_property	fbi	0.0855	0.878	0.0003
polarity	relate to	dipole-dipole	0.0855	0.9312	1.0
ferret	break	up	0.0855	0.8875	0.0016
african american soldiers	be treated in	world war 1	0.0855	0.8932	0.2768
environment	has_property	increasing	0.0855	0.8902	0.0024
chemical formula	identify	substances	0.0855	0.8186	0.5472
genocide	has_property	a human rights violation	0.0855	0.8437	0.3405
poverty	exist in	tanzania	0.0855	0.8847	1.0
bug	be attacked to	bug zappers	0.0855	0.7462	1.0
haircut	has_property	ask	0.0855	0.8516	0.0013
dehydration	can	age	0.0855	0.8665	0.0003
aspirin	has_property	in era stack	0.0855	0.8411	0.6116
counter	has_place	off	0.0855	0.9134	0.0005
kickback	can	vote	0.0855	0.8744	0.0003
hypopachus	has_property	common	0.0855	0.9443	0.001
arlington	has_property	part of dc	0.0855	0.9285	0.0927
tip	has_property	at buffalo wild wings	0.0855	0.8733	0.6757
physic	assume	time to be absolute	0.0855	0.8434	1.0
panda bear	has_property	season	0.0855	0.9435	0.0042
filling	taste	bad	0.0855	0.904	0.0026
hailstone	has_weather	clear	0.0855	0.876	0.0018
hypoglycemia	lead	to seizures	0.0855	0.769	0.5556
12	be referred to	police	0.0855	0.856	1.0
watch	get	foggy	0.0855	0.8438	0.0128
90	be written in	roman numerals	0.0855	0.9502	0.0292
40	be expensive	cal ammo	0.0855	0.7953	1.0
fetus	can	do	0.0855	0.9192	0.0001
population	do cause	unhappiness	0.0855	0.7788	1.0
occasion	can	identify	0.0855	0.8533	0.0004
pulse	be grown as	rotation crop	0.0855	0.8889	1.0
growler	has_time	yet	0.0855	0.9117	0.0003
sequoia	can	originate	0.0855	0.8234	0.0009
sequoia	can	attack	0.0855	0.843	0.0011
minnow	has_trait	organized	0.0855	0.8851	0.0009
crying	can	dine	0.0855	0.8338	0.0035
crying	can	tag	0.0855	0.8298	0.0013
crying	can	map	0.0855	0.863	0.0011
crying	can	idle	0.0855	0.8249	0.0005
crying	can	eject	0.0855	0.8316	0.0007
crying	can	cycle	0.0855	0.881	0.0005
hip	has_property	go	0.0855	0.9403	0.0002
counselor	obtain dna for	karyotyping	0.0855	0.7606	1.0
corticosteroid	has_property	cd	0.0855	0.9474	0.0001
cad	be used in	textiles	0.0855	0.9146	0.0632
highlighter	can	fade	0.0855	0.8282	0.0054
chlamydia	get	into the body	0.0855	0.9804	0.0035
neutron star	has_property	transformed	0.0855	0.8197	0.021
neutron star	has_property	squeezed	0.0855	0.8247	0.0015
neutron star	has_property	tf2	0.0855	1.0	0.0005
bold	has_property	online	0.0855	0.8683	0.0006
bold	has_property	kohl	0.0855	0.7156	0.2099
plant	grow	better in topsoil than in subsoil	0.0855	0.7615	1.0
seahorse	wrap	around each other	0.0855	0.7856	0.439
bowl	has_property	gym	0.0855	0.9424	0.0004
credit	can	expire	0.0855	0.8774	0.0005
pandora	keep	stopping	0.0855	0.7977	0.0069
smooth muscle cell	has_property	mac	0.0855	0.9547	0.0006
smooth muscle cell	has_property	ski	0.0855	0.8741	0.0011
game	has_property	dog	0.0855	0.9505	0.0005
jeep	has_property	ignite	0.0855	0.8278	0.001
rabbit	be illegal in	australia	0.0855	0.877	0.0071
science	explain	emotions	0.0855	0.7963	0.3147
eight	can	originate	0.0855	0.8234	0.0009
ambulance	drive	slow	0.0855	0.8306	0.036
salt	be used	usually	0.0855	0.8894	0.6366
relative humidity	affect	climate change	0.0855	0.9186	0.0043
iodine	has_property	produced	0.0855	0.9392	0.0006
whale	play with	seals	0.0855	0.7655	0.2248
voice box	has_property	cancer	0.0855	0.9541	0.0049
yr	has_property	ask	0.0855	0.8516	0.0013
rust mite	go	away	0.0855	0.9041	0.0005
ceiling	can	do	0.0855	0.9192	0.0001
chaeta	has_property	zambia	0.0855	0.9174	0.0079
former	has_property	gift	0.0855	0.9026	0.0057
mike	can be	with rachel on suits	0.0855	0.7382	1.0
cat	need	to sleep much	0.0855	0.9183	1.0
french	can	knot	0.0855	0.8548	0.0198
retainer	get	crusty	0.0855	0.8747	0.0211
china	has_property	te	0.0855	0.8368	0.0165
kepler's first law	has_property	true	0.0855	0.895	0.0004
rabbit	has_property	easy	0.0855	0.9218	0.0006
reactant	has_property	oats	0.0855	0.8685	0.0009
reactant	has_property	yuri	0.0855	0.7472	0.0061
reactant	has_property	quid	0.0855	0.925	0.0009
reactant	has_property	uqam	0.0855	1.0	0.0014
reactant	has_property	ft	0.0855	0.939	0.0003
reactant	has_property	ufa	0.0855	1.0	0.0016
reactant	has_property	enemy	0.0855	0.9494	0.0009
reactant	has_property	lucas	0.0855	0.8004	0.0034
reactant	has_property	dvd	0.0855	0.9348	0.0002
reactant	has_property	traded	0.0855	0.8839	0.0141
reactant	has_property	tquk	0.0855	1.0	0.0005
reactant	has_property	pyramid	0.0855	0.9008	0.0006
reactant	has_property	phd	0.0855	0.927	0.0002
reactant	has_property	pet	0.0855	0.9399	0.0009
reactant	has_property	pd	0.0855	0.9573	0.0002
reactant	has_property	packet	0.0855	0.8273	0.1412
reactant	has_property	oyster	0.0855	0.9602	0.0002
reactant	has_property	osmosis	0.0855	0.8555	0.0019
reactant	has_property	toque	0.0855	0.9012	0.0002
reactant	has_property	led	0.0855	0.9218	0.0004
reactant	has_property	oily	0.0855	0.8701	0.0004
reactant	has_property	oats	0.0855	0.8685	0.0009
reactant	has_property	nwt	0.0855	1.0	0.0008
reactant	has_property	nod	0.0855	0.8359	0.0006
reactant	has_property	hhs	0.0855	0.851	0.0003
reactant	has_property	ivy	0.0855	0.9136	0.0004
reactant	has_property	fee	0.0855	0.8949	0.0005
reactant	has_property	fwd	0.0855	0.8629	0.0004
reactant	has_property	fqdn	0.0855	1.0	0.0003
reactant	has_property	fps	0.0855	0.9637	0.0002
reactant	has_effect	itchy	0.0855	0.8793	0.0003
reactant	has_trait	popular	0.0855	0.9342	0.0001
reactant	has_trait	fixed	0.0855	0.853	0.0021
concrete	has_property	bad for batteries	0.0855	0.8451	0.4432
some products	carry	an age restriction	0.0855	0.7348	1.0
contract	say	whereas	0.0855	0.7958	1.0
joint	has_property	find	0.0855	0.8641	0.0078
albert einstein	has_property	known	0.0855	0.9382	0.0012
sneaker	has_property	went	0.0855	0.8425	0.0004
dolphin	survive in	antarctica	0.0855	0.9079	0.0077
dr.	can	tv.com	0.0855	0.6953	0.369
dr.	can	radhakrishnan	0.0855	0.9277	0.369
dr.	can	natarajan	0.0855	0.9277	0.369
dr.	can	lounge	0.0855	0.7985	0.0426
dr.	can	formula	0.0855	0.8965	0.2892
affection	be important in	marriage	0.0855	0.8899	0.0166
wrong	has_property	to take sleeping oil	0.0855	0.7819	1.0
starch	be important in	plants	0.0855	0.9698	0.0117
commandment	can	vote	0.0855	0.8744	0.0003
commandment	can	quit	0.0855	0.8569	0.0001
property	be created in	python	0.0855	0.9008	1.0
fish oil	has_property	com	0.0855	0.8783	0.0006
stage	has_property	4 pancreatic cancer	0.0855	0.8147	1.0
celebrate	can	snow	0.0855	0.9054	0.0004
dairy	can	zone	0.0855	0.8289	0.0006
fair	has_property	growing	0.0855	0.8281	0.0041
hate	win over	love	0.0855	0.7932	1.0
rock band	has_property	zero rated	0.0855	0.8533	0.0015
french	can	twist	0.0855	0.7903	0.0076
na	can	fly	0.0855	0.9162	0.0003
cadence	has_property	important in cycling	0.0855	0.8927	0.1976
russia	have	sanctions	0.0855	0.863	0.1431
shotgun	has_property	sou	0.0855	0.7734	0.0041
law	be changed in	spain	0.0855	0.86	1.0
mole	change with	age	0.0855	0.8744	0.0134
swiss cheese	can	vote	0.0855	0.8744	0.0003
bowl	has_property	fold	0.0855	0.7598	0.005
breast	has_trait	nice	0.0855	0.9464	0.0006
stuffed grape leaves	has_color	black	0.0855	0.9414	0.0002
muslim	hate	each other	0.0855	0.8548	0.0039
mezcal	be smokier than	tequila	0.0855	0.7708	0.7861
cathedral	can	jump	0.0855	0.8827	0.0001
protein	be essential to	life	0.0855	0.965	0.0088
gabon	speak	french	0.0855	0.8493	0.0029
musculature	has_property	go	0.0855	0.9403	0.0002
astronaut	keep food	spoiling	0.0855	0.8659	0.18
headphone	has_property	useful	0.0855	0.918	0.0002
persimmon	has_property	dying	0.0855	0.8439	0.0004
electromagnetics	can	zero	0.0855	0.9104	0.0003
cast	can	look	0.0855	0.9308	0.0005
minocycline	kill	bacteria	0.0855	0.9544	0.0016
butter	turn	red	0.0855	0.8981	0.0006
android	has_property	zoned	0.0855	0.782	0.0005
seagull	can	vibrate	0.0855	0.871	0.0012
cupcake	rise to	one side	0.0855	0.7729	0.5237
gas turbine	work on	ships	0.0855	0.8787	0.4417
lash	has_property	born	0.0855	0.9532	0.0007
imagination	has_property	empowering tool	0.0855	0.8471	1.0
wodehouse	have	work	0.0855	0.8693	0.0049
earthquake	change over	years	0.0855	0.9037	0.3282
structure	has_property	homologous	0.0855	0.8586	0.0568
thousand	can	join	0.0855	0.8808	0.0009
fibroid tumor	has_property	cheap	0.0855	0.9409	0.0006
fibroid tumor	has_property	curved	0.0855	0.8872	0.0015
fibroid tumor	has_property	created	0.0855	0.9362	0.0003
side	has_property	air	0.0855	0.9405	0.0004
swimmer	take	ice baths	0.0855	0.9154	0.0236
baby	has_property	swollen	0.0855	0.9027	0.0007
dot	be in	friends title	0.0855	0.8115	1.0
indic	can	jump	0.0855	0.8827	0.0001
epithelial cell	be affected by	cancer	0.0855	0.8291	0.4067
waste	can	run	0.0855	0.8375	0.0005
high-yield bond	has_property	per	0.0855	0.9112	0.0005
hydrogen peroxide	be used as	antiseptic	0.0855	0.9372	0.0295
butterfly	can	work	0.0855	0.9072	0.0
relationship	has_property	like an onion	0.0855	0.8435	0.3823
royalty	be called	blue blood	0.0855	0.9066	0.3606
chili	has_property	illinois	0.0855	0.9556	0.0013
occasion	can	squat	0.0855	0.8139	0.0011
sir gawain	has_property	upset	0.0855	0.9216	0.0026
pacemaker	can	sense	0.0855	0.8702	0.0218
vitis	has_property	die	0.0855	0.9522	0.0025
beach	has_property	per	0.0855	0.9112	0.0005
palm tree	has_property	dan	0.0855	0.91	0.0004
no	kit	work	0.0855	0.8219	1.0
side	has_property	asia	0.0855	0.9618	0.0028
coconut	has_property	fattening	0.0855	0.8221	0.0026
cell	need	to go through interface before dividing	0.0855	0.725	1.0
cleaning	can	grow	0.0855	0.9109	0.0002
power plant	control	emissions of sulfur	0.0855	0.7519	1.0
rower	has_property	did	0.0855	0.8685	0.0004
coastline	be vulnerable to	erosion	0.0855	0.8449	0.2891
relationship	has_property	good thing	0.0855	0.9418	0.0039
stew	can	garage	0.0855	0.7893	0.0265
middle	can	vote	0.0855	0.8744	0.0003
dishcloth	can	work	0.0855	0.9072	0.0
steroid	has_property	go	0.0855	0.9403	0.0002
pinkeye	has_property	vs	0.0855	0.9257	0.0002
photo	be zoomed in	in movie	0.0855	0.8702	1.0
conservative	can	know	0.0855	0.9079	0.0003
cold sore	has_property	different	0.0855	0.9463	0.0001
envy	affect	us	0.0855	0.9708	0.0006
bumper	has_property	flickering	0.0855	0.8254	0.0045
spy	can	infiltrate	0.0855	0.6942	0.1888
blender	has_property	vs	0.0855	0.9257	0.0002
toilet	has_property	vac	0.0855	0.8939	0.0005
enzyme	has_property	large	0.0855	0.8765	0.002
bureaucracy	has_property	inefficient	0.0855	0.8349	0.0066
house cat	kill	mice	0.0855	0.8702	0.0153
crude oil	can be obtained	from shale	0.0855	0.8063	1.0
na	can	arc	0.0855	0.8695	0.0033
heartburn	has_property	worse at the end of pregnancy	0.0855	0.9041	1.0
desert	has_property	interdependent	0.0855	0.844	0.0077
manner	has_property	noun	0.0855	0.8678	0.0023
law	be changed in	switzerland	0.0855	0.8291	1.0
law	be changed in	romania	0.0855	0.8742	1.0
carrot	can	spoil	0.0855	0.8419	0.0047
butterfly	has_property	times	0.0855	0.8536	0.001
electron	leave	negative end of battery	0.0855	0.7053	1.0
side	has_property	iud	0.0855	1.0	0.0002
sanction	be imposed on	iran	0.0855	0.8165	1.0
cabin	has_movement	ahead	0.0855	0.8973	0.0001
knockoff	has_trait	quiet	0.0855	0.8833	0.0001
knockoff	has_property	nelda	0.0855	1.0	0.0026
knockoff	has_property	recyclable	0.0855	0.839	0.0019
culture	can	cut	0.0855	0.877	0.0002
proportion	be	invented	0.0855	0.8881	0.001
tree frog	turn	brown after being green	0.0855	0.8327	1.0
orb	has_property	twin	0.0855	0.8756	0.0009
turkey	roll around in	dirt	0.0855	0.9295	0.0284
panda bear	has_property	cry	0.0855	0.8755	0.0082
whole milk	need	to be homogenized	0.0855	0.9058	1.0
glyceride	can	zero	0.0855	0.9104	0.0003
glyceride	can	jump	0.0855	0.8827	0.0001
communist	can	zoom	0.0855	0.8638	0.0003
rotifera	can	vibrate	0.0855	0.871	0.0012
rotifera	can	quit	0.0855	0.8569	0.0001
rotifera	can	jump	0.0855	0.8827	0.0001
forest	has_property	burning	0.0855	0.8669	0.0051
cyclist	can	zoom	0.0855	0.8638	0.0003
helmet	has_color	ivory	0.0855	0.8531	0.0021
x chromosome	has_property	different	0.0855	0.9463	0.0001
serial murderer	can	zip	0.0855	0.8974	0.0005
prison	go	down	0.0855	0.8885	0.0012
everyone	has_property	nowadays	0.0855	0.8445	0.0527
problem	be by	employers	0.0855	0.8922	1.0
uber	be expensive in	japan	0.0855	0.9001	0.0063
thunderstorm	has_property	most	0.0855	0.8815	0.0017
side	has_property	mp3	0.0855	0.8867	0.0001
moderation	has_property	key	0.0855	0.8949	0.0021
peptide bond	can	link	0.0855	0.8048	0.0121
ossification	occur in	man	0.0855	0.9284	1.0
cucumber	be better than	man	0.0855	0.9482	0.245
size	be hard	small	0.0855	0.854	1.0
inversion	has_property	in yoga good for the body	0.0855	0.8725	1.0
plunk	has_property	normal	0.0855	0.8996	0.0009
hope	defeat	hollow	0.0855	0.7498	0.5529
sneaker	has_trait	original	0.0855	0.7917	0.0012
poseidon	interact in	book	0.0855	0.7314	1.0
side	has_property	czech	0.0855	0.9181	0.0002
stock market index	has_property	calculated	0.0855	0.9378	0.0004
skin	has_trait	attractive	0.0855	0.9206	0.0005
electromagnet	pick up	scrap	0.0855	0.8565	1.0
chicken	has_property	text	0.0855	0.9462	0.0002
side	has_property	python	0.0855	0.9585	0.0003
asteridae	has_property	skipping	0.0855	0.8331	0.0009
asteridae	has_property	squeaking	0.0855	0.8283	0.0007
asteridae	has_property	snapping	0.0855	0.8544	0.0013
knowledge	be essential in	financial management	0.0855	0.8513	1.0
sign	can	react	0.0855	0.8687	0.0029
cdt	has_trait	good	0.0855	0.9469	0.0
part	can	sum	0.0855	0.8453	0.0005
numbat	be in	danger	0.0855	0.9483	0.0007
tornado	can	harmful	0.0855	0.9243	0.0072
pile	go	hard	0.0855	0.8531	0.0141
side	has_property	bbc	0.0855	0.9402	0.0002
side	has_property	pbs	0.0855	0.9038	0.0006
watching tv	can reduce	stress	0.0855	0.9216	0.0384
meth	can	place	0.0855	0.8354	0.0045
mobile home	get	internet	0.0855	0.9267	0.0118
hamster	has_property	bsa	0.0855	1.0	0.0004
hair	feel	good	0.0855	0.9543	0.0006
side	has_property	toque	0.0855	0.9012	0.0002
side	has_property	ikea	0.0855	0.8341	0.0004
side	has_property	ao3	0.0855	1.0	0.0004
side	has_property	ambiguous	0.0855	0.8082	0.0015
glass	be invisible in	oil	0.0855	0.8074	1.0
gemini	get cheated	on	0.0855	0.8187	0.1726
frilled lizard	find	food	0.0855	0.9006	0.001
magnetics	has_property	average	0.0855	0.8799	0.0006
uber	be allowed in	nyc	0.0855	0.8828	1.0
pump	has_property	get	0.0855	0.8796	0.0003
microprocessor	can	zero	0.0855	0.9104	0.0003
gas	has_property	more expensive in europe	0.0855	0.9581	0.0232
hamlet	has_property	la	0.0855	0.9407	0.0004
popsicle	has_property	flavors	0.0855	0.8975	0.0233
piece	be transcribed into	pieces of rna	0.0855	0.8196	1.0
atlanta	have	silver fire hydrants	0.0855	0.92	1.0
firefly	has_trait	active	0.0855	0.8849	0.0006
firefly	has_property	layer	0.0855	0.8854	0.0021
firefly	has_property	award	0.0855	0.8745	0.0008
firefly	has_property	automated	0.0855	0.7615	0.0016
firefly	has_property	ao3	0.0855	1.0	0.0004
firefly	has_movement	ahead	0.0855	0.8973	0.0001
firefly	has_movement	agile	0.0855	0.8838	0.0011
firefly	has_property	sf	0.0855	0.9641	0.0015
firefly	has_property	aerospace	0.0855	0.8713	0.0187
firefly	has_property	aaa	0.0855	0.896	0.004
belgium	can	speak	0.0855	0.8731	0.0016
position	has_property	snoring	0.0855	0.8657	0.0092
envelope	has_property	given	0.0855	0.9058	0.0011
red panda	has_body_part	leg	0.0855	0.9381	0.0007
monkey	want	himself again	0.0855	0.7965	1.0
side	has_property	aquatic	0.0855	0.874	0.0002
curler	has_temperature	hot	0.0855	0.8995	0.0003
pet	get in	sims 4	0.0855	0.9086	0.2882
bead	has_property	gym	0.0855	0.9424	0.0004
weightlifter	can	quit	0.0855	0.8569	0.0001
basketball player	has_property	tlc	0.0855	0.9135	0.0002
basketball player	has_property	idle	0.0855	0.8249	0.0002
basketball player	has_property	hmo	0.0855	1.0	0.0024
celebrex	compare to	ibuprofen	0.0855	0.7564	0.5155
truck driver	have	bad reputation	0.0855	0.9117	0.004
sinclair	personify	the hogs	0.0855	0.6471	1.0
opportunity cost	related	to trade offs	0.0855	0.8571	0.3853
car	be better than	horses	0.0855	0.9	0.1952
macadamia nut	has_body_part	skin	0.0855	0.8957	0.0006
macadamia nut	has_property	twitter	0.0855	0.9413	0.0004
macadamia nut	has_property	til	0.0855	0.845	0.0016
macadamia nut	has_property	tlumacz	0.0855	1.0	0.001
macadamia nut	has_property	tickets	0.0855	0.9188	0.0046
macadamia nut	has_property	testosterone	0.0855	0.9172	0.1137
macadamia nut	has_property	sainted	0.0855	0.6711	0.1568
macadamia nut	has_property	sjokolade	0.0855	1.0	0.0385
macadamia nut	has_property	sjokolade	0.0855	1.0	0.0385
macadamia nut	has_property	overdose	0.0855	0.8911	0.0097
macadamia nut	has_property	opener	0.0855	0.8188	0.0162
macadamia nut	has_property	odivelas	0.0855	1.0	0.2209
macadamia nut	has_property	sociopath	0.0855	0.8328	0.0296
macadamia nut	has_property	paris	0.0855	0.9531	0.0076
macadamia nut	has_property	fertilized	0.0855	0.8822	0.0037
macadamia nut	has_property	boosted	0.0855	0.7868	0.0234
macadamia nut	has_property	bbq	0.0855	0.8978	0.0007
streetcar	can	know	0.0855	0.9079	0.0003
environment	has_property	ignoring	0.0855	0.8575	0.0008
utilitarian	can	zero	0.0855	0.9104	0.0003
utilitarian	can	vote	0.0855	0.8744	0.0003
side	has_property	pd	0.0855	0.9573	0.0002
culture	become	generic	0.0855	0.8192	0.2452
automation	affect	test	0.0855	0.8587	0.0804
shingle	has_property	sore	0.0855	0.9153	0.0021
lateral	can	grow	0.0855	0.9109	0.0002
star	twinkle in	absence of oxygen	0.0855	0.7367	1.0
san diego	has_temperature	warm	0.0855	0.8802	0.0008
water bottle	has_property	sizes	0.0855	0.8938	0.0038
titration	can	jump	0.0855	0.8827	0.0001
freeway	has_property	curved	0.0855	0.8872	0.0015
freeway	has_property	cheap	0.0855	0.9409	0.0006
death rate	has_property	fee	0.0855	0.8949	0.0005
magnetic field	has_property	fcc	0.0855	0.9214	0.0005
rope	has_property	ladder	0.0855	0.9197	0.1321
stem	has_property	any	0.0855	0.8546	0.0015
puberty	relate to	relationships	0.0855	0.8155	1.0
oscar	say	state senator	0.0855	0.7763	1.0
us	participate in	euro vision	0.0855	0.8674	0.1848
nation	can	plan	0.0855	0.8682	0.0012
cystic fibrosis	cause	irregular bowel movements	0.0855	0.8383	1.0
alexa	play	the same songs	0.0855	0.9322	0.0297
sago	be made in	india	0.0855	0.9158	0.0069
howler monkey	can	die	0.0855	0.8889	0.0001
snake	come out	after it rains	0.0855	0.9688	0.3323
cuticle	has_property	bad	0.0855	0.9451	0.0
human hand	has_time	yet	0.0855	0.9117	0.0003
biscuit	has_property	umbergaon	0.0855	1.0	0.7369
biscuit	has_property	umbergaon	0.0855	1.0	0.7369
biscuit	has_property	ulcer	0.0855	0.8782	0.0175
biscuit	has_property	twitter	0.0855	0.9413	0.0004
biscuit	has_property	squeezed	0.0855	0.8247	0.0015
biscuit	has_property	sgt	0.0855	0.8844	0.0005
biscuit	has_property	pwllheli	0.0855	1.0	0.0012
biscuit	has_property	qed	0.0855	0.7709	0.0017
biscuit	has_property	mesa	0.0855	0.8727	0.0077
biscuit	has_property	lb	0.0855	0.9512	0.0007
biscuit	has_property	ft	0.0855	0.939	0.0003
biscuit	has_property	lubricant	0.0855	0.8906	0.0079
biscuit	has_property	ljmu	0.0855	1.0	0.0012
biscuit	has_property	ibm	0.0855	0.9122	0.0004
biscuit	has_property	vac	0.0855	0.8939	0.0005
biscuit	has_property	http	0.0855	0.9007	0.0014
biscuit	has_property	gwen	0.0855	0.8771	0.0006
biscuit	has_property	paris	0.0855	0.9531	0.0076
biscuit	has_property	ghana	0.0855	0.944	0.002
biscuit	has_property	fold	0.0855	0.7598	0.005
biscuit	has_property	dyed	0.0855	0.902	0.0043
biscuit	has_property	ulcer	0.0855	0.8782	0.0175
biscuit	has_property	twitter	0.0855	0.9413	0.0004
biscuit	has_property	taxed	0.0855	0.962	0.0005
biscuit	has_property	squeezed	0.0855	0.8247	0.0015
biscuit	has_property	sgt	0.0855	0.8844	0.0005
biscuit	has_property	pwllheli	0.0855	1.0	0.0012
crick	has_property	multiply	0.0855	0.8328	0.0525
crick	has_property	itching	0.0855	0.8165	0.0007
relative	can	work together	0.0855	0.9195	0.0547
21	be	the greatest common factor of 84	0.0855	0.8571	0.4061
grand	has_property	slams	0.0855	0.7127	1.0
superannuation	has_property	taxed	0.0855	0.962	0.0005
feeling	just go	away	0.0855	0.9604	0.0986
capsicum	has_property	ft	0.0855	0.939	0.0003
capsicum	has_property	mpg	0.0855	0.9433	0.0007
capsicum	has_property	mph	0.0855	0.9582	0.0003
capsicum	has_property	muted	0.0855	0.7458	0.0076
flash	can	download	0.0855	0.876	0.002
flack	has_movement	close	0.0855	0.8751	0.0079
fudge	get	hard	0.0855	0.9049	0.0031
orange	be important in	florida	0.0855	0.9748	0.0578
lemur	has_property	dna	0.0855	0.9504	0.0005
cult	differ from	other groups	0.0855	0.9048	0.4942
fire	can	near	0.0855	0.7793	0.0013
child	learn	to write	0.0855	0.8677	0.0291
gardening	help	elderly	0.0855	0.8271	0.0447
corticoid	can	zero	0.0855	0.9104	0.0003
corticoid	can	jump	0.0855	0.8827	0.0001
cage	has_property	italy	0.0855	0.9568	0.0019
apple	go on	sale	0.0855	0.9227	0.0042
middle	can	zero	0.0855	0.9104	0.0003
modal verb	has_time	yet	0.0855	0.9117	0.0003
desert	has_property	vi	0.0855	0.8455	0.0027
ridge	grow on	fingernails	0.0855	0.8113	1.0
garnet	can	zip	0.0855	0.8974	0.0005
garnet	can	quest	0.0855	0.789	0.0015
garnet	can	journey	0.0855	0.8363	0.0183
sol	can	count	0.0855	0.8123	0.022
white blood cell	has_property	circular	0.0855	0.8726	0.0016
white blood cell	has_property	wed	0.0855	0.863	0.0005
white blood cell	has_property	gmt	0.0855	0.9424	0.0005
white blood cell	has_property	vga	0.0855	0.8732	0.002
white blood cell	has_property	gb	0.0855	0.9593	0.0003
white blood cell	has_property	mri	0.0855	0.9024	0.0003
white blood cell	has_property	phd	0.0855	0.927	0.0002
rocket	be launched from	cape canaveral	0.0855	0.7773	1.0
arc	chute	work	0.0855	0.7208	1.0
colour	has_property	egg	0.0855	0.9096	0.0005
sensor	has_property	pt100	0.0855	1.0	0.5507
fiber	break down in	body	0.0855	0.9856	0.0331
stomach	has_property	growing	0.0855	0.8281	0.0041
smoke detector	has_property	bbc	0.0855	0.9402	0.0002
life	become	unmanageable	0.0855	0.7136	1.0
tate	write	taint on the chalkboard	0.0855	0.794	1.0
ethic	can	applied in everyday life	0.0855	0.9294	0.6059
golf tee	has_property	made	0.0855	0.9389	0.0
silicate	be abundant in	crust	0.0855	0.8358	1.0
monroe doctrine	be	adopted	0.0855	0.8584	0.0033
