local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
1.0	0.8644	on the current patch	0.1895	be	rumble
0.0011	0.9571	german	0.1895	be in	killifish
0.0007	0.9409	high	0.1895	has_property	phospholipid
0.7686	0.757	usually	0.1895	develop	mental disorder
0.0544	0.8975	teachers	0.1895	has_property	book
1.0	0.8379	algae	0.1895	be covered in	sloth
1.0	0.799	amazon	0.1895	grow well in	tree
0.1708	0.718	an altered state of consciousness	0.1895	has_property	meditation
0.0004	0.8664	cut	0.1895	can	filing
1.0	0.735	slumps	0.1895	get into	baseball player
0.0026	0.9003	blood pressure	0.1895	affect	diuretic
0.0003	0.889	ahead	0.1895	has_movement	duck
0.006	0.9061	japan	0.1895	be popular in	animation
1.0	0.8156	anal sex	0.1895	love	some girls
0.0004	0.8692	was	0.1895	can	beroes
0.0541	0.8952	on	0.1895	go	tights
0.0552	0.7617	action	0.1895	can	affirmative
0.0031	0.9393	to be refrigerated	0.1895	need	daiquiri
0.7295	0.8494	knocking noise	0.1895	make	fridge
0.0607	0.8704	on twitter	0.1895	work	chat
0.4537	0.7695	cicada	0.1895	has_property	molting
0.0831	0.7925	tents	0.1895	live in	arab
0.0004	0.9447	pa	0.1895	has_property	snow-on-the-mountain
0.0002	0.9583	uk	0.1895	has_property	caterpillar
0.009	0.8387	power	0.1895	get	autocrat
0.0189	0.8457	town	0.1895	has_property	skate
0.0006	0.9143	done	0.1895	has_property	cox-2 inhibitor
0.0009	0.8892	ill	0.1895	has_property	cox-2 inhibitor
0.0006	0.9143	done	0.1895	has_property	cox-2 inhibitor
0.0231	0.8231	the air	0.1895	clean	ionization
0.0361	0.8909	mine craft pe	0.1895	be in	shears
0.2868	0.7158	refilled	0.1895	get	atm
0.0015	0.977	brain	0.1895	affect	cancer
1.0	0.8767	lake	0.1895	have	australia
1.0	0.73	plaster	0.1895	crack	wall
0.0563	0.7754	villi	0.1895	have	large intestine
0.0689	0.7758	specialized	0.1895	become	neuron
1.0	0.8319	india	0.1895	be hunted in	tiger
0.0232	0.9452	united states	0.1895	be in	child
0.0021	0.8135	effect	0.1895	can	soreness
0.4182	0.7972	bella	0.1895	be attracted to	jacob
0.0003	0.8987	grow	0.1895	can	sideburn
0.1094	0.8971	rdr2	0.1895	work in	hair tonic
0.011	0.8683	cool	0.1895	stay	mascot
0.1817	0.8418	standard	0.1895	have	finland
0.1332	0.8535	girlfriends	0.1895	have	killer
0.0015	0.8919	unhealthy	0.1895	has_trait	lard
1.0	0.7458	white colored skin ppm rather then dark	0.1895	prefer	most people
0.0	0.8642	work	0.1895	can	dubbin
0.0022	0.8171	temp	0.1895	has_property	room
0.0272	0.8977	carnivores	0.1895	has_diet	panda bear
0.0004	0.9447	pa	0.1895	has_property	disciple
1.0	0.9147	lots of cytoplasm	0.1895	have	egg cell
0.0772	0.8655	bells	0.1895	wear	goat
0.0011	0.9118	dr	0.1895	has_property	bartender
0.0018	0.8858	poor	0.1895	has_property	kentucky
0.1066	0.8463	essential oil	0.1895	has_property	rose
0.0112	0.8983	europe	0.1895	be popular in	air conditioning
0.0015	0.9464	winter	0.1895	has_property	pillow
0.0003	0.8951	are	0.1895	can	scoke
1.0	0.7331	orbit bbc bite	0.1895	stay in	satellite
0.0003	0.8802	use	0.1895	can	pearl
0.0003	0.8951	are	0.1895	can	adverb
0.0051	0.9376	white	0.1895	be in	misfit
1.0	0.8254	more precipitation than others	0.1895	have	some months
0.6586	0.7876	intellectual property	0.1895	can protect	business
0.1164	0.8926	most popular	0.1895	has_property	carrot
0.01	0.8896	worn	0.1895	has_property	corset
0.0101	0.8424	bald	0.1895	has_property	goatee
0.0	0.8642	work	0.1895	can	waveguide
0.1834	0.8423	nourishment	0.1895	obtain	fungi
1.0	0.7266	the winner	0.1895	pay	big brother
0.1126	0.8847	stones	0.1895	have	train tracks
0.001	0.8685	did	0.1895	has_property	goggles
0.0905	0.8876	tinder	0.1895	work on	message
0.0022	0.9177	sos	0.1895	has_property	black rat
0.0683	0.8638	the ecosystem	0.1895	benefit	slime mold
0.2403	0.7557	ecosystem	0.1895	return nutrients to	snail
0.184	0.8718	sore throats	0.1895	help	pineapple juice
0.0203	0.9295	carbon dioxide	0.1895	produce	lung
0.0014	0.9183	at	0.1895	has_property	electric field
0.2566	0.8684	nine	0.1895	be afraid of	seven
0.0003	0.9271	famous	0.1895	has_property	grace kelly
0.6386	0.8149	measurement	0.1895	use	scientist
0.0578	0.8362	garlic	0.1895	has_property	chicken stock
1.0	0.8046	a powerful force in history	0.1895	has_property	nationalism
1.0	0.848	cell communication	0.1895	be involved in	interferon
0.0496	0.9125	east coast	0.1895	be on	earthquake
0.0034	0.9232	weight	0.1895	gain	father
0.0166	0.8716	illegal in india	0.1895	has_property	sandalwood
0.0423	0.8937	tourist attraction	0.1895	has_property	cape town
0.0998	0.7984	turbocharged	0.1895	has_property	diesel
0.0861	0.7668	data	0.1895	manipulate	researcher
0.0142	0.9806	environment	0.1895	be harmful to	fertilizer
1.0	0.9062	person	0.1895	can heal	emotion
1.0	0.8481	oil	0.1895	be insoluble in	salt
1.0	0.6939	the relevance of a genre	0.1895	stick	fairy tale
0.1886	0.9551	winter	0.1895	adapt for	labrador retriever
0.0738	0.9059	upside down	0.1895	turn	beetle
1.0	0.7932	strange sounds around speakers	0.1895	make	cell phone
1.0	0.8115	box one	0.1895	load on	game
0.0605	0.8755	out	0.1895	walk	bodybuilder
0.0301	0.8673	money	0.1895	invest	billionaire
0.0163	0.7895	best	0.1895	learn to	employee
0.3697	0.8976	inside a conductor	0.1895	has_property	electric field
0.0016	0.8501	hs code	0.1895	has_property	ring
1.0	0.7089	consumers	0.1895	assist	consumerism
0.0002	0.9376	white	0.1895	has_color	ice crystal
1.0	0.8662	boiling point of planes	0.1895	affect	branching
0.3316	0.8468	lutheran	0.1895	has_property	martin luther
0.6877	0.8133	the quality of dental images	0.1895	affect	glass
1.0	0.8241	to be watered	0.1895	like	succulent
0.0002	0.8596	occur	0.1895	can	hyperbilirubinemia
1.0	0.8629	in act 5	0.1895	be presented	othello
0.1608	0.8775	to be cut	0.1895	need	cigar
1.0	0.6407	new generation	0.1895	express character to	gene
0.0002	0.8596	occur	0.1895	can	appendix
0.0061	0.9358	underwater	0.1895	breathe	aquatic plant
1.0	0.738	themselves after intimacy	0.1895	distance	guy
0.9063	0.8431	day czech	0.1895	has_property	remembrance
1.0	0.9066	day allah	0.1895	has_property	remembrance
0.9062	0.8905	day air	0.1895	has_property	remembrance
1.0	0.894	day ajax	0.1895	has_property	remembrance
1.0	0.9139	day amazon	0.1895	has_property	remembrance
0.9063	0.8408	day aka	0.1895	has_property	remembrance
1.0	0.9322	day aylesbury	0.1895	has_property	remembrance
1.0	0.8851	day case	0.1895	has_property	remembrance
1.0	0.9322	day ck2	0.1895	has_property	remembrance
0.9063	0.9073	day cnn	0.1895	has_property	remembrance
1.0	0.854	day tlc	0.1895	has_property	remembrance
0.9063	0.9322	day tf1	0.1895	has_property	remembrance
0.9	0.9036	day test	0.1895	has_property	remembrance
0.9063	0.9322	day tdsb	0.1895	has_property	remembrance
0.9063	0.9147	day nyc	0.1895	has_property	remembrance
0.9063	0.9322	day nadia	0.1895	has_property	remembrance
0.9063	0.9126	day nursery	0.1895	has_property	remembrance
1.0	0.9322	day nra	0.1895	has_property	remembrance
1.0	0.8985	day anna	0.1895	has_property	remembrance
0.9063	0.9089	day mr	0.1895	has_property	remembrance
0.9063	0.864	day hhs	0.1895	has_property	remembrance
0.9063	0.8431	day czech	0.1895	has_property	remembrance
0.9063	0.8788	day cyprus	0.1895	has_property	remembrance
1.0	0.8585	day cbc	0.1895	has_property	remembrance
1.0	0.889	day cairo	0.1895	has_property	remembrance
0.9063	0.868	day cpd	0.1895	has_property	remembrance
1.0	0.9268	day tsunami	0.1895	has_property	remembrance
1.0	0.9322	day tquk	0.1895	has_property	remembrance
0.9062	0.8905	day air	0.1895	has_property	remembrance
0.5214	0.8974	south sudan	0.1895	be in	refugee
0.1736	0.8093	to a stroke	0.1895	can lead	atherosclerosis
0.0639	0.8313	holidays	0.1895	celebrate	brazil
0.0032	0.9379	meat	0.1895	eat	brahmin
0.0178	0.9613	xenoverse 2	0.1895	has_property	player
0.0029	0.83	bridge	0.1895	can	market
1.0	0.8664	in sugar water	0.1895	float	egg
1.0	0.7739	culturally inclusive / sensitive	0.1895	can be	organisation
0.3954	0.9105	bottled beer	0.1895	be different from	draft beer
0.0028	0.9803	the kidneys	0.1895	affect	water pill
0.0405	0.8528	farmers	0.1895	affect	desertification
0.0016	0.9068	sam	0.1895	has_property	ski
0.0003	0.8802	use	0.1895	can	tc
0.7201	0.8831	take	0.1895	be required	foreigner
1.0	0.8204	for the christian right	0.1895	be	over
1.0	0.6826	one twin	0.1895	abandon	panda
0.007	0.8071	made	0.1895	get	pickle
0.9063	0.9322	day nrlm	0.1895	has_property	remembrance
1.0	0.8851	day nod	0.1895	has_property	remembrance
1.0	0.8851	day nod	0.1895	has_property	remembrance
1.0	0.8554	day np	0.1895	has_property	remembrance
1.0	0.9187	day ambassador	0.1895	has_property	remembrance
1.0	0.8731	day cctv	0.1895	has_property	remembrance
0.9063	0.868	day cpi	0.1895	has_property	remembrance
0.9063	0.9128	day cycling	0.1895	has_property	remembrance
0.9063	0.9322	day aquarius	0.1895	has_property	remembrance
1.0	0.9322	day ncis	0.1895	has_property	remembrance
0.0002	0.8596	occur	0.1895	can	thiazine
1.0	0.7745	hands	0.1895	spit in	boxer
0.4297	0.7752	happiness	0.1895	seek	human being
0.0732	0.917	to christmas	0.1895	related	poinsettia
0.0002	0.8692	is	0.1895	can	glimmer
0.0026	0.9105	extinct	0.1895	go	coral reef
0.0809	0.8084	shape	0.1895	affect	gravity
1.0	0.8781	day netherlands	0.1895	has_property	remembrance
0.9053	0.9091	day gdp	0.1895	has_property	remembrance
0.9063	0.9322	day tf2	0.1895	has_property	remembrance
1.0	0.8784	day amsterdam	0.1895	has_property	remembrance
0.9063	0.9356	day cv	0.1895	has_property	remembrance
0.9063	0.9101	day cycle	0.1895	has_property	remembrance
0.2759	0.9431	in marketing	0.1895	can be used	spreadsheet
1.0	0.8353	keyboard	0.1895	have split	ipad
0.8636	0.8823	multiples of 3	0.1895	come in	condom
0.172	0.802	essay	0.1895	fail	marriage
0.3907	0.8861	dry shampoo	0.1895	be in	propane
1.0	0.8703	at the same time	0.1895	meet	gamete
1.0	0.722	thermoregulation	0.1895	contribute to	shivering
0.0015	0.8549	sweat	0.1895	can	finger
0.03	0.8965	to be protected	0.1895	need	coral reef
0.4322	0.9176	important to the history of canada	0.1894	has_property	george vancouver
0.0006	0.9121	fly	0.1894	can	lizard
0.1018	0.9167	water	0.1894	dissolve easily in	carbohydrate
0.9129	0.8756	dubai	0.1894	be low in	crime
0.0076	0.9606	hindi	0.1894	be in	play
0.0469	0.9442	lower in the morning	0.1894	has_property	blood sugar
0.001	0.9415	us	0.1894	has_property	wetland
1.0	0.809	in the battle of britain	0.1894	fail	germany
0.0705	0.7604	fixed	0.1894	can	head gasket
1.0	0.8317	quasi public good	0.1894	has_property	road
1.0	0.7682	anise	0.1894	get nosebleeds in	character
1.0	0.8357	circle	0.1894	turn around in	dog
0.0116	0.7178	molt	0.1894	can	bird
1.0	0.6962	business risk	0.1894	undertake	businessman
0.0002	0.9583	uk	0.1894	has_property	pillow
0.2751	0.8602	petroleum ether	0.1894	be soluble in	toluene
0.0002	0.9583	uk	0.1894	has_property	hoarding
1.0	0.8582	teeth	0.1894	look on	crown
1.0	0.9101	to be enforceable	0.1894	need	law
0.0009	0.9555	japanese	0.1894	be in	sarah
0.0014	0.9491	soluble in water	0.1894	has_property	benzoate
0.0296	0.8451	dentistry	0.1894	be used in	amoxicillin
0.001	0.9748	used	0.1894	can	radiant energy
1.0	0.8298	earths surface	0.1894	form on	metamorphic rock
0.0042	0.9568	italy	0.1894	has_property	poseidon
0.0007	0.9309	pc	0.1894	has_property	isomer
0.0003	0.9192	do	0.1894	can	president
0.0005	0.9006	necessary	0.1894	has_property	feedback
1.0	0.7501	options	0.1894	keep	guy
0.0442	0.8426	queue	0.1894	can	soot
0.0111	0.8971	hat	0.1894	has_property	conductor
1.0	0.7986	winters a bit warmer in japan in other places	0.1894	has_property	summer
0.021	0.9191	mouth	0.1894	be in	blood blister
0.0299	0.8173	stress	0.1894	deal with	manager
1.0	0.9776	different from the lilliputians	0.1894	has_property	gulliver
0.0009	0.8867	zone	0.1894	has_property	skate
0.1816	0.8418	standard	0.1894	have	norway
0.0007	0.8616	zero	0.1894	can	flavonoid
0.0007	0.9079	know	0.1894	can	flavonoid
0.0011	0.8774	expire	0.1894	can	flavonoid
0.0003	0.9192	do	0.1894	can	butter
0.0021	0.9831	bad for the environment	0.1894	has_property	paper plate
0.009	0.93	strike	0.1894	be on	line
1.0	0.8658	always	0.1894	show up	firefighter
0.0483	0.8576	conflict	0.1894	deal with	team
1.0	0.8875	blood system	0.1894	be important to	stem cell
0.3622	0.8788	outlook calendar	0.1894	be in	appointment
1.0	0.7565	closed containers	0.1894	appear in	maggot
0.0084	0.8943	delayed	0.1894	has_property	state tax refund
0.152	0.8138	finnish	0.1894	be in	condolence
0.6037	0.9515	rosales worse	0.1894	make	heat
0.0282	0.8939	red	0.1894	be called	russia
0.0015	0.9172	beneficial	0.1894	has_property	skunk
0.0139	0.7969	bent	0.1894	has_property	dorsal fin
0.0003	0.9342	popular	0.1894	has_trait	golf
0.0424	0.8601	low	0.1894	go	platelet
1.0	0.8501	world of dance	0.1894	work in	duel
0.5478	0.769	glacial	0.1894	be known as	acetic acid
0.6523	0.9183	big cities	0.1894	live in	pigeon
1.0	0.8268	japan	0.1894	rise first in	sun
0.0545	0.8311	tide	0.1894	can	red
0.1596	0.8916	older mothers	0.1894	be more common in	birth defect
1.0	0.8833	in earth's ozone layer	0.1894	has_property	hole
1.0	0.8133	anything natural is good	0.1894	think	many people
0.0024	0.939	life	0.1894	be used in	tangent
0.1178	0.9358	tuesdays	0.1894	closed on	museum
0.0003	0.9381	cd	0.1894	has_property	polysaccharide
0.0035	0.93	mine craft	0.1894	be in	structure
1.0	0.7706	buildings of different heights	0.1894	affect	earthquake
0.4526	0.8182	in rome	0.1894	dress	local
0.004	0.8958	stable	0.1894	has_trait	octet
0.002	0.8117	twitching	0.1894	has_property	areola
0.0023	0.8197	zipped	0.1894	has_movement	drawer
0.0225	0.8636	internet	0.1894	have	sweden
0.0013	0.9218	good	0.1894	feel	nail
1.0	0.9655	in the north and south	0.1894	be	life
0.0718	0.7695	reflective	0.1894	has_trait	thing
0.3671	0.7679	git	0.1894	work in	branch
0.0146	0.9004	diarrhea	0.1894	get	marathon runner
0.1016	0.9127	capricorn	0.1894	be attracted to	sagittarius
0.0024	0.9652	florida	0.1894	be in	flooding
1.0	0.8313	used as diagnostic tool by doctors	0.1894	can	reflex
1.0	0.7503	majority rule	0.1894	feel about	thoreau
1.0	0.7702	to the arachnids family	0.1894	belong	spider
0.0004	0.9591	on	0.1894	has_place	adamant
0.0149	0.9645	nature	0.1894	be important in	surface tension
0.7696	0.9602	football called	0.1894	be in	scoring
0.0015	0.9372	book	0.1894	has_property	learn
0.0105	0.8676	transported	0.1894	has_property	bottled water
0.0007	0.884	ice	0.1894	can	clay
1.0	0.7772	two categories	0.1894	can have	yahoo
1.0	0.8994	china	0.1894	be great in	confucius
0.0057	0.8669	violent	0.1894	has_property	video game
0.0645	0.8535	flavor	0.1894	get	cheese
0.0006	0.9109	us	0.1894	help	sewing machine
0.0	0.8642	work	0.1894	can	communicativeness
0.0002	0.9418	illegal	0.1894	has_property	street drug
0.0011	0.872	pronounced	0.1894	has_property	ferdinand i
0.0004	0.8642	form	0.1894	can	bump
0.0286	0.8679	bible	0.1894	be mentioned in	tea
0.367	0.6957	athena	0.1894	be dedicated to	athens
1.0	0.712	appearance	0.1894	based on	other
0.0359	0.8775	national holiday	0.1894	has_property	election day
0.0	0.8642	work	0.1894	can	prolog
0.6697	0.7884	brain	0.1894	reduce	steroid
0.3959	0.831	one tree hill	0.1894	leave	luca
1.0	0.7617	deodorant	0.1894	put on	guy
0.3156	0.925	coat	0.1894	has_property	parka
0.0002	0.9111	vegan	0.1894	has_diet	waiter
0.2102	0.8671	good show	0.1894	has_property	lost
1.0	0.7335	bandits	0.1894	look like	raccoon
1.0	0.7089	applicants	0.1894	find	headhunter
0.0634	0.8784	fireworks	0.1894	be used in	sulfur
1.0	0.8377	friends with an ex	0.1894	has_property	girlfriend
0.0153	0.8464	soil	0.1894	help	springtail
1.0	0.823	different face on vs to the side	0.1894	look	human
1.0	0.8764	important to the study of language	0.1894	has_property	phonetics
0.0001	0.9428	bad	0.1894	has_property	treaty
0.0913	0.7785	space	0.1894	explode in	balloon
0.0771	0.9123	ireland	0.1894	be high in	welfare
0.0275	0.9478	soda	0.1894	be in	sugar
1.0	0.8091	truth functional	0.1894	has_property	quantifier
0.5691	0.8567	in group 1	0.1894	belong	hydrogen
0.1802	0.8464	with cd drives	0.1894	come	laptop
1.0	0.8337	as a fertility drug	0.1894	be used	fsh
0.1236	0.7636	work	0.1894	stand	paddock
0.0035	0.93	mine craft	0.1894	be in	notch
1.0	0.7948	to be anaerobic	0.1894	need	fermentation
0.0533	0.8771	hawaii	0.1894	be popular in	spam
1.0	0.8202	in an autoclave	0.1894	be used	pressure
0.0908	0.9112	ethical	0.1894	can be	recycling
1.0	0.7638	what is newsworthy	0.1894	decide	journalist
0.0135	0.9574	islam	0.1894	be in	dancing
0.0021	0.9831	bad for the environment	0.1894	has_property	free trade
1.0	0.833	dry climates	0.1894	have	desert
0.0245	0.8748	believe	0.1894	can	lutheran
0.1498	0.8578	soluble in cl	0.1894	has_property	phenol
0.0	0.8642	work	0.1894	can	sampler
1.0	0.866	internet usage	0.1894	affect	streaming
0.0037	0.9185	refrigerated	0.1894	has_property	apple fritter
1.0	0.5688	fascia	0.1894	related to	tendon
1.0	0.6769	peek	0.1894	has_property	sneak
0.0644	0.7742	spotted	0.1894	has_property	dalmatian
1.0	0.733	always	0.1894	be interlinked	meiosis
0.2829	0.9322	specific antigens	0.1894	recognize	b lymphocyte
0.0003	0.9192	do	0.1894	can	ramp
0.009	0.8258	mate	0.1894	find	grizzly bear
0.0024	0.818	uses	0.1894	has_property	prochlorperazine
1.0	0.8682	mouths open	0.1894	lie with	crocodile
0.0375	0.7692	famous	0.1894	get	photographer
0.1688	0.8057	u tired	0.1894	make	antibiotic
0.0012	0.9308	look	0.1894	can	gabapentin
1.0	0.8542	vaccine growth	0.1894	be used in	egg
0.0351	0.8953	line	0.1894	walk in	caterpillar
0.437	0.8469	girls	0.1894	go out with	guy
0.0173	0.9428	bed	0.1894	be in	sex
0.2521	0.8239	strengthen	0.1894	can	hurricane
0.0004	0.9045	effective	0.1894	has_property	tubal ligation
0.005	0.8777	essay	0.1894	has_property	gun control
0.019	0.8371	stain	0.1894	can	towel
0.0526	0.9428	used in education	0.1894	can	multimedia
1.0	0.6847	15 minutes	0.1894	chime	clock
0.0124	0.8801	dangerous to humans	0.1894	has_property	mercury
0.0015	0.9812	important to us	0.1894	has_property	uranium
1.0	0.7342	around neighborhoods	0.1894	circle	helicopter
1.0	0.7915	data	0.1894	be obtained from	information
0.0392	0.8094	us	0.1894	change	christ
0.009	0.9417	kitchen	0.1894	has_property	hazelnut
0.6359	0.8249	the balance of oxygen	0.1894	maintain	plant
1.0	0.8469	one note	0.1894	be same as	notepad
0.0	0.8642	work	0.1894	can	homoeopathy
0.0773	0.8463	fda	0.1894	be regulated by	essential oil
0.0012	0.9308	look	0.1894	can	gorilla
0.026	0.9212	in high school	0.1894	has_property	gym
0.0083	0.8251	jumped	0.1894	has_movement	pony
0.0169	0.7793	cafe	0.1894	has_property	zuni
1.0	0.8428	dog	0.1894	recognize as	one dog
0.5062	0.7691	randomly	0.1894	occur	mutation
1.0	0.8814	whey	0.1893	have	chip
0.0023	0.9281	more expensive	0.1893	has_property	scissors
0.0054	0.8166	difference	0.1893	has_property	worm
0.0021	0.9831	bad for the environment	0.1893	has_property	takeaway
0.1804	0.8218	animals	0.1893	classify sponges as	biologist
0.0143	0.762	excrete	0.1893	can	flower
0.4447	0.8438	wheat	0.1893	be separated from	chaff
0.4855	0.8824	rid of roaches	0.1893	get	exterminator
1.0	0.8075	cold	0.1893	move more in	deer
0.055	0.8853	other systems	0.1893	interact with	central nervous system
0.0205	0.8102	influential	0.1893	has_property	music
0.0001	0.9389	made	0.1893	has_property	schnapps
1.0	0.8729	land pollution	0.1893	can cause	landfill
0.0002	0.9583	uk	0.1893	has_property	academy
0.0055	0.9172	iceland	0.1893	has_property	waterfall
0.0909	0.7693	jab	0.1893	can	flu
0.1594	0.9228	in the evening	0.1893	come out	midge
0.0672	0.7972	religion	0.1893	affect	science
0.0684	0.9197	stomach	0.1893	upset	help
1.0	0.82	weather cause headaches	0.1893	be in	change
1.0	0.912	domestic law	0.1893	differ from	international law
1.0	0.5751	gigawatt	0.1893	say	brown
0.0015	0.8864	hibernate	0.1893	can	goldfish
0.0014	0.8877	weird	0.1893	has_property	hydrogen
1.0	0.8235	feathers on bum	0.1893	have	duck
0.0824	0.8868	long to grow	0.1893	take	eyebrow
0.0008	0.9167	harmful	0.1893	has_effect	cell phone
0.0003	0.9192	do	0.1893	can	apparatus
0.3126	0.8905	statistics important	0.1893	be in	significance
0.5844	0.8493	breast implants	0.1893	have	fitness model
0.2927	0.846	plastic	0.1893	come in	peanut butter
0.0002	0.9583	uk	0.1893	has_property	stall
0.0009	0.9482	orange	0.1893	has_color	york license plates
0.0065	0.8133	abstract	0.1893	has_property	plaster
0.0	0.8642	work	0.1893	can	detention
0.0002	0.8596	occur	0.1893	can	transfusion
1.0	0.8106	spots	0.1893	help	tcp
1.0	0.8445	national parks	0.1893	can go in	dog
0.0003	0.8802	use	0.1893	can	concept
1.0	0.764	to analyze an audience	0.1893	can be used	demographic
0.0	0.8642	work	0.1893	can	gripper
0.0004	0.8642	form	0.1893	can	laterite
0.0004	0.9132	vs	0.1893	has_property	dumping
1.0	0.8148	shoes	0.1893	be measured on	heel
0.0895	0.8846	lights	0.1893	use	police
1.0	0.6959	from the turbans	0.1893	be rescued	iphigenia
0.7599	0.763	desktop	0.1893	disappear from	icon
0.3005	0.9271	veto	0.1893	be good on	pickle
0.8731	0.9262	half hour	0.1893	has_property	zone
1.0	0.732	earth	0.1893	flow to	electron
0.4505	0.9088	fucking assholes	0.1893	has_property	gay man
0.4798	0.8198	easier pub	0.1893	has_property	server
0.0091	0.9599	england	0.1893	has_property	tudor
0.0003	0.9383	money	0.1893	make	welcome wagon
1.0	0.8862	land	0.1893	conserve water on	amphibian
1.0	0.6687	difficulties understanding the metaphors in biblical stories lack of creativity	0.1893	have	christian
1.0	0.9155	first accurate	0.1893	has_property	impression
1.0	0.8046	america	0.1893	be upset by	latin america
0.0111	0.9153	less	0.1893	has_property	hunger
1.0	0.7921	radio waves	0.1893	be classified as	microwave
1.0	0.7774	inequitable	0.1893	be seen as	indirect tax
0.6973	0.8295	fees	0.1893	have joining	golf club
0.0331	0.9013	sync	0.1893	be out of	sound
0.0019	0.8782	award	0.1893	can	nebula
0.0004	0.9075	go	0.1893	can	voting
1.0	0.8052	all the sexy names	0.1893	get	whale
0.1187	0.9071	yeast	0.1893	have	ice cream
0.0004	0.9402	bbc	0.1893	has_property	trip
0.0	0.8642	work	0.1893	can	vitalizer
0.0007	0.9045	help	0.1893	can	awl
0.0482	0.8555	nowhere	0.1893	come out of	panic attack
0.0029	0.9658	important to humans	0.1893	has_property	seal
1.0	0.9114	north	0.1893	live in	polar bear
0.0002	0.9111	vegan	0.1893	has_diet	pekan
0.0013	0.8032	quick	0.1893	has_movement	pekan
1.0	0.8256	doubles	0.1893	have	actor
0.4531	0.9247	like a battery	0.1893	be	chloroplast
0.0096	0.8547	in the ratings	0.1893	do	preacher
1.0	0.9009	kurd	0.1893	have	turkey
0.0046	0.8919	care of young	0.1893	take	goose
0.0019	0.8469	uses	0.1893	can	naphthalene
0.5597	0.8205	one child	0.1893	pick on	parent
1.0	0.819	on walls	0.1893	look	mold
0.1544	0.7965	absorbs	0.1893	can	lipoma
0.1116	0.8413	cleanse	0.1893	can	lipoma
0.1208	0.8225	razor	0.1893	can	lipoma
0.0013	0.8488	awake	0.1893	can	lipoma
0.0035	0.8075	aid	0.1893	can	lipoma
0.0004	0.8372	twitch	0.1893	can	lipoma
0.0019	0.8234	originate	0.1893	can	lipoma
0.0037	0.809	irritate	0.1893	can	lipoma
0.0015	0.8392	ignore	0.1893	can	lipoma
0.0007	0.884	ice	0.1893	can	lipoma
0.0008	0.8533	identify	0.1893	can	lipoma
0.0015	0.8392	ignore	0.1893	can	lipoma
0.0037	0.809	irritate	0.1893	can	lipoma
0.0019	0.8234	originate	0.1893	can	lipoma
0.0004	0.8372	twitch	0.1893	can	lipoma
0.0035	0.8075	aid	0.1893	can	lipoma
0.1544	0.7965	absorbs	0.1893	can	lipoma
0.959	0.8235	life	0.1893	remain for	temperature
0.0003	0.9359	hard	0.1893	has_manner	kiwi
0.0013	0.8729	zombie	0.1893	has_property	chipmunk
0.0001	0.9389	made	0.1893	has_property	athletic wear
0.1425	0.9034	poe	0.1893	work in	socket
0.7801	0.8419	pools	0.1893	be better than	beach
0.0027	0.9467	sky	0.1893	has_property	deep
0.0023	0.8197	zipped	0.1893	has_movement	respiratory infection
0.1455	0.8994	garbage	0.1893	has_property	shove
1.0	0.7491	during the fetal life	0.1893	arise	gland
0.7659	0.8519	after eating bad	0.1893	has_property	going to sleep
1.0	0.7004	circular fields	0.1893	use	farmer
0.0054	0.8863	adapt	0.1893	can	cactus
0.0053	0.9486	liquid	0.1893	has_property	sperm
0.4332	0.7957	an example of convolution	0.1893	has_property	mimicry
1.0	0.8669	the age of a fossil	0.1893	determine	radioactive decay
0.4524	0.8702	embalmed	0.1893	have	dead body
0.0001	0.9335	yellow	0.1893	has_color	australia day
0.6198	0.8814	important to educational success	0.1893	has_property	family
0.0002	0.9194	zero	0.1893	has_property	engine
0.7616	0.8931	worse during the day	0.1893	get	sinusitis
0.8178	0.7296	obstacles	0.1893	detect	sensor
0.0027	0.961	business	0.1893	be important in	motivation
0.0935	0.8381	fear	0.1893	can	human
0.7814	0.7697	lesbians	0.1893	love	some woman
1.0	0.7366	games	0.1893	save	game
1.0	0.6257	stomps	0.1893	has_movement	match
0.0054	0.8933	guy	0.1893	has_property	talking
0.0031	0.9062	development	0.1893	affect	national income
0.1592	0.8262	transparent fur	0.1893	have	bear
1.0	0.8356	most areas	0.1893	be protected in	wetland
1.0	0.7737	a form of consumer protection	0.1893	has_property	competition
0.0177	0.9195	to be replaced	0.1893	need	rotor
1.0	0.8179	for the two metals to form the alloy	0.1893	be required	heat
1.0	0.9603	calories	0.1893	do burn	strength
0.0913	0.8087	retired	0.1893	has_property	greyhound
1.0	0.7897	to the top of the soup when done	0.1893	float	dumpling
0.0013	0.8401	start	0.1893	can	twister
0.0212	0.8545	friend	0.1893	has_property	best
0.0679	0.8567	age	0.1893	have	human
1.0	0.7658	true reproduction spores	0.1893	has_property	endospore
0.0014	0.8415	com	0.1893	has_property	woe
0.832	0.7469	canada tulips	0.1893	give	holland
0.0024	0.9323	in water	0.1893	dissolve	nail varnish
1.0	0.9412	in zeroth	0.1893	be required	power of attorney
1.0	0.8487	arizona	0.1893	be accrued in	pto
0.0392	0.9199	on hills	0.1893	has_property	road
1.0	0.8148	large women	0.1893	prefer	some men
1.0	0.8069	catch	0.1893	kill	fisherman
0.0044	0.8635	umbrella	0.1893	has_property	patio
1.0	0.8401	forehead	0.1893	be put on	ash
0.0014	0.918	extinct	0.1893	has_property	pepper
