local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.6357	0.8324	rid of headphone jack	0.2619	get	phone
0.6051	0.8471	dangerous in thunderstorms	0.2619	has_property	tree
0.2105	0.8676	black marks	0.2619	leave	bed bug
0.5764	0.8598	different from epithelial tissue	0.2619	has_property	connective tissue
0.1557	0.9129	alloys	0.2619	be used in	nickel
0.0005	0.8523	form	0.2619	can	government
1.0	0.799	important for making volcanoes	0.2619	has_property	volcano
0.0039	0.8935	st	0.2619	has_property	brass instrument
0.6834	0.8579	belts	0.2619	get	fighter
0.0014	0.9389	made of	0.2619	has_property	papyrus
1.0	0.5895	dreamland	0.2619	move	elf
0.0761	0.8292	sterilized	0.2619	has_property	beer bottle
0.007	0.9329	hats	0.2619	wear	marathon runner
1.0	0.8736	a material for the future	0.2619	has_property	buckminsterfullerene
0.0004	0.9078	healthy	0.2619	has_trait	hot cross bun
1.0	0.7259	half truths	0.2619	tell	man
0.0009	0.8942	sweet	0.2619	has_trait	curd
0.0577	0.8872	stale	0.2619	get	marshmallow
0.2732	0.8675	around the world	0.2619	be transported	chocolate
0.0374	0.7798	old	0.2619	get	wolverine
0.0819	0.9363	ptsd	0.2619	get	firefighter
1.0	0.8028	free trade	0.2619	support	economist
0.0014	0.9285	low	0.2619	has_property	succulent
0.5563	0.9292	revenue	0.2619	can generate	website
0.0007	0.8861	yellow	0.2619	can	porte
0.7767	0.7934	mac	0.2619	start with	name
0.2254	0.6736	favoritism	0.2619	show	parent
1.0	0.7755	challenges from the outside world in the 1800s	0.2619	face	korea
0.0187	0.8765	glass	0.2619	can	demitasse
0.0668	0.9061	high conductivity	0.2619	have	bond
0.0051	0.9831	environment	0.2619	be bad for	waste
1.0	0.556	a backstop	0.2619	want	unionist
0.244	0.8468	flowers	0.2619	throw	bride
1.0	0.8771	non scheduled	0.2619	has_property	bank
0.0435	0.9464	fashion	0.2619	be	thing
0.0537	0.9211	beach	0.2619	be at	ladybug
0.0014	0.8853	square	0.2619	has_property	tortilla
0.0015	0.8945	survive	0.2619	can	clownfish
0.2739	0.8626	glass	0.2619	can break	sound wave
0.6114	0.8089	low acceptance rates	0.2619	have	college
1.0	0.7957	to treat topic pregnancy	0.2619	be used	methotrexate
0.0266	0.8847	iron	0.2619	need	newborn
1.0	0.8057	end of day	0.2619	drop at	stock
0.7604	0.8127	spanish	0.2619	differ from	catalan
0.0313	0.7577	fresh	0.2619	stay	egg
0.4332	0.8561	binary	0.2619	be stored in	instruction
0.9745	0.723	templates	0.2619	use	organisation
0.6918	0.785	minerals	0.2619	relate to	crystal
0.4607	0.8577	discount	0.2619	get	nhs staff
0.003	0.9509	ss	0.2619	has_property	australia
0.0005	0.8667	old	0.2619	has_time	depot
0.1345	0.8979	the ecosystem	0.2619	effect	tornado
0.7579	0.9105	north	0.2619	be bigger in	deer
1.0	0.8488	subsidized	0.2619	be better than	loan
0.3522	0.8965	foreign cells	0.2619	destroy	macrophage
0.073	0.9431	high density	0.2619	have	bond
1.0	0.8689	asia	0.2619	be received in	communism
1.0	0.855	bad thoughts	0.2619	have	mother
0.0015	0.8689	pronounced	0.2619	has_property	pajamas
0.2336	0.8877	to be loved	0.2618	like	libra
0.0093	0.8177	meet	0.2618	has_property	succulent
1.0	0.7439	shirts	0.2618	lift up	guy
0.7378	0.8797	the survival of a species	0.2618	help	asexual reproduction
1.0	0.7431	seeded	0.2618	need	random number generator
0.4547	0.7454	night	0.2618	bleed at	tooth
0.0598	0.8793	lighter	0.2618	has_movement	hot air
0.0786	0.8761	straight line	0.2618	has_property	flight
0.3023	0.6378	kicker	0.2618	have	football team
0.928	0.7295	punter	0.2618	have	football team
0.0004	0.9208	ma	0.2618	has_property	strand
1.0	0.8504	answers	0.2618	can predict	magician
0.0047	0.9004	diarrhea	0.2618	give	gallstone
1.0	0.7868	ships	0.2618	grow on	barnacle
0.0015	0.9018	white	0.2618	turn	canker sore
0.2566	0.8789	washington	0.2618	be important to	starbucks
1.0	0.7332	neurotransmitter	0.2618	act as	nitric oxide
0.0072	0.9652	life	0.2618	be important to	silicon
1.0	0.8937	tourist attractions	0.2618	be considered	place
0.0151	0.8711	enemies	0.2618	has_property	france
1.0	0.7837	in wardrobe	0.2618	go moldy	clothes
0.0736	0.8469	a member of the un	0.2618	has_property	taiwan
0.0105	0.9436	industry	0.2618	be used in	isomer
0.0045	0.8374	go	0.2618	have	cycling
1.0	0.7848	the camera sideways	0.2618	turn	photographer
0.001	0.9309	pc	0.2618	has_property	over-the-counter medicine
0.2057	0.9369	pregnancy	0.2618	change in	breast
0.2914	0.7777	insomnia	0.2618	give	antidepressant
0.1288	0.8259	dark	0.2618	prefer	planarian
1.0	0.7923	the earth	0.2618	save	recycling
1.0	0.861	cycling caps	0.2618	wear	cyclist
1.0	0.6792	airplane	0.2618	black sitting in	sky
0.0136	0.8678	sticky	0.2618	get	controller
0.0157	0.895	skin	0.2618	affect	burn
0.673	0.9405	freezer	0.2618	can explode in	soda
1.0	0.7983	nerve impulses	0.2618	be related to	action potential
0.1955	0.8125	from	0.2618	originate	jackfruit tree
0.0036	0.7919	yawn	0.2618	can	newborn
1.0	0.8597	capital of angola	0.2618	be chosen as	luanda
1.0	0.7431	databases warehouses	0.2618	need	enterprise
0.0009	0.9109	us	0.2618	help	spring
0.0294	0.9498	diabetics	0.2618	be bad for	bath
0.7522	0.9088	iceland	0.2618	be important in	geyser
0.0023	0.8749	change	0.2618	can	password
0.0005	0.9344	up	0.2618	has_place	lint
1.0	0.8505	the great lakes	0.2618	help	zebra mussel
0.0002	0.9561	spanish	0.2618	be in	ceiling
1.0	0.8712	them	0.2618	have steeples on	church
1.0	0.6578	the range of the warner blue	0.2618	limit	climate
0.0624	0.8154	circles	0.2618	swim in	manta ray
0.2247	0.8472	cell membranes	0.2618	break down	ethanol
0.0009	0.8616	zero	0.2618	can	toilet
0.0203	0.9458	place	0.2618	has_property	mosque
0.1642	0.9367	around the world	0.2618	be used	solar energy
1.0	0.8331	hot tubs	0.2618	be allowed in	diabetic
1.0	0.852	house sabrina	0.2618	can leave	ambrose
1.0	0.845	like down the road	0.2618	be	life
0.0768	0.7576	agility	0.2618	need	basketball player
0.0066	0.8981	headache	0.2618	give	marshmallow
0.2504	0.8644	india	0.2618	be conducted in	election
1.0	0.7677	field	0.2618	issue bonds evidence from	firm
0.0132	0.9573	in russian	0.2618	has_property	neighbor
1.0	0.7777	lab	0.2618	just can create water in	scientist
0.024	0.9428	bed	0.2618	be in	doctor
1.0	0.7444	different mediums	0.2618	slow down in	light
0.0004	0.9336	popular	0.2618	has_trait	korean movies
0.0063	0.9477	poop	0.2618	eat	pitbull puppies
0.0181	0.9296	helpful	0.2618	can be	virus
1.0	0.8405	to be part of the dream	0.2618	want	crook
1.0	0.6936	evening	0.2618	fuss more in	baby
1.0	0.8127	can fly	0.2618	be mammals	bat
0.3354	0.781	marriage	0.2618	prepare for	groom
1.0	0.8946	man	0.2618	be put in	catheter
0.0018	0.9327	us	0.2618	affect	refugee
0.1219	0.8692	good hearing	0.2618	have	fox
0.4546	0.8898	as the master gland	0.2618	be referred	anterior pituitary
0.0145	0.8589	global warming	0.2618	affect	using
0.3963	0.8988	body	0.2618	be inside	testicle
0.0005	0.9462	text	0.2618	has_property	range
0.0019	0.9258	bad	0.2618	smell	infant
0.0031	0.9403	water	0.2618	has_property	lemon
1.0	0.7451	addresses	0.2618	read	post office
0.3403	0.8204	uncle	0.2618	say	hawaiian
0.5015	0.8872	as the father of the country	0.2618	be known	george washington
0.7412	0.9187	asexual	0.2618	can be	human
0.596	0.7924	rhodium	0.2618	be plated with	white gold
0.0009	0.9109	us	0.2618	help	astronomy
1.0	0.8162	in the wings	0.2618	be stored	fuel
0.0202	0.9004	diarrhea	0.2618	get	senior
1.0	0.8349	vietnam	0.2618	can live in	foreigner
0.0569	0.9185	high heels	0.2618	wear	bodybuilder
1.0	0.8822	nose	0.2618	wear tape on	cyclist
1.0	0.8283	lazy	0.2618	be portrayed as	mexican
1.0	0.7546	the third base dugout	0.2618	use	some teams
0.0277	0.8494	cosmetics	0.2618	be used in	glycol
0.2504	0.8699	india	0.2618	be conducted in	poll
1.0	0.6853	general meeting	0.2618	call	shareholder
0.0007	0.8861	yellow	0.2618	can	epiphyte
1.0	0.7749	flash animations	0.2618	use sparingly	designer
0.9756	0.807	joker	0.2618	play	theater
0.0071	0.9258	good	0.2618	smell	parrot
1.0	0.8462	thanksgiving game	0.2618	get	detroit
0.0009	0.9109	us	0.2618	help	diamond
0.3724	0.8574	underground	0.2618	be built	reactor
0.1548	0.855	other species	0.2618	interact with	crow
0.086	0.9051	cramps	0.2618	get	female
0.4341	0.9001	high in vitamin d	0.2618	has_property	mushroom
0.054	0.8731	proteins	0.2618	denature	high temperature
0.0552	0.8243	shape	0.2618	keep	spring
0.0005	0.9415	blue	0.2618	has_color	acrylic paint
0.0095	0.8572	quilt	0.2618	can	sampler
0.0012	0.9459	cold	0.2618	has_temperature	perth
1.0	0.8135	effective learning	0.2618	can facilitate	teacher
0.0003	0.8827	jump	0.2618	can	maverick
0.0008	0.8578	vote	0.2618	can	maverick
0.4514	0.8011	null	0.2618	can be	marriage
0.0022	0.8715	sound	0.2618	make	marimba
0.5429	0.85	honey	0.2618	be made into	nectar
1.0	0.8164	cluster	0.2618	tend	ethnic group
0.0009	0.9582	italian	0.2618	be in	geyser
0.0002	0.9561	spanish	0.2618	be in	geyser
0.3624	0.8242	inside the nucleus	0.2618	be contained	dna
1.0	0.8762	survive	0.2618	need chloroplasts	plant cell
1.0	0.8177	spirals	0.2618	use	walker
0.0761	0.9114	wrong	0.2618	can go	plastic surgery
0.053	0.8685	orchestra	0.2618	has_property	violin
0.0023	0.8749	change	0.2618	can	lake
1.0	0.7214	solicitors	0.2618	recommended	estate agent
1.0	0.8577	bc	0.2617	go in	year
0.0	0.8642	work	0.2617	can	stratification
1.0	0.9287	nature	0.2617	exist alone in	atom
0.2491	0.8862	diarrhea	0.2617	be in	loss
0.0004	0.8782	use	0.2617	can	rug
0.0388	0.836	facebook	0.2617	use	advertiser
0.0659	0.8691	tooth decay	0.2617	cause	soft drink
0.117	0.9562	other countries	0.2617	be different in	time
1.0	0.8142	sodium	0.2617	avoid	bodybuilder
0.0322	0.847	baseball	0.2617	work in	odds
0.7054	0.8564	double blind	0.2617	has_property	trial
0.009	0.9239	beach	0.2617	has_property	pensacola
1.0	0.6699	sheepskin nose bands	0.2617	have	race horse
0.0008	0.9054	legal	0.2617	be	junk mail
0.1079	0.7646	soft	0.2617	become	nail
1.0	0.8814	white horns	0.2617	have	ram
0.003	0.9509	ss	0.2617	has_property	researcher
1.0	0.7757	gas heater	0.2617	go out on	pilot light
0.0442	0.9007	drugs	0.2617	has_property	prostaglandin
0.8135	0.8069	fingers	0.2617	lose	diabetic
0.0059	0.8732	located	0.2617	has_property	gas giant
0.0225	0.9293	canada	0.2617	be expensive in	laptop
0.0205	0.8625	bend	0.2617	can	river
1.0	0.7182	les	0.2617	die is in	anne hathaway
0.0	0.8642	work	0.2617	can	commissioning
0.0789	0.8127	rainbow	0.2617	make	dispersion
0.635	0.9002	air bubbles	0.2617	make	fish
0.0007	0.8861	yellow	0.2617	can	carnation
1.0	0.8437	drinking	0.2617	throw up after	people
0.0562	0.8363	journey	0.2617	can	shaman
1.0	0.8604	e-waste	0.2617	can reduce	manufacturer
1.0	0.8533	necessary to produce current in a circuit	0.2617	has_property	potential difference
0.5809	0.779	paris	0.2617	feel about	hector
0.0007	0.9091	related	0.2617	has_property	phenytoin
1.0	0.7594	to the diameter of a circle	0.2617	related	pi
0.1554	0.8662	deciduous forest	0.2617	adapt to	eastern chipmunk
1.0	0.8834	by the united states military in the pto	0.2617	be used	dog tag
0.1846	0.8777	whats app	0.2617	appear on	tick
1.0	0.8085	selfish genes	0.2617	be considered	element
0.4447	0.8539	destination fee	0.2617	charge	car dealer
0.0142	0.818	water	0.2617	find	ant
1.0	0.874	become	0.2617	need	cancer cell
0.1832	0.8159	matching	0.2617	wear	chinese couples
1.0	0.8603	themselves to die	0.2617	isolate	cat
1.0	0.7303	packets along the internet	0.2617	send	router
0.1678	0.871	thick hair	0.2617	have	middle eastern
0.8441	0.7163	the fig tree	0.2617	curse	god
1.0	0.7797	local paint	0.2617	use	painter
0.6788	0.9101	as a science subject	0.2617	be regarded	psychology
0.0043	0.8598	gas	0.2617	give	tampon
0.4511	0.8213	the environment	0.2617	influence	microbe
0.7143	0.6823	prolapse	0.2617	get	sheep
0.0008	0.9149	but	0.2617	has_property	flower
1.0	0.739	the bad nazis	0.2617	show	movie
0.0052	0.8881	bigger	0.2617	has_property	ant
0.0013	0.9031	thing	0.2617	has_property	cramp
1.0	0.8392	reno	0.2617	need	bank
1.0	0.8869	10 on the surface	0.2617	be	window
0.3936	0.8898	to the cells	0.2617	be transported	oxygen
1.0	0.7543	a motif in the pictures of dorian gray	0.2617	be	flower
0.0318	0.7697	easter	0.2617	represent	bunny rabbit
0.0002	0.9561	spanish	0.2617	be in	concession
1.0	0.7887	on the suicide squad	0.2617	has_property	batman
0.0003	0.9412	red	0.2617	has_color	pray
0.0013	0.9555	japanese	0.2617	be in	georgia
0.0006	0.8692	was	0.2617	can	damage
0.0001	0.9335	yellow	0.2617	has_color	kitty
1.0	0.809	schizophrenia	0.2617	relate to	dopamine
0.0001	0.9389	made	0.2617	has_property	parfait
0.3904	0.8483	twitter	0.2617	follow on	stranger
0.5101	0.8995	hot	0.2617	can be	guy
0.026	0.9453	others	0.2617	be bigger than	earthquake
1.0	0.8529	speed of computer	0.2617	increase	ram
1.0	0.7611	about the great figures of history	0.2617	know	sam
0.0245	0.807	bloating	0.2617	cause	vegetable
0.8038	0.9166	world	0.2617	can take over	robot
0.1107	0.7018	bruising	0.2617	cause	steroid
0.3206	0.7627	flushing	0.2617	cause	steroid
1.0	0.8338	by the cartel	0.2617	be affected	nafta
0.0018	0.8969	rich	0.2617	has_property	country
0.0233	0.9714	environment	0.2617	harm	ethanol
1.0	0.7487	diesel exhaust fluid	0.2617	need	truck
0.0007	0.8861	yellow	0.2617	can	diode
0.0009	0.9109	us	0.2617	help	morning sunlight
1.0	0.8394	many state constitutions	0.2617	differ from	us constitution
1.0	0.7005	before a movie	0.2617	prepare	actor
1.0	0.8321	from the kidney	0.2617	get	urine
0.0009	0.9204	now	0.2617	has_time	bridge
1.0	0.7927	the dead	0.2617	remember	jew
0.0002	0.9561	spanish	0.2617	be in	slam dunk
0.0159	0.8936	cloudy	0.2617	get	sugar water
0.4577	0.7817	cupboard	0.2617	go in	sheet
1.0	0.6806	task bar windows 10	0.2617	disappear from	icon
1.0	0.8417	in a browser	0.2617	be resolved	url
0.5093	0.6911	heads	0.2617	shrink	tribe
0.049	0.8621	in india	0.2617	be celebrated	father's day
0.0001	0.9335	yellow	0.2617	has_color	website
0.2837	0.8778	mo	0.2617	have	friedan
0.1725	0.8704	fear	0.2617	have	most men
0.0944	0.9007	soccer	0.2617	be used in	education
1.0	0.8757	price	0.2617	change much in	flight
0.026	0.9453	bigger than others	0.2617	has_property	star
1.0	0.8402	barriers trade	0.2617	create	country
0.1976	0.9057	stronger in winter	0.2617	has_property	wind
0.0101	0.9185	film	0.2617	has_property	thriller
0.1273	0.8781	others	0.2617	be sweeter than	grape
1.0	0.7256	the relationship between humans and the gods	0.2617	view	greek mythology
0.1203	0.878	poop	0.2617	be in	peanut
0.0284	0.8785	fungus	0.2617	get	plant
1.0	0.6985	plot device	0.2617	serve as	handkerchief
0.0004	0.9208	ma	0.2617	has_property	up
0.7965	0.902	normal	0.2617	be than	lighter
0.009	0.8095	ava	0.2617	has_property	over-the-counter medicine
0.5557	0.9477	surgery	0.2617	be used during	tube
1.0	0.8054	controlled in business	0.2617	need	cost
0.1131	0.8734	nature	0.2617	be acidic in	phenol
0.0498	0.923	woods	0.2617	be in	staircase
0.5766	0.8488	tan	0.2617	wear	bodybuilder
0.037	0.8022	tools	0.2617	use	orangutan
0.3818	0.9177	unclean	0.2617	be considered	rabbit
1.0	0.8932	in a gas	0.2617	be related	temperature
1.0	0.8725	different types of skin	0.2617	have	some folks
1.0	0.7462	themselves reverend when the bible states	0.2617	call	man
1.0	0.8262	the city of lovers	0.2617	be called	verona
0.0031	0.8678	diagnosed	0.2616	has_property	neuritis
1.0	0.8589	test cross	0.2616	be used in	recessive
1.0	0.8559	64 shares	0.2616	have	vessel
0.0011	0.9234	themselves	0.2616	protect	killer bee
1.0	0.8496	small shin guards	0.2616	wear	soccer player
0.0053	0.8644	fall	0.2616	can	rome
0.812	0.8601	duck	0.2616	be vs	mallard
0.0287	0.8143	warm	0.2616	feel	scab
1.0	0.8412	red dwarf	0.2616	be in	holly
0.0652	0.8921	golf	0.2616	work in	round
1.0	0.8624	lifelong process	0.2616	be considered as	thinking
0.0072	0.85	heartburn	0.2616	give	ipa
0.3405	0.8289	osteoporosis	0.2616	treat	endocrinologist
1.0	0.7243	walking	0.2616	gave out	knee
1.0	0.8793	bigger in the microwave	0.2616	get	marshmallow
0.4436	0.8247	israel	0.2616	can go to	malaysian
0.0003	0.8692	is	0.2616	can	prostaglandin
0.5582	0.8251	prayer	0.2616	be the enemy of	satan
0.0322	0.8622	caps	0.2616	be in	term
0.6847	0.7703	yoga	0.2616	can do	christian
0.6063	0.6748	trading	0.2616	halt	company
0.55	0.9325	black masks	0.2616	wear	soccer player
1.0	0.7667	flash	0.2616	appear	monitor
0.5892	0.831	communion	0.2616	view	presbyterian
0.0716	0.788	dreads	0.2616	have	predator
0.0525	0.9017	bee	0.2616	has_property	ilk
0.0012	0.9075	bad	0.2616	go	distributor
0.065	0.8926	bugs	0.2616	has_property	arachnid
1.0	0.6736	feet	0.2616	drum	gerbil
0.0036	0.9382	known	0.2616	has_property	black-eyed susan vine
1.0	0.8008	standards	0.2616	can use	salesperson
0.0105	0.8347	us	0.2616	protect	homeland security
0.0324	0.8596	super food	0.2616	has_property	honey
0.7314	0.7312	molting	0.2616	hide	crayfish
0.0076	0.8528	question	0.2616	can	ea
0.1682	0.8449	ground	0.2616	be low to	bed
0.0019	0.8376	com	0.2616	has_property	cyst
1.0	0.7861	cars	0.2616	put panels on	tesla
0.0022	0.9094	babies	0.2616	have	wolverine
0.0448	0.8221	jazz	0.2616	can	contrabass
0.0094	0.9676	important in science	0.2616	has_property	fact
0.0687	0.8787	clicking noise	0.2616	make	magpie
1.0	0.8644	structure of cell membrane	0.2616	maintain	phospholipid
1.0	0.6036	overdrafts	0.2616	cancel	bank
1.0	0.7356	4 hours	0.2616	feed	baby
0.0234	0.9439	long sleeves	0.2616	wear	bodybuilder
1.0	0.8466	interested in the endocrine system	0.2616	has_property	psychologist
0.0076	0.932	calories	0.2616	be high in	beverage
0.2027	0.8404	watch	0.2616	show on	message
1.0	0.7783	air capital	0.2616	be called	wichita
1.0	0.8045	italy	0.2616	travel	tourist
0.0118	0.9356	amazon	0.2616	be on	cw shows
0.0031	0.8027	swell	0.2616	can	testicle
1.0	0.7146	collateral	0.2616	need	bank
1.0	0.72	pensions defined benefits	0.2616	call	economist
0.0001	0.9389	made	0.2616	be	plywood
1.0	0.7189	fast	0.2616	open later	shia
0.0	0.8642	work	0.2616	can	timeline
0.4711	0.7552	abdomen	0.2616	raise	ant
0.0021	0.8963	difficult	0.2616	has_trait	fat
0.0047	0.9004	diarrhea	0.2616	give	strawberry
0.0086	0.936	fire	0.2616	catch	air conditioner
0.001	0.9726	body	0.2616	affect	teratogen
0.2179	0.723	prototype	0.2616	use	javascript
0.0016	0.9443	food	0.2616	get	bat
0.0464	0.8123	co2	0.2616	produce	human
1.0	0.8002	same time as ontario	0.2616	have	florida
0.2852	0.9156	is damaged	0.2616	has_property	barrier reef
0.0007	0.8893	yellow	0.2616	turn	veggie
1.0	0.7791	called dragonfly	0.2616	has_property	dragonfly
0.0358	0.913	protein	0.2616	be high in	fish
0.0046	0.9419	jail	0.2616	be in	ruby
1.0	0.7886	engines on ends	0.2616	have	train
0.0239	0.8807	kill	0.2616	be	atticus
0.121	0.8877	policy	0.2616	affect	congress
0.4883	0.8445	hot	0.2616	blow	guy
0.0563	0.8561	laying	0.2616	has_property	crocodilia
0.0105	0.9802	important to the economy	0.2616	has_property	infrastructure
1.0	0.8204	inside the nucleus	0.2616	be packed	dna
0.0687	0.9183	sun	0.2616	get in	thing
0.2294	0.7898	database	0.2616	produce	bacterium
1.0	0.7727	heavy	0.2616	suddenly become	period
0.002	0.977	brain	0.2616	affect	inhalant
1.0	0.8146	a day to clear	0.2616	take	check
0.0007	0.8861	yellow	0.2616	can	smoothie
0.0019	0.9258	bad	0.2616	smell	wound
0.0062	0.8389	nest	0.2616	can	coot
0.0128	0.8962	construction	0.2616	be used in	textile
0.0648	0.8723	seizures	0.2616	get	lab
0.0172	0.8958	salt	0.2616	have	cottage cheese
0.0072	0.85	heartburn	0.2616	give	lentil
0.0002	0.9561	spanish	0.2616	be in	relapse
1.0	0.7667	deep cleaning	0.2616	hurt after	gum
0.0775	0.8161	tails	0.2616	move	dog
0.026	0.9453	others	0.2616	be bigger than	baby
0.1437	0.7717	bloody	0.2616	say	aussies
1.0	0.7758	the c on the right	0.2616	wear	detroit
0.3046	0.8144	hull in spanish	0.2616	be on	ad
1.0	0.7748	to increase the taxes	0.2616	be forced	louis xvi
0.0503	0.8091	news	0.2616	get	adult
1.0	0.9312	own hands	0.2616	hold	baby
1.0	0.7794	surgery	0.2616	risk of is	pneumonia
0.0006	0.9215	free	0.2616	has_property	herringbone pattern
0.001	0.934	work	0.2616	has_property	uniform
0.0004	0.8569	quit	0.2616	can	scollop
0.0478	0.818	identity	0.2616	affect	sexuality
1.0	0.7716	a helpful role in democracies	0.2616	can play	interest group
0.0011	0.8301	pig	0.2616	can	lip
1.0	0.8673	a plant cell	0.2616	enter	sucrose
0.0048	0.9047	extinct	0.2616	become	group
1.0	0.8941	noise pollution	0.2616	reduce	tree
0.7675	0.8703	urine tests	0.2616	get	baby
0.4168	0.869	wings open	0.2616	sit	turkey vulture
0.1859	0.8565	buzzing noise	0.2616	make	hamster
0.0008	0.9182	better	0.2616	has_manner	marketing
1.0	0.7196	cns profile	0.2616	need	college
0.0249	0.7992	each other	0.2616	bite	rabbit
0.3248	0.7792	inactive form	0.2616	be produced in	proteolytic enzyme
1.0	0.8293	during a bear market	0.2616	sell	investor
0.4204	0.7807	attitude	0.2616	be full of	teenager
0.0878	0.7973	last meal	0.2616	get	criminal
0.0674	0.8932	filter	0.2616	need	furnace
0.1343	0.8748	ball	0.2616	pick up	goalkeeper
0.0308	0.9196	to be removed	0.2616	need	hernia
0.0164	0.8867	important essay	0.2616	has_property	right
0.0006	0.9075	go	0.2616	can	strap
1.0	0.8063	change physical state	0.2616	undergo	substance
0.0033	0.9378	different colors	0.2616	has_property	ring
0.0005	0.8667	old	0.2616	has_time	mark
0.0587	0.9177	unfertilized eggs	0.2616	lay	animal
0.6781	0.728	pruning	0.2616	need	rose
0.6505	0.9045	to promote themselves	0.2616	need	coca cola
0.0003	0.9027	zero	0.2616	has_property	longitude
0.5075	0.8315	canadian football	0.2616	be different from	american football
1.0	0.9637	to the zeroth power	0.2616	has_property	zero
0.0981	0.7684	spreading	0.2616	keep	wart
0.2739	0.9341	out day	0.2616	be in	bat
0.0067	0.9009	to	0.2616	have	philadelphia
0.0024	0.9829	important to the ecosystem	0.2616	has_property	snowy owl
0.0502	0.9278	bottom	0.2616	be at	stuff
1.0	0.9382	jayapura	0.2616	be known as	bombay
0.1732	0.8811	skin white	0.2616	turn	band aid
0.7257	0.9155	big rings	0.2616	wear	bikers
0.295	0.8154	win	0.2616	come through	email
0.0001	0.9469	good	0.2616	has_trait	public housing
0.0453	0.8978	long hours	0.2615	work	teacher
0.1015	0.8543	beard	0.2615	grow	some woman
0.4355	0.7546	glass	0.2615	step on	groom
1.0	0.7577	replicated easily	0.2615	allow	hydrogen bond
0.0002	0.9561	spanish	0.2615	be in	trademark
0.0525	0.9017	bee	0.2615	has_property	carnot
0.0186	0.8764	crazy	0.2615	go	hamster
1.0	0.6367	new employees	0.2615	induct	organisation
0.1022	0.9512	shape	0.2615	get in	soccer
1.0	0.809	the colors wheel	0.2615	use	designer
1.0	0.7537	of brick	0.2615	made	structure
0.0144	0.8786	learning	0.2615	affect	visual perception
0.7712	0.7529	cigarette boats	0.2615	be called	boat
0.0043	0.8538	function	0.2615	can	earthquake
0.0011	0.9442	box	0.2615	has_property	chest
0.0731	0.7918	themselves	0.2615	express	dog
0.0756	0.8957	good eyesight	0.2615	have	bird
0.0008	0.8578	vote	0.2615	can	asteroid
1.0	0.7931	freckle on wrist	0.2615	have	lady
0.0604	0.8295	blind	0.2615	be born	mammal
0.6948	0.7475	touch	0.2615	hurt	bone
1.0	0.8066	used semiconductor	0.2615	has_property	silicon
0.0005	0.9451	green	0.2615	has_color	seaweed
1.0	0.801	a feminist novel	0.2615	has_property	jane are
1.0	0.8282	blood from the doctor	0.2615	take	bane
0.1059	0.7902	stiff	0.2615	become	animal
1.0	0.684	remanded	0.2615	get	case
0.4841	0.7752	refract	0.2615	can	wave
0.0083	0.8012	nor	0.2615	has_property	vegetable oil
1.0	0.8476	thermal energy	0.2615	get converted to	mechanical energy
0.0002	0.9561	spanish	0.2615	be in	blazer
0.0014	0.9068	attractive	0.2615	has_trait	heel
1.0	0.8911	html	0.2615	be embedded in	javascript
1.0	0.9013	ms	0.2615	be important for	vitamin d
0.0917	0.8786	turn brown	0.2615	leave	aloe vera
1.0	0.6922	orphanages	0.2615	go to	kid
0.0784	0.8872	sons	0.2615	have	oat
0.0007	0.8861	yellow	0.2615	can	dutch
0.051	0.9018	milk	0.2615	be added to	melamine
0.0034	0.9433	black	0.2615	wear	eagle
0.0637	0.8362	dull	0.2615	has_trait	brass instrument
0.1734	0.7743	porosity	0.2615	affect	packing
0.0002	0.9561	spanish	0.2615	be in	snowman
0.0232	0.8877	prices	0.2615	has_property	apple
1.0	0.8687	as being a female	0.2615	be referred	boat
0.0021	0.8963	difficult	0.2615	has_trait	code
0.0017	0.9552	usa	0.2615	has_property	rocky mountains
0.401	0.9441	water cycle	0.2615	can affect	human
0.014	0.8911	garden	0.2615	has_property	christmas cactus
1.0	0.8149	after a sex change	0.2615	feel	sex
0.0005	0.8775	was	0.2615	has_property	vampire
0.0004	0.9142	is	0.2615	has_property	gorilla
0.6292	0.7743	urbanization	0.2615	contribute to	natural increase
0.21	0.8255	blue	0.2615	be exclusively	denim products
1.0	0.7248	social construction	0.2615	define race as	sociologist
0.0587	0.8727	a type of christ	0.2615	has_property	isaac
0.0531	0.8232	canada	0.2615	represent	lacrosse
0.6455	0.8086	baby formula	0.2615	buy	chinese
0.0234	0.9474	in the desert	0.2615	can survive	roadrunner
0.0001	0.9335	yellow	0.2615	has_color	bear
0.0025	0.9029	zip	0.2615	has_movement	power line
1.0	0.7203	exhibit geotaxis	0.2615	fly	fruit
0.0003	0.8827	jump	0.2615	can	arrow
1.0	0.6498	amputations	0.2615	get	diabetic
1.0	0.8759	ny end	0.2615	be in	town
0.0026	0.8469	uses	0.2615	can	molasses
0.0021	0.9372	book	0.2615	has_property	black hole
0.113	0.8734	acidic in nature	0.2615	has_property	phenol
0.0941	0.8604	heard	0.2615	has_property	boom
1.0	0.7525	chinese taipei	0.2615	compete as	taiwan
0.2268	0.8411	ear tags	0.2615	have	deer
0.0101	0.9345	pants	0.2615	wear	bodybuilder
0.6745	0.8614	static in java	0.2615	has_property	main
0.0132	0.9573	russian	0.2615	be in	tuna fish
0.0008	0.8578	vote	0.2615	can	soldier
1.0	0.8045	nigeria	0.2615	be industrial base of	lagos
0.353	0.89	wooden shoes	0.2615	wear	netherlands
