subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
lecturer	can	strike	0.1299	0.8312	0.0167
battleship	be named after	states	0.1299	0.8541	0.1295
insect	shed	skin	0.1299	0.9113	0.0057
parallelogram	has_property	aggregate	0.1299	0.8238	0.0052
datum	has_property	ex	0.1299	0.9356	0.0021
task force	work in	boom beach	0.1299	0.7437	0.3114
alkane	burn with	smoky flame	0.1299	0.9116	0.3641
snail	mate	video	0.1299	0.6895	0.0466
peep	show	work	0.1299	0.8114	0.0608
union	help	workers	0.1299	0.8442	0.2658
marsh	affect	earth	0.1299	0.9185	0.0029
anglican	view	bible	0.1299	0.7731	0.2693
restaurant	use	social media	0.1298	0.9324	0.0047
moving expense	affect	taxes	0.1298	0.9223	0.0061
oliver	be in	jail	0.1298	0.9563	0.0023
great pyrenees	do with	underground fencing	0.1298	0.7409	0.5863
partner	file	taxes	0.1298	0.8469	0.0184
legal brief	be tied in	red ribbon	0.1298	0.7892	0.4353
wedding dress	get	altered	0.1298	0.8379	1.0
li	has_property	river	0.1298	0.8995	0.0072
butterfly	use	legs	0.1298	0.8449	0.1218
sea anemone	has_property	china	0.1298	0.9523	0.0128
corticosteroid	cause	pneumonia	0.1298	0.7993	0.152
taoism	be described	as a critique	0.1298	0.8647	1.0
lsd	has_property	fun	0.1298	0.9061	0.0009
black panther	has_property	important film	0.1298	0.964	0.37
macbeth	interpret	the prophecies	0.1298	0.7292	1.0
gene	has_property	not	0.1298	0.9146	0.0003
centriole	work with	other organelles	0.1298	0.8565	0.2114
ligament	has_property	useful	0.1298	0.918	0.0003
flask	be for	production	0.1298	0.8589	0.123
prisoner	use	bathroom	0.1298	0.905	0.0118
talus	has_property	rock	0.1298	0.9447	0.0045
potassium	be excreted	from the body	0.1298	0.8497	0.0164
codon	interact with	one another	0.1298	0.882	0.0738
student	choose	to study overseas	0.1298	0.7384	1.0
solubility	depend on	nature of solutes	0.1298	0.8049	1.0
chef	can make	more money	0.1298	0.9423	0.0306
curtain	prevent	heat loss	0.1298	0.8545	0.1722
potassium	burn in	iv	0.1298	0.7427	1.0
coffin	explode	when opened	0.1298	0.7767	1.0
gonion	has_property	go	0.1298	0.9387	0.0002
contact	turn	yellow	0.1298	0.8893	0.0003
beetle	breathe	underwater	0.1298	0.9358	0.0042
prayer	can	ask	0.1298	0.84	0.0014
insulin	tell	glucose to go into a cell	0.1298	0.7876	1.0
sneaker	has_property	shoes	0.1298	0.9289	0.0086
stressor	can	know	0.1298	0.9079	0.0005
albatross	can	die	0.1298	0.8663	0.0002
star	has_property	named	0.1298	0.9211	0.0006
switch	break up	collision domains	0.1298	0.6642	1.0
lizard	use	bathroom	0.1298	0.905	0.0118
internet	can	get	0.1298	0.9429	0.0005
shelf	can	irritate	0.1298	0.8392	0.0025
compression	be in	cpr	0.1298	0.9269	0.0805
sexual reproduction	has_property	important in evolution of plants	0.1298	0.9	0.6161
paul	establish	himself as an apostle	0.1298	0.7178	1.0
chinchilla	get	mites	0.1298	0.8748	0.0097
athlete	recover from	injuries	0.1298	0.7734	0.4782
angel	come back in	season 3 of buffy	0.1298	0.8631	1.0
vegan	smell	better	0.1298	0.8958	0.508
tv show	has_property	dot	0.1298	0.8893	0.0008
rabbit	can get	sick	0.1298	0.9144	0.0363
pollutant	enter	body	0.1298	0.9693	0.0033
santa	deliver presents in	japan	0.1298	0.7396	1.0
today	be special in	india	0.1298	0.9136	0.0891
map	has_property	get	0.1298	0.8796	0.0005
tallis	can	work	0.1298	0.8758	0.0
xbox	has_property	online	0.1298	0.8579	0.0009
microbe	enter	human body	0.1298	0.8569	0.0663
root hair	has_property	gcse	0.1298	1.0	0.0005
vomit	can	fit	0.1298	0.8772	0.0008
plutonium	can	form	0.1298	0.866	0.0003
armadillo	roll into	ball	0.1298	0.8829	0.1712
husky	show	affection	0.1298	0.8337	0.006
classroom	can	name	0.1298	0.8559	0.0023
conflict	CAN	can managed in workplace	0.1298	0.8796	1.0
gambling	be in	uk	0.1298	0.9797	0.0018
mineral	contribute	to rock composition	0.1298	0.7217	1.0
hades	start	a war between the gods in the book percy jackson and the olympians	0.1298	0.741	1.0
jelly	has_property	wobbly	0.1298	0.8162	0.1002
biopsy	can	hurt	0.1298	0.8959	0.0003
shooting star	fall from	sky	0.1298	0.9803	0.0108
florence nightingale	have	gs	0.1298	0.9575	0.004
tv show	has_trait	irresponsible	0.1298	0.7796	0.0032
tv show	has_property	dst	0.1298	0.87	0.0026
tv show	has_trait	irresponsible	0.1298	0.7796	0.0032
week	seem	harder than week 6	0.1298	0.7774	1.0
tampon	give	toxic shock	0.1298	0.7406	1.0
pressure	be treated	lumber	0.1298	0.8378	1.0
individual	can influence	development of public policy	0.1298	0.8865	1.0
pine tree	protect	themselves	0.1298	0.9234	0.0005
cupcake	get	hard	0.1298	0.8861	0.0047
eye	be hidden	with a black bar on tv	0.1298	0.8213	1.0
potassium	be found in	urine	0.1298	0.9171	0.0116
policeman	has_property	duties	0.1298	0.8224	0.1236
engineer	prevent	earthquake damage	0.1298	0.7496	1.0
staff	can	know	0.1298	0.9079	0.0005
ape	peel	bananas	0.1298	0.8257	0.1292
sirius	be in	hiding	0.1298	0.792	0.0625
conflict	occur in	society	0.1298	0.8186	0.1762
balance of trade	make	it difficult for countries to develop	0.1298	0.7877	1.0
sunburn	turn	yellow	0.1298	0.8893	0.0003
pyramid	can be built	today	0.1298	0.8418	1.0
bacterium	use	arabinose	0.1298	0.8492	1.0
silicon	be used	make	0.1298	0.9328	0.0053
government	distribute	power	0.1298	0.8168	0.4131
science	related	to technology	0.1298	0.8821	0.4553
survivor	work in	fortunate	0.1298	0.9283	0.0073
best friend	get at	same time	0.1298	0.9001	0.2912
writer	can	behave	0.1298	0.8594	0.0027
bob dylan	wrote blown	in the wind	0.1298	0.7816	1.0
fire	be in	usa	0.1298	0.9783	0.0044
football	be on	fox	0.1298	0.9296	0.0152
family	cope with	chronic illness	0.1298	0.7907	1.0
secretion	move out of	pancreas	0.1298	0.7804	1.0
photosynthesis	slow down	on a cold day	0.1298	0.8321	1.0
titration	be used in	acid rain	0.1298	0.8807	0.4557
ethanol	has_property	hydrocarbon	0.1298	0.8826	0.1344
versailles	be in	english	0.1298	0.9495	0.001
ammonia	build up in	cirrhosis	0.1298	0.7846	1.0
pinball	be hall of	fame	0.1298	0.9721	0.2634
lava	can	start	0.1298	0.8401	0.0009
buffalo	has_property	the animal of community service	0.1298	0.7769	1.0
whale	have	bumps on them	0.1298	0.8672	0.0761
sim	move out in	sims 4	0.1298	0.849	1.0
concentration gradient	affect	diffusion	0.1298	0.8641	0.0336
headline	help	sell newspapers	0.1298	0.7059	1.0
protistan	has_property	ads	0.1298	0.957	0.0005
calcium carbide	react with	water	0.1298	0.9336	0.0044
cold case	get	solved	0.1298	0.8502	1.0
swan	live in	rivers	0.1298	0.8637	0.0281
watching	be bad for	us	0.1298	0.9381	0.0179
stripe	be in	rocks	0.1298	0.9426	0.0296
rhino	clean	themselves	0.1298	0.8859	0.0045
red giant	have	strong winds	0.1298	0.8417	0.1016
road construction	be stopped in	michigan	0.1298	0.8858	1.0
gilbert	has_property	az	0.1298	0.9509	0.0022
insulator	work	ks3	0.1298	0.8581	0.08
carrot	benefit	dogs	0.1298	0.8204	0.71
september	have	the most birthdays	0.1298	0.8863	1.0
knock	has_property	an important place of pilgrimage	0.1298	0.8633	0.6677
daw	has_property	music	0.1298	0.9393	0.0011
concussion	lead to	depression	0.1298	0.7826	0.1054
firm	build	market share	0.1298	0.8222	1.0
scrooge	ask	about the poor law	0.1298	0.745	1.0
clan	work in	war robots	0.1298	0.8001	1.0
nosebleed	can	iron	0.1298	0.8847	0.001
nosebleed	can	yawning	0.1298	0.8163	0.0133
thing	explode	within the hydraulic press	0.1298	0.6644	1.0
iran	has_property	a global threat today	0.1298	0.8089	1.0
moth	can eat	clothes	0.1298	0.873	1.0
corn	turn	black	0.1298	0.9018	0.0007
seizure	has_property	a characteristic sign of gliomas	0.1298	0.7043	1.0
herculaneum	be different from	pompeii	0.1298	0.9612	0.7834
priest	forge unity with	bishop	0.1298	0.6961	1.0
limb	has_place	away	0.1298	0.8777	0.0003
tea	taste	good	0.1298	0.904	0.0041
alcoholic	hide	smell	0.1298	0.788	0.4904
guy	can be tested	for hp	0.1298	0.9019	0.4364
otter	make	home	0.1298	0.8073	0.0478
restriction	can	box	0.1298	0.9453	0.0006
polar bear	keep	themselves in winter	0.1298	0.8947	0.3233
pubes	has_effect	itchy	0.1298	0.868	0.0004
wrestler	wear	oil	0.1298	0.8196	0.5047
mosquito	identify	humans	0.1298	0.8147	1.0
author	run	on sentences	0.1298	0.826	1.0
fat	drag	people to diseases	0.1298	0.7379	1.0
pilot	identify	runways	0.1298	0.7577	1.0
sacajawea	be an interpreter for	clark	0.1298	0.6554	1.0
maple tree	has_trait	sweet	0.1298	0.8942	0.0005
maple tree	has_property	avg	0.1298	0.908	0.0004
maple tree	has_property	similar	0.1298	0.9056	0.0003
maple tree	has_manner	better	0.1298	0.9272	0.0004
antiseptic	has_property	bail	0.1298	0.9033	0.4367
apple	promote	products	0.1298	0.7549	0.0342
people	stream	snipe	0.1298	0.6486	1.0
flag	be in	world	0.1298	0.9746	0.0014
plural	has_property	general	0.1298	0.9337	0.0247
substance	can	heat	0.1298	0.8832	0.0104
stuffed grape leaves	has_property	cal	0.1298	0.9037	0.0013
aquatic plant	absorb	co2	0.1298	0.7821	0.0349
hindu	has_property	wedding	0.1298	0.9286	0.0145
salix	has_trait	good	0.1298	0.9469	0.0
school	leave on	on night	0.1298	0.8429	0.2089
infant	blink	less than adults	0.1298	0.7854	1.0
vertebra	have	transverse processes	0.1298	0.7924	1.0
capricorn	can	cut	0.1298	0.877	0.0003
guy	has_trait	inconsistent	0.1298	0.7408	0.03
slate	can	weather	0.1298	0.8482	0.0156
flip flop	be called	sliders	0.1298	0.7251	0.0925
legend	transform	history	0.1298	0.7752	1.0
water pipe	burst during	severe winter	0.1298	0.8653	1.0
satan	be	in the garden with adam	0.1298	0.7926	1.0
cell	limit	maximum size	0.1298	0.8179	1.0
sound	can	pet	0.1298	0.8855	0.001
teen	have young	sex	0.1298	0.9111	1.0
relay	has_property	vs	0.1298	0.9253	0.0003
pap	enhance	food security	0.1298	0.8223	1.0
rotor	get	stuck	0.1298	0.9028	0.0041
coach	make money with	beach body	0.1298	0.7254	1.0
car	have	rpm gauge	0.1298	0.8451	1.0
culture	can	put	0.1298	0.806	0.0003
researcher	has_property	ex	0.1298	0.9356	0.0021
bottom	has_property	line	0.1298	0.9302	0.0055
muffin	has_property	bus	0.1298	0.8862	0.0025
everyone	rave	about to	0.1298	0.7697	1.0
amazon gift cards	be expensive on	ebay	0.1298	0.9261	0.6022
baltic sea	have	low salinity	0.1298	0.8818	0.1229
astronomer	see	dark matter	0.1298	0.8441	1.0
beard	be like	pubes	0.1298	0.7789	1.0
purifier	can	operate	0.1298	0.807	0.0032
po	has_property	in baseball	0.1298	0.9517	0.006
seagull	can	court	0.1298	0.8618	0.0431
window	keep	closing	0.1298	0.8328	0.0157
anemone	has_property	top	0.1298	0.9083	0.001
giant panda	has_property	are hunted	0.1298	0.9114	0.02
preferred stock	has_property	callable	0.1298	0.7863	0.3625
monoxide	can	air	0.1298	0.8536	0.0006
building block	has_property	curb	0.1298	0.7286	0.732
sky	be green in	iceland	0.1298	0.9146	1.0
lamb	has_manner	hard	0.1298	0.9359	0.0002
girl	be obsessive	sharing	0.1298	0.8287	1.0
peanut	can	bum	0.1298	0.8078	0.0011
wheat flour	has_property	more expensive	0.1298	0.9384	0.0015
honda	be in	snow	0.1298	0.9801	0.0103
northern	has_property	po	0.1298	0.8693	0.0159
human	be called	carbon-based	0.1298	0.9434	1.0
nature	can protect	us	0.1298	0.908	0.0806
discussion	can be	at the same time as lecture	0.1298	0.8596	1.0
variation	has_property	important for evolution	0.1298	0.9689	0.1687
duck	reject	young	0.1298	0.8209	0.0546
gnat	go for	open wounds	0.1298	0.798	1.0
book	become	classics	0.1298	0.7063	1.0
panel	be used in	satellites	0.1298	0.8814	0.0673
cv	has_property	jobs	0.1298	0.8475	0.0009
honey bee	help	us	0.1298	0.9635	0.0004
organism	need	atp	0.1298	0.8938	0.0333
cycle	be example of	negative feedback	0.1298	0.9359	0.275
graph	be important in	science	0.1298	0.9676	0.0047
minor	get	alcohol	0.1298	0.8764	0.0525
doctor	break	bad news	0.1298	0.7803	1.0
woodpecker	adapt to	environment	0.1298	0.9439	0.0014
phenolphthalein	work as	indicator	0.1298	0.8399	1.0
boomerang	have	pink unicorn	0.1298	0.8205	0.7968
easter	be celebrated by	rabbit	0.1298	0.7766	1.0
solicitor	use	local numbers	0.1298	0.882	0.4829
rock	melt anyway on	earth	0.1298	0.7758	1.0
diver	sit in	hot tub	0.1298	0.9059	1.0
jellyfish	maintain	shape	0.1298	0.8243	0.0635
poacher	affect	environment	0.1298	0.9705	0.0004
tibetan	has_property	different to lowlanders	0.1298	0.8436	0.6113
soar	has_property	smoking	0.1298	0.8579	0.0018
soar	has_property	squeaky	0.1298	0.8526	0.0036
polyunsaturated fatty acid	has_property	cl	0.1298	0.879	0.003
sugar	affect	melting of ice	0.1298	0.8788	0.2041
wrist bone	has_property	mnemonic	0.1298	0.8933	0.0004
developer	create	apps	0.1298	0.8041	1.0
tie	be allowed in	football	0.1298	0.8778	0.4914
dungeon	can	take	0.1298	0.875	0.0074
finger food	has_color	yellow	0.1298	0.9335	0.0001
flax	can	put	0.1298	0.806	0.0003
polar bear	be kept in	captivity	0.1298	0.8997	0.0298
base	has_property	caustic	0.1298	0.7116	0.9128
metal	can change	shape	0.1298	0.9046	0.0651
piranha	take	care of young	0.1298	0.8919	0.0031
chain	be important in	military	0.1298	0.965	0.0295
finn	die	100	0.1298	0.9188	0.4399
clothes	tangled in	washer	0.1298	0.7557	1.0
baleen whale	filter	food	0.1298	0.7821	1.0
nest	take long to	load	0.1298	0.8985	0.0125
skin cell	can become	nerve cells	0.1298	0.8244	1.0
steam	has_property	down on	0.1298	0.9304	1.0
polypeptide	has_color	yellow	0.1298	0.9335	0.0001
interest group	monitor	government	0.1298	0.829	1.0
chat	get	saved on snap	0.1298	0.8298	0.3666
oxytocin	be used	in the treatment of a miscarriage	0.1298	0.8377	1.0
mam	can	air	0.1298	0.8536	0.0006
reality	be buffy	tv	0.1298	0.9132	1.0
pollinator	has_trait	quiet	0.1298	0.8833	0.0002
queen elizabeth	be a mechanic in	world war	0.1298	0.8468	1.0
store	unlock	phones	0.1298	0.7311	0.0402
zebra	be	different	0.1298	0.9463	0.0001
sheep	fight	each other	0.1298	0.8388	0.0087
ovarian cyst	get	removed	0.1298	0.8321	0.0094
azalea	has_color	yellow	0.1298	0.9335	0.0001
squat	mean	nothing	0.1298	0.8461	0.4746
wound	has_movement	measured	0.1298	0.9134	0.0005
banana	get out of	jail	0.1298	0.9233	0.0208
earth tremor	become	extinct	0.1298	0.9272	0.0024
notebook	be in	hogwarts mystery	0.1298	0.9509	1.0
seawater	be denser than	fresh water	0.1298	0.9275	0.3918
sea	be cold on	hot day	0.1298	0.897	0.7147
television	be more popular than	radio	0.1298	0.8664	0.8403
hedgehog	has_trait	popular	0.1298	0.9342	0.0002
zeus	send	a flood to earth	0.1298	0.7052	1.0
human	can	wink	0.1298	0.7407	0.0345
blood test	show	heart problems	0.1298	0.8159	1.0
boxer	increase	hand speed	0.1298	0.8841	1.0
blogger	get	free makeup	0.1298	0.7892	1.0
cyanide	has_property	in cigarettes	0.1298	0.9558	0.0064
tractor	can	put	0.1298	0.806	0.0003
lava	can	dry	0.1298	0.8709	0.0025
mountain range	affect	an area's precipitation	0.1298	0.8991	1.0
giraffe	fight off	predators	0.1298	0.7749	0.1052
chameleon	has_property	drink	0.1298	0.898	0.008
shelf	can	sweat	0.1298	0.8549	0.0011
kangaroo	carry in	pouches	0.1298	0.8262	1.0
cad	improve	productivity of manufacturing plants	0.1298	0.7627	1.0
dominant allele	has_property	most frequent	0.1298	0.8984	0.6245
breast	can	order	0.1298	0.8092	0.0023
piggy	think	they to n't be rescued	0.1298	0.7577	1.0
potassium	do in	body	0.1298	0.9543	0.0702
architect	use	angles	0.1298	0.8291	0.1037
credit card	have	holograms	0.1298	0.6075	1.0
message	stop	working	0.1298	0.8759	0.0012
chicken	get	vaccinated	0.1298	0.8849	0.0885
template	can	pan	0.1298	0.8189	0.0009
fiat money	has_trait	good	0.1298	0.9469	0.0
trust fund	work in	south africa	0.1298	0.9099	0.0321
satellite	measure	sea level	0.1298	0.8114	1.0
vampire	can	come	0.1298	0.9375	0.0021
zeus	be stronger than	poseidon	0.1298	0.9524	0.7801
taste bud	has_property	cd	0.1298	0.9474	0.0002
taste bud	has_property	fbi	0.1298	0.878	0.0004
taste bud	has_property	gpa	0.1298	0.9281	0.0006
taste bud	has_property	put	0.1298	0.8866	0.0005
taste bud	has_property	met	0.1298	0.8036	0.0007
taste bud	has_property	gpa	0.1298	0.9281	0.0006
rib	has_property	11	0.1298	1.0	0.042
psychopath	has_property	held	0.1298	0.9148	0.0034
raisin	has_property	dark	0.1298	0.9412	0.0009
disaccharide	dissolve	in water	0.1298	0.9323	0.0017
professional behavior	be important in	workplace	0.1298	0.984	0.0048
animal	can be	bearers of rights	0.1298	0.7708	1.0
wart	have	blood clots	0.1298	0.9383	1.0
zygote	become	specialized	0.1298	0.7758	0.0472
norma	push	button	0.1298	0.8594	1.0
michael jordan	has_property	worth	0.1298	0.9093	0.0004
tail	can	eye	0.1298	0.8294	0.0014
bone	get	stiff	0.1298	0.868	0.0163
road	has_trait	reflective	0.1298	0.7798	0.0492
popularization	can	work	0.1298	0.8758	0.0
point of view	can affect	a story	0.1298	0.9073	1.0
dj	have	concerts	0.1298	0.825	0.6926
nintendo	use	cartridges	0.1298	0.7727	0.128
social	has_property	life	0.1298	0.9384	0.0048
watt	can	types	0.1298	0.8369	0.0004
society	need	religion	0.1298	0.8868	0.1943
uranus	rotate	differently	0.1298	0.7758	0.6056
mind	has_property	mapping	0.1298	0.8052	0.0143
long-spurred violet	has_color	blue	0.1298	0.9415	0.0002
brunette	look	smarter	0.1298	0.8197	1.0
restriction enzyme	has_property	irregular	0.1298	0.826	0.0009
restriction enzyme	has_property	noted	0.1298	0.8494	0.0057
restriction enzyme	has_property	meat	0.1298	0.9512	0.0038
restriction enzyme	has_property	italics	0.1298	0.8992	0.0198
restriction enzyme	has_property	upset	0.1298	0.9216	0.004
restriction enzyme	has_property	table	0.1298	0.9454	0.0046
restriction enzyme	has_property	nyc	0.1298	0.9525	0.0006
restriction enzyme	has_property	dui	0.1298	0.8676	0.0019
restriction enzyme	has_property	herb	0.1298	0.8522	0.0018
restriction enzyme	has_property	ice	0.1298	0.9506	0.0006
restriction enzyme	has_property	gmbh	0.1298	0.7348	0.0017
restriction enzyme	has_property	fpdf	0.1298	1.0	0.0955
restriction enzyme	has_property	ferments	0.1298	0.7261	1.0
restriction enzyme	has_property	celebrated	0.1298	0.9464	0.0006
restriction enzyme	has_trait	dynamic	0.1298	0.8687	0.0026
nurse	can be	leaders	0.1298	0.8805	1.0
maple	has_property	illegal	0.1298	0.9492	0.0001
battle of britain	has_property	a turning point	0.1298	0.8746	0.1232
doctor	can prevent	medical malpractice	0.1298	0.7475	1.0
mammal	need	to consume more food than other group of animals	0.1298	0.8158	1.0
composure	has_property	important in the public services	0.1298	0.8902	0.2002
story	be green on	instagram	0.1298	0.9265	1.0
yucca	compared	to potatoes	0.1298	0.8432	1.0
most cars	has_property	in europe manual	0.1298	0.8419	0.7199
fingernail	has_property	man	0.1298	0.9409	0.0004
shackle	work for	lifting	0.1298	0.8128	1.0
people	be with	dementia sleep	0.1298	0.8245	0.576
public	has_property	relations	0.1298	0.8158	0.2568
european languages	has_property	similar	0.1298	0.9056	0.0003
teacher	can collect	unemployment	0.1298	0.832	1.0
greenhouse	has_temperature	warm	0.1298	0.8802	0.0012
prion	cause	damage	0.1298	0.9296	0.0126
yule	be different from	christmas	0.1298	0.851	0.1964
starvation	has_property	a cause for cholecystitis	0.1298	0.8696	1.0
computer circuit	can	work	0.1298	0.8758	0.0
pat	has_trait	good	0.1298	0.9469	0.0
container ship	protect	themselves from pirates	0.1298	0.7712	0.2082
language	help	us connect with others	0.1298	0.8482	1.0
manner	has_property	ignite	0.1298	0.8278	0.0016
school	can steal	nfl logos	0.1298	0.8379	0.5759
lion	CAN	can king of jungle	0.1298	0.8521	1.0
peroxide	react with	liver	0.1298	0.7688	0.2332
broccoli	have	more cars	0.1298	0.9047	0.0388
outlier	affect	statistics	0.1298	0.8584	1.0
chief	make	playoffs	0.1298	0.9765	0.0154
beer	be called	pork chop in can	0.1298	0.8405	1.0
lion	obtain	the carbon they need	0.1298	0.8389	1.0
korea	north sell	coca cola	0.1298	0.8567	1.0
net	can	pick	0.1298	0.8669	0.0424
speaker	can test	visibility of visuals	0.1298	0.6228	1.0
brake drum	has_property	when bad	0.1298	0.9314	0.0465
bluenose	be important to	canada	0.1298	0.9735	0.0028
negotiation	be important in	business	0.1298	0.961	0.0018
white rice	be high in	calories	0.1298	0.9582	0.0038
smartphone	affect	people's lives	0.1298	0.94	0.0149
temporariness	can	work	0.1298	0.8758	0.0
criminal	make	money online	0.1298	0.9408	0.1092
rash	can	purple	0.1298	0.8371	0.0014
spectrum	compare	to direct	0.1298	0.8416	1.0
bottlenose dolphin	respond to	stimuli	0.1298	0.9115	0.0063
cow	gather in	group	0.1298	0.899	1.0
modern world	has_property	bad	0.1298	0.9451	0.0001
osprey	relate	to the story tangerine	0.1298	0.7174	1.0
joint	be good for	bodybuilding	0.1298	0.9082	0.0322
runner	deal with	plantar fascists	0.1298	0.8034	1.0
us	need	to be refrigerated	0.1298	0.9393	0.0021
pr	pay	royalties	0.1298	0.8769	0.0749
management consultant	find	clients	0.1298	0.8215	0.029
truck	pass	each other	0.1298	0.8815	0.1597
rubber	can	go	0.1298	0.9115	0.0003
cockney	use	rhyming slang	0.1298	0.8711	1.0
neon	has_property	aquarium	0.1298	0.9562	0.0013
clover	has_property	weed	0.1298	0.9138	0.0127
cheese	can	stink	0.1298	0.8319	0.0026
tire	wear	faster	0.1298	0.8252	1.0
character	view	lady macbeth	0.1298	0.7346	0.8457
teamwork	be important in	navy	0.1298	0.8872	0.4309
brow	has_property	pa	0.1298	0.9447	0.0003
honey bees	impact	an ecosystem	0.1298	0.9233	1.0
bond	be in	nitrite shorter	0.1298	0.7414	1.0
beam	can	put	0.1298	0.806	0.0003
millenniumism	has_property	years	0.1298	0.9023	0.0045
libertarian	has_property	convention	0.1298	0.8986	0.3017
construction worker	build bridges over	water	0.1298	0.8542	1.0
chromatography	can	paper	0.1298	0.7706	0.0174
portland	be referred to	to pd	0.1298	0.8554	1.0
meteorologist	predict	blizzard	0.1298	0.7293	1.0
antony	shake	hands	0.1298	0.8375	0.0078
pandora	keep	going	0.1298	0.9204	0.0124
temperature	affect	height	0.1298	0.7903	0.0601
witch	use	tarot cards	0.1298	0.7907	0.295
capricorn	can	was	0.1298	0.8692	0.0003
crop	has_property	yield	0.1298	0.898	0.0018
breast	can	gear	0.1298	0.8228	0.039
dolphin	jump out of	spin	0.1298	0.8172	1.0
guard	get	perfect aim when i 'm on a horse	0.1298	0.7846	1.0
red	absorb	more light	0.1298	0.9157	0.0695
financial institution	facilitate	international investment	0.1298	0.7591	1.0
taiwanese	be different from	chinese	0.1298	0.8689	0.1081
concept	help	us process information	0.1298	0.8456	1.0
laryngotracheobronchitis	has_effect	dangerous	0.1298	0.9164	0.0001
heat dissipation	has_property	necessary	0.1298	0.9168	0.0003
lord	has_property	dec	0.1297	0.9423	0.0008
clover	can	skip	0.1297	0.8376	0.0024
penguin	wear	purple	0.1297	0.9142	0.0183
business	write off	donations	0.1297	0.7779	1.0
toilet	has_property	shaped	0.1297	0.9166	0.0064
weed	stem	turn purple	0.1297	0.8992	1.0
patient	use	bedpan	0.1297	0.7054	1.0
orange	has_color	brown	0.1297	0.907	0.0007
cat	react to	pspsps	0.1297	0.8802	1.0
voting	can	as secure as arms	0.1297	0.7692	1.0
trout	have	stocked	0.1297	0.768	1.0
airlock	can	occur	0.1297	0.8596	0.0002
pest	attack	crops	0.1297	0.7232	1.0
spray can	has_property	bad for the environment	0.1297	0.9831	0.0014
room	get	damp	0.1297	0.825	0.0472
change	CAN	can reversed	0.1297	0.9522	0.0924
storage	has_trait	good	0.1297	0.9469	0.0
cow	go	down	0.1297	0.8885	0.0019
ester	can	kill	0.1297	0.8967	0.0007
nod	can	cut	0.1297	0.877	0.0003
furosemide	be available in	uk	0.1297	0.8917	0.0039
tree	be smaller at	top of mountains	0.1297	0.8645	1.0
teacher	hate	quiet students	0.1297	0.7683	1.0
rift	has_property	disabled	0.1297	0.8327	0.0052
surfing	get	scored	0.1297	0.8593	0.1245
politics	help	us	0.1297	0.9635	0.0004
island	be formed by	coral	0.1297	0.7724	1.0
marigold	has_property	dwarf	0.1297	0.8569	0.0005
private investigator	find	cell phone numbers	0.1297	0.8426	1.0
coral	can	work	0.1297	0.8758	0.0
teammate	help de france	in tour	0.1297	0.9411	1.0
legal guardian	get	paid	0.1297	0.9282	0.0004
pharmacist	read	doctors handwriting	0.1297	0.7926	1.0
crow	has_property	am	0.1297	0.9358	0.001
country	join	world bank	0.1297	0.6717	1.0
chromosome	have	an x -shape	0.1297	0.8996	1.0
tide	be affected by	phases of moon	0.1297	0.8749	1.0
claim	can	do	0.1297	0.9192	0.0002
zimbabwe	be in	hyperinflation	0.1297	0.7989	0.2073
hog	has_property	overpopulated	0.1297	0.7551	0.0227
drink	can	dog	0.1297	0.918	0.0006
bbc	get	funded	0.1297	0.8256	0.0237
ruby	want	help	0.1297	0.8768	0.0318
wax	be on	bananas	0.1297	0.8916	0.3517
pharmacist	need	calculus	0.1297	0.8478	0.0542
spur	play	early	0.1297	0.827	1.0
nipple	change	texture	0.1297	0.7994	0.4419
neodymium	be used in	lasers	0.1297	0.8794	0.0811
safety pin	has_property	ebay	0.1297	0.9402	0.0006
safety pin	has_diet	vegan	0.1297	0.9111	0.0001
safety pin	has_color	yellow	0.1297	0.9335	0.0001
colombian	decorate for	christmas	0.1297	0.844	0.1286
refrigerator	has_property	aging	0.1297	0.8368	0.0016
refrigerator	has_property	igniting	0.1297	0.8372	0.0108
outlier	affect	histogram	0.1297	0.7549	1.0
citizenship	be important to	health worker	0.1297	0.8376	1.0
grade	can	types	0.1297	0.8369	0.0004
herbivore	has_place	off	0.1297	0.9065	0.0008
coca cola	has_property	with lime in 12 pack cans	0.1297	0.8089	0.4398
bat	can	scratch	0.1297	0.8789	0.0051
diversity	be in	organization important	0.1297	0.963	0.137
student	participate in	science	0.1297	0.7794	1.0
pumpkin	has_property	acidic	0.1297	0.9162	0.0009
pumpkin	has_property	ignored	0.1297	0.8575	0.0002
pumpkin	has_property	gcse	0.1297	1.0	0.0005
onion	has_property	mel	0.1297	0.8859	0.0011
nerve cell	transmit	impulses	0.1297	0.8895	1.0
recursion	work in	java	0.1297	0.9237	0.0071
polymer	can	stretch	0.1297	0.8575	0.0109
cajun	has_property	jambalaya	0.1297	0.8103	0.3145
ir	keep	calling	0.1297	0.7896	0.0127
chinchilla	eat	cardboard	0.1297	0.8517	0.0465
georgetown	has_trait	good	0.1297	0.9469	0.0
muir	has_property	trail	0.1297	0.8093	0.1326
pupil	go	really small	0.1297	0.8156	1.0
competition	affect	quality	0.1297	0.9017	0.0144
pilot	overcome	jet lag	0.1297	0.8394	1.0
baseball	be in	olympics	0.1297	0.9774	0.0045
democrat	create	jobs	0.1297	0.8459	0.0161
adult	can build	credit	0.1297	0.8995	0.2014
turkey	mate	video	0.1297	0.6895	0.0466
