subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
bikers	have	bells on bikes	0.6449	0.8134	0.8884
messenger	say	i have a message	0.6449	0.7899	0.7863
torque	apply to	cars	0.6449	0.7631	0.8489
humpback whale	blow	water	0.6449	0.7678	0.3036
thermal energy	be related to	changes in states of matter	0.6449	0.8194	1.0
animal	has_property	poached	0.6449	0.8282	0.067
mosquito	be in	finland	0.6449	0.8365	0.1224
rat	be used for	testing	0.6448	0.8569	0.2868
ribbon	has_property	is	0.6448	0.8866	0.001
sodium level	has_property	low	0.6448	0.8882	0.0036
song	get	old	0.6448	0.7511	0.0922
earth	be planet with	atmosphere	0.6448	0.8234	1.0
photon	gain	energy	0.6448	0.7742	0.1936
phosphate	be in	fertilizer	0.6448	0.8787	0.2133
lichen	adapt	to the tundra	0.6448	0.8195	0.0674
indian	be influenced	by the western culture	0.6448	0.7976	1.0
rice	can be used	as fuel in japanese cars	0.6448	0.8458	1.0
rastafarian	can	dress	0.6448	0.8206	0.0109
nut	has_property	cd	0.6448	0.8949	0.001
squirrel	eat bark off	trees	0.6448	0.8757	0.3605
cricket	survive	the winter	0.6448	0.9736	0.0488
onion	smell like	sweat	0.6448	0.825	1.0
tear	keep	pathogens out of the body	0.6448	0.816	1.0
photo	send on	messenger	0.6448	0.7995	0.5381
boat	can	dock	0.6448	0.7558	0.2615
tourism	has_trait	good	0.6448	0.9469	0.0002
individual	get started	as a stylist	0.6448	0.7106	1.0
korsakoff's syndrome	affect	the brain	0.6448	0.977	0.0257
hulk	be not	in the movie	0.6448	0.9185	1.0
pen	has_property	alike	0.6448	0.804	0.0022
steak	has_color	brown	0.6448	0.8723	0.0037
meiosis	affect	number of chromosomes	0.6448	0.8211	1.0
kitten	be born	blind	0.6448	0.8295	0.1488
bite	be in	logo	0.6448	0.8763	0.925
school	get out on	wednesday	0.6448	0.839	1.0
navy seal	put pins on	coffins	0.6447	0.6938	0.8925
ship	has_color	white	0.6447	0.9376	0.0008
layer	get as	increases	0.6447	0.7348	1.0
helen keller	have	fm	0.6447	0.9106	0.0125
drawing	has_property	man	0.6447	0.9082	0.0021
ful	has_property	and	0.6447	1.0	0.0005
twin towers	effect	the population	0.6447	0.7618	0.3986
network	be better than	wireless	0.6447	0.8675	0.6243
bike	has_property	bad	0.6447	0.9344	0.0003
blood bank	keep blood from	clotting	0.6447	0.8568	0.8451
coconut water	has_property	in pregnancy	0.6447	0.9299	0.0199
hank	have	7 tentacles	0.6447	0.7803	1.0
everyone	have	anxiety	0.6447	0.8082	0.2924
uniform	be	important to the revolution war	0.6447	0.9008	0.5263
train tracks	has_property	on rocks	0.6447	0.8719	0.2622
ceramic	be used in	spacecraft	0.6447	0.8339	0.6399
steering wheel	get	sticky	0.6447	0.8242	0.0335
trump	have	approval ratings	0.6447	0.7774	1.0
hydra	has_property	in the framework	0.6447	0.7956	0.4273
knife	cut in	kitchen	0.6447	0.7481	1.0
mussel	can	cooked	0.6447	0.8395	0.1748
stilt	has_property	uk	0.6447	0.9583	0.0006
radiator	has_property	in front of windows	0.6447	0.9266	0.2272
hygrometer	can	work	0.6447	0.8585	0.0001
cell wall	has_property	present in plant cell	0.6447	0.9143	0.2783
stevia	has_trait	sweet	0.6447	0.8515	0.0023
boston terrier	eat	grass	0.6446	0.8888	0.0137
odysseus	have	km	0.6446	0.8971	0.0212
odysseus	have	fm	0.6446	0.9106	0.0125
nonmetal	behave	as they do	0.6446	0.8594	0.4515
patriarchy	has_trait	good	0.6446	0.9469	0.0002
hajj	has_property	the most important pillar of islam	0.6446	0.8556	1.0
dumbledore	can	die	0.6446	0.8469	0.001
building	be in	greece white	0.6446	0.8832	0.841
plant	require	cell walls	0.6446	0.8823	1.0
elizabeth i	be related	elizabeth	0.6446	0.8584	0.569
college	work in	uk	0.6446	0.9557	0.0367
homelessness	be bad in	california	0.6446	0.9164	0.2219
dried apricot	has_property	palate	0.6446	0.7451	0.1173
cake	weigh	baking	0.6446	0.6851	1.0
apricot	split on	tree	0.6446	0.7705	0.0689
plant	grow in	gutters	0.6446	0.7526	1.0
fire	increase in	california	0.6446	0.8499	0.4953
santa claus	be known as	kris kringle	0.6446	0.7723	1.0
swan	has_property	to	0.6446	1.0	0.0007
blister	has_property	do	0.6446	0.8943	0.002
prom	has_property	king	0.6446	0.8961	0.0072
egg	has_property	a special easter symbols	0.6446	0.8292	1.0
japan	have	a lot of volcanoes	0.6446	0.8995	1.0
canada	have	go	0.6446	0.8374	0.011
plane	burn fuel before	landing	0.6446	0.7281	1.0
silver	go	green	0.6446	0.886	0.0117
scottish	has_property	by	0.6446	0.8625	0.0043
hershey bar	turn	white	0.6446	0.9018	0.0037
unesco	has_property	interested in making monuments world heritages	0.6446	0.7315	1.0
molecular formula	related	to empirical formula	0.6446	0.6725	1.0
salmon	has_property	raw	0.6446	0.7963	0.0153
chipotle	can	pepper	0.6446	0.8114	0.4797
stoat	have fur in	winter	0.6446	0.8643	0.5064
sexual reproduction	differ from	reproduction	0.6446	0.7982	0.6258
sea creature	die in	florida	0.6446	0.8532	0.1154
neutron	have	different mass	0.6445	0.8613	0.2606
depreciation	be a source of	cash	0.6445	0.8124	0.6459
period	has_color	white	0.6445	0.9376	0.0008
runner	need	iron	0.6445	0.8847	0.0656
oyster	has_property	bar	0.6445	0.8574	0.02
auctioneer	can	are	0.6445	0.8951	0.001
astronomer	use	infrared light	0.6445	0.8392	0.9284
lightning rod	have pointed	ends	0.6445	0.7332	0.4521
worm	come to	surface	0.6445	0.9641	0.0899
metadata	be included	in the file	0.6445	0.7971	1.0
rabbit	be sign of	easter	0.6445	0.8694	1.0
anubis	be replaced as	god of dead	0.6445	0.7757	1.0
fish	float in	water	0.6445	0.9379	0.0146
congress	keep	track	0.6445	0.8367	0.0643
price	has_property	99	0.6445	1.0	0.3231
tattoo	be outlined in	black	0.6445	0.826	1.0
yelp	have	reviews	0.6445	0.8815	0.3574
amblyopia	affect	vision	0.6445	0.7645	0.0266
beef	be better than	chicken	0.6445	0.8725	0.3525
cockatoo	can	jump	0.6445	0.8185	0.0007
crying	has_property	can	0.6445	0.9384	0.005
can	can	lyrics	0.6445	0.8772	0.0015
sniper	be in	world	0.6445	0.9746	0.007
cat	be as friendly as	dogs	0.6445	0.8063	1.0
salt	has_property	water	0.6445	0.9403	0.0076
sitcom	has_trait	funny	0.6445	0.885	0.0047
limestone	be used for	building	0.6445	0.8827	0.3264
ecologist	study	population	0.6445	0.7589	0.3603
nylon	be used	to make parachutes	0.6445	0.81	1.0
window	have circles in	them	0.6445	0.8167	1.0
enzyme	regulate	the rate of chemical reactions	0.6445	0.8205	1.0
private	has_property	as important	0.6445	0.9347	0.0122
juror	has_property	chosen	0.6445	0.9083	0.0378
lithium	has_property	a solid	0.6444	0.8251	0.0162
dessert	has_temperature	hot	0.6444	0.8756	0.0025
dachshund	lick	a lot	0.6444	0.8216	0.3937
firefighter	control	bush fires	0.6444	0.7357	1.0
murderer	get	sentences	0.6444	0.8416	1.0
population	be in	bangladesh	0.6444	0.8423	0.1564
endospore	has_property	a differential stain	0.6444	0.7696	1.0
temperature	speed up	the rate of reaction	0.6444	0.8849	0.5274
egg	vary in	color	0.6444	0.8177	0.1024
mother	has_property	female	0.6444	0.9037	0.0108
fire	burn	in water	0.6444	0.7901	0.3727
gamma ray	can	used in medicine	0.6444	0.9025	0.092
human	can combat	uneven gravitational field of mars in the creation of a sustainable village on mars	0.6444	0.7352	1.0
charger	play in	mexico city	0.6444	0.876	0.2916
gamma radiation	has_property	type	0.6444	0.8548	0.0048
chilly	has_property	eating	0.6444	0.848	0.0121
atp	be used	as the energy molecule of the cell	0.6444	0.818	1.0
astronaut	need exercise in	space	0.6444	0.8372	1.0
phospholipid molecule	lead	to compartmentalization of a cell	0.6444	0.6857	0.5818
prince albert	be related to	queen victoria	0.6444	0.8543	0.157
roach	eat	other roaches	0.6444	0.827	1.0
boy	have	complicated	0.6444	0.8642	0.3921
runner	cry	the last of us	0.6444	0.8019	1.0
common cold	be in	spanish	0.6443	0.9561	0.0004
fiction	be in	books	0.6443	0.94	0.0899
wind turbine	conduct	electricity	0.6443	0.905	0.0079
napoleon	describe	enemy of animals	0.6443	0.6692	1.0
bail	has_trait	good	0.6443	0.9469	0.0002
letter	jump	around when i type	0.6443	0.7753	1.0
rock	be formed	video	0.6443	0.8042	0.4166
basement	has_property	and	0.6443	1.0	0.0005
fox	survive	in the taiga	0.6443	0.8317	0.1213
computer	has_property	interesting	0.6443	0.8508	0.0087
crush	be called	crushes	0.6443	0.6947	1.0
hawaiian	has_property	big	0.6443	0.879	0.0021
attorney	become	judge	0.6443	0.7996	0.2314
cpu	be required in	computer	0.6443	0.8816	0.5763
technology	has_property	good for the environment	0.6443	0.9492	0.0067
choice	has_property	economic choices	0.6443	0.8087	1.0
leo	has_property	compatible	0.6443	0.814	0.0257
bangladesh	accept	rohingya	0.6443	0.8369	1.0
scar tissue	has_property	painful	0.6443	0.8205	0.0029
conifer	go	brown at the top	0.6443	0.7897	1.0
steam pipe	be in	nyc	0.6443	0.9525	0.0195
pittsburgh sports teams	has_color	black	0.6443	0.9414	0.0012
puppy	breathe	heavy	0.6443	0.746	0.2174
sanitation	be related to	disease	0.6443	0.8648	0.7078
minium	can	is	0.6443	0.8692	0.0007
christian	live for	jesus	0.6443	0.8107	1.0
oxygen mask	have	bags	0.6443	0.8517	0.5237
unicorn	has_property	special	0.6443	0.8503	0.0041
turn	be used	in a sentence	0.6443	0.9512	0.0019
locke	has_property	locked	0.6443	0.8386	0.017
iodine	conduct	electricity	0.6443	0.905	0.0079
plane	drop in	air pockets	0.6443	0.7427	1.0
shot	register	in fortunate	0.6443	0.7378	1.0
brine	remove	water	0.6443	0.8133	0.2502
lena horne	has_property	famous	0.6442	0.9076	0.0011
sore throat	keep	coming back	0.6442	0.8929	0.0113
golfer	use	blade irons	0.6442	0.7776	0.8668
bug	has_property	bunny	0.6442	0.8089	0.1632
fry	be in	spanish	0.6442	0.9561	0.0004
can	can	up	0.6442	0.8425	0.0018
iceland	be called iceland	green	0.6442	0.829	1.0
school	go back in	august	0.6442	0.8224	1.0
cancer cell	be used in	cell culture	0.6442	0.8468	0.2781
area	has_property	a vector quantity whereas	0.6442	0.8066	1.0
water	has_property	dense	0.6442	0.8843	0.0278
yard	can	use	0.6442	0.8782	0.001
mirror image	be in	self	0.6442	0.834	1.0
bacon	have	fm	0.6442	0.9106	0.0125
man	stay	out days at a time	0.6442	0.8429	1.0
electron	can	bond	0.6442	0.8421	0.0489
conductivity	affect	bonding	0.6442	0.7604	0.1781
man	miss	woman	0.6442	0.6684	1.0
tag	has_color	yellow	0.6442	0.8987	0.0004
pear	from turning	brown	0.6442	0.823	0.1992
methyl orange	be used for	nitration of carbonates	0.6442	0.7509	1.0
acetic acid	be used in	synthesis	0.6442	0.8528	1.0
stoat	be white in	winter	0.6442	0.8795	0.6909
turkey	be eaten at	thanksgiving	0.6442	0.8092	1.0
clothes moth	has_property	moths	0.6442	0.8013	0.3675
erg	be related to	desert	0.6442	0.8656	1.0
fruit	has_property	smaller	0.6442	0.8701	0.0099
pitcher	can throw	100 pitches	0.6442	0.7464	1.0
restroom	be called	head	0.6442	0.8036	0.2184
alexander hamilton	has_property	important to the american revolution	0.6442	0.8755	0.1058
quebec city	has_property	french	0.6442	0.9515	0.0246
moth	have	babies	0.6442	0.9094	0.0055
archaeologist	do	work	0.6441	0.9038	0.0285
axle	go	bad	0.6441	0.9075	0.0029
johnny cash	has_property	the man in black	0.6441	0.8947	0.4427
transposon	increase	the size of genomes	0.6441	0.7199	1.0
phone	can	break	0.6441	0.7975	0.0067
lecture	be in	text	0.6441	0.9462	0.1063
shingle	affect	elderly	0.6441	0.7604	0.091
politics	affect society as	whole	0.6441	0.8768	0.7164
star	change position at	night	0.6441	0.7795	0.9715
castanets	has_property	played	0.6441	0.8634	0.0266
bee	fly with	wings	0.6441	0.7746	1.0
lamp	has_property	made of	0.6441	0.9283	0.0034
dog	ask for	help	0.6441	0.8033	0.2288
yeast	can	smell	0.6441	0.8728	0.0018
last name	go first in	japanese	0.6441	0.8213	0.4729
insurance	be in	canada work	0.6441	0.9432	0.2008
bolzano	has_property	is	0.6441	0.8866	0.001
can	can	ghost	0.6441	0.7825	0.0025
shrimp	can	swim	0.6441	0.911	0.0041
vet	do blood tests on	dogs	0.6441	0.8019	1.0
spermicide	can	work	0.6441	0.8585	0.0001
acceleration	relate to	velocity	0.6441	0.8254	0.4205
egg	be refrigerated	in the us	0.6441	0.8435	1.0
vulture	has_property	an	0.6441	0.8574	0.0012
jamaican	say	love	0.6441	0.8299	0.3523
null set	be subset of	set	0.6441	0.7451	0.4898
pot	turn	brown	0.6441	0.8786	0.0039
patriot	get	call	0.6441	0.8044	0.9826
zero	be called	love in tennis	0.6441	0.8288	0.8278
truck	need to	regent	0.6441	0.5537	1.0
horse	has_property	the same species	0.6441	0.8814	0.416
photo	show on	mac	0.644	0.8486	0.4685
spanner	can	wrench	0.644	0.8126	0.3316
mumps	has_effect	dangerous	0.644	0.9068	0.0006
photo	has_property	rs	0.644	0.8742	0.0125
maggot	develop in	food	0.644	0.7942	1.0
accountant	make	good money	0.644	0.8902	0.5584
sampling	be as	art form	0.644	0.9132	1.0
truck	can	rust	0.644	0.8595	0.0152
relative dating	can be used	in geology	0.644	0.811	1.0
copper	can	corrode	0.644	0.7534	0.0737
building	have	lightning rods	0.644	0.7802	0.1311
western sahara	be a member of	un	0.644	0.8154	0.1086
veggie	has_place	up	0.644	0.9115	0.0011
many animals	be in	danger	0.644	0.8472	0.0054
fruit	be easier than	vegetables	0.644	0.8016	1.0
map	has_property	bad	0.644	0.9344	0.0003
regulating	has_property	is	0.644	0.8866	0.001
sink	has_color	yellow	0.644	0.8987	0.0004
doctor	turn upside down	baby	0.644	0.8269	1.0
jackrabbit	have	long ears	0.644	0.8997	0.0608
md	has_property	in a state of emergency	0.644	0.865	0.0564
labor union	increase	wages of workers	0.644	0.754	1.0
nectar	become	honey	0.644	0.8102	0.702
sunset	get	color	0.644	0.8452	0.0146
chlorine	be important in	pools	0.644	0.8318	1.0
ozone	has_effect	dangerous	0.644	0.9068	0.0006
romeo	feel about	love	0.644	0.8586	0.3483
othello	resolve	the situation	0.644	0.7311	1.0
fetus	kick in	womb	0.644	0.8024	0.3807
donkey	has_trait	popular	0.6439	0.9278	0.001
cancer	can	transfer	0.6439	0.7788	0.0613
gamers	has_property	horny	0.6439	0.8198	0.1194
car	have numbers on	door	0.6439	0.8269	0.7241
swift	has_property	a snake	0.6439	0.8387	0.1623
april	has_property	and	0.6439	1.0	0.0005
jason	be a hero in	mythology	0.6439	0.8318	0.8036
man	has_property	mary	0.6439	0.8367	0.6957
doctor	has_trait	healthy	0.6439	0.8975	0.0009
printer	turn	black	0.6439	0.9018	0.0034
soldier	get	deployed	0.6439	0.6883	0.2187
screen	be black on	computer	0.6439	0.8614	1.0
oracle	be on top of	tpc-c	0.6439	0.9062	1.0
scandium	has_property	on periodic table of elements	0.6439	0.9168	0.3613
business	follow on	instagram	0.6439	0.8187	0.1213
author	build	a theme in a novel	0.6439	0.743	1.0
boxing	have	km	0.6439	0.8971	0.0212
cat	can see at	night	0.6439	0.9115	0.2
bee	impact	the environment	0.6439	0.8657	0.0066
mummy	fight	all the time	0.6439	0.7858	0.0663
magnesium	be used in	industry	0.6439	0.8972	0.0257
baby	be different from	babies of mammals	0.6439	0.8274	1.0
japan	has_trait	good	0.6439	0.9469	0.0002
penelope	have	go	0.6439	0.8374	0.011
cut	turn	blue	0.6439	0.8599	0.0077
company	advertise	on the internet	0.6439	0.8108	1.0
knife	be sharpened	at the factory	0.6439	0.7739	0.9062
wild flower	has_property	wild	0.6439	0.9002	0.0296
team	be skull	the best	0.6438	0.8457	1.0
free energy	has_property	free	0.6438	0.9145	0.0014
girl	wear	socks around the house	0.6438	0.832	1.0
toyota	be popular in	australia	0.6438	0.9087	0.0434
white bread	has_property	loaf	0.6438	0.8063	0.5711
typhoon	can	form	0.6438	0.8411	0.0013
software	be in	spanish	0.6438	0.9561	0.0004
maize	be	important to the mayans	0.6438	0.9638	0.1126
acrylic	has_property	bad	0.6438	0.9344	0.0003
jack	die in	titanic	0.6438	0.8274	1.0
power	can	work	0.6438	0.8585	0.0001
radiation	can be	dangerous	0.6438	0.9184	0.0195
pig	can	pet	0.6438	0.847	0.005
russo-japanese war	has_property	was	0.6438	0.8775	0.0013
lightning	strike horizontally	sky	0.6438	0.6523	1.0
kail	can	be	0.6438	0.9384	0.0007
venule	has_property	formed	0.6438	0.8542	0.0011
green	has_property	good for the body	0.6438	0.916	0.0211
killer	kill	themselves	0.6438	0.8141	0.0212
flower bud	fall off	hibiscus	0.6438	0.7499	0.4931
pigeon	fly in front of	cars	0.6438	0.8411	0.3819
temperature	has_property	the measure of average kinetic energy of the particles in a sample of matter	0.6438	0.7496	1.0
nursery school	do	home visits	0.6438	0.7328	0.1795
spider	move at	night	0.6438	0.8559	0.1043
puppy	have	stomach look	0.6438	0.881	1.0
zit	keep	coming back	0.6438	0.9089	0.0113
gobi desert	has_property	desert	0.6438	0.9545	0.0352
jesus	be born	in a barn	0.6438	0.7695	1.0
lymphocyte	enter	lymph nodes	0.6438	0.8568	0.5798
shrine	has_color	red	0.6437	0.9356	0.0008
day	has_property	on specify	0.6437	0.9422	0.003
catholic	pray in front of	statues	0.6437	0.7164	1.0
dna	be called	code	0.6437	0.9107	0.8983
tennis player	wear	one sleeve	0.6437	0.8473	0.1382
chime	has_color	yellow	0.6437	0.8987	0.0004
mugshot	be of	fairly low quality	0.6437	0.8468	0.9267
electric car	has_property	more efficient	0.6437	0.9157	0.0344
heater	catch	fire	0.6437	0.936	0.0212
aphrodite	has_property	goddess	0.6437	0.8613	0.1021
insect	have	babies	0.6437	0.9094	0.0055
bum	has_trait	funny	0.6437	0.885	0.0047
full term	has_property	37 weeks	0.6437	0.9138	0.9735
amphibia	live in	water	0.6437	0.922	0.0103
columbus	described	the arawak	0.6437	0.8384	1.0
candle	make	electricity	0.6437	0.8526	0.0198
jason	go	in search of the golden fleece	0.6437	0.6412	1.0
bombing	be in	europe	0.6437	0.9578	0.0108
baby	can sleep in	play	0.6437	0.8561	1.0
school	require	vaccinations	0.6437	0.7685	0.813
engineer	use	scale models	0.6437	0.8657	0.741
man	be in	space	0.6437	0.9188	0.0131
baby	have	umbilical cord	0.6437	0.912	0.9457
development	be funded	in the long-term	0.6437	0.8988	1.0
tumor	can cause	cancer	0.6437	0.9229	0.0498
dog	has_property	small	0.6437	0.8638	0.002
step	set	go calculate steps	0.6437	0.6629	1.0
jesus	die	on the walking dead	0.6437	0.8881	0.3319
antibiotic	be classified as	drugs	0.6437	0.8465	0.7615
money laundering	has_property	unethical	0.6437	0.7794	0.0353
man	has_property	the head of the house	0.6437	0.865	0.5055
nwbw	has_property	group	0.6437	0.9277	0.0207
squealer	explain	apples	0.6436	0.7524	1.0
paper	has_property	text	0.6436	0.8972	0.0012
rainforest	can	be	0.6436	0.9384	0.0007
god	has_property	in control	0.6436	0.8785	0.4457
bear	can eat	raw fish	0.6436	0.8936	0.3353
calcium chloride	be soluble in	water	0.6436	0.9301	0.0047
leaf	drop	from trees	0.6436	0.8968	1.0
glacier	affect	us	0.6436	0.9327	0.0045
iowa	has_property	io	0.6436	0.8473	0.0129
californian	say	hello	0.6436	0.8039	0.0268
tune-up	be in	chinese	0.6436	0.8865	0.0071
magnesium oxide	be used as	electrical insulator	0.6436	0.8701	1.0
printer	use	ma	0.6436	0.7785	1.0
optician	measure	glasses	0.6436	0.7721	1.0
fat cell	hold	water	0.6436	0.8026	0.0422
city	be near	oceans warmer than cities	0.6436	0.7915	1.0
wale	has_property	the country in the uk with a prince	0.6436	0.8482	1.0
mower	has_property	at	0.6436	0.9152	0.0048
ecosystem	have in	common	0.6436	0.8944	0.0206
coast	has_property	and	0.6435	1.0	0.0005
homelessness	be in	portland	0.6435	0.7823	0.2405
earthquake	cause	changes in the earths crust	0.6435	0.7744	0.5468
employee	quit	managers	0.6435	0.6745	1.0
king snake	eat	venomous snakes	0.6435	0.8802	1.0
electric car	has_property	bad for the environment	0.6435	0.9831	0.007
sql	be in	work	0.6435	0.9292	0.0649
metal	rust faster	in saltwater	0.6435	0.7373	0.7969
supreme court	interpret	the constitution	0.6435	0.8302	0.4794
can	can	rhyme	0.6435	0.8317	0.0022
can	can	obey	0.6435	0.8083	0.2822
snoring	has_property	loud	0.6435	0.8371	0.0078
supercharger	work in	car	0.6435	0.9195	0.0401
energy	transfer	the atmosphere	0.6435	0.7752	1.0
weed	have	flowers	0.6435	0.8933	0.0305
element	can	combine	0.6435	0.7663	0.1832
myg	can	zone	0.6435	0.8289	0.0043
loach	can	jump	0.6435	0.8185	0.0007
neuron	can	depolarize	0.6435	0.87	0.7434
antioxidant	be used as	food additives	0.6435	0.8581	1.0
gas	move in	room	0.6435	0.7925	1.0
passive immunity	has_property	less satisfactory	0.6435	0.7896	1.0
cruise ship	run	out of water	0.6435	0.8793	0.0407
guinea pig	has_property	da	0.6435	0.8475	0.0038
teller	do	goldfish trick	0.6435	0.7285	1.0
protocol	be used in	computer networks	0.6435	0.8975	1.0
boy	can do	the splits	0.6435	0.813	0.3834
prison	be overcrowded in	california	0.6435	0.8504	1.0
knight	move	on a chessboard	0.6435	0.6825	0.4422
can	can	hibernate	0.6435	0.8864	0.0052
brazil	have	fm	0.6434	0.9106	0.0125
gilgamesh	have	km	0.6434	0.8971	0.0211
cheese	come from	milk	0.6434	0.8323	1.0
jesus	rise	from the dead	0.6434	0.7857	1.0
photographer	take	pictures of stars	0.6434	0.835	1.0
ciprofloxacin	has_property	iv	0.6434	0.9037	0.0261
flu	be in	florida	0.6434	0.9652	0.0081
vegetarian	eat	fruit	0.6434	0.8443	0.0745
cotton	be grown in	warm climates	0.6434	0.8195	1.0
ceramic	has_property	use	0.6434	0.9338	0.0015
human	has_property	in the same phylum	0.6434	0.9144	0.1901
cat	can	climb trees but dogs ca n't	0.6434	0.7825	1.0
anticyclone	can	form	0.6434	0.8411	0.0013
bee	travel from	flower	0.6434	0.7683	1.0
mason jar	say	ball	0.6434	0.8096	1.0
proportion	can	work	0.6434	0.8585	0.0001
red wine	has_property	italy	0.6434	0.9568	0.0143
sending	has_property	pr	0.6434	0.8107	0.0108
john locke	be the father of	liberalism	0.6434	0.7827	0.2845
shark	has_property	scared of dolphins	0.6434	0.8047	0.4773
amphibian	have	two life	0.6434	0.89	1.0
europe	be referred as	western europe	0.6434	0.8305	1.0
author	can	books	0.6434	0.8553	0.0649
molecule	flow	in a pressure gradient	0.6434	0.6977	1.0
card	has_property	vs	0.6433	0.8911	0.0014
blood	circulate	through the heart	0.6433	0.7288	1.0
vehicle	work in	mtg	0.6433	0.7845	0.333
eyelash	has_body_part	skin	0.6433	0.8794	0.0047
buspar	be taken	twice a day	0.6433	0.8722	1.0
endive	can	grow	0.6433	0.8964	0.0011
candy	has_property	food	0.6433	0.941	0.0091
washer	go on	screw	0.6433	0.762	1.0
starch	has_place	down	0.6433	0.9141	0.0016
christian	believe	jesus is god	0.6433	0.8386	1.0
menstruation	has_property	woman	0.6433	0.8843	0.0448
ice cube	has_property	met	0.6433	0.8036	0.0032
manila	be called	manila city	0.6433	0.7972	1.0
pesticide	can be	harmful to the environment	0.6433	0.9546	0.8403
river	give	us	0.6433	0.8312	0.0526
confidentiality	can	maintained	0.6433	0.7629	0.2498
white	led	work	0.6433	0.6789	0.348
fps	look	weird	0.6433	0.849	0.0304
school	can prepare	students for the future	0.6433	0.7952	1.0
plant	can	live	0.6433	0.8842	0.0025
horse	has_property	big	0.6433	0.879	0.0021
pearl	has_color	pink	0.6433	0.877	0.0035
sick	come up	when i burp	0.6433	0.8137	0.1647
law	exist in	society	0.6433	0.8084	0.1804
tourist	visit caribbean during	mainly months of november to april	0.6433	0.7519	1.0
jupiter	be call	planet	0.6433	0.8848	1.0
production	go	up	0.6433	0.8848	0.0074
wadding	can	be	0.6433	0.9384	0.0007
rice	has_property	grown	0.6433	0.8454	0.0087
atom	emit	different colors of light	0.6433	0.894	0.211
foot	swell during	pregnancy	0.6433	0.831	0.1522
ssri	can	are	0.6433	0.8951	0.001
clojure	has_movement	slow	0.6433	0.8806	0.0013
old testament	has_property	in the bible	0.6433	0.9752	0.0084
hrothgar	describe	the lake	0.6432	0.7191	0.7205
hurricane	start off	coast of africa	0.6432	0.8215	0.7887
business cycle	affect	economy	0.6432	0.9358	0.0052
bamboo	need	water	0.6432	0.8721	0.0058
credit	be different from	open credit	0.6432	0.8199	0.4576
coffee shop	make	iced coffee	0.6432	0.816	0.2658
astronomer	account	for the origin of pluto	0.6432	0.6786	1.0
bean	has_property	cars	0.6432	0.9473	0.042
penguin	cope	in the cold	0.6432	0.8349	1.0
alcohol	has_property	polar	0.6432	0.8884	0.0094
temperature	be related	to the energy of movement of particles in the substance	0.6432	0.7919	1.0
animal	be in	cold regions	0.6432	0.8633	0.9767
the netherlands	be	able to become a world power during the 1600s	0.6432	0.7989	1.0
pentecostal	believe	in speaking in tongues	0.6432	0.8659	0.6809
claudius	kill	hamlet	0.6432	0.7053	0.2848
cuttlefish	has_property	fish	0.6432	0.9027	0.012
ground beef brown	has_property	on the outside	0.6432	0.8966	0.2162
plate	form	volcanoes	0.6432	0.8647	0.5629
partial derivative	has_property	equal	0.6432	0.8469	0.0045
dna	have	the in the rna in a single chain	0.6432	0.7846	1.0
cotton	has_property	a good material to use as a towel	0.6432	0.807	1.0
new orleans	be known as	nola	0.6432	0.9692	0.4384
soil	absorb	water	0.6432	0.8507	0.0125
albania	has_property	in eu	0.6432	0.9633	0.0196
author	use	long sentences	0.6432	0.8336	0.4304
light bulb	glow differently	in a series circuit than in a parallel circuit	0.6432	0.8203	0.6022
saprophyte	has_trait	helpful	0.6432	0.9148	0.0044
bee	can fly in	rain	0.6432	0.936	0.1142
wto	regulate	international trade	0.6432	0.7727	0.887
straight line	look	bent	0.6432	0.7756	0.6214
uganda	live in	poverty	0.6432	0.8638	0.053
fat	be lost	in the body	0.6432	0.8849	0.3362
coroner	deal	with the smell	0.6432	0.7748	0.6119
library	has_trait	quiet	0.6432	0.8349	0.0008
yam	can	grow	0.6432	0.8964	0.0011
texas	be	as a republic	0.6432	0.9396	1.0
glass	be associated with	nerds	0.6431	0.782	0.7647
jfk	make as	news	0.6431	0.7631	1.0
jew	can believe	in a tribune god	0.6431	0.7946	1.0
robot	be in	fortunate	0.6431	0.9293	0.0139
gross profit margin	can help	business	0.6431	0.8887	0.1055
beaver	has_property	a keystone species in canada	0.6431	0.8052	1.0
politician	influence	the media	0.6431	0.7897	0.3069
photon	has_trait	neutral	0.6431	0.8539	0.0214
metal	be referred	to as electropositive	0.6431	0.9331	1.0
institution	has_property	important to the financial system	0.6431	0.8813	1.0
shrine	has_property	quest	0.6431	0.7905	0.0125
barn owl	protect	themselves	0.6431	0.8631	0.0027
farmer	has_property	award	0.6431	0.8745	0.0059
short pants	has_property	outfit	0.6431	0.8167	0.0693
soup	has_property	made	0.6431	0.9283	0.0003
england	have	gs	0.6431	0.9575	0.0198
rabbit	eat	food	0.6431	0.9094	0.0081
foul	be committed in	football	0.6431	0.8533	1.0
map	be	from a historical time period different from modern maps	0.6431	0.7723	1.0
pig	chew	food	0.6431	0.8063	0.0665
hair	flip up	at the ends	0.6431	0.7519	1.0
poetry	has_property	beautiful	0.6431	0.885	0.0102
ruth 's chris	has_property	expensive	0.6431	0.942	0.0005
spaniel	has_property	american	0.6431	0.8678	0.0041
chloroplast	have membranes in	them	0.6431	0.7941	1.0
mushroom	can save	world	0.6431	0.8584	0.433
hulk	get	angry	0.6431	0.8184	0.0371
