local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.806	0.6929	nonprofits	0.4535	give to	donor
0.0327	0.8517	ph	0.4535	have	stomach
1.0	0.6971	mail	0.4535	inspect	usps
0.0249	0.8835	airlines	0.4535	has_property	alaska
1.0	0.8609	immediately obvious	0.4535	has_property	error
1.0	0.7138	control	0.4535	fast spin out of	car
1.0	0.7984	dogs	0.4535	recommend food for	vet
0.0787	0.8121	serve	0.4535	can	veteran
0.001	0.901	vs	0.4535	has_property	chromosome
1.0	0.7912	iphone	0.4535	sync	contact
0.0076	0.8919	care	0.4535	take	hyena
1.0	0.8982	food	0.4535	be more expensive than	convenience food
0.0005	0.9384	be	0.4535	can	leader
0.2959	0.9439	vision	0.4535	be in	dimension
0.0011	0.8943	not	0.4535	has_property	triglyceride
0.2346	0.7697	events	0.4535	sponsor	company
1.0	0.8223	has no charge	0.4534	has_property	neutron
1.0	0.8224	title insurance	0.4534	pay for	seller
0.3228	0.8778	important in a child care setting	0.4534	has_property	observation
0.0088	0.7905	quest	0.4534	has_property	boxing glove
0.0032	0.9327	us	0.4534	affect	natural gas
0.0029	0.8594	special	0.4534	has_property	grandmother
0.0156	0.8424	hybrid	0.4534	has_property	animal
1.0	0.6335	a hymen	0.4534	have	some creatures
1.0	0.8037	winter roads	0.4534	be spread on	sodium chloride
0.1838	0.8657	related to thermal energy	0.4534	has_property	heat
0.0027	0.9024	food	0.4534	get	nonvascular plant
0.0016	0.884	ice	0.4534	can	footstep
0.0018	0.8597	we	0.4534	has_property	bead
0.0007	0.9005	cd	0.4534	has_property	acquired immune deficiency syndrome
0.8101	0.8817	supplemental oxygen	0.4534	require	premature infant
1.0	0.803	bathtub	0.4534	end up in	spider
0.0123	0.9649	in the game	0.4534	has_property	flinch
1.0	0.8707	human body part of	0.4534	have	butt
1.0	0.8185	the evolution of a new species	0.4534	can enable	mutation
0.0007	0.8951	are	0.4534	can	leech
0.0066	0.8119	shop	0.4534	can	buy
0.1034	0.8494	spiders	0.4534	eat	mud dauber
0.0047	0.983	good for the environment	0.4534	has_property	wildlife
0.2593	0.9014	pancreatitis	0.4534	be in	steatorrhea
0.1699	0.7908	high divorce rate	0.4534	have	nurse
0.0006	0.8541	quiet	0.4534	has_trait	walking shoe
0.7206	0.8295	pregnancy	0.4534	be bloated during	stomach
0.0026	0.9146	dog	0.4534	has_property	poop
0.0599	0.9244	part of nato	0.4534	has_property	ireland
0.0021	0.9264	ice	0.4534	has_property	duck
0.6471	0.8062	walls	0.4534	hang on	goat
0.0005	0.8986	zero	0.4534	has_property	erythrite
1.0	0.848	energy	0.4534	be convenient form of	electricity
0.0021	0.8443	no	0.4534	has_property	species
1.0	0.9063	south georgia	0.4534	be in	gnat
0.7496	0.9208	bud	0.4534	be called	redbud
1.0	0.8913	the pacific region	0.4534	has_property	alaska
0.001	0.901	vs	0.4534	has_property	forester
1.0	0.8049	the weather	0.4534	forecast	meteorologist
0.0446	0.8945	stock	0.4534	be out of	cereal
0.1229	0.9128	color	0.4534	can change	led
1.0	0.9158	blue	0.4534	can be called	nord-pas-de-calais
0.287	0.9202	important in the history of medicine	0.4534	has_property	florence nightingale
0.2452	0.852	the father of chemistry	0.4533	has_property	antoine laurent lavoisier
0.0025	0.8907	pink	0.4533	has_color	sugar
1.0	0.8282	google	0.4533	go to	safari
1.0	0.7635	pedigree analysis	0.4533	be used in	phenotype
0.7798	0.8327	messy eaters	0.4533	has_property	preschooler
0.9192	0.7381	enlist	0.4533	have	male
1.0	0.8473	green	0.4533	change to	everyone
0.0004	0.9583	uk	0.4533	has_property	stone wall
0.0215	0.9133	nigeria	0.4533	be in	politician
0.1202	0.9005	from the sun	0.4533	come	vitamin d
1.0	0.6815	the least tendency of the halogens to form the iodide anion	0.4533	show	iodine
0.0895	0.8639	life	0.4533	relate to	chemistry
1.0	0.7511	.357 six	0.4533	use	air marshal
0.0104	0.8646	money	0.4533	get	pastor
0.0512	0.7694	stringy	0.4533	has_property	spit
0.004	0.9261	water	0.4533	drink	sea animal
1.0	0.666	the height of mountains through a million of years	0.4533	reduce	weathering
0.8759	0.772	different bottles	0.4533	have	wine
1.0	0.8242	in general	0.4533	be stupid	man
0.003	0.8625	by	0.4533	has_property	next
0.8	0.8133	medieval	0.4533	has_time	fantasy
0.4896	0.8662	grass	0.4533	can	nut
0.4038	0.7028	petrified	0.4533	become	bone
1.0	0.7297	compound machines	0.4533	make	simple machine
0.0928	0.9396	used in future	0.4533	can	geothermal energy
1.0	0.7723	what is the nature of radiation in microwave ovens	0.4533	cook	microwave oven
0.0008	0.9414	black	0.4533	has_color	woodpecker
0.0409	0.9283	water	0.4533	can dissolve in	oil
0.0002	0.9389	made	0.4533	has_property	display
1.0	0.9158	a good thing for a country	0.4533	be	inflation
1.0	0.7733	for a few years	0.4533	work well	insecticide
0.9569	0.9229	in the philippines	0.4533	be perceived	mental health
1.0	0.7457	jaw	0.4533	be held in	tooth
0.5708	0.8195	mrs	0.4533	go to	player
0.0123	0.8512	trouble	0.4533	be in	marriage
1.0	0.8734	price	0.4533	put up	gas station
1.0	0.7818	on	0.4533	run better	app
1.0	0.839	august	0.4533	appear in	wasp
0.0235	0.9059	smell	0.4533	has_property	skunk
0.0015	0.9109	us	0.4533	help	hearing
0.1214	0.9069	destructive	0.4533	can be	earthquake
0.001	0.8411	form	0.4532	can	hornfels
0.0027	0.9571	german	0.4532	be in	secondary school
1.0	0.85	in the northern hemisphere	0.4532	go counterclockwise	hurricane
1.0	0.7879	peace	0.4532	can leave gaza in	israel
0.0163	0.9464	winter	0.4532	be in	death
0.0009	0.9451	green	0.4532	has_color	sugar
0.0068	0.9803	the kidneys	0.4532	affect	allopurinol
0.0032	0.9103	evil	0.4532	has_property	reaper
0.0032	0.7798	quick	0.4532	has_movement	web
0.0004	0.9583	uk	0.4532	has_property	medical school
0.0005	0.9384	be	0.4532	can	pitt
0.0101	0.8466	jet	0.4532	has_property	wetness
0.0022	0.9613	ireland	0.4532	has_property	wetness
0.0132	0.8111	ignores	0.4532	has_property	wetness
0.0076	0.878	identity	0.4532	has_property	wetness
0.0056	1.0	azerbaijan	0.4532	has_property	wetness
0.0045	0.8062	iced	0.4532	has_property	wetness
0.0076	0.878	identity	0.4532	has_property	wetness
1.0	0.6815	to put on the turbans	0.4532	need	boy
0.0005	0.9068	dangerous	0.4532	has_effect	ballistic missile
0.0086	0.8462	pink	0.4532	turn	primrose
0.2066	0.7363	environment	0.4532	save	solar panel
0.0003	0.9561	spanish	0.4532	be in	manager
0.5367	0.8	test mode	0.4532	be in	window
0.0649	0.8795	hard to find	0.4532	has_property	tornado
1.0	0.7642	hair	0.4532	die	everyone
1.0	0.7436	now as paramedic	0.4532	be like	life
0.0073	0.9023	reactive	0.4532	has_trait	platinum
0.0083	0.8505	mud	0.4532	has_property	pig
0.024	0.9299	relevant	0.4532	has_property	print
0.0008	0.8614	an	0.4532	has_property	glycol
1.0	0.8632	side of road	0.4532	sit on	owl
0.0021	0.8069	man	0.4532	can	cyclist
0.0011	0.9059	eat	0.4532	can	fruit
0.8572	0.7751	talks	0.4532	be ted	talking
0.6513	0.7858	fdic insured	0.4532	has_property	bank
1.0	0.8893	to the middle east	0.4532	be sent	prophet
0.0145	0.8699	stuck	0.4532	get	seat belt
0.0011	0.9141	down	0.4532	has_place	kobo
0.3828	0.8026	as effective as reinforcement	0.4532	has_property	punishment
0.2552	0.7464	uteri	0.4532	be in	hiccup
0.0336	0.8365	dizzy	0.4532	get	dervish
0.0036	0.9464	winter	0.4532	has_property	parus
0.0424	0.8635	down	0.4532	break	muscle
0.0022	0.9159	orange	0.4532	has_color	fish
1.0	0.7397	today	0.4532	be flown	flag
0.0626	0.9003	homes	0.4532	be used in	insulation
0.0638	0.8116	viscosity	0.4532	affect	concentration
1.0	0.7974	lorries in england	0.4532	be called	truck
0.0005	0.8692	is	0.4532	can	chinese
0.5803	0.8435	different from bacterial infection	0.4532	has_property	viral infection
0.0025	0.8885	low	0.4532	has_property	sodium
1.0	0.8738	dry	0.4531	get fast	condom
1.0	0.8055	money on the giants	0.4531	make	new york
0.001	0.901	vs	0.4531	has_property	liver spot
0.0097	0.8829	animal	0.4531	has_property	great white shark
0.3831	0.9143	house work	0.4531	be in	insulation
0.0183	0.7852	disgusting	0.4531	has_property	dog
1.0	0.7594	from a radio station	0.4531	be transmitted	radio wave
1.0	0.6696	runway	0.4531	align with	pilot
1.0	0.9084	fight	0.4531	be part of	greenland
0.0563	0.848	seeds	0.4531	produce	strawberry
0.2378	0.8831	used in industry	0.4531	can	enzyme
1.0	0.8062	new species	0.4531	can result in	individual
0.017	0.9512	in a sentence	0.4531	can be used	sanctuary
1.0	0.7487	ring	0.4531	fall through	wrestler
0.0009	0.8775	was	0.4531	has_property	glacier
0.7341	0.9108	at the top of food chain	0.4531	has_property	human
0.5926	0.8683	fall	0.4531	change in	tree
0.0129	0.8567	water	0.4531	use	household
0.5935	0.909	unique from other types of cells	0.4531	has_property	nerve cell
0.8657	0.8908	mitosis	0.4531	be by	cell division
1.0	0.7235	dentures	0.4531	be made to	adjustment
0.213	0.7723	peace	0.4531	keep	united nations
1.0	0.7777	obs	0.4531	work in	scene
0.0037	0.8664	valuable	0.4531	has_property	wetland
0.2844	0.7444	highlands	0.4531	has_property	scottish
1.0	0.8029	scar	0.4531	normally leave	wound
1.0	0.7381	a b c d e	0.4531	grade	teacher
0.0007	0.8866	is	0.4531	has_property	vinification
1.0	0.7906	india	0.4531	advertise in	lawyer
0.0006	0.9078	healthy	0.4531	has_trait	kidney bean
0.0854	0.8228	instagram	0.4531	follow on	friend
0.0025	0.8907	pink	0.4531	has_color	sponge
0.0002	0.9344	bad	0.4531	has_property	plea bargain
0.0025	0.8907	pink	0.4531	has_color	hedgehog
0.249	0.9211	school	0.4531	be at	rule
0.0021	0.8069	man	0.4531	can	abdominal
0.6227	0.8054	infrared waves	0.4531	use	remote control
0.0027	0.9024	food	0.4531	get	giraffe
0.2069	0.737	testing	0.4531	keep	guy
0.0026	0.8818	brown	0.4531	has_color	atlantic ocean
0.0003	0.9561	spanish	0.4531	be in	black widow
1.0	0.7587	just a little kitty bitty bit of pork now	0.4531	can have	muslim
0.014	0.8287	noisy	0.4531	has_property	frog
0.0184	0.9208	into the body	0.4531	get	penicillin
1.0	0.7661	history	0.453	stand out in	rosa parks
1.0	0.7919	telephone wires	0.453	hang from	sneaker
0.0869	0.9415	us	0.453	be for	running
1.0	0.7616	the staple foods of china	0.453	has_property	rice
0.0017	0.8695	pig	0.453	has_property	fish
0.0005	0.8692	is	0.453	can	district
0.0176	0.9281	shorts	0.453	wear	royal
0.0457	0.8452	important in statistics	0.453	has_property	graph
0.0299	0.7937	babies	0.453	feed	wolf spider
0.2985	0.7944	grass	0.453	hide in	frog
0.0384	0.8367	nest	0.453	leave	blackbird
1.0	0.7557	just a bundle of smaller wires	0.453	has_property	wire
0.0373	0.8154	bumpy	0.453	has_property	squash
1.0	0.6981	null hypothesis	0.453	test	researcher
1.0	0.69	to the 5 pillars	0.453	go	muslim
0.0055	0.7423	zipped	0.453	has_movement	hooded seal
0.0134	0.8995	recycled	0.453	has_property	hooded seal
1.0	0.8055	september	0.453	hit in	hurricane
0.239	0.7509	they sting	0.453	die	wasp
0.2155	0.8396	path	0.453	follow	electricity
1.0	0.791	moist area	0.453	grow in	fern
1.0	0.8829	in the things	0.453	be defined	courage
1.0	0.877	africa	0.453	be prevent in	aid
0.0714	0.9069	popular in mexico	0.453	has_property	rice
1.0	0.6641	"to passengers as "" souls"	0.453	refer	pilot
0.0004	0.942	expensive	0.453	has_property	credit card
0.7912	0.7864	drivers	0.453	pay	trucking company
0.0052	0.8716	money	0.453	earn	brown
0.2373	0.8233	loops	0.453	have	blanket
0.0043	0.8643	system	0.453	affect	lymphoma
1.0	0.8608	atom	0.453	stay in	electron
0.2632	0.8298	medication	0.453	has_property	anti-inflammatory
0.0012	0.8861	yellow	0.453	can	neon
0.0023	0.9388	city	0.453	has_property	midnight
0.1362	0.9047	apples	0.453	has_property	crab apple
1.0	0.7938	eggs	0.453	get oxygen inside	baby bird
0.3737	0.8903	general	0.453	be important in	plant
1.0	0.8741	the values of a society	0.453	reflect	movie
0.0055	0.8575	yellow	0.453	go	cycad
1.0	0.8227	the soil in an area	0.453	can affect	humus
0.0003	0.9561	spanish	0.453	be in	retail store
0.2245	0.8815	iphone	0.453	look on	picture
0.3715	0.7949	night	0.453	travel further at	sound
0.3118	0.9247	ceiling	0.453	be in	hole
0.2966	0.8894	jaundice	0.453	have	newborn
1.0	0.857	bad luck in the military	0.4529	has_property	charm
1.0	0.7403	when on drugs	0.4529	dilate	pupil
0.002	0.868	aggressive	0.4529	has_trait	passive
0.2182	0.8413	for no reason	0.4529	go off	smoke alarm
0.004	0.8529	develop	0.4529	can	glomerulonephritis
1.0	0.7837	city of seven hills	0.4529	be called	rome
0.0006	0.9376	white	0.4529	has_color	steeple
0.0121	0.9376	white	0.4529	be in	illustrator
1.0	0.8139	base oil	0.4529	be as	sesame oil
0.1394	0.8907	in a clear bottle	0.4529	has_property	corona
0.2774	0.8007	claws	0.4529	lose	crayfish
0.0025	0.8896	egg	0.4529	has_property	protein
0.0386	0.9526	black	0.4529	be painted	windsock
0.0005	1.0	to	0.4529	has_property	seattle
0.9698	0.8478	spray	0.4529	be better than	deodorant
1.0	0.6884	in a bullfight	0.4529	be hurt	bull
0.1203	0.9052	cellular respiration	0.4529	affect	temperature
0.9467	0.9515	cinema	0.4529	be in	watch movie
0.002	0.868	aggressive	0.4529	has_trait	wolf spider
0.1757	0.8835	a turn off	0.4529	has_property	bad grammar
0.2609	0.8655	in the world	0.4529	be located	dominica
0.2778	0.9044	most of money	0.4529	make	casino
0.0241	0.816	queensland	0.4529	has_property	macadamia nut
0.001	0.9447	pa	0.4529	has_property	buffer
0.9458	0.9213	evolution	0.4529	be part of	natural selection
0.0005	0.8986	zero	0.4529	has_property	ekg
1.0	0.8278	into a leather jacket	0.4529	be made	leather
0.0015	0.8071	alike	0.4529	be	rhombus
1.0	0.7808	with marvelous	0.4529	stay	hamlet
1.0	0.7172	goodies	0.4529	run in	boxer
0.0079	0.9592	in london	0.4529	has_property	fox
0.0707	0.8769	court	0.4529	be allowed in	polygraph
0.8318	0.7042	arms	0.4529	link	football player
0.0007	0.9192	do	0.4529	can	kangaroo
0.295	0.7694	school	0.4529	cheat in	people
0.0006	0.8596	occur	0.4529	can	hyperparathyroidism
0.174	0.7358	reading	0.4529	affect	add
1.0	0.8843	in the english language important	0.4529	has_property	word order
0.0004	0.942	expensive	0.4529	has_property	mri
1.0	0.7984	with a side	0.4529	come	quesadilla
1.0	0.8526	california	0.4529	did go to	sir francis drake
0.3631	0.8706	popular in bali	0.4529	has_property	rice
0.0148	0.8625	men	0.4529	has_property	dj
1.0	0.7148	mothers	0.4528	call for	soldier
0.0073	0.8811	bs	0.4528	have	macbeth
1.0	0.8059	hands	0.4528	sleep up with	infant
0.8039	0.8979	game of thrones	0.4528	be made in	dragon
0.849	0.8031	them	0.4528	have marbles in	bottle
0.0007	0.9278	popular	0.4528	has_trait	kissing
0.0097	0.8829	animal	0.4528	has_property	fur
0.0519	0.865	state of emergency	0.4528	be in	colorado
0.6981	0.7142	kingfisher	0.4528	has_property	beer bottle
0.0006	0.8541	quiet	0.4528	has_trait	beer bottle
1.0	0.8338	on both sides of the earth	0.4528	has_property	high tide
0.0002	0.8987	yellow	0.4528	has_color	cag
0.0283	0.8879	important in relationship	0.4528	has_property	kiss
0.0125	0.9652	life	0.4528	be important to	chemistry
0.8876	0.8688	post	0.4528	be called	mail
0.002	0.866	vegetarian	0.4528	has_diet	chutney
0.3478	0.8899	good cleaner	0.4528	has_property	hydrogen peroxide
0.2793	0.869	in dogs	0.4528	treated	melanoma
0.0178	0.8695	us	0.4528	keep	plant
0.0036	0.88	green	0.4528	turn	grave
1.0	0.7431	the locals	0.4528	help	ecotourism
1.0	0.8023	field of agriculture	0.4528	be unique in	india
1.0	0.8351	us about the climate	0.4528	can tell	fossil
0.212	0.8519	them	0.4528	have in	flag
0.0082	0.8735	ps	0.4528	have	macbeth
0.4722	0.793	population	0.4528	decline in	shark
0.0058	0.973	important to the world	0.4528	has_property	germany
0.4207	0.8218	fish	0.4528	look like	dolphin
0.6188	0.8436	on halo 2	0.4528	has_property	brit
0.0032	1.0	be	0.4528	has_property	chemical
1.0	0.7369	the acts of the apostles	0.4528	be called	act
1.0	0.8137	milk	0.4528	get removed from	lactose
1.0	0.8245	fha approved	0.4528	has_property	house
1.0	0.7617	the tapirs	0.4528	affect	human
0.0145	0.9052	religion	0.4528	has_property	taoism
0.4503	0.8657	important in international law	0.4528	has_property	treaty
1.0	0.8218	in a house	0.4528	be installed	window
0.9257	0.8095	one generation	0.4528	be passed from	trait
0.0024	0.9018	black	0.4528	turn	face
0.2326	0.7808	earth	0.4527	destroy	quake
0.1278	0.8741	houses	0.4527	go in	rat
0.0027	0.8273	spread	0.4527	can	gangrene
0.6537	0.9026	wrong	0.4527	be else	everyone
0.4683	0.8375	carbon	0.4527	take in	human
0.3236	0.8488	sushi	0.4527	be used in	avocado
0.2272	0.8363	marketing	0.4527	differ from	relation
0.0893	0.8658	cancer	0.4527	detect	ultrasound
0.8976	0.7959	together	0.4527	die	couple
0.0424	0.807	bloating	0.4527	cause	cyst
0.0039	0.8985	or	0.4527	has_property	cup
0.037	0.8508	sweet	0.4527	taste	fruit
1.0	0.8358	europe	0.4527	be most romantic country in	france
1.0	0.6807	bonus tracks	0.4527	list songs as	artist
1.0	0.7106	transportation	0.4527	influence	river
0.3414	0.8497	on friday	0.4527	work	dentist
0.0046	0.9274	humans	0.4527	affect	bacterium
1.0	0.8158	in the second ring	0.4527	has_property	forestry
0.8071	0.8401	in an inelastic collision	0.4527	be conserved	mechanical energy
1.0	0.7858	before a game	0.4527	be frozen	puck
0.7323	0.9616	13 in japan	0.4527	has_property	age of consent
0.0733	0.9202	water	0.4527	spit	athlete
0.0034	0.9355	map	0.4527	has_property	home
0.021	0.8574	blue	0.4527	can	rain
0.0065	0.906	cooking	0.4527	be used in	rosemary
0.4871	0.8547	texas	0.4527	be calculated in	franchise tax
0.3132	0.7847	in a herd	0.4527	stay	elephant
1.0	0.7674	isolation	0.4527	can appear because of	species
0.0035	0.8877	weird	0.4527	has_property	northerner
0.0236	0.8981	arizona	0.4527	be in	lettuce
0.0023	0.9388	city	0.4527	has_property	doha
0.0571	0.8033	salt	0.4527	eat	goat
0.2894	0.8821	leukemia	0.4527	treat	bone marrow
1.0	0.766	bad feeling about party	0.4527	have	romeo
1.0	0.7304	suspension systems	0.4527	need	car
0.9012	0.81	desk	0.4527	be on	kobe
0.0436	0.9622	ethanol	0.4527	be in	mourning
0.3673	0.7946	holiday	0.4527	go on	tourist
0.0002	0.9344	bad	0.4527	has_property	final exam
0.0013	0.8013	age	0.4527	can	elder
1.0	0.8526	france	0.4527	did go	john adams
0.0751	0.8426	dinosaur	0.4527	has_property	brontosaurus
1.0	0.7299	keyboard	0.4527	angle	pro
1.0	0.9056	sedimentary rocks	0.4527	be called	sedimentary rock
0.0027	0.9571	german	0.4527	be in	gooseberry
0.1825	0.7851	tourism	0.4527	promote	government
0.0055	0.8089	lying	0.4527	has_property	varanus
0.3622	0.8049	fake	0.4527	CAN	jordan
0.0167	0.9344	in order	0.4527	has_property	date
0.6295	0.8029	from specify	0.4527	get removed	song
0.1901	0.8196	him card	0.4526	need	ipad
0.5686	0.8774	africa	0.4526	be rare in	earthquake
0.0054	0.8423	bite	0.4526	can	turtle
0.4475	0.7967	personality	0.4526	relate to	iq
1.0	0.8598	to the romans	0.4526	be related	cartoon
0.948	0.8685	1 sport	0.4526	has_property	formula
0.0006	0.9376	white	0.4526	has_color	seashell
0.0099	0.858	win	0.4526	can	democrat
1.0	0.8075	across the country	0.4526	get	package
0.0015	0.9208	man	0.4526	has_property	wireless
0.0047	0.9399	pet	0.4526	has_property	goldfish
0.0021	0.8429	painful	0.4526	has_property	intercourse
1.0	0.8209	an outside of energy	0.4526	require	living thing
0.0046	0.898	white	0.4526	can	register
1.0	0.8193	as a danger to the state	0.4526	be seen	socrates
1.0	0.8068	state capital of hawaii	0.4526	has_property	honolulu
0.8336	0.797	faster after shaving	0.4526	grow	hair
0.0236	0.9091	swim	0.4526	has_property	tegu
0.0028	0.9638	australia	0.4526	has_property	tegu
0.3568	0.8351	bones	0.4526	be attached to	skeletal muscle
0.0018	0.9261	high	0.4526	has_property	wind turbine
0.1005	0.7966	post	0.4526	has_property	command
1.0	0.8823	in the gulf war	0.4526	be used	military power
1.0	0.7932	money on the jets	0.4526	make	new york
0.0024	0.9016	eyes	0.4526	has_body_part	giant panda
0.0011	0.9059	eat	0.4526	can	fisherman
0.0086	0.8462	pink	0.4526	turn	trillium
0.6371	0.8429	job	0.4526	use science in	pharmacist
0.0006	0.8596	occur	0.4526	can	tachycardia
0.0006	0.9412	red	0.4526	has_color	nit
1.0	0.8045	for a tsunami	0.4526	prepare	animal
1.0	0.8305	to understand women	0.4526	has_property	tough
0.8218	0.7568	stuck after mating	0.4526	get	wolf
0.0039	0.8795	purple	0.4526	has_color	hippo
0.5199	0.7614	money	0.4526	handle	millionaire
1.0	0.7862	pool	0.4526	drown in	frog
0.3867	0.8244	destiny	0.4526	be in	seaweed
1.0	0.8299	best antacid	0.4526	has_property	calcium carbonate
1.0	0.7067	other woman bad	0.4526	at treating	woman
0.2453	0.7924	very large	0.4526	grow	cell
1.0	0.7749	while using a computer	0.4526	occur	neck
0.0025	0.9435	car	0.4526	has_property	text
0.0021	0.8665	ivy	0.4526	has_property	tree
1.0	0.8483	water balance in the body	0.4526	maintain	kidney
0.1525	0.9024	four arms	0.4525	have	brahma
0.0028	0.9638	australia	0.4525	has_property	barrier
1.0	0.8433	the us	0.4525	legally enter	immigrant
0.0011	0.8855	go	0.4525	can	producer
0.2025	0.8273	cars	0.4525	be afraid of	goose
0.0002	0.9389	made	0.4525	has_property	rocket
0.0155	0.9063	important in the bible	0.4525	has_property	genealogy
0.7573	0.9	nest	0.4525	need	bird
1.0	0.7876	for first second place in a track meet	0.4525	be awarded	point
0.0105	0.7685	prey	0.4525	kill	anaconda
0.0204	0.813	cruel	0.4525	has_trait	animal
0.374	0.8188	walls	0.4525	get in	rodent
1.0	0.7705	greenhouses	0.4525	grow crops in	farmer
1.0	0.8253	supply of money	0.4525	can increase	bank
0.2781	0.8529	hand drive	0.4525	be left	crane
0.0016	0.9582	italian	0.4525	be in	fallacy
1.0	0.856	in jail the first time	0.4525	be put	hitler
1.0	0.8179	to work on a mac instead of a pc	0.4525	prefer	designer
0.0635	0.8696	composite number	0.4525	has_property	20
0.8199	1.0	m30	0.4525	has_property	galaxy
0.2051	0.8835	urine	0.4525	cause blood in	bladder stone
0.0055	0.8575	yellow	0.4525	go	herb
0.0045	0.8478	episode	0.4525	has_property	whir
0.3121	0.7715	into the pouch	0.4525	get	marsupial
0.6762	0.8877	in certain parts of the world	0.4525	occur	earthquake
0.3811	0.8083	amanda	0.4525	be in	wolf
0.3317	0.8247	metamorphic	0.4525	can become	sedimentary rock
0.0002	0.9389	made	0.4525	be	sugar
0.0009	0.9591	on	0.4525	has_place	ur
0.0057	0.818	uses	0.4525	has_property	mineral oil
0.0002	0.9469	good	0.4525	has_trait	collagen
1.0	0.7329	to a view from the bridge	0.4525	relate	mccarthyism
0.0006	0.8898	alive	0.4525	has_property	ali
1.0	0.831	outside the nucleus	0.4525	be located	electron
0.0058	0.939	life	0.4525	be used in	helium
1.0	0.7356	sediment	0.4525	deposit	river
1.0	0.6881	croaking all at once	0.4525	stop	frog
0.9432	0.9034	important in understanding evolution	0.4525	has_property	fossil
1.0	0.7786	in a mixed economy	0.4525	circulate	money
0.6781	0.8386	underwater	0.4525	hear	sea animal
0.0435	0.8287	food	0.4525	break down	intestine
0.0022	0.9405	air	0.4525	has_property	fog
1.0	0.7692	golden knights doing	0.4525	has_property	vega
0.046	0.8051	in the microwave	0.4525	spark	pea
1.0	0.8431	a reflection of life	0.4525	has_property	literature
0.2866	0.865	us learn	0.4525	help	mistake
1.0	0.8553	on top of water	0.4525	stay	oil
0.6313	0.8096	a purse	0.4525	carry	elizabeth ii
0.0061	0.8966	black	0.4525	go	elbow
0.6543	0.9312	in the body	0.4524	be required	lymph
0.1331	0.9266	addictive	0.4524	can be	video game
0.0245	0.9291	in the body	0.4524	be needed	antioxidant
0.2736	0.9057	a cause of the civil war	0.4524	has_property	slavery
0.0233	0.833	in syria	0.4524	has_property	war
1.0	0.8656	mexico	0.4524	be eaten in	taco
0.0009	0.9515	french	0.4524	be in	talk show
0.0006	0.8596	occur	0.4524	can	cytolysis
0.0005	0.8692	is	0.4524	can	clod
1.0	0.8211	wet soil	0.4524	can grow in	plant
0.5848	0.7476	angle on lowered cars	0.4524	has_property	wheel
1.0	0.8545	a negative 4 ions	0.4524	can form	silicon
0.1266	0.8984	in the workplace	0.4524	happen	affair
0.0442	0.9159	fertilizer	0.4524	be used as	ammonium sulfate
0.0005	0.941	different	0.4524	has_property	heterotroph
0.0018	0.8791	yet	0.4524	has_time	vitellus
0.0195	0.7853	hot	0.4524	feel	cold water
0.5849	0.8134	wet from dishwasher	0.4524	has_property	dish
1.0	0.8454	aircraft	0.4524	be attached to	wing
0.0069	0.8902	deadly	0.4524	has_property	kissing bug
0.2672	0.8097	pollution	0.4524	produce	industry
0.0153	0.8086	light	0.4524	produce	luciferin
0.0003	0.9561	spanish	0.4524	be in	textbook
0.0404	0.9096	negative charge	0.4524	have	nitrate
0.1826	0.9016	vegetable oil	0.4524	be better than	peanut oil
0.0487	0.9263	important in a democracy	0.4524	has_property	debate
0.0742	0.7861	international	0.4524	has_property	biodiversity
1.0	0.7809	mothers	0.4524	ignore	son
0.0002	0.9389	made	0.4524	has_property	vanilla bean
0.0027	0.8994	away	0.4524	go	knot
0.3549	0.8604	snow	0.4524	can fly in	plane
1.0	0.8832	important in the jewish religion	0.4524	has_property	prayer
0.0426	0.7845	independence day	0.4524	celebrate	cuba
0.0064	0.8134	oasis	0.4524	has_property	animalia
0.0024	0.8384	cns	0.4524	has_property	animalia
0.0311	0.8227	dub	0.4524	has_property	animalia
0.0022	0.8623	ebay	0.4524	has_property	animalia
0.0094	0.8282	khan	0.4524	has_property	animalia
0.0083	0.8505	mud	0.4524	has_property	animalia
0.0121	1.0	tlumaczenia	0.4524	has_property	animalia
0.3897	1.0	tg-jiu	0.4524	has_property	animalia
0.029	1.0	otb	0.4524	has_property	animalia
0.4237	1.0	nvms	0.4524	has_property	animalia
0.7652	1.0	bb-12	0.4524	has_property	animalia
0.355	0.8147	falling asleep	0.4524	keep	arm
0.0233	0.9066	china	0.4524	be made in	firework
1.0	0.8631	ireland	0.4524	be holiday in	good friday
0.0006	0.9412	red	0.4524	has_color	cd
0.0023	0.8686	snow	0.4524	can	settlement
1.0	0.6518	the meaning of an utterance	0.4524	influence	context
0.0002	0.8987	yellow	0.4524	has_color	vein
0.3901	0.9062	california	0.4524	be built in	disneyland
0.3032	0.7426	existence	0.4524	come into	star
0.0285	0.951	can prevented	0.4524	CAN	shigella
0.0065	0.8725	short	0.4524	has_height	hair
0.0657	0.9022	water	0.4524	put in	crow
0.1658	0.7947	work	0.4524	rank	class
0.0064	0.874	miami	0.4524	has_property	contra
1.0	0.8153	trees	0.4523	be same size as	champion
1.0	0.8238	water	0.4523	be stronger over	wind
1.0	0.7456	empty pages at the end	0.4523	have	book
1.0	0.7761	after a launch	0.4523	be guided	rocket
0.0012	0.8812	yellow	0.4523	turn	hornet
0.1719	0.9266	amazon prime	0.4523	be free on	show
