subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
pituitary gland	has_property	master gland	0.1216	0.8762	0.2219
breast	get with	age	0.1216	0.9035	0.0112
shooting star	has_property	an inaccurate name for a meteor	0.1216	0.6996	1.0
lipoid	has_property	not	0.1216	0.9162	0.0003
prematurity	affect	a child's development	0.1216	0.9356	0.1097
bifocals	impacted	society today	0.1216	0.845	1.0
wind turbine blades	has_property	tapered	0.1216	0.8677	0.0137
technology	be good in	classroom	0.1216	0.898	0.2014
neuron	need	constant source of energy	0.1216	0.8348	1.0
cow	eat	paper	0.1216	0.8338	0.0103
restriction enzyme	be used in	medicine	0.1216	0.9488	0.0024
gardner	can	supply	0.1216	0.8699	0.0742
tile	has_property	etc	0.1216	0.8684	0.0008
drama	earn	money	0.1216	0.9114	0.0014
increase	be in	permeability of capillaries	0.1216	0.8401	1.0
timeout	has_property	important in basketball	0.1216	0.8919	0.0215
silkworm	can	grow	0.1216	0.8993	0.0002
nipple	crack	breastfeeding	0.1216	0.7868	1.0
telephone	work across	oceans	0.1216	0.8637	1.0
riding bike	clean	the air	0.1216	0.8231	0.0148
heat	be released from	candle	0.1216	0.7899	1.0
date	has_property	lab	0.1216	0.8984	0.0024
plant	need	sunshine to grow	0.1216	0.8306	1.0
telephone wire	has_property	tight	0.1216	0.8394	0.005
hydrochloric acid	be classified as	strong acid	0.1216	0.8406	0.3173
sculpture	can	illuminate	0.1216	0.785	0.0219
bacon	be in	rashers	0.1216	0.7552	0.5298
home	pull up work	bars	0.1216	0.7598	0.9547
injury	has_property	common	0.1216	0.9443	0.0014
ironworker	tie	boots	0.1216	0.8479	0.2623
tatou	can		0.1216	0.9277	0.0012
snapshot	has_property	available in nc	0.1215	0.8901	0.1428
baptism	be seen	as a sacrament of initiation	0.1215	0.9113	1.0
process	affect	lithosphere	0.1215	0.8547	0.0281
fabric	has_property	glue	0.1215	0.8438	0.0325
cat	has_property	box	0.1215	0.9442	0.0005
cone	can	occurs	0.1215	0.8596	0.0053
typo	has_property	oswald	0.1215	1.0	0.1514
family	have	rules	0.1215	0.8737	0.0127
sports announcer	use math in	careers	0.1215	0.804	0.1066
exit poll	can be	wrong	0.1215	0.9124	0.0575
refugee	get work permit in	canada	0.1215	0.8572	1.0
microwave	can	grill	0.1215	0.8473	0.0155
robot	has_property	on kindle	0.1215	0.9361	0.0523
text	be blurred in	photo shop	0.1215	0.8622	1.0
game	help	child development	0.1215	0.9058	0.1
blackhead	affect	skin	0.1215	0.9743	0.0073
fern	has_property	interesting	0.1215	0.8508	0.0016
magnet	can lose	magnetism	0.1215	0.7583	1.0
butch	save	marvelous	0.1215	0.7515	1.0
tom hanks	died	in saving private ryan	0.1215	0.6585	0.351
adh	get to	kidney	0.1215	0.8692	0.1728
ephemeral	can	work	0.1215	0.8801	0.0
mutation	has_property	heritable	0.1215	0.6879	0.378
pt boat	be made of	wood	0.1215	0.9502	0.0034
cellulitis	can	zone	0.1215	0.8289	0.0008
cello	can	age	0.1215	0.8613	0.0004
rocket	has_manner	better	0.1215	0.9272	0.0004
depreciation	be recorded in	income statement	0.1215	0.8514	0.7594
vapor pressure	be affected by	increasing temperature	0.1215	0.9281	0.7857
eriosoma	has_time	young	0.1215	0.8954	0.0007
pillowcase	can	zip	0.1215	0.8974	0.0006
plum	can	am	0.1215	0.8117	0.002
cone	can	agree	0.1215	0.829	0.0011
limestone	be formed in	coral reefs	0.1215	0.9066	1.0
abbreviation	can	sum	0.1215	0.8453	0.0007
phon	can	bus	0.1215	0.8001	0.0017
citizen	participate in	justice system	0.1215	0.7678	1.0
corporation	hold	cash	0.1215	0.8158	0.1046
red	have on	uniforms	0.1215	0.935	1.0
pressure	play	a part in buoyancy	0.1215	0.7391	1.0
interest rate	affect	yield to maturity	0.1215	0.7986	1.0
forest fire	can	helpful	0.1215	0.9237	0.0214
restriction enzyme	has_property	no	0.1215	0.8728	0.0006
older people	can do	a better job of giving guidance	0.1215	0.7741	1.0
show	has_property	pa	0.1215	0.9447	0.0003
guinea pig	has_property	man	0.1215	0.9409	0.0004
sea urchin	help	coral reefs	0.1215	0.9264	0.1881
water level	has_property	low in toilet bowl	0.1215	0.8286	0.6135
california	has_property	expensive to live in	0.1215	0.8984	1.0
stool	can	testing	0.1215	0.8706	0.0541
pitcher	use up	wind	0.1215	0.8943	1.0
mould	grow	ks2	0.1215	0.9117	1.0
pierre	be pronounced in	french	0.1215	0.8475	0.0281
raven	can	out	0.1215	0.8653	0.0007
refracting telescope	has_property	similar	0.1215	0.9056	0.0003
cereal	has_property	go	0.1215	0.9387	0.0002
mariner	can	shirt	0.1215	0.8497	0.0043
bacterium	be fixed to	slide	0.1215	0.8388	1.0
retriever	show	pain	0.1215	0.7733	0.0336
firework	has_property	are sold in ny	0.1215	0.8262	1.0
hound dog	have	long ears	0.1215	0.8997	0.0115
relic	work	data 2	0.1215	0.8469	0.2268
biff	have	ls	0.1215	0.9054	0.0025
fume	can	met	0.1215	0.797	0.0003
stained glass window	has_property	pie	0.1215	0.9097	0.0027
hurricane	be measured	what does the scale mean	0.1215	0.8082	1.0
arachnid	has_diet	vegan	0.1215	0.9111	0.0001
sick	can	cycle	0.1215	0.881	0.0007
airport	has_property	had	0.1215	0.9429	0.0006
black bean	need	to soak	0.1215	0.7754	0.109
buzzard	can	use	0.1215	0.8979	0.0002
flash card	has_diet	vegan	0.1215	0.9111	0.0001
mensa	can	agree	0.1215	0.829	0.0011
religion	can	compare	0.1215	0.8507	0.0288
bridge	has_place	up	0.1215	0.9414	0.0002
cone	can	lyrics	0.1215	0.8772	0.0003
custom	has_property	action	0.1215	0.8488	0.0175
glucose	CAN	can used directly by cell for energy	0.1215	0.8424	1.0
dribble	can	out	0.1215	0.8653	0.0007
special	can	are	0.1215	0.8951	0.0002
protester	get into	congressional hearings	0.1215	0.6823	1.0
audi	be better than	bmw	0.1215	0.8913	0.4331
dandelion	can	sweat	0.1215	0.8549	0.001
drunk	just can be	friendly	0.1215	0.8748	1.0
period	can	missed	0.1215	0.8457	0.1168
music	be important in	bible	0.1215	0.984	0.0126
mercury	have	no moons	0.1215	0.8897	0.1438
full moon	affect	mental health	0.1215	0.9062	0.0064
episode	take long to	load	0.1215	0.8985	0.0117
claudius	send	hamlet to england	0.1215	0.755	1.0
chad	can	twitter	0.1215	0.854	0.0006
carbonate	has_property	base	0.1215	0.8943	0.0046
fringe	can	arc	0.1215	0.8695	0.0047
doctor	prescribe together	flag	0.1215	0.6813	1.0
pharmacist	find	jobs	0.1215	0.8729	0.0135
cup	has_property	yard	0.1215	0.84	0.0071
ball-and-socket joint	has_property	ip68	0.1215	1.0	1.0
polydactyly	affect	humans	0.1215	0.9274	0.0012
fractional distillation	has_property	expensive	0.1215	0.9455	0.0001
dealership	copy	driver's license	0.1215	0.8368	1.0
porch	pick up	work	0.1215	0.9031	0.0841
restaurant	do in	economy	0.1215	0.839	0.1216
vegan	object to	wool	0.1215	0.7538	1.0
windsurfer	can surf	against the wind	0.1215	0.8245	1.0
tomato	has_property	ft	0.1215	0.939	0.0004
laertes	kill hamlet in	church	0.1215	0.8489	1.0
whisper	can	overpowered	0.1215	0.8092	1.0
zinc	be used for	die casting	0.1215	0.7511	1.0
mom	cut	hair short	0.1215	0.9495	0.2408
hedgehog	find	mate	0.1215	0.8798	0.0058
continental shelf	has_property	named	0.1215	0.9211	0.0006
continental shelf	has_property	calculated	0.1215	0.9378	0.0005
active directory domain services	has_property	la	0.1215	0.9407	0.0005
magnet	work	underwater	0.1215	0.8312	0.0391
epidural	go	down	0.1215	0.8885	0.0018
high	be in	calories	0.1215	0.9288	0.5195
creeper	can	exist	0.1215	0.8895	0.0003
kit carson	be important to	colorado	0.1215	0.8542	0.741
sodium	fit	into the trend of re activity	0.1215	0.7455	1.0
myeloma	has_color	yellow	0.1215	0.9335	0.0001
retrovirus	infect	cells	0.1215	0.935	0.0251
remotion	can	are	0.1215	0.8951	0.0002
monkfish	can	am	0.1215	0.8117	0.002
parakeet	act	before laying eggs	0.1215	0.84	1.0
angelfish	has_place	away	0.1215	0.8777	0.0003
lawyer	send	certified mail	0.1215	0.8608	0.57
windage	can	work	0.1215	0.8801	0.0
train	has_property	expensive in europe	0.1215	0.9581	0.0228
jimmy	be alive	still	0.1215	0.943	0.1159
reit	has_property	out of favor	0.1215	0.8908	0.6237
eyeglass	has_property	zoomed	0.1215	0.9485	0.0012
aircraft	use	leaded fuel	0.1215	0.8248	0.1014
bobcat	has_property	curly	0.1215	0.8382	0.0065
mental image	be similar to	real images	0.1215	0.792	0.396
tor	has_property	safe	0.1215	0.8915	0.0002
hemorrhoid	hurt at	night	0.1215	0.9261	0.0043
banana	has_property	mtv	0.1215	0.9393	0.0004
logarithm	can	vulcanize	0.1215	0.9277	0.3015
sea otter	has_trait	quiet	0.1215	0.8833	0.0002
trait	can be passed	onto the next generation	0.1215	0.8891	1.0
nro	can	mean	0.1215	0.8633	0.0002
thunder	can	dwarf	0.1215	0.8342	0.0034
prophet	get	visions	0.1215	0.8241	0.5479
sweatpants	can	work	0.1215	0.8801	0.0
smoker	have	hard time	0.1215	0.9277	0.0853
contraction	has_property	da	0.1215	0.8822	0.0007
protistan	can	sneeze	0.1215	0.8727	0.0013
adrenal gland	affect	blood sugar	0.1215	0.8754	0.0045
oil pipeline	make	money	0.1215	0.945	0.0002
bubonic plague	called	black death	0.1215	0.8107	1.0
one finger	get	cold	0.1215	0.9314	0.002
complementary color	has_effect	harmful	0.1215	0.9403	0.0005
complementary color	has_trait	jealous	0.1215	0.9275	0.0022
flag	has_property	same	0.1215	0.9642	0.001
phone	be made of	metal	0.1215	0.9205	0.0045
jamaican	drink	guinness	0.1215	0.9075	0.3421
state	be directed	enforce	0.1215	0.7217	1.0
fob	be called	fobs	0.1215	0.6748	1.0
eigen	can	was	0.1215	0.8692	0.0003
oyster	affect	humans	0.1215	0.9274	0.0012
consumer	need	protection from advertising	0.1215	0.7771	1.0
french	can	meaning	0.1215	0.8306	0.0021
climate	contribute	to vary economic	0.1215	0.7674	1.0
bureau	be used	in a sentence	0.1215	0.9512	0.0004
nuclear fission	has_property	practical energy source	0.1215	0.9093	1.0
girl	be critical of	other girls	0.1215	0.822	1.0
trial	has_place	out	0.1215	0.9423	0.0003
feminism	has_property	important to men	0.1215	0.8577	0.1106
join	can	spark	0.1215	0.827	0.0181
frederick douglass	become	known to the anti slavery world	0.1215	0.7501	1.0
iroquois	can	lumber	0.1215	0.8393	0.0357
hairdresser	can	idle	0.1215	0.8249	0.0007
conduction	has_property	etc	0.1215	0.8684	0.0008
oil	be more buoyant than	water	0.1215	0.8723	0.8389
polysaccharide	has_property	non reducing sugars	0.1215	0.8595	0.7485
claw	can	twitter	0.1215	0.854	0.0006
wage	affect	universal credit	0.1215	0.8481	0.0559
pakistan	can be	friends	0.1215	0.9175	0.0284
quarterback	score in	fantasy	0.1215	0.8148	1.0
chicken wing	has_property	sir	0.1215	0.9278	0.0006
halloween	be celebrated in	usa	0.1215	0.864	0.0385
evolution	explain	parent-child bond	0.1215	0.7971	1.0
shittah	can	twitter	0.1215	0.854	0.0006
shot	be to	back of head illegal	0.1215	0.9472	0.4477
man	can make	peace	0.1215	0.8602	0.0419
wolf	can	zoom	0.1215	0.8638	0.0004
ordinary shares	has_property	valuable	0.1215	0.9013	0.001
wrestler	lose	weight overnight	0.1215	0.893	0.2216
thing	seem	larger on the inside than outside	0.1215	0.8607	1.0
chloroplast	has_property	fl	0.1215	0.9579	0.0038
parasite	manipulate	host behavior	0.1215	0.6998	1.0
inflation	affect	wage	0.1215	0.9165	1.0
reflex	help	protect the body from injury	0.1215	0.8434	1.0
apostrophe	appear in	excel	0.1215	0.8375	0.0366
adaptation	be used in	sentence	0.1215	0.9512	0.0017
banana	has_property	nod	0.1215	0.8359	0.0009
banana	has_property	ivy	0.1215	0.9136	0.0006
blooming	has_property	made	0.1215	0.9389	0.0001
rv	has_property	cheaper	0.1215	0.9236	0.0015
duck	can	think	0.1215	0.897	0.0035
fabric	has_property	painting	0.1215	0.9205	0.0218
vat	has_property	regressive	0.1215	0.8706	0.0789
teacher	make hard	tests	0.1215	0.8148	1.0
meteorite	has_property	iced	0.1215	0.8219	0.0012
meteorite	has_property	twice	0.1215	0.8895	0.0005
meteorite	has_property	tucson	0.1215	0.8036	0.0224
meteorite	has_property	tucson	0.1215	0.8036	0.0224
meteorite	has_property	tnt	0.1215	0.8787	0.0003
meteorite	has_property	swollen	0.1215	0.8798	0.001
meteorite	has_property	squared	0.1215	0.8407	0.0004
meteorite	has_property	smell	0.1215	0.9059	0.0063
meteorite	has_property	herb	0.1215	0.8522	0.0017
meteorite	has_property	iced	0.1215	0.8219	0.0012
meteorite	has_property	faded	0.1215	0.8092	0.0031
meteorite	has_property	female	0.1215	0.9429	0.002
meteorite	has_property	euthanasia	0.1215	0.8713	0.0017
meteorite	has_property	eternal	0.1215	0.8808	0.0116
meteorite	has_property	edt	0.1215	0.7567	0.2002
meteorite	has_property	commerce	0.1215	0.7953	0.0114
meteorite	has_property	ebony	0.1215	0.6904	0.0213
meteorite	has_property	warren	0.1215	0.6335	0.0065
meteorite	has_property	awesome	0.1215	0.8884	0.0005
meteorite	has_property	aquarius	0.1215	1.0	0.0006
meteorite	has_trait	funny	0.1215	0.8988	0.0009
meteorite	has_trait	efficient	0.1215	0.9157	0.0013
pad	can	bag	0.1215	0.8737	0.008
healer	can	squeaking	0.1215	0.8278	0.0129
healer	can	smite	0.1215	0.8606	0.044
cumulus cloud	has_property	mm	0.1215	0.9549	0.0003
cumulus cloud	has_property	fit	0.1215	0.8996	0.0017
marketer	influence	type of utility	0.1215	0.6743	1.0
fanny	has_property	pack	0.1215	0.8061	0.0322
sox	can	hurt	0.1215	0.8959	0.0003
frost	can	put	0.1215	0.8321	0.0003
cold deserts	has_property	formed	0.1215	0.9142	0.0002
paintball	be	made	0.1215	0.9389	0.0001
parasite	can	lyrics	0.1215	0.8772	0.0003
ahab	respond	to the omens	0.1215	0.7501	1.0
sheep	can	huddle	0.1215	0.7905	0.036
fibroid	slow	down	0.1215	0.9344	0.0022
cruciferous vegetable	has_property	flowers	0.1215	0.9349	0.0129
cruciferous vegetable	has_property	bitter	0.1215	0.825	0.0017
exodus	has_property	searching	0.1215	0.8164	0.0568
amazon	have	url	0.1215	0.9212	0.0174
stool	can	are	0.1215	0.8951	0.0002
information system	has_property	different from information technology	0.1215	0.8271	0.6219
raw	has_property	are	0.1215	0.9035	0.0006
hawthorn	wear	pink	0.1215	0.928	0.0114
calorie	has_property	in fat	0.1215	0.9486	0.1878
sick	can	oyster	0.1215	0.8603	0.0007
sick	can	arc	0.1215	0.8695	0.0047
storm	spin in	different directions	0.1215	0.8568	0.0868
pathogen	enter	body of healthy person	0.1215	0.8039	1.0
deer	be active at	night	0.1215	0.94	0.0127
laxity	can	work	0.1215	0.8801	0.0
extraction	work escape from	markov	0.1215	0.8584	1.0
maggot	can	met	0.1215	0.797	0.0003
wetland	be important in	south africa	0.1215	0.9291	0.0392
form	can connect	regions	0.1215	0.8218	1.0
baby	drink	milk from mother	0.1215	0.8851	0.5261
option	get	value	0.1215	0.7958	0.0843
albuca	has_property	ireland	0.1215	0.9613	0.0006
albuca	has_trait	quiet	0.1215	0.8833	0.0002
capricorn	go	cold	0.1215	0.8636	0.0305
game show	afford	to pay contestants	0.1215	0.7706	1.0
sudden infant death syndrome	can	prevented	0.1215	0.951	0.0017
modern genetics	apply to	evolutionary theory	0.1215	0.7614	0.595
consonant	has_trait	difficult	0.1215	0.9044	0.001
petrified forest national park	has_movement	turned	0.1215	0.8608	0.013
refrigerator	has_property	vac	0.1215	0.8939	0.0007
fifth	can	sweat	0.1215	0.8549	0.001
parent	feel about	homework	0.1215	0.8279	0.1803
economist	distinguish between	absolute	0.1215	0.7579	1.0
food	has_property	use	0.1215	0.9446	0.0003
chinookan	can	shed	0.1215	0.8038	0.0037
gum tree	adapt to	environment	0.1215	0.9439	0.0013
lamb chop	has_property	when done	0.1215	0.9143	0.0178
luke	be different from	matthew	0.1215	0.8604	0.7643
mezcal	has_property	liquor	0.1215	0.8531	0.0423
paramedic	get into	locked apartment	0.1215	0.8149	1.0
jogger	can	speed	0.1215	0.8754	0.0004
civil disobedience	has_property	justified	0.1215	0.8396	0.0006
isopod	can	lap	0.1215	0.9055	0.0008
are	influence	the world today	0.1215	0.8979	0.0995
complement	can	denied	0.1215	0.8265	0.1344
colon cancer	affect	a person's daily life	0.1215	0.9314	0.0441
sleeve	come	to be	0.1215	0.8944	0.0217
sick	can	ftp	0.1215	0.858	0.0019
sick	can	lubricate	0.1215	0.6945	0.0028
sick	can	hydrate	0.1215	0.8746	0.0032
voice	has_property	wiki	0.1215	0.8567	0.0019
red blood cell	has_property	biconcave shape	0.1215	0.9449	0.4401
misquote	can	was	0.1215	0.8692	0.0003
antidepressant	has_property	addictive	0.1215	0.9266	0.0006
roulette	be in	hobart	0.1215	0.9585	1.0
latency period	be in	muscle contraction	0.1215	0.9163	1.0
baby	has_property	white when they are born	0.1215	0.8574	1.0
villager	throw	carrots	0.1215	0.7434	0.3494
king	welcome	the label extremist	0.1215	0.6412	1.0
virus	differ from	cells in organelles	0.1215	0.9057	1.0
thirteen	be considered	unlucky	0.1215	0.8941	0.1597
microbe	has_property	itching	0.1215	0.8165	0.001
microbe	has_movement	rising	0.1215	0.8388	0.0032
microbe	has_property	emerging	0.1215	0.8413	0.0148
hole	carry	charge	0.1215	0.8131	0.0707
business deduction	has_property	zero	0.1215	0.9229	0.0001
business deduction	has_property	qualified	0.1215	0.809	0.0028
chlorophyll	related	to a chloroplast	0.1215	0.7821	1.0
iva	has_property	working	0.1215	0.9236	0.0001
parent	want	grandchildren	0.1215	0.8478	0.4023
saint	clinch	home field advantage	0.1215	0.878	0.1361
north africa	have	water scarcity	0.1215	0.8621	0.1273
tudor	cook	food	0.1215	0.9123	0.0115
dog	keep	panting	0.1215	0.7168	1.0
plant cell	produce	one molecule of o2	0.1215	0.7423	0.4778
raw material	has_property	important for an industry	0.1215	0.8875	0.7001
hare	has_property	rama	0.1215	0.8327	0.11
nh	work out	due date	0.1215	0.8416	0.4561
muscle	can	do	0.1215	0.9192	0.0002
kidney	has_property	if	0.1215	0.8882	0.0007
cylinder	be	alike	0.1215	0.8535	0.0004
dog	can	orbit	0.1215	0.8928	0.0124
tree	increase moisture in	air	0.1215	0.7667	1.0
speedskater	can	waltz	0.1215	0.7356	1.0
speedskater	can	spin	0.1215	0.8664	0.006
speedskater	can	smile	0.1215	0.8577	0.0021
cree	can	work	0.1215	0.8801	0.0
chocolate syrup	need	to be refrigerated	0.1215	0.9393	0.002
tick	enter	body	0.1215	0.9693	0.0031
reproductive cell	has_property	genetic	0.1215	0.883	0.0019
shang	can	lyrics	0.1215	0.8772	0.0003
hamster	make	screeching noises	0.1215	0.8905	0.5451
bulimia	can	had	0.1215	0.8821	0.0006
wolf	look after	young	0.1215	0.8834	0.032
beta blocker	work	nursing	0.1215	0.7953	0.5376
heart rate	elevated after	exercise	0.1215	0.7854	0.4248
bid	work on	stock	0.1215	0.8438	1.0
command	be j on	mac	0.1215	0.8662	1.0
instantiation	can	work	0.1215	0.8801	0.0
fish farm	has_property	viral	0.1215	0.8208	0.0079
district	can	twitter	0.1215	0.854	0.0006
hacker	use	cookies	0.1215	0.8587	0.0339
car	need gas	run	0.1215	0.8261	1.0
grant	can	left	0.1215	0.8006	0.0056
dinkey	has_property	vicious	0.1215	0.8171	0.0148
parakeet	has_property	given	0.1215	0.9014	0.0016
pollination	can	squat	0.1215	0.8139	0.0016
pollination	can	sneeze	0.1215	0.8727	0.0013
birth rate	has_property	led	0.1215	0.8523	0.0006
structure	can be protected	against lightning strikes	0.1215	0.7756	1.0
athlete	can use	steroids	0.1215	0.9391	0.6353
food	be absorbed	into the blood	0.1215	0.8873	0.0986
cortisol	be measured in	saliva	0.1215	0.841	1.0
carpenter ant	can	nest	0.1215	0.8586	0.0029
scissors	has_trait	good	0.1215	0.9469	0.0
schinus	can	snoring	0.1215	0.8657	0.0394
opisthotonos	can	work	0.1215	0.8801	0.0
election	serve as	way link	0.1215	0.8213	1.0
microscopy	can	work	0.1215	0.8801	0.0
water bottle	has_property	convenient	0.1215	0.8258	0.0406
ketone	smell	fruity	0.1215	0.8649	0.2193
graham cracker	give	heartburn	0.1215	0.85	0.0034
rock	has_property	hear	0.1215	0.8604	0.0092
match	be on	on same time	0.1215	0.9436	0.1008
grab	earn	money	0.1215	0.9114	0.0014
juror	can be challenged	uk	0.1215	0.8569	1.0
team	want	expiring contracts	0.1215	0.7453	1.0
panamanian	celebrate	martyrs day	0.1215	0.7809	1.0
midvein	can	top	0.1215	0.7813	0.002
monterey	has_property	usa	0.1215	0.9552	0.0008
thief	break into	garages	0.1215	0.8355	0.463
german shepherd	bite	tails	0.1215	0.8229	0.0594
tourist attraction	has_property	osmosis	0.1215	0.8519	0.0027
tourist attraction	has_property	oise	0.1215	0.8869	0.0441
tourist attraction	has_property	nuremberg	0.1215	1.0	0.3577
tourist attraction	has_property	nkjv	0.1215	1.0	0.001
tourist attraction	has_property	nfc	0.1215	0.8283	0.0009
tourist attraction	has_property	mvp	0.1215	0.8754	0.0005
tourist attraction	has_property	mckinleyville	0.1215	1.0	1.0
tourist attraction	has_property	izmir	0.1215	1.0	0.0036
tourist attraction	has_property	iud	0.1215	1.0	0.0003
tourist attraction	has_property	ipswich	0.1215	0.8632	0.003
tourist attraction	has_property	ignores	0.1215	0.8111	0.0035
tourist attraction	has_property	cpi	0.1215	0.868	0.0005
tourist attraction	has_property	cctv	0.1215	0.8541	0.0007
many campers	be in	black ops 3	0.1215	0.9255	0.4901
apprisal	can	twin	0.1215	0.7518	0.0061
secession	related	to civil war	0.1215	0.8938	0.5709
peat bog	be important for	biodiversity	0.1215	0.8793	0.1158
eye contact	affect	communication	0.1215	0.9152	0.0041
chemistry	help	us increase the production of crops	0.1215	0.7544	1.0
soccer player	wear pennies on	bench	0.1215	0.7386	1.0
scope	can	star	0.1215	0.8615	0.013
hatter	has_property	queen	0.1215	0.8963	0.001
hermit crab	has_property	by	0.1215	0.8625	0.0008
sixth	has_property	form	0.1215	0.9391	0.0043
shingle	can	set	0.1215	0.8827	0.0005
tire	can	flips	0.1215	0.8881	1.0
pie chart	can	misleading	0.1215	0.8131	0.0311
replication	be important in	scientific studies	0.1215	0.9043	1.0
sulfur dioxide	enter	atmosphere	0.1215	0.8718	0.0176
corn snake	has_trait	quiet	0.1215	0.8833	0.0002
milk	has_property	sweet in taste	0.1215	0.8907	0.4258
model	drink	apple cider vinegar	0.1215	0.8831	0.226
chicken	look	when it's done	0.1215	0.8404	0.2206
economics	can help	tackle obesity	0.1215	0.8241	1.0
sleep	benefit	us	0.1215	0.9623	0.0051
camera	has_property	round	0.1215	0.8932	0.0011
rosette	can	work	0.1215	0.8801	0.0
gangster	make	money	0.1215	0.945	0.0002
restaurant	make	ranch	0.1215	0.8436	0.2577
gonorrhoea	CAN	can cured	0.1215	0.961	0.0137
church	can	pray	0.1215	0.9069	0.0059
zombie	be in	world war z fast	0.1215	0.7752	1.0
prism	help	double vision	0.1215	0.8316	1.0
singer	drink	lemon juice	0.1215	0.899	1.0
pad	go in	football pants	0.1215	0.7704	0.3248
bioluminescence	be used in	medicine	0.1215	0.9488	0.0024
puppy	travel on	planes	0.1215	0.8442	0.0583
maraco	can	use	0.1215	0.8979	0.0002
exemplary damages	has_property	example	0.1215	0.9062	0.0042
echinoderm	has_property	use	0.1215	0.9446	0.0003
hub	has_property	go	0.1215	0.9387	0.0002
lymphocyte	has_property	rotate	0.1215	0.8771	1.0
tumor	can	out	0.1215	0.8653	0.0007
polar bear	be in	mine craft box	0.1215	0.8959	0.0906
cook	has_weight	fat	0.1215	0.9167	0.0011
antique	can	be	0.1215	0.9384	0.0001
caste system	affect	economy of india	0.1215	0.8852	1.0
illness	affect	a child's development	0.1215	0.9356	0.1097
glacier	be formed in	antarctica	0.1215	0.8873	0.0974
football player	kill	themselves	0.1215	0.919	0.004
prison	has_property	working	0.1215	0.9236	0.0001
colt	can	twitter	0.1215	0.854	0.0006
orc	speak language in	hobbit	0.1215	0.7612	1.0
sinus	fill	up	0.1215	0.8728	0.0417
bilsted	can	fast	0.1215	0.8729	0.0051
lady	can	watch	0.1215	0.8867	0.0027
mors	has_property	mutual	0.1215	0.8077	0.0456
pilot	drink	jeremiah weed	0.1215	0.8099	0.7002
beverage	be such as	before-dinner cocktail inadvisable to persons with peptic ulcer	0.1215	0.6581	1.0
test case	has_property	system	0.1215	0.9367	0.0017
chicken soup	has_property	acidic	0.1215	0.9162	0.0008
couple	pretend	to be happy	0.1215	0.862	0.2102
human resource planning	be important to	organization	0.1215	0.963	0.0144
college student	rent	houses	0.1215	0.8823	0.6415
dill pickle	has_property	made	0.1215	0.9389	0.0001
browser	save	passwords	0.1215	0.8348	0.276
spheroid	has_property	formed	0.1215	0.9142	0.0002
ribose	can	swallow	0.1215	0.836	0.0289
injection	has_property	nursing	0.1215	0.9495	0.017
tremor	go	down	0.1215	0.8885	0.0018
point	has_property	intensive property	0.1215	0.8232	0.0273
guy	spit much in	public	0.1215	0.7344	1.0
electronegativity	affect	atoms	0.1215	0.9022	0.2666
terrestrial planet	has_property	hymn	0.1215	0.8393	0.0167
terrestrial planet	has_property	holst	0.1215	1.0	0.3964
royal	can eat	garlic	0.1215	0.942	0.0439
yam	can be prepared	for thanksgiving	0.1215	0.8521	0.5305
setting	has_property	was	0.1215	0.8976	0.0002
zoo	has_property	similar	0.1215	0.9056	0.0003
meat	can	gluten	0.1215	0.9061	0.0909
friction	be on	more smooth surface	0.1215	0.8332	1.0
black widow	adapt to	environment	0.1215	0.9439	0.0013
dam	be necessary in	pakistan	0.1215	0.914	0.7607
hydrocarbon	has_property	needed	0.1215	0.9111	0.0008
hydrocarbon	has_property	emissions	0.1215	0.8465	0.0679
hospital	can	do	0.1215	0.9192	0.0002
investing	has_property	harm	0.1215	0.8439	0.003
arietta	can	work	0.1215	0.8801	0.0
tropical rain forest	can be managed	sustainable	0.1215	0.9074	0.4888
sick	can	bum	0.1215	0.8078	0.0011
foreigner	can invest in	us mutual funds	0.1215	0.8113	1.0
human	can learn from	animals	0.1215	0.8492	1.0
machiavelli	see nature in	prince	0.1215	0.748	1.0
colour	has_property	blind	0.1215	0.9057	0.0041
chemical bond	has_property	act	0.1215	0.938	0.0018
glucocorticoid	work in	asthma	0.1215	0.8598	0.0634
no-see-um	has_property	was	0.1215	0.8976	0.0002
no-see-um	has_property	two	0.1215	0.9539	0.001
gun control	has_property	bad essay	0.1215	0.8487	0.1039
trap	grow	fast	0.1215	0.9103	0.0165
act	has_property	no	0.1215	0.8728	0.0006
radish	can	size	0.1215	0.8627	0.0008
diuretic	be used for	heart failure	0.1215	0.8971	0.1707
mermaid	go	potty	0.1215	0.7483	0.536
country	join	together	0.1215	0.9037	0.0682
green river	be in	kentucky green	0.1215	0.8609	0.5499
duck's egg	has_movement	quick	0.1215	0.8153	0.0009
settler	can	purple	0.1215	0.8371	0.0013
shotgun	be made in	turkey	0.1215	0.9035	0.2435
advisor	can	pay	0.1215	0.8799	0.0014
white rice	has_property	enriched	0.1215	0.7759	0.0695
crab legs	has_property	size	0.1215	0.919	0.0006
chinchilla	can	cut	0.1215	0.877	0.0003
particular	can	occur	0.1215	0.8596	0.0002
punjabi	has_property	rich	0.1215	0.8969	0.0008
dispatcher	answer	phone	0.1215	0.8543	0.0316
man	have breasts at	all	0.1215	0.8986	1.0
burial	be viewed	in the uk	0.1215	0.9072	0.1868
mucus	go from	clear to yellow	0.1215	0.8446	0.3959
