subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
gooseberry	can be shipped	to maine	0.0555	0.8747	1.0
bug	be handled in	scrum	0.0555	0.8246	0.3527
metabolism	affect	vital signs	0.0555	0.8119	0.0151
carbonation	affect	bone density	0.0555	0.8651	0.0588
sniffing glue	has_property	bad	0.0555	0.9451	0.0
play therapy	be used in	hospitals	0.0555	0.947	0.0071
pineapple juice	stop	coughing	0.0555	0.8232	0.0698
way	has_property	cpu	0.0555	0.964	0.0001
western civilization	has_trait	best	0.0555	0.9611	0.0008
legislation	protect environment from	construction	0.0555	0.8477	1.0
wicca	has_property	similar	0.0555	0.9252	0.0001
baton	has_property	cylinder	0.0555	0.8631	0.0053
capybara	can	taste	0.0555	0.8866	0.0004
comet	has_property	sir lana	0.0555	0.9297	0.0002
prolactin	affect	menstruation	0.0555	0.816	0.0451
amazon	can	split	0.0555	0.8764	0.0015
empire	be in	solo	0.0555	0.9515	0.0231
national park	have approved	fda	0.0555	0.9443	0.001
sodium	has_property	isotopes	0.0555	0.9714	0.0499
time	has_property	iowa	0.0555	0.9524	0.0005
beach	be red in	santorini	0.0555	0.9412	1.0
prime number	has_property	american	0.0555	0.9488	0.0004
respect	build	positive relationship	0.0555	0.8235	1.0
vein	has_property	different from arteries	0.0555	0.8889	0.2171
social science	have	important rna	0.0555	0.9293	0.0704
poison gas	be	banned	0.0555	0.9589	0.0004
mold	be used	to make cheese	0.0555	0.9368	0.0607
archaeologist	use	grid patterns	0.0555	0.7997	1.0
rioter	be characterized in	opening	0.0555	0.7998	1.0
window	handle	incompatible applications	0.0555	0.7016	1.0
creon	can	considered	0.0555	0.8173	0.0105
wheat	affect	environment	0.0555	0.9705	0.0002
laser	has_property	types	0.0555	0.9341	0.0002
rose bug	has_property	aphids	0.0555	0.8979	0.2987
rose bug	has_property	vans	0.0555	0.8521	0.0301
rose bug	has_property	menu	0.0555	0.8941	0.0025
rose bug	has_movement	jump	0.0555	0.8307	0.0016
rose bug	has_property	guns	0.0555	0.9387	0.0392
score	be in	fortunate work	0.0555	0.9297	0.0374
manpower	has_property	area	0.0555	0.9403	0.0028
west side	has_property	formed	0.0555	0.9223	0.0001
alice	leave	breaking	0.0555	0.7386	1.0
tamoxifen	affect	menstrual cycle	0.0555	0.8762	0.0148
rabbit	need	salt blocks	0.0555	0.8647	0.0282
falkland islands	belong	britain	0.0555	0.8071	0.4337
gymnast	has_property	dan	0.0555	0.91	0.0002
elephant	have	fm king	0.0555	0.9291	0.0657
heredity	affect	vital signs	0.0555	0.8119	0.0151
value	has_property	book	0.0555	0.9384	0.0005
man	have	6 events	0.0555	0.7697	1.0
thermos	stay	hot	0.0555	0.8239	0.0085
way	has_property	bbc	0.0555	0.9544	0.0001
potassium	has_body_part	skin	0.0555	0.9039	0.0004
salix	has_property	written	0.0555	0.9137	0.0003
kahlua	can	taste	0.0555	0.8866	0.0004
black widow	kill	herself	0.0555	0.9105	0.0175
way	has_property	rubik	0.0555	1.0	0.0242
way	has_property	czech	0.0555	0.9181	0.0001
flour	can give	salmonella	0.0555	0.9431	0.335
sub	have	white eyes	0.0555	0.9679	0.0099
depreciation	affect	gdp	0.0555	0.8498	0.008
way	has_property	ltd	0.0555	0.8797	0.0003
way	has_property	python	0.0555	0.9585	0.0002
way	has_property	oakland	0.0555	0.8884	0.0019
penguin	has_property	vac important	0.0555	0.9321	0.0069
penguin	has_property	tnt important	0.0555	0.934	0.0106
brush teeth	has_color	white	0.0555	0.9376	0.0001
mercury-in-glass thermometer	can	calibrated on celsius temperature scale	0.0555	0.8094	1.0
teraflop	can	work	0.0555	0.9421	0.0
sickness	has_property	was	0.0555	0.9496	0.0001
time	has_property	mba	0.0555	0.9422	0.0003
datum	has_property	important in business	0.0555	0.961	0.0008
way	has_property	lgbt	0.0555	0.9399	0.0002
way	has_property	mvp	0.0555	0.8754	0.0002
way	has_property	kendall	0.0555	0.8409	0.1459
way	has_property	jv	0.0555	0.9188	0.0006
breeder	has_property	florida	0.0555	0.9652	0.0015
economics	have	important lap	0.0555	0.8758	1.0
way	has_property	aquinas	0.0555	1.0	0.0227
way	has_property	msw	0.0555	1.0	0.0003
way	has_property	ffdp	0.0555	1.0	0.0249
way	has_property	bayer	0.0555	0.7031	0.0597
terrell owens	be son of	batch	0.0555	0.7873	1.0
tooth	has_property	numbered	0.0555	0.9038	0.001
time	has_property	ottawa	0.0555	0.8875	0.0005
salt	be fortified with	iodine	0.0555	0.8398	1.0
way	has_property	khalid	0.0555	0.8545	0.0034
way	has_property	gzsz	0.0555	1.0	0.0003
way	has_property	gmbh	0.0555	0.7348	0.0007
way	has_property	cs604	0.0555	1.0	1.0
way	has_property	ejemplos	0.0555	1.0	0.0024
way	has_property	svenska	0.0555	1.0	0.0003
way	has_property	oerlikon	0.0555	1.0	0.0186
way	has_property	kvepalai	0.0555	1.0	0.0213
exercise	help	us sleep better	0.0555	0.8705	1.0
common stock	go	down	0.0555	0.9148	0.0008
way	has_property	equestrian	0.0555	0.7548	0.0017
deforestation	occur	naturally	0.0555	0.8555	0.03
information	be carried	from the nucleus to ribosomes	0.0555	0.8116	1.0
computer	has_property	ff xv	0.0555	0.8728	0.0014
deviated septum	get	repaired	0.0555	0.861	0.0442
swordfish	has_property	zombies	0.0555	0.9088	0.0022
insurance	has_property	good career	0.0555	0.8875	0.0116
grinding	has_property	operation	0.0555	0.8638	0.0148
beatrice	want	benedict	0.0555	0.7791	1.0
fountain	has_trait	quiet	0.0555	0.8833	0.0001
gawain	accept	green knight 's challenge	0.0555	0.8003	0.5911
elevator	be disabled in	fire	0.0555	0.8425	1.0
gondola	has_property	curved	0.0555	0.8872	0.001
burger	can	rare	0.0555	0.7774	0.0887
rhode island	celebrate	vj day	0.0555	0.7209	0.4884
alexa	has_property	play despacito	0.0555	0.9471	1.0
anole	shed	skin	0.0555	0.9299	0.0024
canine	has_property	darker than other teeth	0.0555	0.853	0.6402
singer	use	headphones	0.0555	0.85	0.0197
attorney	be in	fact sign	0.0555	0.8614	1.0
shrimp	be low in	calories	0.0555	0.9582	0.0141
hepatoma	can	expire	0.0555	0.8774	0.0003
hiroshima	be chosen	as the target for dropping the atomic bomb	0.0555	0.8611	1.0
mammal	be born with	blue eyes	0.0555	0.9288	0.1613
prejudice	emerge in	white man 's burden	0.0555	0.8299	1.0
beak	be different from	bills	0.0555	0.8453	0.4632
phenotype	can	determined	0.0555	0.8055	0.0194
hockey	have	line changes	0.0555	0.797	1.0
argent	can	work	0.0555	0.9421	0.0
melasma	can	removed	0.0555	0.9564	0.0023
president	pardon	criminals	0.0555	0.7679	1.0
store	be unavailable on	beats	0.0555	0.9438	0.1423
reflexology	improve	circulation	0.0555	0.8356	0.1013
time	has_property	ross	0.0555	0.834	0.0049
fax	can be	useful in a university	0.0555	0.8708	1.0
microwave	affect	nutrients	0.0555	0.8014	0.169
centerpiece	has_property	grew	0.0555	0.7884	0.1559
beanbag	can	help	0.0555	0.9088	0.0002
god	think	women are worse sinners than men	0.0555	0.7924	1.0
pencil	have	important psychology	0.0555	0.923	0.0028
zurich	can	jobs	0.0555	0.9067	0.0004
prometheus	relate to	alien covenant	0.0555	0.7396	1.0
denmark	celebrate	independence day	0.0555	0.8495	0.0052
time	has_property	mtv	0.0555	0.9471	0.0002
time	has_property	mr	0.0555	0.9501	0.0002
raccoon	do well around	humans	0.0555	0.8193	1.0
triglyceride	has_property	justified	0.0555	0.8747	0.0003
gop	can	questions	0.0555	0.9113	0.0017
doll	be	made	0.0555	0.9403	0.0
organism	compete for	living space	0.0555	0.8985	0.5453
man	has_property	day	0.0555	0.938	0.0002
bank robber	wash	money	0.0555	0.7443	0.0257
time	has_movement	swift	0.0555	0.893	0.0016
breast pocket	be on	left	0.0555	0.9762	0.0066
ventilation	reduce	condensation	0.0555	0.8412	0.228
cicada	be bad at	flying	0.0555	0.8211	0.0566
nonprofit organization	be important to	economy	0.0555	0.9802	0.0038
vinegar	can	behave	0.0555	0.8594	0.0012
anuria	can	occur	0.0555	0.8906	0.0001
chlorine	be important to	living things	0.0555	0.9751	0.003
pucker	has_property	made	0.0555	0.9403	0.0
intron	be called	non coding regions	0.0555	0.864	1.0
value	has_property	table	0.0555	0.9454	0.002
time	has_property	fwd	0.0555	0.8629	0.0003
tinder	verify	identity	0.0555	0.7975	0.0415
time	has_property	fbi	0.0555	0.878	0.0002
religion	promote	unity	0.0555	0.8438	0.1338
time	has_property	uganda	0.0555	0.9051	0.0012
osteoporosis	affect	elderly	0.0555	0.7902	0.0078
real estate agent	has_property	wjec	0.0555	1.0	0.0001
real estate agent	has_property	gone	0.0555	0.9217	0.0009
real estate agent	has_property	sdi	0.0555	1.0	0.0017
real estate agent	has_property	backfield	0.0555	0.6998	0.0109
real estate agent	has_property	gdp	0.0555	0.946	0.0003
real estate agent	has_property	fnaf	0.0555	1.0	0.0004
real estate agent	has_property	cambrian	0.0555	1.0	0.0015
real estate agent	has_property	aquarius	0.0555	1.0	0.0003
epilation	can	work	0.0555	0.9421	0.0
invertebrate	has_property	important to baleen wales	0.0555	0.8137	1.0
wrangler	has_property	jim	0.0555	0.9407	0.0038
hole	be cut into	cows	0.0555	0.8014	1.0
population	help	economic growth	0.0555	0.9004	0.0701
time	has_property	wwi	0.0555	1.0	0.0003
time	has_property	jp	0.0555	0.8855	0.0003
time	has_property	obituaries	0.0555	0.8197	0.0027
ov	can	test	0.0555	0.8774	0.0011
time	has_property	ethel	0.0555	0.8319	0.1617
oxygen	kill	cancer cells	0.0555	0.931	0.0066
time	has_property	toque	0.0555	0.951	0.0001
time	has_property	lgbt	0.0555	0.9399	0.0002
time	has_property	dgri	0.0555	1.0	1.0
time	has_property	uqtr	0.0555	1.0	0.0069
time	has_property	zhongwen	0.0555	1.0	1.0
time	has_property	rdr2	0.0555	1.0	0.0008
time	has_property	pwllheli	0.0555	1.0	0.0008
time	has_property	ooh	0.0555	0.8141	0.0043
time	has_property	lbw	0.0555	0.662	1.0
time	has_property	fcc	0.0555	0.9214	0.0003
time	has_property	dziennikarze	0.0555	1.0	1.0
time	has_property	dtla	0.0555	1.0	0.0036
chicago	has_property	real estate	0.0555	0.9116	0.0322
natural resource	have	important psychology	0.0555	0.923	0.0028
natural resource	have	important wsw	0.0555	0.9293	0.0603
natural resource	have	important pcs	0.0555	0.8586	0.0643
natural resource	have	important np	0.0555	0.8606	0.015
natural resource	have	important mcqs	0.0555	0.9293	0.0084
natural resource	have	important mcqs	0.0555	0.9293	0.0084
natural resource	have	important mba	0.0555	0.8186	0.0064
natural resource	have	important ljmu	0.0555	0.9293	0.0102
natural resource	have	important gcse	0.0555	0.9293	0.0011
natural resource	have	important fqdn	0.0555	0.9293	0.0891
natural resource	have	important cycles	0.0555	0.8551	0.0071
natural resource	have	important cns	0.0555	0.9293	0.0052
siddhartha	try	kill	0.0555	0.8832	0.0141
lemon	has_property	splitting open	0.0555	0.8595	0.4168
time	has_property	ejected	0.0555	0.883	0.0003
scarce	has_property	quota	0.0555	0.8856	0.0001
wedding	has_property	sir lana	0.0555	0.9297	0.0002
black rhinoceros	be chosen as	symbol of leadership	0.0555	0.8603	1.0
greenhouse	has_property	made	0.0555	0.9403	0.0
irritability	can	grow	0.0555	0.9116	0.0001
sovereignty	affect	globalization	0.0555	0.7974	0.0172
coffee	make	teeth yellow	0.0555	0.8958	0.0811
redskin	can get into	playoffs	0.0555	0.9513	0.0306
socialization	be important for	seniors	0.0555	0.8477	0.2568
nucleic acid	have	sense of direction	0.0555	0.8571	0.3469
rooster	get written off	show	0.0555	0.789	1.0
ascendant	can	end	0.0555	0.847	0.0001
make	has_property	wish foundation funded	0.0555	0.7908	1.0
electric fire	add	water	0.0555	0.846	0.0208
joule	has_time	yet	0.0555	0.9117	0.0002
nafta	contribute to	globalization	0.0555	0.7825	0.0418
beard	has_property	fad	0.0555	0.8035	0.2459
floor joist	has_property	video	0.0555	0.9408	0.0003
four-stroke engine	make	power	0.0555	0.8959	0.1064
water	keep	plant cells turgid	0.0555	0.8	1.0
hoyt	know about	harris jams	0.0555	0.7581	1.0
scrooge	ask about	poor law	0.0555	0.7838	1.0
tariff	cause	inflation	0.0555	0.8237	0.0161
scotland	need	england	0.0555	0.8713	1.0
simple machine	be different from	complex machines	0.0555	0.8275	0.3738
clothes	has_property	upside down	0.0555	0.942	0.0008
hydrogen	leave	body	0.0555	0.9665	0.0022
ace inhibitor	be used for	patients with angina	0.0555	0.8831	1.0
eye	has_property	cd	0.0555	0.9474	0.0001
show	miss from	disney plus	0.0555	0.8217	0.6546
window	encrypt	passwords	0.0555	0.8391	1.0
relative	has_property	tqm important	0.0555	0.9638	0.0013
manager	has_property	interested in manpower planning	0.0555	0.7576	0.6351
mobile	has_property	alabama pronounce	0.0555	0.8134	1.0
hair	lose	volume	0.0555	0.7463	0.1464
bump	look	smaller	0.0555	0.8774	0.0547
mailbox	have	hooks	0.0555	0.8776	0.0209
microwave	affect	vegetables	0.0555	0.8037	0.0482
yew	can	burn	0.0555	0.859	0.0004
temper	can	glass	0.0555	0.9115	0.004
lurcher	have	wide collars	0.0555	0.8699	0.4448
eye	has_property	dan	0.0555	0.91	0.0002
chief	has_property	average	0.0555	0.8815	0.0004
traffic light	has_property	sir lana	0.0555	0.9297	0.0002
field winding	be kept	open	0.0555	0.8813	0.4868
camel	has_property	important for transportation	0.0555	0.9007	0.6363
24	be rated	pg-13	0.0555	0.9312	0.0097
transition	can affect	child 's emotional development	0.0555	0.9088	1.0
civil right	has_property	related	0.0555	0.961	0.0001
soloist	kill	himself	0.0555	0.9283	0.0072
argent	can	yellow	0.0555	0.906	0.0001
hypothermia	reduce	ice	0.0555	0.7997	0.2584
sling	can	load	0.0555	0.829	0.0097
fibre	reduce	blood sugar	0.0555	0.9133	0.0408
group	need	rules	0.0555	0.8835	0.0674
insomnia	can	kill	0.0555	0.8967	0.0003
metal	expand due to	temperature rise	0.0555	0.8278	1.0
oedipus	exemplify	tragic hero	0.0555	0.8146	0.5103
urinal	can	stink	0.0555	0.8531	0.0011
man	feel about	tattoos on women	0.0555	0.8993	1.0
urine	appear	cloudy	0.0555	0.8346	0.1416
rose	have	seeds	0.0555	0.92	0.0013
soybean	affect	environment	0.0555	0.9705	0.0002
rocket	use	liquid nitrogen	0.0555	0.9008	0.0291
volcano	have	important set	0.0555	0.8848	0.0111
police dog	have approved	fda	0.0555	0.9443	0.001
time	has_property	pig	0.0555	0.916	0.0002
deafness	can	work	0.0555	0.9421	0.0
leaf	have	dense nutrient	0.0555	0.8721	1.0
loss	has_property	upside down	0.0555	0.942	0.0008
census	affect	house of representatives	0.0555	0.7709	1.0
channel	be faster than	transporters	0.0555	0.8289	1.0
unemployment	has_property	an example of macroeconomics	0.0555	0.7613	1.0
diversity	arise over	generations	0.0555	0.7019	1.0
child	has_property	with autism clever	0.0555	0.8838	0.6343
cloud	be in	bottle work	0.0555	0.9198	0.0911
arthur	look	different	0.0555	0.9288	0.0007
finch	be in	gal islands	0.0555	0.8147	1.0
maintenance	affect	tax credits	0.0555	0.8775	0.0419
palestine	think	jerusalem belongs to them	0.0555	0.7418	1.0
plastic bag	be	harmful to the environment	0.0555	0.9806	0.0017
brand	be censored on	tv	0.0555	0.8266	0.0435
novel	speak	english	0.0555	0.9313	0.0008
slack	has_property	important in a chain drive	0.0555	0.8624	1.0
anime	affect	japanese culture	0.0555	0.8541	0.2048
fast food restaurant	has_property	khan	0.0555	0.8955	0.0011
fast food restaurant	has_property	afc	0.0555	0.9173	0.0006
creatine	turn	yellow	0.0555	0.8896	0.0001
matzo	can	taste	0.0555	0.8866	0.0004
taste	can	differ	0.0555	0.9027	0.002
tourism	has_property	update	0.0555	0.908	0.0016
tourism	has_property	ignore	0.0555	0.8474	0.0029
tourism	has_property	guiding	0.0555	0.7637	0.3397
goosebump	control	body temperature	0.0555	0.897	0.0202
eye	has_property	tv	0.0555	0.9575	0.0002
button	has_property	mp3	0.0555	0.8867	0.0001
electron	has_trait	dynamic	0.0555	0.8687	0.0011
pica	has_property	a form of challenging behavior	0.0555	0.8045	1.0
helium	has_property	rare	0.0555	0.9447	0.0006
pustule	can	zip	0.0555	0.8974	0.0003
burma	have	two names	0.0555	0.9482	0.0058
money	have	durable	0.0555	0.8844	1.0
stock warrant	has_property	search	0.0555	0.8874	0.0062
eye	has_property	uk	0.0555	0.9583	0.0
army	have	cd	0.0555	0.8849	0.0021
toxin	can	good	0.0555	0.9324	0.0077
cake	has_movement	quick	0.0555	0.8431	0.0004
dog	has_property	pig	0.0555	0.916	0.0002
evaporation	can	produce	0.0555	0.8971	0.0029
have	can	hiccups	0.0555	0.8628	0.0948
dionysus	be god of	savagery	0.0555	0.7922	1.0
relation	have	important events	0.0555	0.8995	0.0998
magpie	can	exist	0.0555	0.891	0.0001
inductor	has_property	czech	0.0555	0.9181	0.0001
inductor	has_property	iud	0.0555	1.0	0.0001
inductor	has_property	illegal	0.0555	0.9492	0.0001
inductor	has_property	ignored	0.0555	0.9374	0.0001
inductor	has_property	cnn	0.0555	0.9304	0.0002
dear	has_property	future husband sexist	0.0555	0.7939	1.0
mexico	produce	electricity	0.0555	0.9191	0.0011
raptor	hold	value	0.0555	0.7408	0.003
temperature	vary throughout	year	0.0555	0.9271	0.1525
eyelid	twitch	involuntarily	0.0555	0.7754	1.0
jaundice	first appear on	clear	0.0555	0.904	1.0
shutdown	affect	home loans	0.0554	0.8366	1.0
seed	be scattered by	farmers	0.0554	0.8044	1.0
public domain	apply	to the fair use doctrine	0.0554	0.7329	1.0
eye	has_property	lbs	0.0554	0.9543	0.0003
dysfunction	affect	life	0.0554	0.9367	0.0011
eye	has_property	dwarf	0.0554	0.9475	0.0002
cirque	be du	solar	0.0554	0.7472	1.0
chest pain	has_property	worse	0.0554	0.9471	0.0016
salt	has_property	refined	0.0554	0.8566	0.0042
member	be selected for	committees	0.0554	0.8214	1.0
hydrogen	make	things acidic	0.0554	0.8231	1.0
yoga	reduce	blood pressure	0.0554	0.9493	0.0046
loan	has_property	dip	0.0554	0.8951	0.0007
polypropylene	has_property	use	0.0554	0.9446	0.0001
net income	CAN	can higher than bit	0.0554	0.8494	1.0
wiffle	has_property	bad	0.0554	0.9451	0.0
onion	reduce	belly fat	0.0554	0.8911	0.0169
medicine	have reading	important belts	0.0554	0.8833	0.0743
green light	has_property	on back of apple watch	0.0554	0.9544	0.295
backup	has_property	needed	0.0554	0.9335	0.0004
fossil	be removed	from the ground	0.0554	0.8748	0.0477
sound	get from	one point to another	0.0554	0.8363	1.0
beach	have approved	fda	0.0554	0.9443	0.001
hematocrit	be low in	pneumonia	0.0554	0.8961	0.0777
listening to music	affect	memory	0.0554	0.895	0.0034
tv show	skip	a week of airing	0.0554	0.8086	1.0
loan	has_property	dui	0.0554	0.9168	0.0008
poop	affect	weight	0.0554	0.9019	0.0068
foot	has_property	put	0.0554	0.891	0.0002
two discs	has_property	with sims 4	0.0554	0.9501	0.4348
rosin	can	work	0.0554	0.9421	0.0
computer virus	have	work	0.0554	0.8873	0.0032
porcelain	has_manner	hard	0.0554	0.936	0.0001
australia	have	summer when england has winter	0.0554	0.7973	1.0
impedance	protected	motor work	0.0554	0.7748	1.0
medicine	has_property	ff xiv	0.0554	0.9577	0.0002
work	be key to	success	0.0554	0.936	0.0621
lego	can	work	0.0554	0.9421	0.0
listing	be in	yellow on sky	0.0554	0.9225	0.0639
ant	be classified within	group hymenoptera	0.0554	0.8963	1.0
stone	be under	railway tracks	0.0554	0.8607	1.0
eye	has_property	gwen	0.0554	0.8771	0.0004
ant	have closed	eyes	0.0554	0.8295	0.0031
carbon	go through	hybridization	0.0554	0.7735	1.0
eye	has_property	ban	0.0554	0.907	0.0007
programming	has_property	interesting	0.0554	0.8598	0.0007
strontium	has_property	90 used	0.0554	0.9367	1.0
circumcision	has_place	far	0.0554	0.8727	0.0081
lender	offer	different mortgage rates	0.0554	0.837	1.0
penguin	has_property	upside down	0.0554	0.942	0.0008
israel	be called	zion	0.0554	0.9007	1.0
geneticist	need	patience	0.0554	0.7807	0.0729
mining	has_property	bbc	0.0554	0.9544	0.0001
cilantro	remove	mercury	0.0554	0.8177	0.3291
reactivity	relate to	effective nuclear charge	0.0554	0.7561	1.0
eye	has_property	nba	0.0554	0.963	0.0003
eye	has_property	faded	0.0554	0.8321	0.0014
eye	has_property	bbc	0.0554	0.9544	0.0001
20	feel	old	0.0554	0.8005	0.3297
peloponnesian war	be	useless	0.0554	0.8628	0.0053
authentication	has_property	important in e - commerce	0.0554	0.8243	1.0
satellite	has_property	ff xiv	0.0554	0.9577	0.0002
knee	has_property	shaped weird	0.0554	0.8581	0.1057
chocolate	get	australia	0.0554	0.921	0.0969
photon	have closed	eyes	0.0554	0.8295	0.0031
eye	has_property	www	0.0554	0.9135	0.0003
eye	has_property	govern	0.0554	0.8114	0.0029
eye	has_property	pm	0.0554	0.9404	0.0002
volcanic eruption	affect	the world's temperature	0.0554	0.9118	1.0
golden state	have	cap space	0.0554	0.8567	0.0509
lamp	be after	pay	0.0554	0.9053	0.0041
pa	can	band	0.0554	0.8113	0.0029
watermelon	has_property	offensive to blacks	0.0554	0.8024	0.6386
correlation	affect	power	0.0554	0.8611	0.0309
pu	can	calcify	0.0554	0.7929	0.0178
eye	has_property	wgtn	0.0554	1.0	0.0016
eye	has_property	ilia	0.0554	1.0	0.0109
eye	has_property	yugo	0.0554	1.0	0.0011
eye	has_property	ygopro	0.0554	1.0	0.0438
eye	has_property	wasn	0.0554	0.879	0.0005
eye	has_property	html	0.0554	0.9613	0.0003
eye	has_property	hbo	0.0554	0.9213	0.0005
eye	has_property	asmara	0.0554	1.0	0.0062
eye	has_property	gcse	0.0554	1.0	0.0002
eye	has_property	fqdn	0.0554	1.0	0.0002
eye	has_property	fanatic	0.0554	0.7875	0.0017
eye	has_property	cbc	0.0554	0.8358	0.0002
eye	has_property	fanatic	0.0554	0.7875	0.0017
eye	has_property	fqdn	0.0554	1.0	0.0002
eye	has_property	gcse	0.0554	1.0	0.0002
eye	has_property	hbo	0.0554	0.9213	0.0005
eye	has_property	html	0.0554	0.9613	0.0003
eye	has_property	ilia	0.0554	1.0	0.0109
business	can use	snap chat	0.0554	0.9403	0.2891
corolla	has_property	cheaper than civics	0.0554	0.7927	0.6405
magpie	take	shiny things	0.0554	0.8215	0.1334
urticales	can	work	0.0554	0.9421	0.0
root hair	has_color	yellow	0.0554	0.9462	0.0
plant	feature strongly in	aboriginal art	0.0554	0.8202	1.0
lock	appear on	snap chat story	0.0554	0.9239	1.0
orange juice	has_property	bad for kidneys	0.0554	0.9528	0.014
organisation	can impact on	physical environment	0.0554	0.8827	1.0
west highland white terrier	has_property	dvd	0.0554	0.9348	0.0001
west highland white terrier	has_property	squared	0.0554	0.857	0.0002
west highland white terrier	has_property	dna	0.0554	0.9504	0.0003
west highland white terrier	has_property	dui	0.0554	0.9168	0.0008
west highland white terrier	has_property	gpa	0.0554	0.9281	0.0003
west highland white terrier	has_property	gym	0.0554	0.9481	0.0003
west highland white terrier	has_property	gil	0.0554	0.901	0.0013
west highland white terrier	has_property	gas	0.0554	0.9479	0.0003
west highland white terrier	has_property	gnarly	0.0554	0.7021	0.135
west highland white terrier	has_property	gmt	0.0554	0.9424	0.0003
west highland white terrier	has_property	ghosted	0.0554	0.8687	0.0003
west highland white terrier	has_property	gcse	0.0554	1.0	0.0002
west highland white terrier	has_property	fwy	0.0554	0.8288	0.0131
west highland white terrier	has_property	fog	0.0554	0.8896	0.002
west highland white terrier	has_property	fold	0.0554	0.7598	0.0032
west highland white terrier	has_property	fnaf	0.0554	1.0	0.0004
west highland white terrier	has_property	shop	0.0554	0.9376	0.0008
west highland white terrier	has_property	fbi	0.0554	0.878	0.0002
west highland white terrier	has_property	evil	0.0554	0.948	0.0004
west highland white terrier	has_property	equivalent	0.0554	0.8902	0.0003
west highland white terrier	has_property	ejected	0.0554	0.883	0.0003
west highland white terrier	has_property	effective	0.0554	0.9045	0.0001
west highland white terrier	has_property	dwarf	0.0554	0.9475	0.0002
west highland white terrier	has_property	dvd	0.0554	0.9348	0.0001
west highland white terrier	has_property	tquk	0.0554	1.0	0.0003
west highland white terrier	has_property	tnt	0.0554	0.8881	0.0002
west highland white terrier	has_property	tlc	0.0554	0.9135	0.0001
west highland white terrier	has_property	tf2	0.0554	1.0	0.0003
west highland white terrier	has_property	squirt	0.0554	0.8234	0.0414
west highland white terrier	has_movement	snake	0.0554	0.9054	0.0015
west highland white terrier	has_property	rwanda	0.0554	1.0	0.0005
west highland white terrier	has_property	ruth	0.0554	0.9112	0.0006
west highland white terrier	has_property	rpm	0.0554	0.9206	0.0003
west highland white terrier	has_property	emit	0.0554	0.8623	0.0017
west highland white terrier	has_property	raid	0.0554	0.8603	0.0018
west highland white terrier	has_property	rdr2	0.0554	1.0	0.0008
west highland white terrier	has_property	qwerty	0.0554	0.9149	0.002
west highland white terrier	has_property	qqn	0.0554	1.0	0.0126
west highland white terrier	has_property	noodle	0.0554	0.8123	0.0202
west highland white terrier	has_property	snap	0.0554	0.9272	0.0009
west highland white terrier	has_property	imf	0.0554	0.847	0.0075
west highland white terrier	has_property	qgis	0.0554	1.0	0.0024
west highland white terrier	has_property	qed	0.0554	0.771	0.0011
west highland white terrier	has_property	qantas	0.0554	1.0	0.0039
west highland white terrier	has_property	ill	0.0554	0.9015	0.0003
west highland white terrier	has_property	hg	0.0554	0.7931	0.0004
west highland white terrier	has_property	belts	0.0554	0.9536	0.0002
west highland white terrier	has_property	iced	0.0554	0.827	0.0006
west highland white terrier	has_property	huh	0.0554	0.8826	0.0007
west highland white terrier	has_property	hwy	0.0554	0.8577	0.0015
west highland white terrier	has_property	hrvatska	0.0554	1.0	0.0091
west highland white terrier	has_property	hmrc	0.0554	1.0	0.0024
west highland white terrier	has_property	hog	0.0554	0.8259	0.0181
west highland white terrier	has_property	hgt	0.0554	1.0	0.0016
west highland white terrier	has_property	hit	0.0554	0.8342	0.0006
west highland white terrier	has_property	ecg	0.0554	0.862	0.0008
west highland white terrier	has_property	gzsz	0.0554	1.0	0.0003
west highland white terrier	has_property	gwen	0.0554	0.8771	0.0004
west highland white terrier	has_property	gun	0.0554	0.9554	0.0014
west highland white terrier	has_property	gpa	0.0554	0.9281	0.0003
west highland white terrier	has_property	gym	0.0554	0.9481	0.0003
west highland white terrier	has_property	vhs	0.0554	0.8311	0.002
west highland white terrier	has_property	ray	0.0554	0.84	0.0008
west highland white terrier	has_property	bucks	0.0554	0.8993	0.0057
west highland white terrier	has_property	lpg	0.0554	0.8142	0.0024
west highland white terrier	has_property	ljubljana	0.0554	1.0	0.0004
west highland white terrier	has_property	lhasa	0.0554	0.9237	0.001
west highland white terrier	has_property	lgbt	0.0554	0.9399	0.0002
west highland white terrier	has_movement	left	0.0554	0.9237	0.0007
west highland white terrier	has_property	lcd	0.0554	0.946	0.0005
west highland white terrier	has_property	kip	0.0554	0.8878	0.0026
west highland white terrier	has_property	kr	0.0554	0.8645	0.01
west highland white terrier	has_property	kqly	0.0554	1.0	0.0169
west highland white terrier	has_property	jv	0.0554	0.9188	0.0006
west highland white terrier	has_property	khan	0.0554	0.8955	0.0011
west highland white terrier	has_property	jp	0.0554	0.8855	0.0003
west highland white terrier	has_property	jet	0.0554	0.8835	0.0012
west highland white terrier	has_property	pvc	0.0554	0.9112	0.0006
west highland white terrier	has_property	invented	0.0554	0.9047	0.0006
west highland white terrier	has_property	jfk	0.0554	0.8343	0.0019
west highland white terrier	has_property	izmir	0.0554	1.0	0.0016
west highland white terrier	has_property	wwi	0.0554	1.0	0.0003
west highland white terrier	has_property	ivy	0.0554	0.9237	0.0003
west highland white terrier	has_property	iud	0.0554	1.0	0.0001
