local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
1.0	0.8103	probate	0.3021	get paid in	attorney
0.0411	0.8437	burp	0.3021	can	bird
0.0298	0.8821	upside down	0.3021	hang	owl
0.1735	0.8833	in the great depression	0.3021	be	folk music
1.0	0.7712	all the fun websites	0.3021	block	school
1.0	0.8547	easter	0.3021	be colored for	chick
0.0033	0.8245	urban	0.3021	has_property	car
0.0015	0.888	addictive	0.3021	has_property	tomato
0.0002	0.9221	yellow	0.3021	has_color	adad
0.3441	0.7818	development	0.3021	need	organization
0.0079	0.9488	in the real world	0.3021	be used	static electricity
0.0005	0.9414	black	0.3021	has_color	honey
0.0048	0.9375	come	0.3021	can	nightmare
1.0	0.8223	students	0.3021	be educated before	teacher
1.0	0.9014	worm	0.3021	have	tequila
1.0	0.8045	in a plant nursery	0.3021	be treated	plant
0.0016	0.8853	square	0.3021	has_property	planet
0.0135	0.9251	body temperature	0.3021	regulate	fish
0.0668	0.8407	better	0.3021	look	swing
0.3235	0.8916	the same time as uk	0.3021	have	morocco
1.0	0.8445	father of india	0.3021	be known as	gandhi
1.0	0.8479	election	0.3021	can influence	interest group
0.6259	0.7722	the money	0.3021	burn	walter
1.0	0.8279	wave	0.3021	behave like	light
0.4883	0.7822	effect	0.3021	produce	steroid hormone
1.0	0.7889	pixel gun	0.3021	be in	medal
0.0678	0.8727	christ	0.3021	be a type of	samson
0.013	0.8148	net	0.3021	can	cellphone
1.0	0.9193	in the duran	0.3021	be presented	ibrahim
0.2837	0.9147	tree	0.3021	get on	vine
0.0582	0.8431	pub	0.3021	work in	attachment
0.0019	0.8429	burn	0.3021	can	matchstick
1.0	0.7507	into the motor system	0.3021	fit	cranial nerve
0.7475	0.8524	transformers	0.302	be special in	prime
0.2166	0.8754	grey	0.302	appear	contact
0.0009	0.9026	reproduce	0.302	can	clematis
0.0026	0.9094	babies	0.302	have	dingo
0.4406	0.8083	moon	0.302	follow	tide
1.0	0.7993	in less	0.302	used	detergent
0.0031	0.9178	iron	0.302	has_property	cast
1.0	0.907	noodles	0.302	be added to	egg
0.0074	0.8936	windows	0.302	have	machine
0.0003	0.941	different	0.302	has_property	macromolecule
0.0168	0.9608	philippines	0.302	be in	hot
1.0	0.852	inside	0.302	be cooler on	cucumber
0.0314	0.8361	mandarin	0.302	be in	caregiver
0.0048	0.7817	abandoned	0.302	has_property	detroit
0.0331	0.8208	to fly	0.302	learn	bald eagle
0.373	0.8521	form	0.302	want	element
1.0	0.7747	taking land from the west bank	0.302	keep	israel
0.0001	0.9389	made	0.302	be	computer
0.0386	0.9382	what they do	0.302	do	people
0.5462	0.8615	totipotent	0.302	has_property	plant cell
0.0008	0.918	useful	0.302	has_property	koch 's postulates
1.0	0.774	front of girls	0.302	make	boy
1.0	0.7943	sore from working out	0.302	has_property	muscle
1.0	0.8661	for a college student	0.302	be	baltimore
0.4031	0.8745	find	0.302	want	gilgamesh
0.0477	0.8396	selling	0.302	has_property	car
0.0016	0.8912	pink	0.302	has_color	killer whale
1.0	0.7841	smaller ears than grizzly bears	0.302	have	polar bear
0.4562	0.8691	in the image of god	0.302	be created	man
1.0	0.8091	water rise in temperature	0.302	soaked in	pea
0.0001	0.9414	bad	0.302	has_property	tranquilizer
0.0341	0.7732	themselves	0.302	repair	nerve
1.0	0.7456	license having a yellow star	0.302	has_property	driver
0.5175	0.8608	pure substances	0.302	be called	compound
1.0	0.8568	coke	0.302	be sweeter than	pepsi
0.1439	0.9249	at the wall	0.302	has_property	edd
0.1299	0.831	after washing	0.302	smell	towel
0.0455	0.8323	pointy ears	0.302	have	border collie
0.0026	0.8479	natural	0.302	has_property	arequipa
0.6554	0.8282	black friday	0.302	celebrate	country
1.0	0.8248	farm	0.302	be kept on	sheep
1.0	0.8201	midnight sun	0.302	be known as	norway
0.0003	0.9583	uk	0.302	has_property	cray
0.0092	0.904	bad	0.302	taste	vinegar
0.0005	0.9344	up	0.302	has_place	pul
0.1271	0.8466	tv	0.302	be empty on	cup
1.0	0.8204	on a track phone	0.302	work	minute
1.0	0.7996	in a baroque period	0.302	be used	rhythmic pattern
1.0	0.8577	at the bottom of a clock	0.302	has_property	six
1.0	0.8208	revenue	0.302	be same as	cash flow
0.0256	0.9761	the atmosphere	0.302	affect	conduction
0.0096	0.9061	japan	0.302	be popular in	crepe
1.0	0.7594	higher vo2 max	0.302	have	athlete
1.0	0.7739	them	0.302	have nerves in	tooth
0.0159	0.9266	school	0.302	be allowed in	tank top
0.2414	0.8681	different from the holocaust	0.302	be	bosnia
0.1991	0.8084	can m	0.302	have	venezuela
0.8826	0.8509	generator	0.302	be better than	alternator
0.1383	0.9279	important to the process of photosynthesis	0.302	has_property	pigment
0.0008	0.8943	not	0.302	has_property	volatile
0.2449	0.7696	astronauts	0.302	communicate with	nasa
0.0636	0.9483	white spots	0.302	have	egg yolk
0.4624	0.7758	libido	0.302	decrease	antidepressant
1.0	0.8803	auto cad	0.302	change in	dimension
0.0041	0.8906	grown	0.302	has_property	ginger
1.0	0.8465	money class 10	0.302	be considered as	demand deposit
0.0445	0.8743	dna extraction	0.302	be used in	dishwashing liquid
1.0	0.7732	yellow on tomato plant	0.302	turn	leaf
1.0	0.8974	in the news	0.302	be mentioned	cleopatra
1.0	0.7515	working on some websites	0.302	stop	internet explorer
0.0712	0.9619	south	0.302	has_movement	magnet
0.0001	0.8642	work	0.302	can	waterspout
0.0945	0.8152	popping	0.302	has_property	balloon
1.0	0.7855	to fight with agamemnon	0.302	refuse	achilles
1.0	0.7183	team cohesion	0.302	can lead to	goal
0.2056	0.9295	relationships	0.3019	be important in	expectation
0.0089	0.908	update	0.3019	has_property	possum
0.6925	0.9482	exercise	0.3019	be in	breathing rate increase
0.4943	0.6991	big tvs	0.3019	lag on	video game
0.0261	0.8951	religion	0.3019	be important in	calligraphy
0.3762	0.8501	as a buffer	0.3019	be used	glycine
0.0605	0.8864	at the bottom of the ocean	0.3019	live	echinoderm
0.0287	0.8116	force	0.3019	can	task
0.1417	0.7733	overpaid	0.3019	has_property	nurse
0.0284	0.8351	money	0.3019	borrow	treasury
0.1844	0.9044	white at home	0.3019	wear	baseball team
0.015	0.9186	climate change	0.3019	affect	gas
0.675	0.8415	more	0.3019	have	intelligence agency
0.232	0.8202	tract infection	0.3019	get	man
1.0	0.8225	english language	0.3019	fail	student
1.0	0.871	united in england	0.3019	has_property	manchester
0.0005	0.8968	grow	0.3019	can	raspberry
0.0616	0.906	important to australia	0.3019	has_property	refugee
0.0179	0.8992	ac	0.3019	has_property	whirlpool
1.0	0.7825	mothers	0.3019	hit	baby
1.0	0.8926	the capital of venezuela	0.3019	has_property	valencia
0.0324	0.9119	nfl	0.3019	work in	tiebreaker
0.6614	0.7481	gas	0.3019	wear	player
1.0	0.8112	bottom of ambulance	0.3019	be on	chain
0.5557	0.7888	good for graphic design	0.3019	has_property	mac
0.1234	0.8933	element	0.3019	be different from	chemical compound
0.0016	0.9016	eyes	0.3019	has_body_part	lisp
0.0671	0.834	load	0.3019	take forever to	web page
1.0	0.8224	americas different from slavery in africa	0.3019	be in	slavery
0.1087	0.8834	young	0.3019	look	soul
0.0037	0.863	caused	0.3019	has_property	infectious disease
0.3834	0.9058	georgia	0.3019	be made in	film
0.0017	0.7707	quiet	0.3019	can	skeleton
0.0004	0.9192	do	0.3019	can	syrian
0.179	0.8084	sepsis	0.3019	occur in	tachycardia
0.1602	0.8667	pink noses	0.3019	have	poodle
0.0005	0.9344	up	0.3019	has_place	moose
0.9663	0.8749	reverse	0.3019	move in	car
0.0036	0.8821	have	0.3019	can	spice
1.0	0.8351	which flower has nectar	0.3019	know	bee
0.0003	0.8692	is	0.3019	can	pastor
1.0	0.9038	just a state park in 1864	0.3019	be	yosemite
1.0	0.7396	the various levels of management	0.3019	serve	system
0.0085	0.8771	worse	0.3019	has_property	hangover
0.9559	0.8526	chickens	0.3019	has_property	rabbit
0.2395	0.8632	worm	0.3019	get	robin
1.0	0.8369	context	0.3019	be used in	information system
0.0018	0.8854	brown	0.3019	turn	carrot
0.9374	0.8497	down collected	0.3019	has_property	feather
1.0	0.8214	into sex what is the best sex drive to men	0.3019	get	man
0.8116	0.809	emotions	0.3019	be related to	odor
1.0	0.8236	dots	0.3019	appear as	password
0.2621	0.8596	yellow	0.3019	burn	sodium
1.0	0.8096	birthdays	0.3019	work with	leap year
1.0	0.7472	back the avengers	0.3019	can marvel bring	captain
0.6788	0.734	monomer	0.3019	has_property	protein
0.1692	0.9102	more hair	0.3019	have	race
0.0443	0.7938	contracted	0.3019	has_property	hepatitis
0.2064	0.9211	different helmets	0.3019	wear	force
0.0001	0.8642	work	0.3019	can	interphase
1.0	0.8595	carbon fiber	0.3019	use	car
1.0	0.7409	salty soil	0.3019	die in	plant
1.0	0.8666	cradle of world	0.3019	be known as	africa
0.848	0.8112	companies	0.3019	be very costly for	employee turnover
1.0	0.8269	to the evil queen	0.3019	related	snow
1.0	0.7721	mouths	0.3019	twitch	cat
0.0938	0.8571	immune system	0.3019	suppress	stress
0.6593	0.8885	hope	0.3019	be symbol of	rainbow
0.7954	0.8729	rome	0.3019	be expensive in	taxi
1.0	0.7583	track of federal finance	0.3019	keep	congress
1.0	0.6895	velodrome	0.3019	has_property	stade
1.0	0.7908	fast plants special	0.3019	has_property	wisconsin
0.0596	0.8384	basketball	0.3019	work in	timeout
0.0005	0.8968	grow	0.3019	can	chive
0.0901	0.7899	arabic	0.3019	speak	lebanese
1.0	0.7986	poems	0.3019	use simile in	poet
0.0073	0.8919	care of young	0.3019	take	bear
0.0001	0.9469	good	0.3019	has_trait	steel
0.1637	0.7712	air	0.3019	compressed	turbine
0.3532	0.8504	god	0.3019	reveal	creation
0.0147	0.8238	sad	0.3019	look	black labs
0.4708	0.7	silent witness	0.3019	leave	sam ryan
1.0	0.7398	information to people on the ground	0.3018	pass	satellite
0.0364	0.8246	together	0.3018	stick	dragonfly
0.4316	0.9056	water	0.3018	live by	polar bear
0.0006	0.9462	text	0.3018	has_property	cranberry
0.0014	0.866	vegetarian	0.3018	has_diet	vegetable
0.2415	0.91	in a mobile	0.3018	be used	aluminium
1.0	0.8246	8 20	0.3018	be set at	clock
1.0	0.7945	cricket	0.3018	love	boy
0.0277	0.8965	wheelchair	0.3018	be in	joe
1.0	0.8424	in a state	0.3018	can be maintained	peace
0.0002	0.9221	yellow	0.3018	has_color	mustang
0.0161	0.9024	science	0.3018	be related to	biology
0.2743	0.8138	bug spray	0.3018	smell like	perfume
0.0014	0.8491	no	0.3018	has_property	attention deficit hyperactivity disorder
1.0	0.8905	show	0.3018	be unavailable	echo
1.0	0.8806	harmful in the troposphere	0.3018	has_property	ozone
1.0	0.7732	to the richter scale	0.3018	relate	logarithm
0.0025	0.8827	in danger	0.3018	has_property	horse
1.0	0.8981	as a pure substance	0.3018	be considered	sugar
0.0068	0.9379	in water	0.3018	float	pumice stone
0.1012	0.9049	legal	0.3018	can be	gambling
0.3811	0.8348	hot when charging	0.3018	get	iphone
0.9464	0.9237	red	0.3018	be nikkei	chicken
0.788	1.0	zemansky	0.3018	has_property	thermodynamics
1.0	0.7391	about pulling over a self driving car	0.3018	go	police
0.1787	0.8807	as a mixture	0.3018	be regarded	milk
0.3173	0.8867	chinese new year	0.3018	be important in	orange
1.0	0.7486	mugshots	0.3018	be called	mugshot
0.1823	0.9143	bible	0.3018	be part of	torah
0.0012	0.9106	fm	0.3018	has_property	cloth
1.0	0.9273	amazon work	0.3018	be in	trade
0.1104	0.7937	alignment	0.3018	get out of	rib
0.0221	0.9563	france	0.3018	has_property	lille
1.0	0.8103	lights	0.3018	work in	photocell
1.0	0.9002	france	0.3018	be popular food in	cheese
0.0412	0.9698	important in plants	0.3018	has_property	amino acid
0.5771	0.8488	highest temperature	0.3018	have	black
1.0	0.7866	better under trees in a hot period	0.3018	grow	daisy
0.0003	0.8827	jump	0.3018	can	ballet dancer
0.0004	0.9027	zero	0.3018	has_property	integral
1.0	0.7822	as an electromagnetic wave	0.3018	be referred	light
0.7523	0.8803	round	0.3018	can be	bubble
0.1259	0.9057	abs	0.3018	get	girl
0.0002	0.9561	spanish	0.3018	be in	dent
0.0935	0.9031	ice	0.3018	be called	beer
0.218	0.8991	in the show	0.3018	die	beck
0.5805	0.8235	fm	0.3018	show on	photo
0.6344	0.8866	turnitin	0.3018	use	teacher
0.0008	0.9512	endangered	0.3018	has_property	black rhinoceros
0.0006	0.9591	on	0.3018	has_place	rodeo
0.01	0.9103	temperature	0.3018	affect	precipitation
1.0	0.7561	in structures	0.3018	used	bit field
0.0167	0.8468	body	0.3018	protect	blood cell
0.271	0.8154	in neighborhoods	0.3018	has_property	alligator
0.029	0.9375	cells	0.3018	be important to	ribosome
0.1696	0.8641	foreign aid	0.3018	give	australia
0.1216	0.858	bedroom	0.3018	be in	dust
0.007	0.7685	prey	0.3018	kill	black panther
1.0	0.7609	abel	0.3018	get with	cain
1.0	0.7408	columns	0.3018	be laid out in	newspaper
0.0271	0.853	significant	0.3018	be of	meiosis
1.0	0.76	americans come on, be honest	0.3018	view	british people
0.005	0.9196	on netflix anymore	0.3018	has_property	beauty
1.0	0.7291	together to form the dna chain	0.3018	be joined	nucleotide
0.0298	0.966	california	0.3018	has_property	sequoia
0.5877	0.7961	10	0.3018	be displayed at	clock
0.3937	0.9244	extinct	0.3018	can go	mosquito
0.2142	0.8364	america	0.3018	die in	bee
0.0239	0.9493	schools	0.3018	be in	funding
0.3907	0.9394	short	0.3018	be in	co2
0.0414	0.9186	high school	0.3018	be in	kid
0.0092	0.9821	eu	0.3018	be in	canary islands
0.0239	0.9242	summer	0.3018	come out in	ant
0.0615	0.9047	lightning	0.3018	get hit by	oak tree
0.0019	0.9206	problem	0.3018	has_property	canada goose
0.0027	0.8644	round	0.3018	has_property	drinking glass
0.5554	0.9171	five fingers	0.3018	have	many animals
0.8264	0.8321	oil news	0.3018	has_property	canola
0.8726	0.8089	oil leg	0.3018	has_property	canola
0.8358	0.8537	oil led	0.3018	has_property	canola
0.9313	0.8384	oil kg	0.3018	has_property	canola
0.0066	0.8753	eat	0.3017	has_property	coyote
0.0616	0.9115	soil	0.3017	be in	worm
1.0	0.8618	the lights for landing	0.3017	dim	plane
0.0628	0.844	medium	0.3017	need	electromagnetic wave
0.3006	0.9369	bad for u	0.3017	has_property	cold water
0.065	0.9278	popular now	0.3017	has_property	sloth
0.111	0.8283	physics	0.3017	use	electrician
1.0	0.8878	ecosystems	0.3017	be important factor in	sunlight
0.3595	0.7812	local channels	0.3017	have	dish
0.0051	0.9339	night	0.3017	come out at	jacket
1.0	0.8556	evenly distributed on earth	0.3017	be found	diamond
0.0044	0.9059	around	0.3017	has_property	religion
1.0	0.8685	bad gas	0.3017	cause	food
1.0	0.8782	live	0.3017	be cool place	manchester
0.0009	0.9512	in a sentence	0.3017	be used	immigrant
0.0046	0.8445	from	0.3017	come	meteor
0.0882	0.809	nebraska	0.3017	has_property	omaha
1.0	0.7908	red with white trim barns	0.3017	have painted	farmer
0.0654	0.8722	can o	0.3017	have	forseti
1.0	0.8451	tight spots	0.3017	get	motorcycle chains
0.0016	0.8858	per	0.3017	has_property	fight
0.0845	0.8411	apartments	0.3017	work in	water heater
1.0	0.8367	small planet	0.3017	be like	asteroid
1.0	0.7469	washer with spots	0.3017	come out of	clothes
1.0	0.8464	in the fall	0.3017	lose briefly	deciduous tree
0.0003	0.9111	vegan	0.3017	has_diet	genoise
1.0	0.8076	where to return to	0.3017	know	hummingbird
1.0	0.7728	equivocally	0.3017	reduce	organization
1.0	0.8151	for one day a year	0.3017	bloom	some plants
0.0212	0.8329	suck	0.3017	can	man
0.2108	0.8381	attention	0.3017	need	pet
0.4114	0.8635	dependent on plants for survival	0.3017	has_property	human
0.1396	0.9267	long beaks	0.3017	have	penguin
1.0	0.8164	poker	0.3017	go up in	blind
1.0	0.883	holes in the sides	0.3017	have	lab coat
0.3546	0.7391	snobs	0.3017	has_property	teacher
0.0001	0.8642	work	0.3017	can	druid
1.0	0.8066	greece	0.3017	be major industry in	manufacturing
0.1513	0.8749	abdominal pain	0.3017	cause	ketone
0.001	0.9348	man	0.3017	has_property	remake
0.0044	0.8342	ray	0.3017	has_property	jack-in-the-pulpit
0.0008	0.797	met	0.3017	can	contraception
0.09	0.8709	homeostasis	0.3017	contribute to	negative feedback
1.0	0.8431	other teas	0.3017	be better than	green tea
1.0	0.8217	in a transformer	0.3017	be generated	emf
0.0467	0.869	memory	0.3017	be stored in	pixel
0.7397	0.6486	fugitives	0.3017	find	bounty hunter
0.0017	0.9415	us	0.3017	has_property	electrician
1.0	0.727	students failure	0.3017	be blamed for	teacher
0.0002	0.9561	spanish	0.3017	be in	coral
0.0003	0.8692	is	0.3017	can	stem
0.0045	0.9803	the kidneys	0.3017	affect	hypoglycemia
0.215	0.9277	constipate	0.3017	can	banana
0.0466	0.9347	alcohol	0.3017	has_property	root beer
0.0005	0.8951	are	0.3017	can	retailing
0.5949	0.8361	the king of fruits	0.3017	be called	durian
0.0098	0.8537	lights	0.3017	has_movement	ufo
1.0	0.7311	dragon age	0.3017	work in	year
0.0001	0.8642	work	0.3017	can	cheer
0.0005	0.8759	formed	0.3017	has_property	ketone
1.0	0.6875	the bottom of shoes	0.3017	wipe	basketball player
0.0001	0.8642	work	0.3017	can	trigger
1.0	0.7222	alone	0.3017	bernard feel	john
0.2358	0.8795	argentina	0.3017	be high in	interest rate
0.0001	0.9389	made	0.3017	has_property	tranquilliser
0.0345	0.826	backs	0.3017	lay on	snake
0.0277	0.8965	wheelchair	0.3017	be in	lionel barrymore
1.0	0.862	hair in the winter	0.3017	shed	guinea pig
1.0	0.8646	animal farm gain power	0.3017	be in	napoleon
0.5766	0.7023	different wattage	0.3017	come in	iron
0.492	0.8609	aphids	0.3017	get	plant
0.0252	0.8913	in the bible	0.3017	be described	angel
0.0154	0.8632	blurry	0.3017	has_property	shadow
0.0071	0.861	rust	0.3017	can	van
1.0	0.7689	between the spheres	0.3017	be exchanged	matter
0.0007	0.8943	not	0.3017	has_property	fir
1.0	0.7564	to go to school study hard get good grades graduate grab a degree	0.3017	be taught	kid
0.001	0.9204	now	0.3016	has_time	iraq
1.0	0.7596	thinner when dirty	0.3016	look	hair
0.0112	0.771	inc	0.3016	has_property	varicose vein
1.0	0.8756	essential for the study of cells	0.3016	has_property	microscope
0.0986	0.8178	montana	0.3016	has_property	tony
0.0001	0.8642	work	0.3016	can	polymer
1.0	0.8268	sheet	0.3016	be built of	submarine
0.0002	0.9561	spanish	0.3016	be in	cannon
0.1807	0.7808	earth	0.3016	protect	mesosphere
0.4599	0.8738	day of dead	0.3016	be used for	skeleton
0.0028	0.9443	classified	0.3016	has_property	tool
0.0002	0.9221	yellow	0.3016	has_color	eleven
1.0	0.7176	custody to the mothers	0.3016	grant	judge
0.3538	0.836	attractive to investors	0.3016	has_property	municipal bond
1.0	0.8171	pregnancy	0.3016	widen during	hip
0.0002	0.9221	yellow	0.3016	has_color	pitcher plant
0.0105	0.854	themselves	0.3016	clean	orangutan
1.0	0.8263	as a clock	0.3016	be used	zircon
0.0004	0.9376	white	0.3016	has_color	childhood
1.0	0.7672	from the special olympics	0.3016	benefit	participant
1.0	0.7798	society	0.3016	strengthen	diversity
1.0	0.9381	hs	0.3016	be in	mmr work
1.0	0.8171	water	0.3016	be floated on	cranberry
0.0654	0.8571	cirrhosis	0.3016	has_property	diuretic
0.0018	0.9571	german	0.3016	be in	dodger
0.5235	0.8149	flowers	0.3016	hold	bridesmaid
0.001	0.8049	squared	0.3016	has_property	velocity
0.0089	0.8993	cancer	0.3016	get	retriever
0.3228	0.7555	hands	0.3016	flap	baby
0.5424	0.7784	traumatic stress disorder	0.3016	has_property	post
1.0	0.6437	of a ring with a single jewel	0.3016	remind	adipose cell
0.4429	0.8326	argument	0.3016	be important in	logic
0.0007	0.9314	out	0.3016	has_place	spelling
0.002	0.8583	unique	0.3016	has_property	sloth
0.0017	0.9435	car	0.3016	has_property	classic
0.0165	0.9545	desert	0.3016	has_property	yemen
0.0309	0.9784	dark	0.3016	see in	rabbit
0.0001	0.8642	work	0.3016	can	inventory
0.0685	0.8803	bad	0.3016	go quickly	seafood
0.0129	0.9763	news	0.3016	be in	bolivia
0.0134	0.9176	work	0.3016	do	rem sleep
1.0	0.7325	peer reviewed	0.3016	has_property	article
0.0001	0.8642	work	0.3016	can	crown
1.0	0.7085	cooking	0.3016	speed up	pressure cooker
0.0786	0.9071	to be grounded	0.3016	need	house
0.0058	0.8303	journal	0.3016	has_property	peptide
0.0013	0.9179	veto	0.3016	has_property	peptide
0.3524	0.9037	present in the church	0.3016	be	god
0.3215	0.7972	server	0.3016	need	sql
1.0	0.8055	gangs	0.3016	be influenced in	teen
0.196	0.8924	twins	0.3016	be called	single bed
0.2366	0.867	brazil	0.3016	be celebrated in	natal
0.6143	0.8397	able to stretch	0.3016	has_property	ligament
0.002	0.8195	valid	0.3016	has_property	encapsulation
0.0001	0.9389	made	0.3016	has_property	seb
1.0	0.8523	walls	0.3016	be called	wall
1.0	0.8399	before a blood transfusion	0.3016	be matched	blood
1.0	0.8136	if other people are mormon	0.3016	know	mormon
0.1224	0.8666	dc	0.3016	use	device
0.0025	0.8059	mate	0.3016	can	wombat
1.0	0.7778	red tails	0.3016	be nicknamed	fighter pilot
0.0329	0.9261	more at night	0.3016	hurt	toothache
0.8953	0.8981	anti	0.3016	be called	vitamin e
1.0	0.7606	lately with the baby	0.3016	go	thing
0.0086	0.9613	ireland	0.3016	be in	google
0.0127	0.8981	different sizes	0.3016	has_property	toe
0.7037	0.8638	big difference	0.3016	can make	small change
0.2614	0.7072	concern	0.3016	loss of is	biodiversity
0.5424	0.8268	masters	0.3016	qualify for	golfer
0.0012	0.9409	high	0.3016	has_property	trampoline
0.3375	0.9108	sol server	0.3016	work in	index
0.5189	0.9019	into energy	0.3016	can be turned	human
0.0192	0.8936	humans	0.3016	interact with	seahorse
1.0	0.8202	volvo survive	0.3016	help	eyespot
0.0004	0.8596	occur	0.3016	can	pseudomonas
1.0	0.8968	volcano	0.3016	get in	lava
0.0002	0.9561	spanish	0.3016	be in	buttock
0.3078	0.8533	bumps on the bottom	0.3016	have	soda bottle
0.0187	0.9069	place	0.3016	stay in	oil rig
0.0017	0.8369	type	0.3016	can	axe
1.0	0.7544	effects	0.3016	achieve	writer
1.0	0.8337	vietnam	0.3016	be popular food in	noodle
1.0	0.8589	movie	0.3016	love	everyone
0.0772	0.751	video	0.3016	reproduce	bird
0.0009	0.8569	fbi	0.3015	has_property	plastic
0.0078	0.9766	to the desert	0.3015	adapt	jackal
0.7843	0.858	surface of conductor	0.3015	be parallel to	line
0.0025	0.9684	us	0.3015	be important to	industrial revolution
0.0653	0.8729	high gdp	0.3015	have	developed countries
0.0006	0.9451	green	0.3015	has_color	lean
0.0004	0.9192	do	0.3015	can	php
0.0144	0.9104	noses	0.3015	has_body_part	african
0.1392	0.7757	bladder	0.3015	irritate	certain food
1.0	0.7719	boring after a while	0.3015	become	relationship
1.0	0.8799	from the atmosphere	0.3015	be taken	nitrogen
1.0	0.8527	the coldest temperatures	0.3015	have	polar region
1.0	0.9208	hard	0.3015	can get	guy
0.4318	0.9039	sweden	0.3015	be made in	law
0.0001	0.9469	good	0.3015	has_trait	email
0.1624	0.8363	summer solstice	0.3015	celebrate	druid
1.0	0.7891	balance	0.3015	find	libra
0.0663	0.8569	hockey	0.3015	work in	offside
0.0134	0.7797	each other	0.3015	greet	freemason
0.0074	0.8683	key	0.3015	has_property	collins
1.0	0.6468	skyscraper fires	0.3015	combat	firefighter
1.0	0.6787	to the sea as la mar	0.3015	refer	santiago
0.0005	0.9414	black	0.3015	has_color	paint
0.0118	0.9285	business	0.3015	has_property	salt
0.2565	0.774	daisy	0.3015	has_property	chamomile
0.0018	0.8278	spread	0.3015	can	candytuft
0.0005	0.9267	an	0.3015	has_property	newark
0.3861	0.9114	in the constitution	0.3015	be mentioned	slavery
0.0009	0.9026	reproduce	0.3015	can	prawn
1.0	0.7526	to the coming age of ai	0.3015	can adapt	architect
0.1805	0.8388	pressure	0.3015	can	altitude
0.0315	0.8446	a good place to visit	0.3015	has_property	venice
0.681	0.8245	in collagen	0.3015	has_property	glycine
1.0	0.8297	in returning carbon dioxide into the air	0.3015	help	plant
0.7789	0.8193	popping up on iphone	0.3015	keep	keyboard
0.0004	0.9384	be	0.3015	can	logic
0.0408	0.8809	job	0.3015	get	police chief
0.0065	0.8674	elected	0.3015	has_property	councilor
0.0906	0.7433	depleted	0.3015	get	natural resource
0.2642	0.9205	nuclear weapons	0.3015	make	country
1.0	0.8129	thin air	0.3015	can fly in	helicopter
1.0	0.7723	cruiser	0.3015	be called	police car
0.0005	0.9155	hard	0.3015	has_manner	friend
0.5417	0.8335	pregnancy	0.3015	increase in	white blood cell
0.0323	0.8343	domesticated	0.3015	has_property	coyote
1.0	0.8745	important in the medieval time	0.3015	be	dance
1.0	0.8265	year	0.3015	end after	relationship
0.8043	0.7894	about the draft	0.3015	feel	american
0.2099	0.8456	us	0.3015	manipulate	ad
1.0	0.776	category 1	0.3015	has_property	florence
0.0069	0.8281	prepared	0.3015	has_property	ester
0.2495	0.8132	stomach	0.3015	take place in	protein digestion
0.0006	0.8521	form	0.3015	can	std
1.0	0.8231	an emerging virus	0.3015	has_property	scientist
0.3489	0.7228	buoyant	0.3015	has_property	human
0.0304	0.7369	each other	0.3015	attack	cell
0.571	0.8656	profit	0.3015	be same as	revenue
0.6499	0.768	reaction	0.3015	help	catalyst
0.0485	0.8941	gender	0.3015	have	country
0.7555	0.8048	last resort	0.3015	be used as	vancomycin
1.0	0.8201	watery after a while	0.3015	get	sperm
1.0	0.7101	groundnut	0.3015	be applied in	gypsum
0.0006	0.8521	form	0.3015	can	asbestos
1.0	0.864	yellow on vine	0.3015	turn	cucumber
0.0018	0.8781	play	0.3015	can	silence
0.6247	0.8924	heartburn	0.3015	get	mother
1.0	0.8697	igloos	0.3015	be in	fire
1.0	0.7802	solutions	0.3015	do exist	financial institution
1.0	0.8377	as an igneous rock	0.3015	be classified	basalt
1.0	0.8697	water animals	0.3015	help	body
1.0	0.8072	on the hawaiian islands	0.3015	form	sedimentary rock
0.8889	0.7497	babies	0.3015	leave outside	scandinavian
0.0016	0.8114	justified	0.3015	has_property	bronchiole
0.7049	0.9524	aviation	0.3015	be in	nautical mile
0.7926	0.8627	pop	0.3015	be queen of	madonna
1.0	0.782	cultural capital	0.3015	be seen as	paris
0.0048	0.7817	abandoned	0.3015	has_property	bullet
0.4675	0.8908	chronological order	0.3015	be shot in	film
1.0	0.7583	us	0.3015	buy property in	foreigner
0.3191	0.8659	in speaking in tongues	0.3015	believe	baptist
0.0003	0.9583	uk	0.3015	has_property	swan
0.1597	0.9585	in the duran	0.3015	has_property	abrogation
0.0933	0.7311	phones	0.3015	unlock	carrier
0.4404	0.8062	distinctive problems	0.3015	have	city
0.0775	0.8753	different sides	0.3015	be on	zipper
0.1601	0.8447	babies	0.3015	occur in	hiccup
0.0009	0.8754	speed	0.3015	can	motorcycle
1.0	0.8603	when they fall in love	0.3015	freak out	guy
0.3405	0.8412	stores	0.3015	work in	metal detector
0.0075	0.8918	nervous system	0.3014	affect	lupus
0.8488	0.6904	violas	0.3014	hate	musician
0.712	0.8875	birth	0.3014	die giving	female
0.001	0.9348	man	0.3014	be	thing
1.0	0.7066	isotopic saline	0.3014	administer	doctor
0.1769	0.847	canada	0.3014	make money in	church
1.0	0.888	king	0.3014	called	prince philip
0.0062	0.8536	hs	0.3014	have	amir
1.0	0.8398	12 digits	0.3014	have	phone number
1.0	0.7449	apple cider vinegar	0.3014	take	bodybuilder
0.0044	0.9059	around	0.3014	has_property	buick
