subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
yemen	has_property	skyscrapers	0.0308	0.9106	0.3236
yemen	has_property	amman	0.0308	0.8382	0.0018
pepper spray	has_property	fbi	0.0308	0.878	0.0001
variability	has_property	necessary	0.0308	0.9411	0.0001
damask	has_property	pronounce	0.0308	0.8872	0.0002
castle	has_property	ideas	0.0308	0.8453	0.0003
dinosaur	be found over	all world	0.0308	0.9018	0.8675
troll	has_property	quest	0.0308	0.9127	0.0006
milk	be associated with	cats	0.0308	0.8652	0.6546
iphone	install	update	0.0308	0.8172	1.0
planning	has_property	pyramid	0.0308	0.9008	0.0002
gloria	has_property	iquique	0.0308	1.0	0.0021
gloria	has_property	yip	0.0308	0.8041	0.1749
gloria	has_property	wwi	0.0308	1.0	0.0002
gloria	has_property	iquique	0.0308	1.0	0.0021
gloria	has_property	leper	0.0308	0.75	0.0038
clearance	has_property	agency	0.0308	0.892	0.0014
flying	has_property	sic	0.0308	0.9255	0.0003
potential energy	has_property	used for	0.0308	0.9367	0.0004
great barrier reef	has_property	use	0.0308	0.9446	0.0001
cyanobacteria	be different from	majority of bacteria	0.0308	0.9353	1.0
carbide	be called	mechanizes	0.0308	0.9517	1.0
corrosive	has_property	stored	0.0308	0.9314	0.0009
glacier	can be	useful to people	0.0308	0.9395	0.1031
time	has_property	continuous variable	0.0308	0.8608	0.1584
silkworm	make	clothing	0.0308	0.8832	0.2134
sleeping	has_property	belts	0.0308	0.9536	0.0001
deer tick	has_property	pictures	0.0308	0.946	0.0009
spark	has_property	safe	0.0308	0.9126	0.0001
debt	has_property	work	0.0308	0.934	0.0001
cuff	has_property	made	0.0308	0.9403	0.0
gobi desert	has_property	top	0.0308	0.961	0.0002
hp	has_property	headquarters	0.0308	0.8019	0.0121
kite	has_property	azure lane	0.0308	0.9258	0.0005
hamlet	has_property	renaissance	0.0308	0.8838	0.1375
charlemagne	be	barbarian	0.0308	0.7047	1.0
concave lens	has_property	negative	0.0308	0.9292	0.0003
queensland	has_property	average	0.0308	0.8863	0.0002
funnel	be shape like	cones	0.0308	0.7867	0.1844
curtain ring	has_property	ikea	0.0308	0.8341	0.0002
curtain ring	has_property	joanna	0.0308	0.8862	0.2373
lanoxin	has_property	beneficial	0.0308	0.9172	0.0002
water	be bad for	newborns	0.0308	0.9285	0.0612
internment camp	has_property	xenoblade	0.0308	1.0	0.0007
flying	has_property	tiger	0.0308	0.9383	0.0136
peppermint	has_property	good for stomach	0.0308	0.9374	0.0248
sensitization	has_property	video	0.0308	0.9408	0.0002
gravity	has_property	necessary	0.0308	0.9411	0.0001
trichinosis	has_property	kill	0.0308	0.886	0.0028
carboxyl	has_property	low	0.0308	0.9407	0.0002
peppercorn	has_property	known for	0.0308	0.9268	0.0007
asphalt	has_property	day	0.0308	0.9618	0.0001
double entry	has_property	history	0.0308	0.943	0.0008
bowl	has_property	game	0.0308	0.943	0.0002
mustang	has_property	ok	0.0308	0.9197	0.0001
holmes	be on	homes	0.0308	0.9249	1.0
going	be been canceled	after season 1	0.0308	0.8274	1.0
hem	has_property	latin	0.0308	0.9493	0.003
cancer	has_property	swollen	0.0308	0.9027	0.0003
temporary	can	mean	0.0308	0.8744	0.0001
ticker	has_time	yet	0.0308	0.9117	0.0001
poutine	has_property	recipe	0.0308	0.9564	0.0005
evolutionist	explain	homosexuality	0.0308	0.7761	0.0309
miniature	has_property	azaleas	0.0308	0.8261	0.0023
miniature	has_property	avis	0.0308	0.8718	0.001
miniature	has_property	agricola	0.0308	1.0	0.0205
miniature	has_property	aftershave	0.0308	0.8024	0.0468
miniature	has_property	aetheryte	0.0308	1.0	1.0
miniature	has_property	aaa	0.0308	0.903	0.0014
compsognathus	has_property	pronounce	0.0308	0.8872	0.0002
thing	look	quaker bridge mall	0.0308	0.6759	1.0
maze	has_property	zombie	0.0308	0.9501	0.0002
lighting	has_property	shop	0.0308	0.9427	0.0004
fireplace	has_property	gi	0.0308	0.9409	0.0006
cayuga	has_property	quarry	0.0308	0.8157	0.0071
preserve	has_property	mango	0.0308	0.953	0.0007
rock of gibraltar	has_property	quarter	0.0308	0.9459	0.0017
stagehand	has_property	made	0.0308	0.9403	0.0
chapiter	has_property	created	0.0308	0.9362	0.0001
batik	has_manner	hard	0.0308	0.936	0.0001
therapist	urge	taking antidepressants	0.0308	0.7276	1.0
river	has_property	utilized in west africa	0.0308	0.945	0.3591
maggot	can help	burn victims	0.0308	0.85	0.1999
aluminium oxide	has_property	power	0.0308	0.94	0.001
aluminium oxide	has_property	heated	0.0308	0.9272	0.0014
aluminium oxide	has_property	ban	0.0308	0.907	0.0004
aluminium oxide	has_trait	reactive	0.0308	0.9126	0.0005
aluminium oxide	has_trait	stable	0.0308	0.8958	0.0007
ca	has_property	ban	0.0308	0.907	0.0004
butadiene	has_property	high	0.0308	0.9409	0.0001
health care provider	can work together	within the continuum of care	0.0308	0.7733	1.0
steve jobs	be important	work	0.0308	0.9618	0.0621
infrared radiation	has_property	emitted	0.0308	0.8367	0.0091
saudi arabian	has_property	airline	0.0308	0.9145	0.0019
blacksmith	tap	the anvil between hits	0.0308	0.647	1.0
planning	has_property	pd	0.0308	0.9647	0.0001
sleep	has_property	experiment	0.0308	0.9483	0.0228
alcohol	be used	to make perfume	0.0308	0.9187	1.0
texas ranger	wear	yellow wristbands	0.0308	0.9316	0.0945
paper currency	has_property	valid	0.0308	0.9071	0.0002
cat	have	black lips	0.0308	0.9094	0.0109
yield	has_property	killed	0.0308	0.9533	0.0001
yield	has_property	justified	0.0308	0.8834	0.0002
sou	has_property	outlook	0.0308	0.9536	0.0017
kilogram	has_property	weight	0.0308	0.9118	0.0009
indicator	has_property	went	0.0308	0.8425	0.0002
prevalence	has_property	age	0.0308	0.9204	0.0002
stratigraphy	has_property	useful for investigating the past	0.0308	0.8665	1.0
beria	has_color	marooned	0.0308	0.7859	0.119
parachute	has_property	available	0.0308	0.9405	0.0001
loess	has_property	important to china	0.0308	0.9685	0.0022
benedict	has_property	age	0.0308	0.9204	0.0002
dubai	has_weather	foggy	0.0308	0.8682	0.0007
land tax	has_property	jamaica	0.0308	0.9246	0.0039
federal emergency management agency	has_property	had	0.0308	0.9429	0.0002
melody	has_property	defined	0.0308	0.9443	0.0004
bone marrow	has_property	cal	0.0308	0.9132	0.0003
cyprus	has_property	asia nasa	0.0308	0.8667	0.1407
plymouth	be important in	history	0.0308	0.968	0.0007
thing	has_property	guaranteed	0.0308	0.8649	0.0006
bloodstone	has_property	quest	0.0308	0.9127	0.0006
bruno	find out	panel is a doctor in the boy in the striped pajamas	0.0308	0.8628	1.0
limestone	has_property	least resistant to weathering	0.0308	0.8567	1.0
skeletal muscle	has_property	able to regenerate	0.0308	0.8828	0.0814
professor	has_movement	zoom	0.0308	0.9149	0.0006
professor	has_property	juan	0.0308	0.8305	0.0067
professor	has_property	xkcd	0.0308	0.8064	0.0029
professor	has_property	xhosa	0.0308	1.0	0.0035
professor	has_property	spectacles	0.0308	0.8991	0.6866
professor	has_property	wu	0.0308	0.8784	0.0003
professor	has_property	irregular	0.0308	0.9035	0.0002
professor	has_property	eight	0.0308	0.9741	0.0003
professor	has_property	lula	0.0308	1.0	0.0863
professor	has_property	iwatani	0.0308	1.0	1.0
professor	has_property	amos	0.0308	0.8818	0.0017
professor	has_property	alkali	0.0308	0.9161	0.0058
professor	has_property	yacc	0.0308	1.0	0.1043
pile	has_property	up important	0.0308	0.8896	0.0141
bigger	has_property	tea	0.0308	0.9543	0.0004
community	has_property	dec	0.0308	0.9758	0.0002
computer	control	trains today	0.0308	0.7274	1.0
girl	insist	on dating douche bags	0.0308	0.7558	1.0
dependent variable	has_property	uses	0.0308	0.8343	0.0004
pharmacist	has_property	available	0.0308	0.9405	0.0001
usps	lose money on	amazon	0.0308	0.7811	0.1263
giver	has_property	taker	0.0308	0.8442	0.0297
burp	has_property	less	0.0308	0.937	0.0018
lense	has_property	feature	0.0308	0.8693	0.0112
blacking	has_property	small	0.0308	0.8733	0.0001
chromosome	change in	meiosis	0.0308	0.8906	1.0
flying	has_property	scotsman	0.0308	1.0	1.0
eating	be related to	psychology	0.0308	0.9051	0.0122
kentucky	has_property	terms	0.0308	0.8443	0.0077
germanium	has_property	metallic	0.0308	0.8675	0.0065
peer	has_property	animal	0.0308	0.9501	0.0007
sphygmomanometer	has_property	xavier	0.0308	0.8718	0.0021
sphygmomanometer	has_property	joint	0.0308	0.8821	0.0012
sphygmomanometer	has_property	effective	0.0308	0.9393	0.0001
sphygmomanometer	has_effect	harmful	0.0308	0.9664	0.0001
serge	do	ginsburg	0.0308	0.9331	1.0
soudan	has_property	islam	0.0308	0.9574	0.0019
glitch	has_property	zone	0.0308	0.9524	0.0001
right ventricle	have	thin wall	0.0308	0.9179	1.0
cloud	related	to precipitation	0.0308	0.8766	0.2106
hunting	has_property	association	0.0308	0.7874	0.0025
hue	has_property	jackson	0.0308	0.902	0.0068
hue	has_property	grant	0.0308	0.8972	0.0115
concave lens	has_property	bought	0.0308	0.881	0.0132
concave lens	has_property	wu	0.0308	0.8784	0.0003
concave lens	has_property	utrecht	0.0308	1.0	0.0035
concave lens	has_property	urban	0.0308	0.8778	0.0003
concave lens	has_property	upwards	0.0308	0.7713	0.0858
concave lens	has_property	umbra	0.0308	0.8665	0.0371
concave lens	has_property	uk	0.0308	0.9583	0.0
concave lens	has_property	ucla	0.0308	0.842	0.0004
thing	has_property	axes	0.0308	0.8358	0.0014
rum	has_property	navy drink	0.0308	0.8136	1.0
skunk	has_property	endangered	0.0308	0.9512	0.0001
knitting stitch	has_property	needed	0.0308	0.9335	0.0002
border	has_property	traffic	0.0308	0.9479	0.0107
buzzard	has_property	federally protected	0.0308	0.8305	0.0152
clearance	has_property	illegal	0.0308	0.9502	0.0
insurgent	be rated	pg 13	0.0308	0.9497	0.0033
insider	has_property	twitter	0.0308	0.9413	0.0001
insider	has_property	taxed	0.0308	0.962	0.0002
insider	has_property	idle	0.0308	0.8306	0.0001
insider	has_property	ivan	0.0308	0.8416	0.0012
insider	has_property	hob	0.0308	0.8175	0.0065
insider	has_property	ignored	0.0308	0.9374	0.0001
insider	has_property	identity	0.0308	0.9505	0.0005
floe	has_movement	jumping	0.0308	0.8825	0.0008
bleach	has_property	dna	0.0308	0.9504	0.0002
bleach	has_property	cd	0.0308	0.9474	0.0
bleach	has_property	dna	0.0308	0.9504	0.0002
earhart	has_trait	brave	0.0308	0.893	0.004
strawberry	has_diet	vegan	0.0308	0.9111	0.0
sistrurus	has_property	pronounced	0.0308	0.9157	0.0002
mumbai	has_property	number	0.0308	0.9457	0.0002
indian	be allowed	play in british open chess championship	0.0308	0.7547	1.0
modernism	can	matter	0.0308	0.8597	0.0004
meteorology	has_trait	helpful	0.0308	0.9148	0.0002
smoking	can be stopped	by adults	0.0308	0.8122	1.0
myristic acid	has_property	made	0.0308	0.9403	0.0
planning	has_property	rap	0.0308	0.9486	0.0007
planning	has_property	learning	0.0308	0.8643	0.0056
weakness	has_property	axial	0.0308	0.8271	0.0004
weakness	has_property	ambiguous	0.0308	0.8397	0.0006
weakness	has_movement	agile	0.0308	0.8838	0.0004
weakness	has_property	pterodactyl	0.0308	0.7203	0.0106
weakness	has_effect	itchy	0.0308	0.9526	0.0001
weakness	has_property	allah	0.0308	0.9477	0.0039
weakness	has_property	irritating	0.0308	0.911	0.001
weakness	has_effect	itchy	0.0308	0.9526	0.0001
weakness	has_property	allah	0.0308	0.9477	0.0039
weakness	has_property	irritating	0.0308	0.911	0.001
weakness	has_property	illegal	0.0308	0.9502	0.0
demand	has_property	mr	0.0308	0.9501	0.0001
denatured alcohol	has_property	hippo	0.0308	0.7702	0.0176
lion	can	kiss	0.0308	0.9092	0.0006
scar	has_property	gui	0.0308	0.9591	0.0004
chiropractor	has_property	approach	0.0308	0.8445	0.0009
dancing	has_property	celebrated	0.0308	0.9464	0.0001
thing	taste better	when they 're cold	0.0308	0.9064	1.0
samphire	has_property	born	0.0308	0.9532	0.0002
rock rattlesnake	has_property	made	0.0308	0.9403	0.0
bar	has_property	tqm important	0.0308	0.9638	0.0007
californium	has_property	visible	0.0308	0.9082	0.0002
californium	has_property	beneficial	0.0308	0.9172	0.0002
meteorology	has_property	illegal	0.0308	0.9502	0.0
meteorology	has_property	watch	0.0308	0.9442	0.0001
meteorology	has_property	irony	0.0308	0.8321	0.0029
meteorology	has_property	ignored	0.0308	0.9374	0.0001
meteorology	has_property	ignored	0.0308	0.9374	0.0001
meteorology	has_property	belts	0.0308	0.9536	0.0001
asthma	be common in	new zeal	0.0308	0.888	0.252
sickle cell	has_property	dna	0.0308	0.9504	0.0002
arnold	has_color	white	0.0308	0.9376	0.0
everything	be lighter in	water	0.0308	0.9326	0.0141
japan	be for	expats	0.0308	0.8592	0.0938
mistake	be good regarding	pennies	0.0308	0.7837	0.3619
fibre optics	has_property	built	0.0308	0.9399	0.0003
sleeping	has_property	policeman	0.0308	0.7645	0.4066
sleeping	has_property	idle	0.0308	0.8306	0.0001
sleeping	has_effect	itchy	0.0308	0.9526	0.0001
sleeping	has_trait	upright	0.0308	0.8932	0.0056
morning-after pill	has_property	qr	0.0308	0.8787	0.0016
morning-after pill	has_property	vga	0.0308	0.8732	0.0007
morning-after pill	has_property	jim	0.0308	0.957	0.0021
dig	has_property	gas	0.0308	0.9479	0.0002
winding	has_property	association	0.0308	0.7874	0.0025
most people	can eat	spoonful cinnamon	0.0308	0.8081	1.0
airplane	has_property	retired	0.0308	0.8575	0.0149
herpes simplex 1	has_property	ohm	0.0308	0.8703	0.0019
herpes simplex 1	has_property	vat	0.0308	0.8985	0.0013
herpes simplex 1	has_property	tea	0.0308	0.9543	0.0004
herpes simplex 1	has_property	ltd	0.0308	0.8797	0.0001
pakistani	be good at	boxing	0.0308	0.8698	0.2837
muscle	be sore day after	workout	0.0308	0.8555	0.3633
cancer	has_property	thc	0.0308	0.816	0.002
singer	has_property	african	0.0308	0.9023	0.0017
fescue	has_property	sod	0.0308	0.8482	0.2304
herpes simplex 1	has_property	mods	0.0308	0.9556	0.0004
herpes simplex 1	has_movement	left	0.0308	0.9348	0.0004
herpes simplex 1	has_property	iud	0.0308	1.0	0.0001
herpes simplex 1	has_property	ibuprofen	0.0308	0.9206	0.001
herpes simplex 1	has_property	hal	0.0308	0.8553	0.0026
herpes simplex 1	has_property	fda	0.0308	0.9009	0.0003
herpes simplex 1	has_property	eds	0.0308	0.8551	0.0065
herpes simplex 1	has_property	cog	0.0308	0.8836	0.0036
herpes simplex 1	has_trait	open	0.0308	0.9491	0.0001
herpes simplex 1	has_property	nod	0.0308	0.8408	0.0002
pocket	has_property	urban	0.0308	0.8778	0.0003
finland	has_property	del	0.0308	0.9468	0.0002
human	get	married	0.0308	0.9244	0.0007
jail	be called	joint	0.0308	0.8821	0.0492
brass	has_property	lbs important	0.0308	0.9336	0.0173
accumulator	has_property	qualified	0.0308	0.8653	0.0007
accumulator	has_property	yugo	0.0308	1.0	0.0006
correction	has_property	affidavit	0.0308	0.6513	0.0083
blood type	has_property	ab diet	0.0308	0.835	1.0
atomic mass unit	has_color	red	0.0308	0.9412	0.0
atomic mass unit	has_time	old	0.0308	0.9345	0.0001
atomic mass unit	has_time	new	0.0308	0.9331	0.0002
aspirin	has_property	tv	0.0308	0.9575	0.0001
nobody	has_property	illegal	0.0308	0.9502	0.0
scrooge	has_property	joyful	0.0308	0.774	0.0051
cancer	has_property	tom	0.0308	0.9427	0.0005
abdominal aortic aneurysm	has_property	mr	0.0308	0.9501	0.0001
pvc	be used for	blood bags	0.0308	0.8294	1.0
plum	be good for	constipation	0.0308	0.8758	0.0278
saran wrap	has_property	size	0.0308	0.9412	0.0002
light beer	be like	sex	0.0308	0.9168	0.3835
cholelithiasis	has_color	yellow	0.0308	0.9462	0.0
adult	has_property	completely socialized	0.0308	0.7289	1.0
resistance	has_property	unit	0.0308	0.9273	0.0013
thing	has_property	celebrated	0.0308	0.9464	0.0001
neosporin	has_property	different from polysporin	0.0308	0.9776	0.6255
secret service	handle	counterfeit money	0.0308	0.8334	1.0
kiwi	represent	new zeal	0.0308	0.7951	0.2165
bully	has_property	ray	0.0308	0.8593	0.0005
cr	has_property	configuration	0.0308	0.9457	0.1532
soccer	be used	today	0.0308	0.9538	0.0009
sacagawea	obtain	horses	0.0308	0.7753	1.0
sound	has_property	wrong	0.0308	0.943	0.0001
wheelchair	has_property	american	0.0308	0.9488	0.0002
melodrama	be	unique	0.0308	0.9297	0.0002
irritability	has_property	important for the survival of animals	0.0308	0.9596	1.0
cell-mediated immune response	has_property	game	0.0308	0.943	0.0002
globalisation	has_property	fps	0.0308	0.968	0.0001
globalisation	has_property	ionic	0.0308	0.9283	0.0002
globalisation	has_property	illegal	0.0308	0.9502	0.0
globalisation	has_property	ignored	0.0308	0.9374	0.0001
globalisation	has_property	belts	0.0308	0.9536	0.0001
globalisation	has_property	hungary	0.0308	0.8217	0.0049
globalisation	has_property	hmrc	0.0308	1.0	0.0013
globalisation	has_property	hku	0.0308	1.0	0.0043
globalisation	has_property	hindi	0.0308	0.9606	0.0031
globalisation	has_property	hit	0.0308	0.8426	0.0003
globalisation	has_property	fps	0.0308	0.968	0.0001
globalisation	has_property	financier	0.0308	0.742	1.0
globalisation	has_property	dot	0.0308	0.9433	0.0002
globalisation	has_property	cns	0.0308	0.8909	0.0002
globalisation	has_property	pd	0.0308	0.9647	0.0001
globalisation	has_property	awareness	0.0308	0.8549	0.0005
globalisation	has_property	aktu	0.0308	1.0	0.0072
eastern brown snake	has_property	related	0.0308	0.961	0.0001
delirium	has_property	natural	0.0308	0.8818	0.0003
delirium	has_diet	vegetarian	0.0308	0.9103	0.0001
siberian crab	has_property	found	0.0308	0.9445	0.0004
nystagmus	has_property	in inter nuclear ophthalmoplegia	0.0308	0.8287	0.6217
child	can create	danger when equipment is too safe	0.0308	0.7802	1.0
exponent	related	to other subjects	0.0308	0.8592	0.2675
planning	has_property	czech	0.0308	0.9181	0.0001
planning	has_property	iud	0.0308	1.0	0.0001
planning	has_property	nyc	0.0308	0.9525	0.0001
miniature schnauzer	be with	cats	0.0308	0.9455	0.0057
trade route	has_place	down	0.0308	0.9446	0.0001
bleach	has_trait	nice	0.0308	0.9464	0.0002
albania	has_property	belts	0.0308	0.9536	0.0001
albania	has_property	iconic	0.0308	0.9194	0.0002
albania	has_property	ajax	0.0308	0.9415	0.0001
albania	has_property	aquatic	0.0308	0.946	0.0001
albania	has_property	iq	0.0308	0.8815	0.0003
albania	has_property	iud	0.0308	1.0	0.0001
albania	has_property	irish	0.0308	0.9536	0.0002
albania	has_property	iptv	0.0308	0.8144	0.0031
albania	has_property	ionic	0.0308	0.9283	0.0002
albania	has_property	illegal	0.0308	0.9502	0.0
therapist	has_property	uk	0.0308	0.9583	0.0
baby	cry	when they 're born	0.0308	0.8397	1.0
assault rifle	has_property	needed	0.0308	0.9335	0.0002
job	has_property	age	0.0308	0.9204	0.0002
leech	benefit	from sucking blood	0.0308	0.79	1.0
nursing	has_property	do important	0.0308	0.9431	0.0137
pro	add	attack	0.0308	0.7647	1.0
splatter	has_place	up	0.0308	0.9414	0.0001
servant	has_property	pay	0.0308	0.9498	0.0002
digital communication	be better than	analog	0.0308	0.8512	0.0546
flip	has_property	coin	0.0308	0.9348	0.0069
ipidae	has_property	done	0.0308	0.934	0.0001
sulfur	has_property	sam	0.0308	0.9185	0.0003
chacma baboon	has_property	born	0.0308	0.9532	0.0002
gravity	cause	erosion	0.0308	0.9191	0.0027
grand canyon	has_property	uzbekistan	0.0308	1.0	0.0022
grand canyon	has_property	uuti	0.0308	1.0	0.0043
grand canyon	has_property	ultimate	0.0308	0.9433	0.0008
grand canyon	has_property	ukraine	0.0308	0.9416	0.0005
grand canyon	has_property	upc	0.0308	0.8448	0.0008
grand canyon	has_property	reno	0.0308	0.85	0.0037
grand canyon	has_property	udsigtspunkt	0.0308	1.0	1.0
grand canyon	has_property	nuclear	0.0308	0.9214	0.0029
grand canyon	has_property	nkjv	0.0308	1.0	0.0002
grand canyon	has_property	nfl	0.0308	0.9702	0.0001
grand canyon	has_property	nba	0.0308	0.963	0.0002
grand canyon	has_property	idle	0.0308	0.8306	0.0001
grand canyon	has_property	ivy	0.0308	0.9237	0.0001
grand canyon	has_property	iud	0.0308	1.0	0.0001
grand canyon	has_property	irish	0.0308	0.9536	0.0002
grand canyon	has_property	iquitos	0.0308	1.0	0.0032
grand canyon	has_property	hg	0.0308	0.8121	0.0002
grand canyon	has_property	belts	0.0308	0.9536	0.0001
grand canyon	has_property	idaho	0.0308	0.9309	0.0008
grand canyon	has_property	iahcsmm	0.0308	1.0	1.0
italia	has_property	nyc	0.0308	0.9525	0.0001
sleeping	has_property	wjec	0.0308	1.0	0.0001
sleeping	has_property	fm	0.0308	0.9587	0.0001
sleeping	has_property	ute	0.0308	0.7355	0.0205
sleeping	has_property	lana	0.0308	0.8231	0.0028
sleeping	has_property	lbs	0.0308	0.9543	0.0002
sleeping	has_property	ptsd	0.0308	1.0	0.0022
sleeping	has_property	mckinney	0.0308	1.0	0.0073
sleeping	has_property	llama	0.0308	0.9473	0.0002
sleeping	has_property	iphone	0.0308	0.9573	0.0003
sleeping	has_trait	abrupt	0.0308	0.741	0.0275
sleeping	has_property	gmbh	0.0308	0.7401	0.0004
sleeping	has_property	ghosted	0.0308	0.8687	0.0002
sleeping	has_property	dmz	0.0308	1.0	0.0004
sleeping	has_property	competition	0.0308	0.85	0.0206
sleeping	has_property	lane	0.0308	0.8668	0.0039
sleeping	has_property	aesthetic	0.0308	0.8792	0.0001
sleeping	has_property	ayurveda	0.0308	0.8939	0.0003
sleeping	has_movement	ahead	0.0308	0.9362	0.0
sleeping	has_property	ao3	0.0308	1.0	0.0001
italian language	have	feminine	0.0308	0.8844	0.0291
playground	has_property	ff xiv	0.0308	0.9589	0.0001
ethic	has_property	watch	0.0308	0.9442	0.0001
test-tube baby	has_time	new	0.0308	0.9331	0.0002
jackie robinson	has_property	important to history	0.0308	0.968	0.0011
knuckle	has_property	aftermath	0.0308	0.7657	0.0187
girl	advise	2 contradictory things	0.0308	0.6562	1.0
adrenal	has_property	located	0.0308	0.9504	0.0007
effectiveness	has_property	iud	0.0308	1.0	0.0001
prostate	has_property	ill	0.0308	0.9514	0.0001
prostate	has_trait	strong	0.0308	0.8934	0.0002
prostate	has_property	irregular	0.0308	0.9035	0.0002
prostate	has_property	identical	0.0308	0.8947	0.0002
specific gravity	has_property	mango	0.0308	0.953	0.0007
human	get	constipated	0.0308	0.8463	0.0161
human	get	dizzy	0.0308	0.8846	0.0023
aboriginal	wear	clothes	0.0308	0.9385	0.0016
cricketer	has_property	quitting	0.0308	0.852	0.0021
tobacco	has_property	classified	0.0308	0.9443	0.0003
leaf	achieve	photosynthesis	0.0308	0.8776	1.0
aircraft	fly	to proper destinations in darkness	0.0308	0.7328	1.0
inflammatory bowel disease	has_property	cl	0.0308	0.9463	0.0007
bureaucracy	be important to	history	0.0308	0.968	0.0011
meat	be wrapped in	plastic	0.0308	0.942	0.0055
shingle	has_property	skin cancer	0.0308	0.9275	0.015
hydrocarbon	has_property	agile important	0.0308	0.8838	0.0066
solidification	has_property	exothermic	0.0308	0.871	0.0016
jackie robinson	has_property	important to everybody	0.0308	0.9665	0.6054
spectrophotometer	has_property	advantages	0.0308	0.8203	0.0057
thor	be scared of	thanks	0.0308	0.8558	0.432
buddhism	be used	today	0.0308	0.9538	0.0009
canada	has_property	temp	0.0308	0.8605	0.0004
disability check	has_property	known	0.0308	0.9382	0.0004
growth	has_property	pills	0.0308	0.9553	0.0087
blot	has_property	put	0.0308	0.8959	0.0001
blot	has_property	worth	0.0308	0.9093	0.0001
blot	has_property	illegal	0.0308	0.9502	0.0
walker	be for	babies bad	0.0308	0.9427	0.3567
belladonna	has_property	bad for babies	0.0308	0.9427	0.0037
thing	has_property	gnats	0.0308	0.9148	0.0022
thing	has_property	cyprus	0.0308	0.9294	0.0003
stage	has_property	1 ovarian cancer	0.0308	0.8929	1.0
gag	has_property	day	0.0308	0.9618	0.0001
egg yolk	has_property	gel	0.0308	0.9077	0.0034
egg yolk	has_property	pierced	0.0308	0.8416	0.0026
ductule	has_property	aggregate	0.0308	0.8372	0.0012
ductule	has_property	expensive	0.0308	0.9457	0.0
ductule	has_property	evaporated	0.0308	0.8077	0.0074
ductule	has_property	euthanasia	0.0308	0.907	0.0004
ductule	has_property	estrogen	0.0308	0.9279	0.0008
ductule	has_property	equivalent	0.0308	0.9293	0.0002
ductule	has_property	epidemic	0.0308	0.8876	0.0005
ductule	has_property	elastic	0.0308	0.8921	0.0008
ductule	has_property	ejection	0.0308	0.8801	0.002
ductule	has_property	defined	0.0308	0.9443	0.0004
ductule	has_property	acevedo	0.0308	1.0	0.0818
ductule	has_property	average	0.0308	0.8863	0.0002
ductule	has_property	automated	0.0308	0.8227	0.0006
ductule	has_property	aggregate	0.0308	0.8372	0.0012
ductule	has_property	adiabatic	0.0308	0.8409	0.0216
ductule	has_color	amethyst	0.0308	0.7549	0.0187
flying	has_property	wrong	0.0308	0.943	0.0001
thing	has_property	nodes	0.0308	0.8911	0.0135
blood group	has_property	ab del	0.0308	0.8641	1.0
denominator	has_property	example	0.0308	0.9172	0.0011
healthy	has_time	new	0.0308	0.9331	0.0002
iceland	be land of	fire	0.0308	0.8563	0.0557
anderson	has_movement	barrels	0.0308	0.8871	0.0283
aluminum foil	has_property	gap	0.0308	0.8986	0.0004
aluminum foil	has_weather	dry	0.0308	0.9488	0.0002
aluminum foil	has_property	del	0.0308	0.9468	0.0002
aluminum foil	has_property	text	0.0308	0.9462	0.0001
aluminum foil	has_property	own	0.0308	0.8187	0.0002
aluminum foil	has_property	equivalent	0.0308	0.9293	0.0002
auxin	has_property	located	0.0308	0.9504	0.0007
jason	be popular	moorhens	0.0308	0.7967	1.0
thing	has_property	gpa	0.0308	0.9402	0.0002
target organ	has_property	x rays	0.0308	0.9392	0.0053
planning	has_property	mph	0.0308	0.9628	0.0001
planning	has_property	egypt	0.0308	0.9461	0.0004
planning	has_property	iowa	0.0308	0.9524	0.0003
planning	has_property	ryan	0.0308	0.9456	0.0007
planning	has_property	gb	0.0308	0.9615	0.0001
neurotransmitter	be affected	by met	0.0308	0.874	1.0
virus	has_property	preserved	0.0308	0.9543	0.0029
thing	has_property	rsv	0.0308	1.0	0.0042
thing	has_property	cnn	0.0308	0.9469	0.0001
growth	has_property	due	0.0308	0.9004	0.0005
atom	benefit	from triple bonds	0.0308	0.8012	1.0
civilization	has_property	built	0.0308	0.9399	0.0003
magnesium	has_property	bad for diabetics	0.0308	0.9498	0.0035
pirate ship	has_property	drawings	0.0308	0.8451	0.0524
splash	has_property	offer	0.0308	0.8527	0.0031
larva	has_property	unique	0.0308	0.9297	0.0002
hydrogen bond	has_property	application	0.0308	0.8276	0.0019
thing	has_property	ao3	0.0308	1.0	0.0001
thing	has_property	npr	0.0308	0.7678	0.0009
pinkeye	has_property	cmyk	0.0308	1.0	0.0005
pinkeye	has_property	mpg	0.0308	0.9461	0.0002
pinkeye	has_property	movie	0.0308	0.9408	0.0003
pinkeye	has_property	mnemonic	0.0308	0.9522	0.0001
pinkeye	has_property	molnar	0.0308	1.0	0.0002
pinkeye	has_property	middle	0.0308	0.9454	0.0128
pinkeye	has_property	mel	0.0308	0.9259	0.0003
pinkeye	has_property	ft	0.0308	0.9474	0.0001
pinkeye	has_property	icu	0.0308	0.8973	0.0003
pinkeye	has_property	male	0.0308	0.944	0.0009
pinkeye	has_property	czech	0.0308	0.9181	0.0001
pinkeye	has_property	cystic	0.0308	0.8495	0.0023
pinkeye	has_property	icu	0.0308	0.8973	0.0003
pinkeye	has_property	male	0.0308	0.944	0.0009
