subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
narcissist	can	care	0.8966	0.8132	0.0472
two-man saw	has_property	game	0.8966	0.9429	0.0071
season	have	capital letters	0.8966	0.8628	0.3255
writer	write	poster	0.8966	0.6989	1.0
sauce albert	has_property	einstein	0.8966	0.8632	0.0288
december 31	has_property	2018	0.8966	1.0	0.0584
h2o	has_movement	linear	0.8966	0.7924	0.058
child support	has_property	game	0.8966	0.9429	0.0071
soccer player	recover	after a game	0.8966	0.7438	0.446
fossil	tell	us about the process of evolution	0.8966	0.7908	1.0
cs	has_property	working	0.8966	0.8742	0.0009
black panther	has_property	worth	0.8966	0.8661	0.0029
madison	be faye on	amazon	0.8966	0.9356	1.0
chinese	use	pinyin	0.8966	0.6918	1.0
cell	be arranged	in a multicellular organism	0.8966	0.8548	1.0
tia	has_property	bachelorette	0.8966	0.63	0.8244
rachel	be in	new stuck in middle	0.8966	0.8725	1.0
gatling gun	has_property	worth	0.8966	0.8661	0.0029
adder	has_property	unknown	0.8966	0.794	0.1262
fox	live in	forest	0.8966	0.9131	0.0506
salt	has_color	blue	0.8966	0.9415	0.0017
phone call	has_property	video	0.8966	0.8552	0.0048
frank sinatra	has_property	alive	0.8966	0.8784	0.0012
fallopian tube	be called	fallopian tubes	0.8966	0.7773	1.0
virus	has_property	living thing	0.8966	0.8413	0.1928
olivia	be in	flash forwards	0.8966	0.7476	1.0
rock	move from	one place to another	0.8966	0.8435	0.158
sir alexander mackenzie	has_property	married	0.8966	0.8448	0.0118
japanese islands	has_trait	open	0.8966	0.8924	0.0017
left-luggage office	has_property	36	0.8966	1.0	0.9242
leap year	has_property	in february	0.8966	0.835	0.0599
telegram	has_property	more popular	0.8966	0.8687	0.0208
mushroom sauce	has_property	made	0.8966	0.9267	0.0004
hay	keep	a dog	0.8966	0.7937	1.0
hydroelectricity	can	work	0.8966	0.8516	0.0002
pip	has_property	working	0.8966	0.8742	0.0009
juice	be on	acid rap	0.8966	0.7829	1.0
ballerina	wear	leg warmers	0.8966	0.7014	0.2905
columbo	be on	itunes	0.8966	0.9433	0.0083
fertility	be covered by	insurance	0.8966	0.8423	0.0292
house	has_property	fumigated	0.8966	0.6283	0.9148
demand	has_property	5 working	0.8966	0.8271	0.1973
peeper	has_movement	quick	0.8966	0.7781	0.0063
drug	has_property	given	0.8966	0.835	0.012
killer whale	have	white eyes	0.8966	0.9108	0.1603
amazon	has_property	by	0.8966	0.8625	0.0059
town	has_property	and	0.8966	1.0	0.0007
school bus	have	ac	0.8966	0.8592	0.0772
mutation	has_property	important in the process of the evolution of organism	0.8966	0.8582	1.0
crab	has_temperature	warm	0.8966	0.8802	0.0085
social worker	make	more	0.8966	0.8481	0.1623
sir peter ustinov	has_property	married	0.8966	0.8448	0.0118
glass	has_property	reedit	0.8966	0.8486	0.0134
deer	let	one of the deer eat	0.8966	0.7496	1.0
sea	be considered as	symbol	0.8966	0.8869	1.0
vulture	spread out	wings	0.8966	0.8373	1.0
plane	can fly in	rain	0.8966	0.8655	0.1592
japanese	wear	deodorant	0.8966	0.7904	0.1098
drug	be collected	at a crime scene	0.8966	0.8335	0.2357
crab	has_diet	vegetarian	0.8966	0.866	0.0041
granite	turn	into a metamorphic rock	0.8966	0.859	1.0
dive	has_property	quality	0.8966	0.842	0.0052
aldous huxley	has_property	alive	0.8966	0.8784	0.0012
euphoriant	has_property	different	0.8966	0.9148	0.001
plant	produce	oils	0.8966	0.8072	1.0
wasp	can	up	0.8966	0.8252	0.0026
fistula	can	mature	0.8966	0.7204	0.5744
gaddafi	has_property	alive	0.8966	0.8784	0.0012
sulfa drug	has_trait	good	0.8966	0.9394	0.0003
background radiation	vary from	place	0.8966	0.8431	0.2184
galaxy	be called	galaxies	0.8966	0.8586	1.0
clichy-la-garenne	has_property	airport	0.8966	0.8267	0.0144
sir philip sidney	has_property	alive	0.8966	0.8784	0.0012
data structure	has_property	an	0.8966	0.8493	0.0016
crab	has_property	legit	0.8966	0.787	0.0071
surfboard	can	work	0.8966	0.8516	0.0002
lead colic	has_property	acid	0.8966	0.9	0.0138
vachel lindsay	has_property	pregnant	0.8966	0.8387	0.0174
laura	has_property	gate playing	0.8966	0.7781	1.0
characeae	has_property	famous	0.8966	0.8827	0.0016
alaska standard time	has_time	now	0.8966	0.9019	0.0029
phone call	has_property	unlocked	0.8965	0.65	0.0213
tic	has_property	necessary	0.8965	0.8434	0.0022
oxytocin	be called	as love	0.8965	0.8323	1.0
shari river	has_property	alive	0.8965	0.8784	0.0012
salmon	jump	out of the river	0.8965	0.8687	1.0
easter bunny	get in	house	0.8965	0.9744	0.0238
drama	be at	work	0.8965	0.9099	0.2655
monsoon	can	season	0.8965	0.7689	0.1342
crystal	be on	new rosanne	0.8965	0.9015	0.2169
mews	be on	instagram	0.8965	0.9591	0.0445
bruno	be on	strictly	0.8965	0.823	0.7134
dirk	be on	gently netflix	0.8965	0.8595	1.0
finland	be a member of	nato	0.8965	0.8551	0.0903
halogen	be found as	elements in nature	0.8965	0.8978	1.0
newt	lay	eggs	0.8965	0.9227	0.0047
oral personality	has_property	test	0.8965	0.8648	0.0159
boxing	has_time	tonight	0.8965	0.9271	0.0701
dwarf elder	has_property	scrolls	0.8965	0.6261	0.9098
elizabeth	be	queen	0.8965	0.8739	0.0072
auckland	has_property	the city of sails	0.8965	0.7646	1.0
grace patricia kelly	has_property	married	0.8965	0.8448	0.0118
korinthos	has_property	alive	0.8965	0.8784	0.0012
airship	can	fly	0.8965	0.8815	0.0027
wound	turn	yellow	0.8965	0.8661	0.0024
duty	has_property	free cheaper	0.8965	0.8782	0.9702
health	has_property	necessary	0.8965	0.8434	0.0022
tati	has_property	playing	0.8965	0.8928	0.0051
grass tree family	has_trait	friendly	0.8965	0.8059	0.01
cranberry	has_property	is	0.8965	0.8807	0.0014
mask	can	work	0.8965	0.8516	0.0002
genetic disease	has_property	genetic	0.8965	0.8298	0.0138
boston	play	the yankees	0.8965	0.8217	1.0
frog	be known	as vertebrates	0.8965	0.8531	0.4524
joe	has_property	roman live anymore	0.8965	0.7699	1.0
ash	be in	pokemon games	0.8965	0.8805	0.4687
chalons-sur-marne	has_property	alive	0.8965	0.8784	0.0012
astronaut	can	breathe	0.8965	0.8732	0.0081
bailey	has_property	playing	0.8965	0.8928	0.0051
trim	work	excel	0.8965	0.951	0.4166
wine	has_property	stored	0.8965	0.8618	0.0265
japanese capital	has_property	markets	0.8965	0.8538	0.8851
everyone	steal on	voice	0.8965	0.7045	0.935
boxing	has_property	zombie	0.8965	0.8729	0.0062
fire	start	in a micro grow	0.8965	0.7553	1.0
average	be adequate by	itself	0.8965	0.8131	1.0
lavender	has_property	and	0.8965	1.0	0.0007
plume grass	has_property	seed	0.8965	0.8573	0.0464
drew	play	2019	0.8965	0.8615	1.0
tennis	has_trait	good	0.8965	0.9394	0.0003
eclipse	happen	often	0.8965	0.7959	0.8366
temporary assistance	be for	needy families	0.8965	0.8022	0.9504
cupel	can	vomit	0.8965	0.8033	0.0141
domestic partner	be in	spanish	0.8965	0.9561	0.0006
author	use	tone	0.8965	0.721	0.5118
june 23	has_property	2019	0.8965	1.0	0.0182
fox	protect	themselves	0.8965	0.8444	0.0037
mohammed	has_property	shame playing	0.8965	0.832	1.0
eddy	has_property	de	0.8965	0.8399	0.039
regina	sign	switched at birth	0.8965	0.7023	1.0
ragnarok	has_property	full	0.8965	0.8451	0.0157
royal	have	surnames	0.8965	0.6915	0.5493
white blood cell	get	out of the bloodstream	0.8965	0.9347	1.0
nurse	shark	attack	0.8965	0.782	0.7981
tablet	have	phones	0.8965	0.8607	0.2783
victoria day	has_property	2019	0.8965	1.0	0.0182
doctor	prescribe	antidepressants	0.8965	0.694	1.0
mango	grow on	trees	0.8965	0.9008	0.0316
spelling	has_property	and	0.8965	1.0	0.0007
curry sauce	has_property	made	0.8965	0.9267	0.0004
commodore john barry bridge	has_trait	open	0.8965	0.8924	0.0017
incentive	can	work	0.8965	0.8516	0.0002
dog food	has_diet	vegetarian	0.8965	0.866	0.0041
teacher	can touch	students	0.8965	0.793	0.5716
tantalite	be on	netflix	0.8965	0.9433	0.001
skunk cabbage	has_property	contagious	0.8964	0.8044	0.0056
cowboy	ride around	horses	0.8964	0.7725	1.0
korea strait	has_property	time	0.8964	0.9004	0.0098
architecture	be considered	as important element in the development of civilization	0.8964	0.8379	1.0
eddie murphy	be in	daddy day camp	0.8964	0.7527	1.0
chef	has_property	anymore	0.8964	0.9238	0.016
sausage pizza	has_trait	good	0.8964	0.9394	0.0003
middle	be on	tonight	0.8964	0.9271	0.006
giant coreopsis	be on	netflix	0.8964	0.9433	0.001
yenisei river	has_property	alive	0.8964	0.8784	0.0012
pine tree	has_property	important to the environment	0.8964	0.9728	0.0087
cold cuts	has_trait	good	0.8964	0.9394	0.0003
henry moore	has_property	alive	0.8964	0.8784	0.0012
omega-6 fatty acid	has_property	acid	0.8964	0.9	0.0138
eiffel tower	has_property	sparkling	0.8964	0.6851	0.5937
alloy	has_property	made	0.8964	0.9267	0.0004
treadmill test	has_property	done	0.8964	0.9051	0.0031
leonard	has_property	courgette playing	0.8964	0.7662	1.0
cockcroft	has_trait	open	0.8964	0.8924	0.0017
eye	lose	vision	0.8964	0.7218	0.9025
jackrabbit	live in	desert	0.8964	0.9809	0.0183
pacemaker	can	work	0.8964	0.8516	0.0002
mosquito	bite through	clothes	0.8964	0.7089	0.733
jack roosevelt robinson	has_property	crusoe	0.8964	1.0	0.6484
anime	be seen	"as "" stupid"	0.8964	0.8745	1.0
atom	tend to	bond to other atoms	0.8964	0.7575	1.0
vatican city	has_property	part of the united nations	0.8964	0.8395	1.0
insect	make	noise	0.8964	0.8829	0.0041
andrew huxley	has_property	alive	0.8964	0.8784	0.0012
sparrow	roll	around in the dirt	0.8964	0.8917	0.2586
ign	has_property	review	0.8964	0.7672	0.0277
winter flowering cherry	has_property	tomatoes	0.8964	0.8867	0.9375
steering wheel	has_property	in the middle	0.8964	0.9062	0.1428
booker taliaferro washington	has_property	dc	0.8964	0.908	0.0182
veto	has_property	overridden	0.8964	0.6496	0.9358
medication	have	side effects	0.8964	0.8442	0.1092
happy	has_property	valentine	0.8964	0.7428	0.7543
celtic	has_property	league	0.8964	0.8479	0.0705
comment	show up on	facebook	0.8964	0.9264	0.0443
magnesium oxide	has_movement	melting	0.8964	0.7977	0.0877
amaryllis family	has_property	alive	0.8964	0.8784	0.0012
animal	have	different faces	0.8964	0.8582	0.8999
sir edmund hillary	has_property	alive	0.8964	0.8784	0.0012
dentistry	has_property	meme	0.8964	0.7878	0.0238
hummingbird	eat	insects	0.8964	0.8664	0.0727
religion	change over	time	0.8964	0.8736	0.0151
plug	have	3 pins	0.8964	0.7735	0.6076
dead sea	be named	the dead sea	0.8964	0.7817	1.0
kangaroo paw	survive	in the desert	0.8964	0.9835	0.0088
pronoun	has_trait	good	0.8964	0.9394	0.0003
tunnel	can	flood	0.8964	0.7347	0.0582
conifer	be adapted	to living in the taiga	0.8964	0.839	1.0
shield volcano	has_property	formed	0.8964	0.836	0.0015
bine	can	quit	0.8964	0.7932	0.0013
baby	can eat	baby food	0.8964	0.8848	1.0
lungfish	have	lungs	0.8964	0.8831	0.0925
channel	can	use	0.8964	0.8782	0.0014
cantaloup	can	deliver	0.8964	0.7781	0.0578
cantaloup	can	expire	0.8964	0.7843	0.0051
energy	has_property	important in the body	0.8964	0.9742	0.0394
japanese maple	turn from	red to green	0.8964	0.873	0.9173
alaska	be last frontier on	tonight	0.8964	0.8127	1.0
platoon	be on	netflix	0.8964	0.9433	0.001
asklepios	has_property	alive	0.8964	0.8784	0.0012
nestle	has_property	evil	0.8964	0.8802	0.0064
economist	can	be	0.8964	0.9339	0.001
runner	lose	iron	0.8964	0.7703	0.9347
erin	be on	chicago pd	0.8964	0.8534	0.7893
domino	can	do	0.8964	0.9079	0.0013
classified	has_property	quota	0.8964	0.845	0.0023
andrew jackson	have	cs	0.8964	0.8911	0.0184
westworld	be on	cravat	0.8964	0.6689	1.0
tale	has_property	real	0.8964	0.8364	0.0037
tyson	die	in the battle of the labyrinth	0.8963	0.7467	0.945
moose	be called	moose fasteners	0.8963	0.7541	1.0
eucalyptus oil	has_property	an	0.8963	0.8493	0.0016
wild celery	has_property	safe	0.8963	0.8472	0.0015
steve	be at	water in hall of fame	0.8963	0.9075	1.0
valentina tereshkova	be on	netflix	0.8963	0.9433	0.001
cold sore	come out	inside the mouth	0.8963	0.807	1.0
grand river	has_trait	open	0.8963	0.8924	0.0017
anime	be seen	"as "" nerdy"	0.8963	0.78	1.0
fish	play	piano	0.8963	0.8082	0.6528
raster	has_property	enough	0.8963	0.8166	0.0106
rec room	has_property	safe	0.8963	0.8472	0.0015
april 14	has_property	2019	0.8963	1.0	0.0182
alga	has_property	gs	0.8963	0.9575	0.0387
amharic	be official language of	ethiopia	0.8963	0.8489	1.0
imo	has_property	real	0.8963	0.8364	0.0037
idiopathic hemochromatosis	has_property	syndrome	0.8963	0.8216	0.0364
pascal	has_property	more popular	0.8963	0.8687	0.0208
braid	can	has	0.8963	0.8592	0.0233
nugget	has_property	go	0.8963	0.865	0.0017
berserk	has_property	more popular	0.8963	0.8687	0.0208
world council	has_property	taxed	0.8963	0.882	0.0048
james augustus murray	has_property	dead	0.8963	0.8629	0.0045
pump	has_property	a thing	0.8963	0.888	0.1013
gene	be added	to the gene pool	0.8963	0.8373	0.9485
baby oil	has_property	made of	0.8963	0.9267	0.0047
spreadsheet	manipulate	data	0.8963	0.7556	0.4071
motto	be on	specify	0.8963	0.928	0.0042
cat food	has_property	legal	0.8963	0.8835	0.0027
fleabane	be on	netflix	0.8963	0.9433	0.001
gray	has_property	color	0.8963	0.8988	0.0098
sterling	play	tonight	0.8963	0.8281	0.0456
leader	be elected	in the us	0.8963	0.8509	0.271
magician	create	illusions	0.8963	0.6812	1.0
pavarotti	has_property	alive	0.8963	0.8784	0.0012
boar	has_time	young	0.8963	0.8369	0.0055
wart	can	occur	0.8963	0.8596	0.0012
death	refer	to the years	0.8963	0.7418	1.0
plastic	has_property	done	0.8963	0.9051	0.0031
corn snake	has_property	good pet	0.8963	0.8932	0.0608
opus	has_property	more popular	0.8963	0.8687	0.0208
edge	light	working s10	0.8963	0.7006	1.0
blood	eat	pork	0.8963	0.8786	0.0369
ruta graveolens	has_property	safe	0.8963	0.8472	0.0015
insect	adapt	to the desert	0.8963	0.8929	0.0232
brown	have	logo on field	0.8963	0.7901	1.0
plant	get	cancer	0.8963	0.8753	0.0263
shift key	be on	keyboard	0.8963	0.9304	0.1853
miscarriage	has_property	sad	0.8963	0.8181	0.0176
saint christopher	has_property	saint	0.8963	0.8647	0.0438
cache	can	be	0.8963	0.9339	0.001
firebrand	be on	netflix	0.8963	0.9433	0.001
mortgage	have	silent t	0.8963	0.7688	0.3865
orbit	be in	plane	0.8963	0.9303	0.1779
wool stapler	has_property	safe	0.8963	0.8472	0.0015
guy	cuddle	after	0.8963	0.8202	1.0
marriage	has_property	one of the 7 sacraments	0.8963	0.7833	1.0
meet	be press on	tv	0.8963	0.9036	1.0
access	has_property	to the debugger	0.8963	0.6498	1.0
salp	can	up	0.8963	0.8252	0.0026
june 14	has_property	2019	0.8963	1.0	0.0182
mazzini	has_property	alive	0.8963	0.8784	0.0012
chromium	have	rs	0.8963	0.8742	0.0179
eleven	be allowed at	mall	0.8963	0.7914	0.5031
injury	can	prevented in soccer	0.8963	0.7828	0.8961
snowman	has_property	from	0.8963	0.8354	0.03
sciadopityaceae	has_property	alive	0.8963	0.8784	0.0012
turkish	has_property	hs	0.8963	0.8536	0.0237
asthmatic	can	move	0.8963	0.8416	0.0026
bean	has_property	done	0.8963	0.9051	0.0031
metal	show	ionic properties	0.8962	0.7533	1.0
cod bo4	be on	steam	0.8962	0.9124	0.0637
planned community	has_property	day	0.8962	0.9134	0.0027
tennis player	bounce	the ball before serving	0.8962	0.7939	0.6907
hostile	can	fail	0.8962	0.8206	0.0039
prism	disperse	white light	0.8962	0.7004	1.0
ion	has_property	different from an atom	0.8962	0.8849	0.4254
family chlamydiaceae	has_property	contagious	0.8962	0.8044	0.0056
landfill	make	money	0.8962	0.91	0.0013
profit	has_property	and	0.8962	1.0	0.0007
zocor	can	yellow	0.8962	0.7936	0.0023
hotel detective	be based on	true story	0.8962	0.7911	0.1681
gorilla	react to	other gorillas	0.8962	0.7398	1.0
flagpole pitta	be on	specify	0.8962	0.928	0.0042
homo	be in	homo sapient	0.8962	0.6639	1.0
scrum	happen in	rugby	0.8962	0.8296	0.8778
linseed	can	oil	0.8962	0.8756	0.0056
sacajawea	be	important in the lewis expedition	0.8962	0.7428	0.4972
brainchild	be on	netflix	0.8962	0.9433	0.001
pore fungus	has_property	removed	0.8962	0.8888	0.0156
turkey	can	mate	0.8962	0.8008	0.0075
sunburn	can	burn	0.8962	0.826	0.0057
alexander archipelago	be on	netflix	0.8962	0.9433	0.001
portal	has_property	to	0.8962	1.0	0.0009
michael gerald tyson	has_property	alive	0.8962	0.8784	0.0012
church bell	be rung at	weddings	0.8962	0.7814	1.0
big c	be on	showtime on demand	0.8962	0.8371	1.0
big bang	be on	tonight	0.8962	0.9271	0.006
tuition	has_trait	good	0.8962	0.9394	0.0003
back	can	up	0.8962	0.8252	0.0026
launce	has_property	fish	0.8962	0.8926	0.0167
hepatitis	has_property	b lupus	0.8962	0.8859	1.0
hepatitis	has_property	b usa	0.8962	0.905	1.0
drug	be bad as	hell hell	0.8962	0.8656	0.4868
graphic	different versions of are	card	0.8962	0.7128	1.0
friedrich nietzsche	has_property	alive	0.8962	0.8784	0.0012
phone call	has_property	low quality	0.8962	0.8439	0.5989
richard j roberts	has_property	married	0.8962	0.8448	0.0118
research	be funded	in the uk	0.8962	0.8794	0.129
joseph	be	in a position	0.8962	0.8219	0.6044
politician	buy	votes	0.8962	0.7387	1.0
american	has_property	high after a dentist appointment	0.8962	0.6733	1.0
timber	has_property	renewable	0.8962	0.9042	0.0194
coccygeal plexus	has_property	alive	0.8962	0.8784	0.0012
abuse	has_property	issue	0.8962	0.8573	0.0104
white gold	be on	bbc player	0.8962	0.8825	0.3479
beef cattle	be	bred	0.8962	0.6853	0.0772
mosquito	be considered as	parasite	0.8962	0.8401	0.5581
hotel	be expensive in	chicago	0.8962	0.8847	0.5265
database	related	to a table	0.8962	0.7398	1.0
black squirrel	has_property	in ohio	0.8962	0.9652	0.0855
pray	be for	em on specify	0.8962	0.8683	1.0
audaciousness	has_property	alive	0.8962	0.8784	0.0012
dmz	be open on	monday	0.8962	0.9063	0.4857
time	has_property	decimalised	0.8962	1.0	1.0
skillet	come with	lids	0.8962	0.8289	0.2658
crack	form in	concrete	0.8962	0.8115	1.0
greater new orleans bridge	has_trait	open	0.8962	0.8924	0.0017
leader	be in	congress	0.8962	0.8361	0.1125
cereal oat	has_property	made	0.8962	0.9267	0.0004
researcher	can use	experimental research	0.8962	0.8083	1.0
matthew	has_property	playing	0.8962	0.8928	0.0051
health	has_movement	steps	0.8962	0.7628	0.2035
concentration	affect	osmosis	0.8962	0.787	0.1707
work time	has_property	quest	0.8962	0.789	0.0174
energy	be transferred	from the battery to the bulb of a or flashlight	0.8962	0.7697	1.0
crime	has_trait	quiet	0.8962	0.8231	0.0012
chemotherapy	be given for	cancer	0.8962	0.8523	0.9007
alfalfa sprout	has_property	bad	0.8962	0.9314	0.0004
vacuole	be	different in plant cells	0.8962	0.8998	0.121
ferrari	be legal	fix street	0.8962	0.7769	1.0
dishwashing	has_property	job	0.8962	0.8562	0.0062
footballer	have	big legs	0.8962	0.8767	0.1304
virus	be considered	living	0.8962	0.8788	0.3937
puffed rice	has_trait	healthy	0.8962	0.8734	0.0013
chance-medley	has_property	alive	0.8962	0.8784	0.0012
urinary tract infection	be common in	pregnancy	0.8962	0.8763	0.0969
world premiere	be on	netflix	0.8962	0.9433	0.001
louvered window	has_property	10	0.8962	1.0	0.0668
swedish rye bread	has_trait	healthy	0.8962	0.8734	0.0013
boys-and-girls	be on	netflix	0.8962	0.9433	0.001
gold foil	be used in	satellites	0.8962	0.8037	0.4644
weather forecasting	be to	us	0.8961	0.9384	0.0713
field day	has_property	2019	0.8961	1.0	0.0182
lutjanus	has_property	alive	0.8961	0.8784	0.0012
english language	be called	a language with the most borrowed words	0.8961	0.7843	1.0
pub	be in	london	0.8961	0.9172	0.0157
food	can	is	0.8961	0.8692	0.0009
gnaphalium sylvaticum	has_property	tablets	0.8961	0.8472	0.1707
command	has_property	found	0.8961	0.8876	0.0108
imo	has_property	safe	0.8961	0.8472	0.0015
white onion sauce	has_property	made	0.8961	0.9267	0.0004
solar flare	cause	power outages	0.8961	0.699	0.1881
ash	be on	channel 9	0.8961	0.804	0.4346
birthmark	go	away	0.8961	0.8994	0.0053
red light	flash	white	0.8961	0.8475	0.5042
athlete	wear	tights	0.8961	0.8804	0.0791
peanut butter	has_property	zinc	0.8961	0.8483	0.0672
starling	has_property	invasive species	0.8961	0.8541	0.0896
cecil frank powell	has_property	alive	0.8961	0.8784	0.0012
microsoft	has_property	successful	0.8961	0.8551	0.0059
woman	hate	it 's ok when a woman wants to have one	0.8961	0.7842	1.0
sump pump	run	all the time	0.8961	0.8207	0.1474
cowboy	wear	yellow	0.8961	0.9151	0.0768
flint	start	a fire	0.8961	0.8188	0.4473
acheron	has_property	alive	0.8961	0.8784	0.0012
lamb	be on	specify brockhampton	0.8961	0.9255	1.0
adhd	has_property	on the rise	0.8961	0.8829	0.0108
fresh water	be different from	ocean water	0.8961	0.8481	0.3858
guy	go for	guys	0.8961	0.8496	0.4667
email	can	arrive	0.8961	0.72	0.3544
everyone	has_property	millionaire	0.8961	0.7268	1.0
chrestomathy	has_property	alive	0.8961	0.8784	0.0012
beak	has_property	an	0.8961	0.8493	0.0016
scorpio	can	trust	0.8961	0.7736	0.2456
heat	has_property	working	0.8961	0.8742	0.0009
economist	study	economics	0.8961	0.7971	0.3048
fish	be hawk on	wicked tuna	0.8961	0.7561	1.0
mercury	relate	to a goddess	0.8961	0.7879	1.0
siri	work	iphone 7 plus	0.8961	0.8351	1.0
imo	has_property	zero	0.8961	0.8695	0.0011
imo	has_color	yellow	0.8961	0.893	0.0005
imo	has_property	beta	0.8961	0.8204	0.2945
roast pork	has_trait	healthy	0.8961	0.8734	0.0013
linnet	has_property	safe	0.8961	0.8472	0.0015
cephalexin	has_property	working	0.8961	0.8742	0.0009
jean baptiste lully	has_property	alive	0.8961	0.8784	0.0012
center of gravity	affect	equilibrium of a body	0.8961	0.9005	1.0
luka	has_property	madrid playing	0.8961	0.7851	1.0
snow	has_color	red	0.8961	0.9175	0.0011
event	has_property	a week long	0.8961	0.8649	0.8639
visa card	has_property	legal	0.8961	0.8835	0.0027
temper	has_property	working	0.8961	0.8742	0.0009
ene	has_property	enemy	0.8961	0.849	0.0091
lankiness	has_property	alive	0.8961	0.8784	0.0012
god	answer	prayer	0.8961	0.7743	1.0
sim	send	a sos	0.8961	0.7275	1.0
billiard ball	turn	yellow	0.8961	0.8661	0.0024
chemical	has_property	in cigarettes	0.8961	0.8778	0.0444
human	emit	light	0.8961	0.832	0.0328
groom	ask	groomsmen	0.8961	0.5429	0.8934
police officer	get	social security	0.896	0.8637	0.141
george william russell	has_property	pregnant	0.896	0.8387	0.0174
betting	be in	us	0.896	0.9384	0.0126
eagle	eat	snakes	0.896	0.8494	0.1197
anti-submarine rocket	has_property	league	0.896	0.8479	0.0705
slave ship	has_property	worth	0.896	0.8661	0.0029
parrot	has_property	and	0.896	1.0	0.0007
candida	be common in	pregnancy	0.896	0.8763	0.0968
hepatitis	has_property	b cycle	0.896	0.8429	1.0
puffin	be in	iceland	0.896	0.9172	0.0413
tinter	has_color	yellow	0.896	0.893	0.0005
ecosystem	has_property	ma	0.896	0.8596	0.0014
glass	has_property	expensive	0.896	0.942	0.0007
stick	be on	live pd anymore	0.896	0.9025	0.1365
school	teach	money	0.896	0.7477	1.0
judicial review	check	the power of the legislative branches	0.896	0.7802	1.0
egg	has_color	white	0.896	0.9376	0.0011
foster	has_diet	vegetarian	0.896	0.866	0.004
shore duty	has_property	free	0.896	0.9046	0.002
commonwealth	has_property	games	0.896	0.8821	0.024
artemisia absinthium	has_trait	good	0.896	0.9394	0.0003
blue columbine	be on	netflix	0.896	0.9433	0.001
tylenol	has_property	dosage	0.896	0.7967	0.301
drug	effect	the body	0.896	0.8011	0.2048
growth	take place in	organism	0.896	0.8052	0.4728
commonweal	has_color	blue	0.896	0.9415	0.0017
japanese ivy	has_property	league	0.896	0.8479	0.0705
semiconductor	conduct	electricity	0.896	0.905	0.011
baldness	has_property	cure	0.896	0.8449	0.1001
credit card	has_property	high	0.896	0.8811	0.0035
incense	be used in	mass	0.896	0.8364	0.8715
thunderbird	has_property	working	0.896	0.8742	0.0009
trebuchet	can	work	0.896	0.8516	0.0002
gear	have	gear ratio	0.896	0.772	1.0
greece	be considered	eastern europe	0.896	0.8397	1.0
contact	come up as	maybe	0.896	0.8145	0.3158
airplane	refuel in	air	0.896	0.7202	0.2333
shad	has_property	shady	0.896	0.6966	0.7887
photosynthesis	occur	in the ocean	0.896	0.8852	0.3668
walter gropius	has_property	alive	0.896	0.8784	0.0012
newspaper	can	recycled	0.896	0.8353	0.0406
turtle	have	eyebrows	0.896	0.841	0.0634
western meadowlark	has_property	state bird of kansas	0.896	0.8104	1.0
blood type	be in	humans	0.896	0.9003	0.0684
mad anthony wayne	has_property	married	0.896	0.8448	0.0118
gottlieb daimler	has_property	worth	0.896	0.8661	0.0029
ark	has_property	loading	0.896	0.8092	0.0185
latter-day saint	has_property	denies	0.896	0.7134	0.9655
tyson	has_property	gold sack playing	0.896	0.713	1.0
slider	can	is	0.896	0.8692	0.0009
litchee	can	exist	0.896	0.8338	0.002
steve perry	has_property	singing	0.896	0.8069	0.1854
west germanic	has_property	literature	0.896	0.839	0.3202
dog	give birth at	night	0.896	0.8268	0.5589
haemoptysis	has_property	done	0.896	0.9051	0.0031
bee	use	bee house	0.896	0.7053	1.0
mexico	have	climate	0.896	0.8391	0.0512
whortleberry	has_trait	good	0.896	0.9394	0.0003
fargo	be on	netflix	0.896	0.9433	0.001
participant	qualify	for the olympics	0.896	0.7991	0.1176
contour line	has_property	occurs	0.896	0.8551	0.0478
privy council	has_property	taxed	0.896	0.882	0.0048
ibuprofen	has_property	cramps	0.896	0.8462	0.2305
sexadecimal number system	has_property	valid	0.896	0.7954	0.006
penguin	live	at the south pole	0.896	0.8842	0.4451
star	look	like tiny points of light in the night sky	0.896	0.8253	1.0
cigar	has_property	more dangerous than cigarettes	0.8959	0.8251	0.5206
survey	has_property	important in a report	0.8959	0.8683	0.4797
grimm	be on	netflix	0.8959	0.9433	0.001
hepatitis	has_property	b psychosis	0.8959	0.7113	1.0
hepatitis	has_property	b overdraft	0.8959	0.7227	1.0
hepatitis	has_property	b odontologia	0.8959	0.8616	1.0
hepatitis	has_property	b aafp	0.8959	0.8616	1.0
hepatitis	has_property	b smitten	0.8959	0.7058	1.0
hepatitis	has_property	b znacenje	0.8959	0.8616	1.0
hepatitis	has_property	b uganda	0.8959	0.8815	1.0
cream	stabilize	whipping cream	0.8959	0.643	0.9275
building department	has_trait	open	0.8959	0.8924	0.0017
loam	texture of is	soil	0.8959	0.7174	1.0
human nature	has_property	taboo	0.8959	0.7727	0.0583
pill bug	has_property	insect	0.8959	0.8496	0.0464
red	have	names on jerseys	0.8959	0.833	0.2388
shell	sound	like the sea	0.8959	0.7437	0.3295
hand	has_property	can	0.8959	0.9339	0.0069
animal	attack	babies	0.8959	0.7411	0.2905
clip	has_property	converter	0.8959	0.7365	0.6892
baby	cry	tears	0.8959	0.8134	0.1636
protease	can	is	0.8959	0.8692	0.0009
