subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
whipper	can	gas	0.0984	0.8745	0.0003
whipper	can	ghost	0.0984	0.8246	0.0004
whipper	can	abstract	0.0984	0.8026	0.0165
saw	can	pan	0.0984	0.8189	0.0007
doodle	can	dot	0.0984	0.823	0.001
size	can	eject	0.0984	0.8316	0.0008
size	can	query	0.0984	0.8085	0.0018
radish	split in	ground	0.0984	0.7855	0.2634
mutation	drive	evolution	0.0984	0.8701	0.6716
patch	has_property	average	0.0984	0.8799	0.0007
hunter	can	smite	0.0984	0.8606	0.0356
hunter	can	awakening	0.0984	0.799	0.0197
detective	has_property	app	0.0984	0.9323	0.0011
flatus	can	melt	0.0984	0.8698	0.002
westies	can	grip	0.0984	0.8243	0.0009
westies	can	twitch	0.0984	0.8372	0.0002
westies	can	try	0.0984	0.8675	0.0016
westies	can	speed	0.0984	0.8754	0.0003
westies	can	symbolize	0.0984	0.8337	0.0012
westies	can	swell	0.0984	0.8027	0.0012
westies	can	stink	0.0984	0.8372	0.0019
westies	can	squeeze	0.0984	0.887	0.0004
westies	can	split	0.0984	0.8594	0.0026
westies	can	sink	0.0984	0.8755	0.0009
westies	can	pan	0.0984	0.8189	0.0007
westies	can	playing	0.0984	0.8798	0.0295
westies	can	meet	0.0984	0.8636	0.0054
westies	can	ink	0.0984	0.854	0.0046
westies	can	grip	0.0984	0.8243	0.0009
westies	can	email	0.0984	0.8626	0.0005
westies	can	glow	0.0984	0.8304	0.0025
westies	can	escape	0.0984	0.8882	0.001
westies	can	empty	0.0984	0.8017	0.0019
westies	can	ejected	0.0984	0.8651	0.0007
westies	can	burn	0.0984	0.8534	0.0006
child	can	book	0.0984	0.8553	0.001
beet	can	bus	0.0984	0.8001	0.0013
marker	has_movement	running	0.0984	0.9358	0.0005
clonus	can	work	0.0984	0.9072	0.0
trail	can	survive	0.0984	0.8945	0.0006
skylark	can	appear	0.0984	0.8117	0.001
grain	be important during	pregnancy	0.0984	0.9526	0.0182
reminder	work on	iphone 6	0.0984	0.9449	0.0367
naturopath	make	money	0.0984	0.945	0.0001
acute	can	shirts	0.0984	0.8497	0.002
acute	can	oyster	0.0984	0.8603	0.0005
acute	can	oil	0.0984	0.8756	0.0006
acute	can	lap	0.0984	0.9055	0.0006
acute	can	shirts	0.0984	0.8497	0.002
acute	can	oyster	0.0984	0.8603	0.0005
acute	can	oil	0.0984	0.8756	0.0006
acute	can	culture	0.0984	0.8557	0.0053
acute	can	iron	0.0984	0.9082	0.0007
acute	can	ignore	0.0984	0.8392	0.0008
acute	can	belts	0.0984	0.8517	0.0003
acute	can	email	0.0984	0.8626	0.0005
anthropologist	study	social movements	0.0984	0.7756	1.0
baddies	has_place	away	0.0984	0.8939	0.0002
charcoal	has_property	better fuel	0.0984	0.9039	0.6283
vein	look after	sclerotherapy	0.0984	0.6649	1.0
spurt	can	schedule	0.0984	0.8305	0.0033
spurt	can	aim	0.0984	0.8419	0.0013
spurt	can	fine	0.0984	0.7794	0.0006
spurt	can	wee	0.0984	0.8069	0.0013
spurt	can	ice	0.0984	0.884	0.0004
spurt	can	identify	0.0984	0.8533	0.0004
spurt	can	belts	0.0984	0.8517	0.0003
spurt	can	identify	0.0984	0.8533	0.0004
spurt	can	ice	0.0984	0.884	0.0004
spurt	can	wee	0.0984	0.8069	0.0013
spurt	can	fine	0.0984	0.7794	0.0006
spurt	can	aim	0.0984	0.8419	0.0013
spurt	can	act	0.0984	0.8646	0.0006
increase	can	true	0.0984	0.9067	0.0017
disobedience	reflect	ideas of transcendentalism	0.0984	0.8165	0.2052
snicker	can	met	0.0984	0.797	0.0003
snicker	can	itch	0.0984	0.8698	0.0003
snicker	can	close	0.0984	0.8251	0.0015
profile	can	speed	0.0984	0.8754	0.0003
chipotle	has_property	closed	0.0984	0.9493	0.0004
bpd	can	fit	0.0984	0.8772	0.0006
lying	can	impact	0.0984	0.925	0.0069
viscum	can	work	0.0984	0.9072	0.0
condor	can	exist	0.0984	0.8895	0.0002
ultrasound	be used in	hospitals	0.0984	0.947	0.0126
neutrophil	recognize	yeast	0.0984	0.8323	1.0
mutation	allow	an organism to evolve	0.0984	0.7916	0.5304
adp	integrate with	quick books	0.0984	0.76	0.4429
anemone	stick to	rocks	0.0984	0.7638	0.0348
gum	can	wee	0.0984	0.8069	0.0013
kitty	can	joy	0.0984	0.8155	0.0135
kitty	can	mud	0.0984	0.8907	0.0014
greeting	be in	email	0.0984	0.9496	0.0231
measuring	can	switch	0.0984	0.8655	0.0014
sn	can	up	0.0984	0.8924	0.0003
modem	keep	dropping out	0.0984	0.913	0.2125
crab	can	dwarf	0.0984	0.8342	0.0028
shiver	can	yellow	0.0984	0.8947	0.0003
threadfin	can	work	0.0984	0.9072	0.0
voting	can	average	0.0984	0.8008	0.0011
particle	can	squeeze	0.0984	0.887	0.0004
potentiometer	has_property	work	0.0984	0.934	0.0004
rhino	attract	mates	0.0984	0.8976	0.01
bur	can	cut	0.0984	0.877	0.0002
dip	turn	brown	0.0984	0.9076	0.0006
jazz music	relate	to the great gatsby	0.0984	0.8536	0.1825
share	can	speed	0.0984	0.8754	0.0003
quartern	can	spread	0.0984	0.8878	0.0006
quartern	can	sic	0.0984	0.7898	0.0006
quartern	can	sink	0.0984	0.8755	0.0009
quartern	can	symbolize	0.0984	0.8337	0.0012
quartern	can	switch	0.0984	0.8655	0.0014
trad	can	sleep	0.0984	0.9066	0.0002
earthworm	improve	soil quality	0.0984	0.9027	0.1197
nursing	can	fee	0.0984	0.8555	0.0002
sterling	can	cut	0.0984	0.877	0.0002
race	can	cut	0.0984	0.877	0.0002
defibrillation	has_property	do	0.0984	0.9348	0.0003
elastic	can	squeeze	0.0984	0.887	0.0004
gentleman	can	order	0.0984	0.8092	0.0017
entrepreneur	obtain	patents	0.0984	0.8022	1.0
senselessness	can	work	0.0984	0.9072	0.0
axletree	can	work	0.0984	0.9072	0.0
record	can	sum	0.0984	0.8453	0.0006
outbreak	can	gap	0.0984	0.8472	0.0013
zinnia	can	use	0.0984	0.8979	0.0001
share	can	fee	0.0984	0.8555	0.0002
pouch	can	migrate	0.0984	0.8702	0.0005
sectionalism	has_property	bad	0.0984	0.9451	0.0
dividend	be taxed in	uk	0.0984	0.8795	0.0815
waxiness	can	work	0.0984	0.9072	0.0
nuclear power plant	affect	economy	0.0984	0.9742	0.0008
pressure	affect solubility in	liquid	0.0984	0.909	0.7905
prion	can	develop	0.0984	0.8746	0.0009
author	be in	world	0.0984	0.9746	0.0011
racoon	can	identify	0.0984	0.8533	0.0004
reactor	absorb	neutrons	0.0984	0.8597	0.0446
number	can	use	0.0984	0.8979	0.0001
pouch	can	pan	0.0984	0.8189	0.0007
rig	can	egg	0.0984	0.8765	0.0008
chick	can	fine	0.0984	0.7794	0.0006
humus	has_property	an essential component of soil	0.0984	0.8799	1.0
hunter	can	utilize	0.0984	0.8484	0.0013
platelet	has_property	dysfunction	0.0984	0.7651	0.0247
septillion	can	work	0.0984	0.9072	0.0
sextillion	can	work	0.0984	0.9072	0.0
motive	can	fee	0.0984	0.8555	0.0002
marx	believed	capitalism should be vanquished	0.0984	0.7887	1.0
iron	can	drop	0.0984	0.8215	0.0035
bail	can	sizes	0.0984	0.8599	0.0029
newport	can	swim	0.0984	0.911	0.0006
newport	can	snow	0.0984	0.9054	0.0005
dalmatian	show	teeth	0.0984	0.8089	0.0178
coral reef	has_property	alive	0.0984	0.943	0.0001
clary	die	in shadow hunters	0.0984	0.7234	0.3082
trail	can	oyster	0.0984	0.8603	0.0005
trail	can	itch	0.0984	0.8698	0.0003
trail	can	ftp	0.0984	0.858	0.0016
chimney	cap	work	0.0984	0.8159	0.2601
ethanol	kill	yeast cells	0.0984	0.888	1.0
student	can overcome	writing anxiety	0.0984	0.7553	1.0
flop	can	size	0.0984	0.8746	0.0006
guard	wear	furry hats	0.0984	0.8994	1.0
borax	be in	slime	0.0984	0.9532	0.075
patch	has_property	usa	0.0984	0.9552	0.0006
crocodile	has_property	eating	0.0984	0.8653	0.0018
wheeler dealer	has_property	in california	0.0984	0.966	0.0017
transformation	can	fee	0.0984	0.8555	0.0002
activist	earn	living	0.0984	0.7916	0.0448
beard	can	shirts	0.0984	0.8497	0.002
weightlifting	can	get	0.0984	0.9429	0.0004
outlet	can	die	0.0984	0.8816	0.0002
putt	can	bounce	0.0984	0.8281	0.0098
english language	has_trait	dynamic	0.0984	0.8687	0.002
bat	emit	short pulses of ultrasound	0.0984	0.7162	1.0
real estate investment trust	has_property	la	0.0984	0.9407	0.0004
orange	can	bar	0.0984	0.8045	0.004
pitch	can	left	0.0984	0.8138	0.0045
photo	has_property	ad	0.0984	0.902	0.004
norwegian	celebrate	new years eve	0.0984	0.882	0.0823
wildfire	maintain	savannas	0.0984	0.774	1.0
tag	can	lyrics	0.0984	0.8772	0.0002
jamaican	can	pray	0.0984	0.9069	0.0048
surprise	break	up	0.0984	0.8754	0.0019
item	be arranged	on a reference page for pa format	0.0984	0.7653	1.0
unscrupulousness	can	work	0.0984	0.9072	0.0
lash	can	act	0.0984	0.8646	0.0006
being	can	did	0.0984	0.881	0.0026
ear	has_property	types	0.0984	0.9109	0.0004
slip	can	rhyme	0.0984	0.8554	0.0003
code	work on	amazon	0.0984	0.8739	0.028
serotonin	can	rat	0.0984	0.8029	0.0006
serotonin	can	numb	0.0984	0.8559	0.0104
bed bug	affect	humans	0.0984	0.9274	0.001
luta	can	work	0.0984	0.9072	0.0
rig	can	iron	0.0984	0.9082	0.0007
smoker	have holes in	neck	0.0984	0.8578	1.0
profile	can	smoke	0.0984	0.8721	0.0004
profile	can	azure	0.0984	0.8313	0.0013
profile	can	eclipse	0.0984	0.8489	0.0164
profile	can	itch	0.0984	0.8698	0.0003
profile	can	utilize	0.0984	0.8484	0.0013
drummer	can	gap	0.0984	0.8472	0.0013
drummer	can	speed	0.0984	0.8754	0.0003
drummer	can	dot	0.0984	0.823	0.001
morel	can	ftp	0.0984	0.858	0.0016
morel	can	last	0.0984	0.7996	0.0008
morel	can	last	0.0984	0.7996	0.0008
cupping	can	rat	0.0984	0.8029	0.0006
cupping	can	yield	0.0984	0.8852	0.0006
ecosystem	change	video	0.0984	0.775	0.1004
skateboard	can	stay	0.0984	0.894	0.0137
charter school	has_property	center	0.0984	0.9408	0.0036
charter school	has_property	employment	0.0984	0.949	0.0244
charter school	has_property	cycled	0.0984	0.7856	0.006
charter school	has_property	email	0.0984	0.9496	0.0012
charter school	has_property	guidance	0.0984	0.8051	0.0747
charter school	has_property	irregular	0.0984	0.8369	0.0007
charter school	has_property	fm	0.0984	0.9428	0.0004
charter school	has_property	granada	0.0984	1.0	0.0387
girl	attempt	suicide more than guys	0.0984	0.7068	1.0
model	can	egg	0.0984	0.8765	0.0008
landfill	produce	negative externalizes	0.0984	0.7686	1.0
acetylcholine	be released	from the presynaptic membrane	0.0984	0.8207	1.0
meiosis	allow for	variation	0.0984	0.7641	1.0
glow	can	tingle	0.0984	0.86	0.0093
glow	can	swell	0.0984	0.8027	0.0012
glow	can	itch	0.0984	0.8698	0.0003
glow	can	irritate	0.0984	0.8392	0.0019
glow	can	identify	0.0984	0.8533	0.0004
glow	can	erect	0.0984	0.8062	0.0042
great horned owl	has_property	cut	0.0984	0.9181	0.0003
pet	has_property	idle	0.0984	0.8249	0.0003
mover	calculate	cost	0.0984	0.7932	1.0
dam	can	met	0.0984	0.797	0.0003
diatom	can	cut	0.0984	0.877	0.0002
lash	can	emit	0.0984	0.8623	0.0041
nazimova	can	work	0.0984	0.9072	0.0
german	celebrate	christmas eve	0.0984	0.9002	0.1742
etf	can	trade	0.0984	0.8899	0.0084
chew	can	score	0.0984	0.8206	0.0029
trad	can	fee	0.0984	0.8555	0.0002
moustache	can	snow	0.0984	0.9054	0.0005
mono	get	diagnosed	0.0984	0.9049	0.009
soccer player	run	scoring	0.0984	0.8278	1.0
plate tectonics	complicate	study of old rocks	0.0984	0.7361	1.0
celery salt	has_property	bad	0.0984	0.9451	0.0
particle	can	cycles	0.0984	0.881	0.0052
conceptus	can	work	0.0984	0.9072	0.0
girard	can	work	0.0984	0.9072	0.0
widow	can	lynch	0.0984	0.766	0.0702
widow	can	evolve	0.0984	0.8839	0.0006
widow	can	grip	0.0984	0.8243	0.0009
widow	can	ice	0.0984	0.884	0.0004
widow	can	belts	0.0984	0.8517	0.0003
widow	can	occur	0.0984	0.8679	0.0001
hawaiian	celebrate	christmas	0.0984	0.9538	0.0008
retailer	can	pay	0.0984	0.8799	0.0011
village	be called	similar with village asia of hot albania	0.0984	0.7423	1.0
orange	be wrapped in	paper	0.0984	0.8898	0.0517
festival	has_property	illinois	0.0984	0.9556	0.0015
flake	can	rat	0.0984	0.8029	0.0006
pet	has_property	ikea	0.0984	0.8341	0.0005
kiwi	become	australian citizens	0.0984	0.7766	1.0
glow	can	ejected	0.0984	0.8651	0.0007
onion	has_property	ignored	0.0984	0.9106	0.0002
onion	has_property	gw2	0.0984	1.0	0.0008
peat	can	was	0.0984	0.8692	0.0002
sausage	can	empty	0.0984	0.8017	0.0019
corse	can	types	0.0984	0.8369	0.0003
gm	can	speed	0.0984	0.8754	0.0003
rapper	make	hand gestures	0.0984	0.7703	1.0
cell	adhere	to the tissue culture flask	0.0984	0.7056	1.0
preschooler	develop	socially	0.0984	0.7343	0.3168
antler	can	escape	0.0984	0.8882	0.001
antler	can	survive	0.0984	0.8945	0.0006
firefighter	can	crawl	0.0984	0.8525	0.0149
house cat	has_property	gnaw	0.0984	0.8502	0.0446
caffeine	wake up	us	0.0984	0.8855	0.0352
passion	affect	moral responsibility of person	0.0984	0.7732	1.0
junk dna	be significant in	forensics	0.0984	0.8417	0.3982
oscillator	can	jump	0.0984	0.8827	0.0001
bread	can	belts	0.0984	0.8517	0.0003
fingertip	can	pop	0.0984	0.8303	0.0005
fingertip	can	belts	0.0984	0.8517	0.0003
fingertip	can	identify	0.0984	0.8533	0.0004
fingertip	can	gas	0.0984	0.8745	0.0003
fingertip	can	kit	0.0984	0.8792	0.0018
fingertip	can	pop	0.0984	0.8303	0.0005
fingertip	can	belts	0.0984	0.8517	0.0003
fingertip	can	identify	0.0984	0.8533	0.0004
fingertip	can	gas	0.0984	0.8745	0.0003
fingertip	can	ejected	0.0984	0.8651	0.0007
fingertip	can	echo	0.0984	0.8221	0.0009
fingertip	can	cycle	0.0984	0.881	0.0005
fingertip	can	average	0.0984	0.8008	0.0011
fingertip	can	yawn	0.0984	0.8069	0.0013
fingertip	can	jut	0.0984	0.8222	0.0031
illinois	can	up	0.0984	0.8924	0.0003
glow	can	wee	0.0984	0.8069	0.0013
questionnaire	be used in	health care	0.0984	0.9322	0.0141
baking	can	kip	0.0984	0.8309	0.0055
baking	can	mud	0.0984	0.8907	0.0014
baking	can	email	0.0984	0.8626	0.0005
baking	can	ejected	0.0984	0.8651	0.0007
ulcer	appear in	mouth	0.0984	0.8401	0.0639
pentose	can	work	0.0984	0.9072	0.0
factory	affect	climate change	0.0984	0.9186	0.0049
pump	has_property	text	0.0984	0.9462	0.0002
henry	has_property	famous	0.0984	0.9271	0.0002
share	can	eyed	0.0984	0.8085	0.0086
peptide	can	buy	0.0984	0.9067	0.0021
peptide	can	mud	0.0984	0.8907	0.0014
peptide	can	utilize	0.0984	0.8484	0.0013
peptide	can	swell	0.0984	0.8027	0.0012
peptide	can	squeeze	0.0984	0.887	0.0004
peptide	can	spread	0.0984	0.8878	0.0006
peptide	can	snap	0.0984	0.8655	0.0005
peptide	can	saw	0.0984	0.8247	0.0021
peptide	can	run	0.0984	0.8375	0.0006
peptide	can	put	0.0984	0.8353	0.0002
peptide	can	lubricate	0.0984	0.6945	0.0023
peptide	can	itch	0.0984	0.8698	0.0003
peptide	can	irritate	0.0984	0.8392	0.0019
peptide	can	ice	0.0984	0.884	0.0004
peptide	can	ghost	0.0984	0.8246	0.0004
peptide	can	fee	0.0984	0.8555	0.0002
peptide	can	fee	0.0984	0.8555	0.0002
peptide	can	fail	0.0984	0.8715	0.0004
peptide	can	clean	0.0984	0.8638	0.0044
peptide	can	burn	0.0984	0.8534	0.0006
peptide	can	aid	0.0984	0.876	0.0018
bin	can	identify	0.0984	0.8533	0.0004
composite number	has_property	zero calculated	0.0984	0.8508	0.0058
respect	be important	for diversity	0.0984	0.8547	1.0
topi	can	gas	0.0984	0.8745	0.0003
eagle	has_property	on trophies	0.0984	0.8502	0.6814
dumper	can	twitch	0.0984	0.8372	0.0002
dumper	can	cut	0.0984	0.877	0.0002
dumper	can	rhyme	0.0984	0.8554	0.0003
dumper	can	agree	0.0984	0.8656	0.0009
dumper	can	air	0.0984	0.8536	0.0004
horse	be slow in	mine craft	0.0984	0.9049	1.0
human being	be responsible for	environmental degradation	0.0984	0.7831	0.3819
joel	can	age	0.0984	0.8665	0.0003
deforestation	can	fly	0.0984	0.9162	0.0003
pastor	get	divorced	0.0984	0.8882	0.0103
fare	can	eye	0.0984	0.8294	0.0011
scammer	can	list	0.0984	0.7995	0.0028
scammer	can	out	0.0984	0.8719	0.0006
everyone	want	to become a mermaid suddenly	0.0984	0.7629	1.0
proton	be	same	0.0983	0.9642	0.0008
tilapia	can	lying	0.0983	0.8665	0.0032
tilapia	can	lap	0.0983	0.9055	0.0006
tilapia	can	yellow	0.0983	0.8947	0.0003
tilapia	can	itch	0.0983	0.8698	0.0003
tilapia	can	irritate	0.0983	0.8392	0.0019
tilapia	can	identify	0.0983	0.8533	0.0004
tilapia	can	ghost	0.0983	0.8246	0.0004
bur	can	fee	0.0983	0.8555	0.0002
profile	can	ghost	0.0983	0.8246	0.0004
particle	can	rhyme	0.0983	0.8554	0.0003
particle	can	pig	0.0983	0.8762	0.0004
ringworm	has_property	art	0.0983	0.9415	0.0003
golfer	can	rat	0.0983	0.8029	0.0006
presbyterian	observe	ash wednesday	0.0983	0.8749	0.5003
ruin	can	guy	0.0983	0.8711	0.0029
invasion	work in	dark souls remastered	0.0983	0.8033	0.5676
plaint	can	fed	0.0983	0.7811	0.0028
plaint	can	ask	0.0983	0.84	0.0011
goal	be in	football made	0.0983	0.9032	1.0
saver	can	sell	0.0983	0.9067	0.0179
astor	can	belts	0.0983	0.8517	0.0003
sponge	can	empty	0.0983	0.8017	0.0019
nobody	want	to host the olympics	0.0983	0.9166	0.0327
market	keep producers from	increasing prices	0.0983	0.7911	1.0
pizza	can	snack	0.0983	0.8786	0.005
functional magnetic resonance imaging	has_property	bhopal	0.0983	1.0	0.0088
functional magnetic resonance imaging	has_property	dmd	0.0983	1.0	0.0246
functional magnetic resonance imaging	has_property	oakland	0.0983	0.8849	0.0034
functional magnetic resonance imaging	has_property	odessa	0.0983	1.0	0.0076
functional magnetic resonance imaging	has_property	ooltewah	0.0983	1.0	0.0469
functional magnetic resonance imaging	has_property	ss2	0.0983	1.0	0.0131
ant	can	tunnel	0.0983	0.8266	0.0168
greaser	can	fee	0.0983	0.8555	0.0002
comment	can	winter	0.0983	0.8443	0.0035
right angle	has_property	important in construction	0.0983	0.9067	0.018
bail	can	weight	0.0983	0.8817	0.0065
dialysis	can	key	0.0983	0.8008	0.0077
dialysis	can	box	0.0983	0.9453	0.0005
french person	be referred to	to frogs	0.0983	0.8833	1.0
quake	can	own	0.0983	0.8218	0.0015
quake	can	met	0.0983	0.797	0.0003
quake	can	hill	0.0983	0.7899	0.013
condition	affect	corrosion	0.0983	0.8324	0.1785
hacker	can	dress	0.0983	0.8869	0.0017
lobster	can	own	0.0983	0.8218	0.0015
lobster	can	fit	0.0983	0.8772	0.0006
particle	can	chat	0.0983	0.7998	0.0294
particle	can	snap	0.0983	0.8655	0.0005
clump	can	walk	0.0983	0.902	0.0019
arm	can	gift	0.0983	0.9142	0.0037
god	kill people in	bible	0.0983	0.799	1.0
nox	be formed in	combustion	0.0983	0.829	0.6146
rv	can	itch	0.0983	0.8698	0.0003
rv	can	ate	0.0983	0.8274	0.0025
kumquat	quit	smoking	0.0983	0.9344	0.0012
tarantula	can	put	0.0983	0.8353	0.0002
hive	say	no signal	0.0983	0.8136	0.1658
amish	can	drink	0.0983	0.9043	0.002
antacid	affect	enzymes	0.0983	0.901	0.028
economist	measure	happiness	0.0983	0.7564	0.1402
ripple	can	types	0.0983	0.8369	0.0003
tower	can	offers	0.0983	0.858	0.0277
cologne	can	put	0.0983	0.8353	0.0002
helium	be placed in	p block	0.0983	0.9198	1.0
gum	can	fee	0.0983	0.8555	0.0002
accelerometer	measure	physical activity	0.0983	0.8042	1.0
parent	be overprotective of	daughters	0.0983	0.8648	0.1866
share	can	dying	0.0983	0.7829	0.0012
coral	can	fee	0.0983	0.8555	0.0002
cheque	can	sic	0.0983	0.7898	0.0006
cheque	can	squeeze	0.0983	0.887	0.0004
cheque	can	map	0.0983	0.863	0.0012
cheque	can	lyrics	0.0983	0.8772	0.0002
cheque	can	hurt	0.0983	0.8988	0.0003
cheque	can	grip	0.0983	0.8243	0.0009
cheque	can	clue	0.0983	0.8152	0.0341
sweater	has_property	legit	0.0983	0.8297	0.0008
tet	can	order	0.0983	0.8092	0.0017
tet	can	solo	0.0983	0.8125	0.0351
cumquat	quit	smoking	0.0983	0.9344	0.0012
palladium	be more expensive than	platinum	0.0983	0.9129	0.7845
muslim	pray facing	the city of mecca	0.0983	0.7177	1.0
alkene	can	impact	0.0983	0.925	0.0068
alkene	can	belts	0.0983	0.8517	0.0003
alkene	can	utilize	0.0983	0.8484	0.0013
alkene	can	jut	0.0983	0.8222	0.0031
alkene	can	twitch	0.0983	0.8372	0.0002
alkene	can	table	0.0983	0.8315	0.0094
alkene	can	swell	0.0983	0.8027	0.0012
alkene	can	snap	0.0983	0.8655	0.0005
alkene	can	sleep	0.0983	0.9066	0.0002
alkene	can	nod	0.0983	0.7671	0.0024
alkene	can	itch	0.0983	0.8698	0.0003
alkene	can	inks	0.0983	0.8701	0.0117
alkene	can	agree	0.0983	0.8656	0.0009
alkene	can	ice	0.0983	0.884	0.0004
alkene	can	gain	0.0983	0.8484	0.0064
alkene	can	eat	0.0983	0.9077	0.0002
alkene	can	cut	0.0983	0.877	0.0002
alkene	can	bop	0.0983	0.8536	0.0022
alkene	can	agree	0.0983	0.8656	0.0009
alkene	can	awake	0.0983	0.8488	0.0007
chyme	can	work	0.0983	0.9072	0.0
rasta	can	arc	0.0983	0.8695	0.0038
whisper	can	go	0.0983	0.9192	0.0002
closet	can	met	0.0983	0.797	0.0003
particle	can	lyrics	0.0983	0.8772	0.0002
particle	can	dog	0.0983	0.918	0.0005
particle	can	migrate	0.0983	0.8702	0.0005
particle	can	swell	0.0983	0.8027	0.0012
rastafarian	can	greet	0.0983	0.7759	0.0224
brazil	use	resources	0.0983	0.8949	0.0765
email	can	face	0.0983	0.8652	0.002
ire	can	fume	0.0983	0.7426	0.0181
ire	can	wrench	0.0983	0.8126	0.0506
ire	can	oyster	0.0983	0.8603	0.0005
ire	can	oil	0.0983	0.8756	0.0006
ire	can	occupied	0.0983	0.8005	0.0018
ire	can	lyrics	0.0983	0.8772	0.0002
ire	can	fog	0.0983	0.8476	0.0093
ire	can	fume	0.0983	0.7426	0.0181
ire	can	gap	0.0983	0.8472	0.0013
ire	can	dip	0.0983	0.8337	0.0015
ire	can	cut	0.0983	0.877	0.0002
ire	can	coil	0.0983	0.8457	0.046
hulk	be mad at	loki	0.0983	0.9604	0.224
rattlesnake	can	pan	0.0983	0.8189	0.0007
rattlesnake	can	ice	0.0983	0.884	0.0004
braque	can	out	0.0983	0.8719	0.0006
rainforest	prevent	flooding	0.0983	0.904	0.0396
jar	has_movement	zip	0.0983	0.9029	0.001
depth	can	go	0.0983	0.9192	0.0002
throat	can	try	0.0983	0.8675	0.0016
patch	has_property	wac	0.0983	0.8679	0.0014
headhunter	can	fine	0.0983	0.7794	0.0006
headhunter	can	cycle	0.0983	0.881	0.0005
headhunter	can	cut	0.0983	0.877	0.0002
neonatal intensive care unit	has_property	war	0.0983	0.9473	0.0012
whiting	can	twitter	0.0983	0.854	0.0005
whiting	can	tips	0.0983	0.866	0.0103
whiting	can	lures	0.0983	0.7485	0.0584
whiting	can	fly	0.0983	0.9162	0.0003
whiting	can	fail	0.0983	0.8715	0.0004
egg white	be added to	wine	0.0983	0.905	0.0498
plate	can	rows	0.0983	0.8216	0.0328
prayer	can	quit	0.0983	0.8569	0.0001
alcoholic	need	vitamin b1	0.0983	0.9294	1.0
density	relate	to floating	0.0983	0.754	1.0
pteriidae	can	work	0.0983	0.9072	0.0
acicula	can	work	0.0983	0.9072	0.0
limacidae	can	attack	0.0983	0.843	0.0013
bacterium	can survive	temperature	0.0983	0.8386	1.0
chest	has_property	venus	0.0983	0.867	0.2149
bulldozer	have tracks instead of	wheels	0.0983	0.8105	1.0
elder	has_movement	ahead	0.0983	0.8973	0.0001
astronaut	has_property	photo	0.0983	0.8474	0.005
chew	can	speed	0.0983	0.8754	0.0003
chew	can	drop	0.0983	0.8215	0.0035
trojan	steal	information	0.0983	0.7925	0.3316
dishwater	can	age	0.0983	0.8665	0.0003
inchworm	can	type	0.0983	0.8376	0.0006
biosphere	affect	weather	0.0983	0.9241	0.0026
vital sign	change with	infection	0.0983	0.792	0.1487
amazon	can	own	0.0983	0.8218	0.0015
exhaust	can	change	0.0983	0.8907	0.0009
introvert	express	love	0.0983	0.7739	0.0201
steroid	can	identify	0.0983	0.8533	0.0004
steroid	can	said	0.0983	0.8538	0.008
component	can	react	0.0983	0.8504	0.0033
adenine	can	form	0.0983	0.866	0.0002
share	can	wet	0.0983	0.9025	0.0003
bathtub	can	age	0.0983	0.8665	0.0003
retroflexion	can	work	0.0983	0.9072	0.0
lymphocyte	has_property	add	0.0983	0.8706	0.005
commercial	get cut off	early	0.0983	0.8627	1.0
red squirrel	has_property	photos	0.0983	0.9427	0.0058
generator	has_property	utah	0.0983	0.9588	0.0019
generator	has_property	agra	0.0983	0.8051	0.02
newlywed	can	celebrate	0.0983	0.8786	0.0015
market	maximize	welfare	0.0983	0.684	1.0
dermatologist	get	clear skin advice	0.0983	0.7965	1.0
weld	can	fee	0.0983	0.8555	0.0002
goldstone	quit	smoking	0.0983	0.9344	0.0012
pag	can	get	0.0983	0.9429	0.0004
topi	can	sleep	0.0983	0.9066	0.0002
counselor	treat	depression	0.0983	0.8039	0.0303
courier	can	fly	0.0983	0.9162	0.0003
carbohydrate	regulate	blood glucose	0.0983	0.8784	0.3839
rig	can	went	0.0983	0.8358	0.0014
yoke	can	eat	0.0983	0.9077	0.0002
witch	have	wands	0.0983	0.8402	0.0816
nest	can	cut	0.0983	0.877	0.0002
milord	can	work	0.0983	0.9072	0.0
feeder	can	types	0.0983	0.8369	0.0003
corona	has_trait	good	0.0983	0.9469	0.0
beet	can	met	0.0983	0.797	0.0003
imo	can	sing	0.0983	0.9103	0.0014
imo	can	put	0.0983	0.8353	0.0002
cystic fibrosis	be diagnosed in	babies	0.0983	0.9087	0.0901
mumps	has_property	wiki	0.0983	0.8567	0.0015
batter	can	box	0.0983	0.9453	0.0005
merit	can	occur	0.0983	0.8679	0.0001
merit	can	appear	0.0983	0.8117	0.001
roundworm	remove	waste	0.0983	0.8777	0.0158
capital gains tax	has_property	wed	0.0983	0.863	0.0006
uranus	be called	green planet	0.0983	0.8983	0.795
retriever	can	types	0.0983	0.8369	0.0003
beet	can	try	0.0983	0.8675	0.0016
neo	can	put	0.0983	0.8353	0.0002
eries	can	clothing	0.0983	0.8746	0.0171
epidemiologist	can	smoke	0.0983	0.8721	0.0004
company	pay more	new employees	0.0983	0.8625	1.0
dash	can	rat	0.0983	0.8029	0.0006
share	can	burn	0.0983	0.8534	0.0006
nucleotide	interact with	water	0.0983	0.8291	0.0129
glow	can	twitch	0.0983	0.8372	0.0002
