local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.1368	0.875	us	0.3769	be taxed in	rental income
1.0	0.7934	no net charge	0.3769	have	atom
0.0041	0.9831	bad for the environment	0.3769	has_property	soda can
0.0259	0.7581	aide	0.3769	has_property	pictor
0.0032	0.6062	ubuntu	0.3769	has_property	pictor
0.0019	0.8853	square	0.3769	has_property	pictor
0.0068	0.6384	oiled	0.3769	has_property	pictor
0.0011	0.8769	lyrics	0.3769	has_property	pictor
0.0007	0.8734	tlc	0.3769	has_property	pictor
0.0755	1.0	ddlc	0.3769	has_property	pictor
1.0	0.8549	considered as active metal	0.3769	has_property	lithium
0.0044	0.8749	issue	0.3769	has_property	population control
1.0	0.7357	creature	0.3769	have	frankenstein
0.0028	0.9152	at	0.3769	has_property	carpet
0.0018	0.9277	new	0.3769	has_time	scottish
1.0	0.8702	sense	0.3769	need	human
0.0776	0.7702	sleep	0.3769	fight	infant
0.002	0.8622	sum	0.3769	has_property	baby
0.1177	0.7945	private	0.3769	go	page
0.3097	0.8721	exercise	0.3769	go up during	pulse rate
0.0501	0.7438	water	0.3769	retain	people
0.0137	0.9123	center	0.3769	has_property	mail
0.1748	0.8153	fake pockets	0.3769	have	clothes
0.0361	0.908	dc	0.3769	have	gerald ford
0.3564	0.7558	c note	0.3769	be called	100
0.002	0.9278	sir	0.3769	has_property	panel
0.7716	0.8255	through	0.3769	pass	kidney stone
0.1087	0.8627	in hotels	0.3768	has_property	bible
0.0026	0.8398	active	0.3768	has_trait	repp
0.3658	0.8143	floppy	0.3768	has_property	babies necks
0.0406	0.9735	canada	0.3768	be important in	french
0.136	0.7825	bogs	0.3768	grow in	carnivorous plant
0.9061	0.9023	to kill a mockingbird	0.3768	be represented in	law
0.0062	0.9613	winter	0.3768	survive	reptile
1.0	0.7826	in a serious anaphylaxis event	0.3768	be administered	adrenaline
0.0125	0.8323	bio	0.3768	has_property	blood clotting
0.164	0.8609	changes	0.3768	has_property	blood clotting
0.0773	0.8118	shutdown	0.3768	has_property	panel
0.0001	0.8642	work	0.3768	can	empennage
0.0027	0.9126	set	0.3768	has_property	tv
0.0017	0.8892	ill	0.3768	has_property	tfz
0.0021	0.8896	egg	0.3768	has_property	tfz
0.0335	0.7995	idioms	0.3768	has_property	tfz
0.038	0.7968	irs	0.3768	has_property	tfz
0.0084	0.8367	watched	0.3768	has_property	tfz
0.0016	0.8821	types	0.3768	has_property	pax
0.0186	0.8561	awful	0.3768	has_property	ovolo
0.0007	0.9415	blue	0.3768	has_color	copper ions
0.0861	0.8595	the body	0.3768	effect	high temperature
0.0099	0.9309	idaho	0.3768	has_property	store
0.0415	0.873	adapted	0.3768	has_property	badgerer
0.0391	0.8343	hill	0.3768	has_property	badgerer
0.0026	0.8352	average	0.3768	has_property	klotho
1.0	0.772	needles	0.3768	fly with	diabetic
1.0	0.7926	break	0.3768	start	wave
0.0129	0.7841	synthesis	0.3768	has_property	mettle
0.0039	0.8547	sic	0.3768	has_property	mettle
0.0015	0.8903	sd	0.3768	has_property	mettle
0.0033	0.7969	sweating	0.3768	has_property	mettle
0.287	1.0	székesfehérvár	0.3768	has_property	mettle
0.0032	0.8544	snapped	0.3768	has_property	mettle
0.0016	0.8888	scary	0.3768	has_property	mettle
0.0049	0.7859	secure	0.3768	has_trait	mettle
0.0004	0.8653	jump	0.3768	can	trout
0.0072	0.8415	rat	0.3768	has_property	ibrd
0.6186	0.7746	natural boundary	0.3768	be considered	mountain
1.0	0.7528	students	0.3768	be careless about	college student
0.2182	0.8576	orange	0.3768	burn	flame
0.6374	0.8781	spring	0.3768	can	flower
0.0009	0.8902	go	0.3768	can	rider
0.0684	0.8357	to a healthy lifestyle	0.3768	contribute	fibre
0.007	0.9279	fish	0.3768	has_property	food
0.0339	0.7181	mesa	0.3768	has_property	bit
0.3154	0.6322	abridged	0.3768	has_property	novel
0.0002	0.9414	bad	0.3768	has_property	platonic solid
1.0	0.8328	can given as present to someone special	0.3768	CAN	chocolate
0.7326	0.6738	leveraged	0.3768	has_property	bank
0.0178	0.8729	um	0.3768	has_property	lome
0.0074	0.9588	utah	0.3768	has_property	lome
0.1676	0.6407	audacity	0.3768	has_property	lome
0.3861	0.9105	plant cell	0.3768	be important in	chloroplast
0.0094	0.843	ipswich	0.3768	has_property	store
0.5328	0.9035	2 weeks	0.3768	has_property	gestational age
0.1361	0.8587	big bang theory	0.3768	support	cosmic microwave background radiation
0.0994	0.8891	html	0.3768	be used in	style
0.002	0.7974	zip	0.3768	can	macaw
0.0737	0.8452	reading	0.3768	has_property	comprehension
0.0198	0.8729	education	0.3768	affect	population
0.0008	0.832	cut	0.3768	can	crab
1.0	0.8178	on sidewalk	0.3768	walk on	man
0.0669	0.8968	in pool	0.3768	has_property	sand
1.0	0.8336	switzerland	0.3768	be colored in	egg
1.0	0.6777	former legislators as lobbyists	0.3768	hire	interest group
1.0	0.7928	toxins	0.3768	eliminate	pig
0.0011	0.8936	fly	0.3768	can	gull
0.0009	0.9338	use	0.3768	has_property	tweed
0.0119	0.9378	different colors	0.3768	have	fire hydrant
0.012	0.8651	ts	0.3768	has_property	mandatory
0.0019	0.7942	led	0.3768	has_property	post
1.0	0.807	i m geology	0.3768	be used	science
0.7601	0.8582	first of all	0.3768	be born	god
1.0	0.695	late in european	0.3768	set	sun
1.0	0.6646	gulfs	0.3768	be called	gulf
1.0	0.7687	money	0.3768	order	bank
0.0005	0.9376	white	0.3768	has_color	hare
0.0053	0.8048	herb	0.3768	has_property	store
0.1936	0.8431	we age	0.3768	get	nose
0.8165	0.7746	toddlers	0.3768	develop in	asthma
1.0	0.9141	a region's climate	0.3768	affect	prevailing wind
0.0008	0.8692	was	0.3768	can	racon
1.0	0.8468	space	0.3767	carry oxygen into	rocket
0.2028	0.8917	bad	0.3767	feel	pity
0.027	0.8769	skype	0.3767	has_property	messaging
0.006	0.7807	taxable	0.3767	has_property	disinheritance
0.0033	0.9393	music	0.3767	has_property	aor
1.0	0.8503	the freedom of citizens	0.3767	protect	democracy
0.0305	0.8464	soil	0.3767	help	fertilizer
0.0442	0.7437	hard	0.3767	become	biscuit
0.8343	0.8026	membrane	0.3767	be better than	keyboard
0.0001	0.8642	work	0.3767	can	macronectes
0.0849	0.8842	lead	0.3767	has_property	pandar
0.002	0.9016	eyes	0.3767	has_body_part	pandar
0.0063	0.9089	ukraine	0.3767	has_property	pandar
1.0	1.0	udft	0.3767	has_property	pandar
0.0016	0.8895	twice	0.3767	has_property	pandar
0.002	0.8975	size	0.3767	has_property	pandar
0.0061	0.8492	snap	0.3767	has_property	pandar
0.0403	0.8441	series	0.3767	has_property	pandar
0.3499	0.8124	helen	0.3767	has_property	pandar
0.049	0.8886	optional	0.3767	has_property	pandar
0.0014	0.9702	nfl	0.3767	has_property	pandar
0.0589	0.66	nth	0.3767	has_property	pandar
0.0066	0.8154	european	0.3767	has_property	pandar
0.0029	0.8978	bbq	0.3767	has_property	pandar
0.0054	0.8374	global	0.3767	has_property	pandar
0.0204	0.7707	sub	0.3767	has_property	pandar
0.0105	0.7855	guide	0.3767	has_property	pandar
0.0019	0.9281	gpa	0.3767	has_property	pandar
0.0029	1.0	gw2	0.3767	has_property	pandar
0.0044	0.8243	grip	0.3767	has_property	pandar
0.2996	0.6297	bloc	0.3767	has_property	pandar
0.0412	0.8381	access	0.3767	has_property	pandar
0.0087	0.8859	era	0.3767	has_property	pandar
0.002	0.9016	eyes	0.3767	has_body_part	pandar
0.0063	0.9089	ukraine	0.3767	has_property	pandar
1.0	1.0	udft	0.3767	has_property	pandar
0.0016	0.8895	twice	0.3767	has_property	pandar
0.002	0.8975	size	0.3767	has_property	pandar
0.0061	0.8492	snap	0.3767	has_property	pandar
0.0403	0.8441	series	0.3767	has_property	pandar
0.3499	0.8124	helen	0.3767	has_property	pandar
0.049	0.8886	optional	0.3767	has_property	pandar
0.3499	0.8124	helen	0.3767	has_property	pandar
0.049	0.8886	optional	0.3767	has_property	pandar
0.0014	0.9702	nfl	0.3767	has_property	pandar
0.0589	0.66	nth	0.3767	has_property	pandar
0.2739	0.8055	smallest	0.3767	has_property	pandar
0.2645	0.8492	largest	0.3767	has_property	pandar
0.0659	1.0	nhsd	0.3767	has_property	pandar
0.0041	1.0	mql4	0.3767	has_property	pandar
0.0394	0.8711	moist	0.3767	has_property	pandar
0.0092	1.0	mhgu	0.3767	has_property	pandar
0.1962	0.6699	lyre	0.3767	has_property	pandar
0.0849	0.8842	lead	0.3767	has_property	pandar
0.0025	1.0	ljubljana	0.3767	has_property	pandar
0.4179	0.8067	osteomalacia	0.3767	be high in	alp
1.0	0.8158	canada	0.3767	be official language in	french
0.099	0.9076	sun	0.3767	get in	metal
0.0015	0.905	get	0.3767	can	rat
1.0	0.7732	us	0.3767	discipline	god
0.0012	0.9182	better	0.3767	has_manner	day
1.0	0.7108	online students	0.3767	ix affect	title
0.0037	0.9393	iphone	0.3767	has_property	cellphone
0.5057	0.8142	attribute	0.3767	can	remove
0.0037	0.8071	fed	0.3767	has_property	pto
0.002	0.8018	justified	0.3767	has_property	beer bottle
0.0617	0.9095	free	0.3767	can be	food
0.0009	0.8706	away	0.3767	has_place	elephant
0.5753	0.799	songs	0.3767	learn	mockingbird
0.2061	0.8063	to the queen	0.3767	related	princess diana
0.5106	0.8125	murders	0.3767	solve	police
0.0002	0.909	yellow	0.3767	has_color	volkswagen
0.8149	0.8535	screens	0.3767	has_property	ipo
0.0005	0.9412	red	0.3767	has_color	pupil
0.14	0.9613	arc	0.3767	be in	subaru
0.0017	0.9264	ice	0.3767	has_property	bench
0.1085	0.717	predictable	0.3767	has_trait	hurricane
1.0	0.8682	to be harmful	0.3767	tend	mutation
0.0634	0.9694	the community	0.3767	affect	shoplifting
0.0057	0.8902	deadly	0.3767	has_property	simvastatin
0.0028	0.885	funny	0.3767	has_trait	simvastatin
0.0399	0.7208	fjords	0.3767	has_property	simvastatin
0.1142	0.8227	freights	0.3767	has_property	simvastatin
0.0399	0.7208	fjords	0.3767	has_property	simvastatin
0.0193	1.0	fgteev	0.3767	has_property	simvastatin
0.0063	0.9037	female	0.3767	has_property	simvastatin
0.0007	0.9271	famous	0.3767	has_property	simvastatin
0.0028	0.885	funny	0.3767	has_trait	simvastatin
0.9486	0.7514	women	0.3767	tell	man
0.0007	0.9279	up	0.3767	has_place	mess
0.0057	0.8516	ask	0.3767	has_property	photo
0.0013	0.8841	sweet	0.3767	has_trait	husain
0.0016	0.8106	dying	0.3767	has_property	photo
0.0421	0.9512	in medicine	0.3767	can be used	bioluminescence
1.0	0.7516	as much as the cameras	0.3767	cost	lens
0.052	0.8073	fever	0.3767	reduce	sweating
0.0014	0.8933	smart	0.3767	has_property	panel
0.0043	0.9019	up	0.3767	go	vomit
0.0056	0.8935	st	0.3767	has_property	oviedo
0.0026	0.8398	active	0.3767	has_trait	uppp
0.0093	0.7684	irresponsible	0.3767	has_trait	uppp
0.0999	1.0	uygulamaları	0.3767	has_property	uppp
0.0068	0.6384	oiled	0.3767	has_property	uppp
0.1626	1.0	madostate	0.3767	has_property	uppp
0.0999	1.0	uygulamaları	0.3767	has_property	uppp
0.0026	0.8352	average	0.3767	has_property	uppp
0.0829	1.0	dz09	0.3767	has_property	uppp
0.0026	0.8398	active	0.3767	has_trait	uppp
0.0093	0.7684	irresponsible	0.3767	has_trait	uppp
0.0627	0.8616	into the atmosphere	0.3767	be released	water vapor
1.0	0.6665	pebble dash	0.3767	have	house
0.5267	0.891	education in zambia	0.3767	affect	poverty
1.0	0.7459	from traveling in the backwards direction	0.3767	be prevented	action potential
0.0001	0.8642	work	0.3767	can	powerlifting
1.0	0.7081	men	0.3767	follow	man
0.002	0.9018	black	0.3767	turn	sharp
0.0015	0.8797	measured	0.3767	has_movement	wealth
0.0114	0.8773	numb	0.3767	has_property	blood clotting
0.7174	0.8785	germ cells	0.3767	be called	sex cell
1.0	0.9591	985	0.3767	be on	pat
0.8602	0.7687	of pull	0.3767	push instead	tugboat
1.0	0.841	other inter molecular forces	0.3767	compare with	hydrogen bond
0.0216	0.9276	snap chat	0.3767	has_property	device
0.8871	0.8869	cancer	0.3767	be considered	leukemia
0.0124	0.9447	pa	0.3767	be in	world health organization
0.0057	0.8445	from	0.3767	come	fortified wine
1.0	0.9351	in the summer	0.3767	be outside	smoking
1.0	0.705	the sun's changing features	0.3767	monitor	scientist
0.1856	0.9259	human body	0.3767	be in	bone
0.0081	1.0	ww1	0.3767	has_property	sub
0.3977	0.9056	whales	0.3767	be related to	dolphin
1.0	0.7906	child	0.3767	come with	football player
0.1111	0.954	cm	0.3767	be in	henry
0.1112	0.8055	nutrition	0.3767	affect	health
1.0	0.7786	of a death	0.3767	be notified	bank
0.6781	0.916	growth	0.3767	can affect	climate
1.0	0.7421	key prices all over the shop	0.3767	has_property	market
0.0892	0.7984	pptx	0.3767	has_property	lind
0.1347	0.8146	ps2	0.3767	has_property	lind
1.0	0.8464	in a dog	0.3767	be diagnosed	cushing's disease
1.0	0.8947	london	0.3767	be fixed in	greenwich meridian
0.0009	0.8943	not	0.3766	has_property	adam
1.0	0.8524	a plant cell	0.3766	resemble	euglena
0.0154	0.7862	bark	0.3766	can	alligator
0.0039	0.9185	movie	0.3766	has_property	var
0.0358	0.7992	each other	0.3766	bite	swan
0.072	0.769	a generation	0.3766	skip	height
0.1516	0.8987	kidney	0.3766	affect	ace inhibitor
0.003	0.8637	am	0.3766	has_property	abasement
0.0014	0.9292	work	0.3766	has_property	abasement
0.9282	0.815	dollar	0.3766	be compared to	rupee
0.0027	0.912	evil	0.3766	has_property	jird
0.0062	0.8387	transparent	0.3766	has_trait	jird
0.0003	0.942	expensive	0.3766	has_property	jird
0.0041	1.0	tlumaczenie	0.3766	has_property	jird
0.018	0.8797	pk	0.3766	has_property	jird
0.0042	1.0	tqm	0.3766	has_property	jird
0.002	0.8622	sum	0.3766	has_property	jird
1.0	0.7025	candidate	0.3766	typically decide on	voter
0.0007	0.9271	famous	0.3766	has_property	argentina
1.0	0.7438	runs	0.3766	handle	cop
1.0	0.8368	guacamole	0.3766	have	chipotle
0.03	0.8249	tangled	0.3766	get	fishing line
0.0006	0.8758	formed	0.3766	has_property	ruralism
0.2757	0.775	coaching	0.3766	be in	questioning
0.0008	0.901	vs	0.3766	has_property	variance
0.3613	0.8769	no shadow	0.3766	have	peter pan
0.0042	0.9148	king	0.3766	has_property	troy
0.8184	0.718	vowels	0.3766	end in	name
0.0032	0.8623	sam	0.3766	has_property	doge
0.0001	0.8642	work	0.3766	can	pauperisation
0.0383	0.8571	circles	0.3766	go in	hurricane
0.0335	0.9108	black	0.3766	look	storm cloud
0.0037	0.8433	communicate	0.3766	can	tiger
0.0345	0.9428	in bed	0.3766	has_property	norwegian
1.0	0.6813	home world gems	0.3766	become like	gem
0.0052	1.0	aztec	0.3766	has_property	luvarus
0.0032	0.8467	leg	0.3766	has_body_part	luvarus
0.0162	0.7925	lpg	0.3766	has_property	luvarus
0.0021	0.9099	low	0.3766	has_property	luvarus
0.0042	0.7618	natl	0.3766	has_property	luvarus
0.003	0.787	legit	0.3766	has_property	luvarus
0.0015	0.8884	awesome	0.3766	has_property	luvarus
0.0047	0.6637	axial	0.3766	has_property	luvarus
0.0052	1.0	aztec	0.3766	has_property	luvarus
0.003	0.9289	cbs	0.3766	has_property	luvarus
0.0215	1.0	cuber	0.3766	has_property	luvarus
0.0017	0.8871	aggressive	0.3766	has_trait	luvarus
0.002	0.8384	cns	0.3766	has_property	luvarus
0.0032	0.8467	leg	0.3766	has_body_part	luvarus
0.0162	0.7925	lpg	0.3766	has_property	luvarus
0.0021	0.9099	low	0.3766	has_property	luvarus
0.0042	0.7618	natl	0.3766	has_property	luvarus
0.003	0.787	legit	0.3766	has_property	luvarus
0.0007	0.9271	famous	0.3766	has_property	francisco goya
0.0258	0.8683	cool	0.3766	keep	human
0.4062	0.8781	at the same time	0.3766	be born	fraternal twin
0.0322	0.7803	slowly	0.3766	has_manner	flow
0.0008	0.832	cut	0.3766	can	toe
1.0	0.7162	thugs more than a man with education	0.3766	love	some woman
0.188	0.8188	a fire	0.3766	start	oxygen
0.0038	0.8481	bum	0.3766	has_property	baby
0.9202	0.8454	rings	0.3766	be attached to	diamond
0.006	0.8803	ex	0.3766	has_property	phoner
0.0797	0.8263	avon	0.3766	has_property	flow
0.0033	0.7969	sweating	0.3766	has_property	fleer
0.0016	0.8888	scary	0.3766	has_property	fleer
0.0151	0.7828	aged	0.3766	has_property	fleer
0.0044	0.8501	sick	0.3766	has_property	fleer
0.0082	0.7505	symbolic	0.3766	has_property	fleer
0.0012	0.8645	avg	0.3766	has_property	fleer
0.3436	0.8612	energy	0.3766	be transferred to	electrical energy
0.0008	0.828	aquatic	0.3766	has_property	oxidization
0.042	0.8709	ratio	0.3766	has_property	oxidization
0.0661	0.8598	blue	0.3766	become	tongue
0.0019	0.8036	met	0.3766	has_property	formula
0.0071	0.806	moving	0.3766	has_movement	chicken
0.0238	0.8952	saved	0.3766	has_property	flow
0.0777	0.7562	minor	0.3766	has_property	flow
0.0091	0.8314	scored	0.3766	has_property	flow
0.0067	0.7688	ambiguous	0.3766	has_property	flow
0.1392	0.8279	abuja	0.3766	has_property	flow
0.3707	0.9033	summer	0.3766	come inside in	spider
0.0002	0.9561	spanish	0.3766	be in	hi
0.0059	0.8721	sensitive	0.3766	has_trait	flow
0.0026	0.8398	active	0.3766	has_trait	flow
0.0007	0.8775	was	0.3766	has_property	crab
0.0686	0.97	important to a cell	0.3766	has_property	surface area
1.0	0.7451	neon	0.3766	be a friend of	helium
0.0032	0.8597	swollen	0.3766	has_property	flow
1.0	0.7663	neutralization reaction	0.3766	has_property	acid base reaction
0.0061	0.8492	snap	0.3766	has_property	flow
1.0	0.7295	a hickey	0.3766	heal	toothpaste
0.4357	0.9404	refrigerator	0.3766	be kept in	milk
0.0128	0.684	lin	0.3766	has_property	nisus
0.0452	0.872	tr	0.3766	has_property	baby
0.0088	0.8882	element	0.3766	has_property	earth
1.0	0.6831	populations	0.3766	use samples instead of	researcher
0.0001	0.8642	work	0.3766	can	herbarium
1.0	0.8777	to fight in the vietnam war	0.3766	be recruited	soldier
0.0023	0.9152	dec	0.3766	has_property	ipo
0.0033	0.8991	teeth	0.3766	has_body_part	venus fly trap
0.1493	0.8819	customer service	0.3766	be important in	impression
0.1682	0.7255	crooked	0.3766	grow	carrot
0.1391	0.8774	in a group	0.3766	live	cow
1.0	0.8607	heart	0.3766	cause	artificial pacemaker
1.0	0.7906	goats over watch	0.3765	be called	goat
1.0	0.7797	caring	0.3765	just can stop	guy
0.0019	0.9388	city	0.3765	has_property	calumet
0.408	0.8434	oyster ed	0.3765	has_property	abun
0.0153	0.9287	islam	0.3765	be important in	fasting
0.5686	0.9147	small animals	0.3765	kill	pesticide
0.0775	0.809	wraps	0.3765	has_property	sub
0.2091	0.8296	netflix	0.3765	die on	move
0.0054	0.9579	africa	0.3765	be in	many flies
0.0012	0.9415	art	0.3765	has_property	ipo
0.4693	0.809	knees	0.3765	eat on	sheep
1.0	0.9175	coming out when i poop	0.3765	keep	blood
1.0	0.7605	when i eat	0.3765	kick	baby
0.0251	0.8432	snake	0.3765	can	brawl
0.0183	0.9435	season	0.3765	has_property	rut
0.8437	0.7648	social workers	0.3765	need	society
1.0	0.7866	magneto	0.3765	end up with	mystique
0.003	0.8892	difficult	0.3765	has_trait	range
0.0032	0.8649	sound	0.3765	make	whistling
0.0109	0.917	headaches	0.3765	cause	spinal tap
0.0004	0.8692	is	0.3765	can	urination
0.0006	0.9091	is	0.3765	has_property	guerilla
1.0	0.7567	high culture	0.3765	be termed as	art
0.0001	0.8642	work	0.3765	can	flame
0.007	0.8873	older	0.3765	has_time	messaging
0.0006	0.8758	formed	0.3765	has_property	sand dollar
0.0194	0.8972	nucleus	0.3765	have	blood cell
0.2492	0.7611	hats on	0.3765	keep	dancer
0.0032	0.8649	sound	0.3765	make	raven
1.0	0.868	the capital of st. vincent	0.3765	has_property	kingstown
1.0	0.7217	ally of israel	0.3765	be left out as	england
0.1293	0.8417	aspirin	0.3765	be in	caffeine
0.0055	0.8836	long	0.3765	has_property	earthworm
0.2683	0.7992	jail	0.3765	end up in	house
0.0008	0.8521	form	0.3765	can	pulsar
1.0	0.8264	a good method of assessment	0.3765	has_property	observation
1.0	0.7772	a player catch a football	0.3765	help	glove
0.0001	0.8642	work	0.3765	can	hydrobatidae
0.0006	0.8788	ahead	0.3765	has_movement	photo
0.0017	0.8805	sol	0.3765	has_property	iddm
0.0024	0.7038	synonym	0.3765	has_property	iddm
0.0074	0.8397	sad	0.3765	has_property	iddm
0.0059	0.959	snow	0.3765	has_property	panel
0.0561	0.766	medicaid	0.3765	qualify for	adult
0.0005	0.9376	white	0.3765	has_color	silver
0.7696	0.805	health care personnel	0.3765	be evaluated by	overweight soldiers
0.0047	0.818	uses	0.3765	has_property	kidney bean
0.0008	0.8661	old	0.3765	has_time	photo
1.0	0.7592	fundamental law of land	0.3765	be considered as	constitution
0.0018	0.9555	japanese	0.3765	be in	champion
0.5361	0.8699	commercials	0.3765	be in	actor
0.0006	0.9064	cd	0.3765	has_property	frog
0.008	0.8958	stable	0.3765	has_trait	bridge
0.0001	0.8642	work	0.3765	can	strut
0.0057	0.8399	jet	0.3765	can	car
0.0013	0.8841	sweet	0.3765	has_trait	ament
1.0	0.7271	from apollo	0.3765	flee	christian
1.0	0.7377	private schools	0.3765	choose	parent
0.0125	0.8806	color	0.3765	have	eyeball
0.2035	0.6362	olympiad	0.3765	has_property	conduct
0.0018	0.9525	nyc	0.3765	has_property	move
0.002	0.9201	number	0.3765	has_property	move
0.0063	0.9089	ukraine	0.3765	has_property	conduct
0.8656	0.8334	wood	0.3765	be purple	purple heart
0.0216	0.8612	store	0.3765	has_property	ipo
1.0	0.7698	on after the car is off on a ford escort	0.3765	stay	taillight
0.8621	0.6825	episiotomies	0.3765	perform	doctor
1.0	0.7267	square shape	0.3765	fly in	fly
0.007	1.0	ufa	0.3765	has_property	conduct
0.0014	0.8933	smart	0.3765	has_property	conduct
0.0001	0.8642	work	0.3765	can	pimozide
0.1793	0.7915	blind	0.3765	help	german shepherd
0.0033	0.9393	music	0.3765	has_property	rhus
0.004	0.8745	awards	0.3765	has_property	aotus
0.0035	1.0	ahmadabad	0.3765	has_property	aotus
1.0	0.797	to the land of the dead	0.3765	go	odysseus
0.001	0.918	useful	0.3765	has_property	knot
1.0	0.7912	piano	0.3765	stick on	key
0.0037	0.9393	iphone	0.3765	has_property	move
0.0005	0.8842	mp3	0.3765	has_property	move
0.0573	0.9139	once	0.3765	has_property	move
0.0009	0.9059	eat	0.3765	can	badger
0.0012	0.8645	avg	0.3765	has_property	move
0.0069	1.0	bjork	0.3765	has_property	ibrd
0.1414	0.7138	vp	0.3765	has_property	ibrd
0.002	0.8622	sum	0.3765	has_property	ibrd
0.0042	1.0	tqm	0.3765	has_property	ibrd
0.018	0.8797	pk	0.3765	has_property	ibrd
0.0041	1.0	tlumaczenie	0.3765	has_property	ibrd
0.0047	0.8688	ski	0.3765	has_property	ibrd
0.002	0.8366	true	0.3765	has_property	ibrd
0.0024	1.0	svenska	0.3765	has_property	ibrd
0.0012	0.7995	squared	0.3765	has_property	ibrd
0.0106	1.0	reba	0.3765	has_property	ibrd
0.0812	0.8297	oils	0.3765	has_property	ibrd
0.0018	0.9525	nyc	0.3765	has_property	ibrd
0.0015	0.854	cpi	0.3765	has_property	ibrd
0.0213	0.9498	korean	0.3765	has_property	ibrd
0.0044	0.8243	grip	0.3765	has_property	ibrd
0.0565	0.8296	gymnastic	0.3765	has_property	ibrd
0.0186	1.0	gwalior	0.3765	has_property	ibrd
0.0051	0.9462	movies	0.3765	has_property	ibrd
0.0024	1.0	fnaf	0.3765	has_property	ibrd
0.0112	1.0	fh4	0.3765	has_property	ibrd
0.0022	0.9146	dog	0.3765	has_property	ibrd
0.0804	0.6792	cymbals	0.3765	has_property	ibrd
0.016	1.0	csfd	0.3765	has_property	ibrd
0.0011	0.7997	cbc	0.3765	has_property	ibrd
0.003	0.8317	case	0.3765	has_property	ibrd
0.0024	0.8812	bmw	0.3765	has_property	ibrd
0.0069	1.0	bjork	0.3765	has_property	ibrd
0.0011	0.9322	day	0.3765	has_property	ibrd
0.1414	0.7138	vp	0.3765	has_property	ibrd
0.002	0.8622	sum	0.3765	has_property	ibrd
0.0042	1.0	tqm	0.3765	has_property	ibrd
0.018	0.8797	pk	0.3765	has_property	ibrd
0.0011	0.9322	day	0.3765	has_property	ibrd
0.0114	0.7492	venomous	0.3765	has_trait	ibrd
0.0192	1.0	fgteev	0.3765	has_property	move
0.0015	0.851	hhs	0.3765	has_property	move
0.017	0.6976	durable	0.3765	has_property	move
0.0304	0.8618	squirrel	0.3765	has_property	move
0.0016	0.9325	closed	0.3765	has_property	ipo
0.0018	0.8845	named	0.3765	has_property	ipo
0.0984	0.8001	in lotion	0.3765	has_property	vitamin e
0.0003	0.942	expensive	0.3765	has_property	energy
1.0	0.8841	when it rains	0.3764	move	snail
0.8824	0.8178	others	0.3764	empower	leader
0.262	0.9069	boiling point of liquid	0.3764	affect	atmospheric pressure
0.0356	0.8672	muslim	0.3764	has_property	malaysian
0.0001	0.8642	work	0.3764	can	cicindelidae
0.9283	0.8559	music	0.3764	can	sudan
0.0009	0.9059	eat	0.3764	can	mollusk
0.0007	0.8575	ignored	0.3764	has_property	milvus
0.0348	0.7662	irony	0.3764	has_property	milvus
0.0068	0.6384	oiled	0.3764	has_property	milvus
0.0007	0.8575	ignored	0.3764	has_property	milvus
0.0019	0.8515	ionic	0.3764	has_property	bond
0.5127	0.7847	divorce	0.3764	end up in	marriage
0.0009	0.9088	out	0.3764	has_place	post
0.0019	0.7942	led	0.3764	has_property	jax
1.0	0.623	an expos minimum	0.3764	have	place
0.0757	0.9631	sol	0.3764	be in	trigger
1.0	0.8047	football	0.3764	participate in	india
0.2022	0.8126	marketing	0.3764	can	affiliate
0.0144	0.7595	young	0.3764	feed	dove
1.0	0.7775	cardboard	0.3764	have	box spring
0.0148	0.8695	us	0.3764	keep	electricity
0.9438	0.865	plot	0.3764	be related to	conflict
0.0018	0.9613	ireland	0.3764	has_property	post
0.0137	0.7668	vic	0.3764	has_property	menage
0.0023	0.8495	identified	0.3764	has_property	menage
0.176	0.8869	vitamin c	0.3764	reduce	heat
0.0021	0.9099	low	0.3764	has_property	everyone
0.3195	0.8767	the capital of new zeal	0.3764	has_property	auckland
0.0098	0.8873	held	0.3764	has_property	sison
0.0013	0.8117	alike	0.3764	has_property	volcano
0.0018	0.9144	accurate	0.3764	has_property	carrying
0.0001	0.8642	work	0.3764	can	anhingidae
0.0075	0.8742	rs	0.3764	have	beryllium
0.1862	0.7489	segments	0.3764	have	worm
0.0005	0.9376	white	0.3764	has_color	spirit
1.0	0.7338	with mobile signals	0.3764	interfere	radio signal
0.0179	0.8822	uk	0.3764	can	dome
0.0525	0.94	books	0.3764	be in	asterisk
1.0	0.7713	local number	0.3764	use	telemarketer
1.0	0.8336	lucasfilm	0.3764	sold	george lucas
0.0025	0.8625	by	0.3764	has_property	print
0.0086	1.0	fha	0.3764	has_property	type
0.0533	0.8728	training	0.3764	can	potty
0.3208	0.8469	organizations	0.3764	be used in	database
0.0026	0.9283	banned	0.3764	has_property	game
0.2731	0.8292	viruses	0.3764	be caused by	infection
1.0	0.735	due to excessive noise most likely to be in the middle of the audible frequency range	0.3764	has_property	hearing loss
0.001	0.8861	yellow	0.3764	can	mosquito
0.0061	0.7638	omaha	0.3764	has_property	styx
0.0222	0.8609	dish	0.3764	has_property	styx
0.0061	0.7638	omaha	0.3764	has_property	styx
0.0029	1.0	recd	0.3764	has_property	styx
